@relation restaurant#general

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
13608,'MY husbands birthday and my sons was not as it was intended . ','my husband birthday and my son be not as it be intend . ','MY_husbands husbands_birthday birthday_and and_my my_sons sons_was was_not not_as as_it it_was was_intended intended_. ','my_husband husband_birthday birthday_and and_my my_son son_be be_not not_as as_it it_be be_intend intend_. ','PRP$_NNS NNS_NN NN_CC CC_PRP$ PRP$_NNS NNS_VBD VBD_RB RB_IN IN_PRP PRP_VBD VBD_VBN VBN_. ',true
13620,'and we drove two hours to spend too much money to be treated terribly ! ','and we drive #crd# hour to spend too much money to be treat terribly ! ','and_we we_drove drove_two two_hours hours_to to_spend spend_too too_much much_money money_to to_be be_treated treated_terribly terribly_! ','and_we we_drive drive_#crd# #crd#_hour hour_to to_spend spend_too too_much much_money money_to to_be be_treat treat_terribly terribly_! ','CC_PRP PRP_VBD VBD_CD CD_NNS NNS_TO TO_VB VB_RB RB_JJ JJ_NN NN_TO TO_VB VB_VBN VBN_RB RB_. ',true
13632,'I wish I COULD be refunded ! ','I wish I could be refund ! ','I_wish wish_I I_COULD COULD_be be_refunded refunded_! ','I_wish wish_I I_could could_be be_refund refund_! ','PRP_VBP VBP_PRP PRP_MD MD_VB VB_VBN VBN_. ',true
13644,'Do nt go with a larger group than 4 ! ','do not go with a large group than 0 ! ','Do_nt nt_go go_with with_a a_larger larger_group group_than than_4 4_! ','do_not not_go go_with with_a a_large large_group group_than than_0 0_! ','VB_RB RB_VB VB_IN IN_DT DT_JJR JJR_NN NN_IN IN_CD CD_. ',false
13656,'I believe there were 2 shrimp in the  salt encrusted shrimp  appetizer . ','I believe there be 0 shrimp in the  salt encrust shrimp  appetizer . ','I_believe believe_there there_were were_2 2_shrimp shrimp_in in_the the_ _salt salt_encrusted encrusted_shrimp shrimp_ _appetizer appetizer_. ','I_believe believe_there there_be be_0 0_shrimp shrimp_in in_the the_ _salt salt_encrust encrust_shrimp shrimp_ _appetizer appetizer_. ','PRP_VBP VBP_EX EX_VBD VBD_CD CD_NN NN_IN IN_DT DT_`` ``_NN NN_VBD VBD_NN NN_ _NN NN_. ',false
13668,'The food arrived in about 15 minutes . ','the food arrive in about 0 minute . ','The_food food_arrived arrived_in in_about about_15 15_minutes minutes_. ','the_food food_arrive arrive_in in_about about_0 0_minute minute_. ','DT_NN NN_VBD VBD_IN IN_RB RB_CD CD_NNS NNS_. ',false
13680,'I had the Thai style Fried Sea Bass.which was very good . ','I have the thai style fried sea bass.which be very good . ','I_had had_the the_Thai Thai_style style_Fried Fried_Sea Sea_Bass.which Bass.which_was was_very very_good good_. ','I_have have_the the_thai thai_style style_fried fried_sea sea_bass.which bass.which_be be_very very_good good_. ','PRP_VBD VBD_DT DT_NNP NNP_NN NN_NNP NNP_NNP NNP_NNP NNP_VBD VBD_RB RB_JJ JJ_. ',false
13692,'Everyone seemed generally happy with their food , except my brother who had the grilled Mahi Mahi , seemingly drenched in Grapfruit Juice ! ','everyone seem generally happy with their food , except my brother who have the grill mahi mahi , seemingly drench in grapfruit juice ! ','Everyone_seemed seemed_generally generally_happy happy_with with_their their_food food_, ,_except except_my my_brother brother_who who_had had_the the_grilled grilled_Mahi Mahi_Mahi Mahi_, ,_seemingly seemingly_drenched drenched_in in_Grapfruit Grapfruit_Juice Juice_! ','everyone_seem seem_generally generally_happy happy_with with_their their_food food_, ,_except except_my my_brother brother_who who_have have_the the_grill grill_mahi mahi_mahi mahi_, ,_seemingly seemingly_drench drench_in in_grapfruit grapfruit_juice juice_! ','NN_VBD VBD_RB RB_JJ JJ_IN IN_PRP$ PRP$_NN NN_, ,_IN IN_PRP$ PRP$_NN NN_WP WP_VBD VBD_DT DT_VBN VBN_NNP NNP_NNP NNP_, ,_RB RB_VBN VBN_IN IN_NNP NNP_NNP NNP_. ',false
13704,'I heard the lobster roll was excellent . ','I hear the lobster roll be excellent . ','I_heard heard_the the_lobster lobster_roll roll_was was_excellent excellent_. ','I_hear hear_the the_lobster lobster_roll roll_be be_excellent excellent_. ','PRP_VBD VBD_DT DT_NN NN_NN NN_VBD VBD_JJ JJ_. ',false
13716,'They seemed to continue to rush us along , taking plates without asking if we were done ( my sister still had her fork in hand ) . ','they seem to continue to rush us along , take plate without ask if we be do ( my sister still have her fork in hand ) . ','They_seemed seemed_to to_continue continue_to to_rush rush_us us_along along_, ,_taking taking_plates plates_without without_asking asking_if if_we we_were were_done done_( (_my my_sister sister_still still_had had_her her_fork fork_in in_hand hand_) )_. ','they_seem seem_to to_continue continue_to to_rush rush_us us_along along_, ,_take take_plate plate_without without_ask ask_if if_we we_be be_do do_( (_my my_sister sister_still still_have have_her her_fork fork_in in_hand hand_) )_. ','PRP_VBD VBD_TO TO_VB VB_TO TO_VB VB_PRP PRP_RB RB_, ,_VBG VBG_NNS NNS_IN IN_VBG VBG_IN IN_PRP PRP_VBD VBD_VBN VBN_-LRB- -LRB-_PRP$ PRP$_NN NN_RB RB_VBD VBD_PRP$ PRP$_NN NN_IN IN_NN NN_-RRB- -RRB-_. ',false
13728,'All in all the food was good - a little on the expensive side , but fresh . ','all in all the food be good - a little on the expensive side , but fresh . ','All_in in_all all_the the_food food_was was_good good_- -_a a_little little_on on_the the_expensive expensive_side side_, ,_but but_fresh fresh_. ','all_in in_all all_the the_food food_be be_good good_- -_a a_little little_on on_the the_expensive expensive_side side_, ,_but but_fresh fresh_. ','DT_IN IN_PDT PDT_DT DT_NN NN_VBD VBD_JJ JJ_: :_DT DT_JJ JJ_IN IN_DT DT_JJ JJ_NN NN_, ,_CC CC_JJ JJ_. ',false
13740,'Service not the friendliest to our  large party  ! ','service not the friendly to our  large party  ! ','Service_not not_the the_friendliest friendliest_to to_our our_ _large large_party party_ _! ','service_not not_the the_friendly friendly_to to_our our_ _large large_party party_ _! ','NN_RB RB_DT DT_JJS JJS_IN IN_PRP$ PRP$_`` ``_JJ JJ_NN NN_ _. ',false
13752,'Probably would not go back here . ','probably would not go back here . ','Probably_would would_not not_go go_back back_here here_. ','probably_would would_not not_go go_back back_here here_. ','RB_MD MD_RB RB_VB VB_RB RB_RB RB_. ',true
13764,'Great Indian food ','great indian food ','Great_Indian Indian_food ','great_indian indian_food ','JJ_JJ JJ_NN ',false
13776,'I have it a 4 instead of 5 because of the price ( just chicken tikka masala - no bread of rice - is $ 25 ) , which I would expect at a upscale Indian restaurant but this place does nt have an upscale feel . ','I have it a 0 instead of 0 because of the price ( just chicken tikka masala - no bread of rice - be $ 0 ) , which I would expect at a upscale indian restaurant but this place do not have an upscale feel . ','I_have have_it it_a a_4 4_instead instead_of of_5 5_because because_of of_the the_price price_( (_just just_chicken chicken_tikka tikka_masala masala_- -_no no_bread bread_of of_rice rice_- -_is is_$ $_25 25_) )_, ,_which which_I I_would would_expect expect_at at_a a_upscale upscale_Indian Indian_restaurant restaurant_but but_this this_place place_does does_nt nt_have have_an an_upscale upscale_feel feel_. ','I_have have_it it_a a_0 0_instead instead_of of_0 0_because because_of of_the the_price price_( (_just just_chicken chicken_tikka tikka_masala masala_- -_no no_bread bread_of of_rice rice_- -_be be_$ $_0 0_) )_, ,_which which_I I_would would_expect expect_at at_a a_upscale upscale_indian indian_restaurant restaurant_but but_this this_place place_do do_not not_have have_an an_upscale upscale_feel feel_. ','PRP_VBP VBP_PRP PRP_DT DT_CD CD_RB RB_IN IN_CD CD_IN IN_IN IN_DT DT_NN NN_-LRB- -LRB-_RB RB_NN NN_NN NN_NN NN_: :_DT DT_NN NN_IN IN_NN NN_HYPH HYPH_VBZ VBZ_$ $_CD CD_-RRB- -RRB-_, ,_WDT WDT_PRP PRP_MD MD_VB VB_IN IN_DT DT_JJ JJ_JJ JJ_NN NN_CC CC_DT DT_NN NN_VBZ VBZ_RB RB_VB VB_DT DT_JJ JJ_NN NN_. ',true
13788,'Also , waiters try to push more food on you , like suggest things as if they are complimentary when they actually cost $ . ','also , waiter try to push more food on you , like suggest thing as if they be complimentary when they actually cost $ . ','Also_, ,_waiters waiters_try try_to to_push push_more more_food food_on on_you you_, ,_like like_suggest suggest_things things_as as_if if_they they_are are_complimentary complimentary_when when_they they_actually actually_cost cost_$ $_. ','also_, ,_waiter waiter_try try_to to_push push_more more_food food_on on_you you_, ,_like like_suggest suggest_thing thing_as as_if if_they they_be be_complimentary complimentary_when when_they they_actually actually_cost cost_$ $_. ','RB_, ,_NNS NNS_VBP VBP_TO TO_VB VB_JJR JJR_NN NN_IN IN_PRP PRP_, ,_IN IN_JJS JJS_NNS NNS_IN IN_IN IN_PRP PRP_VBP VBP_JJ JJ_WRB WRB_PRP PRP_RB RB_VBP VBP_$ $_. ',false
13800,'I do nt appreciate places or people that try to drive up the bill without the patron s knowledge so that was a huge turnoff ( more than the price ) . ','I do not appreciate place or people that try to drive up the bill without the patron s knowledge so that be a huge turnoff ( more than the price ) . ','I_do do_nt nt_appreciate appreciate_places places_or or_people people_that that_try try_to to_drive drive_up up_the the_bill bill_without without_the the_patron patron_s s_knowledge knowledge_so so_that that_was was_a a_huge huge_turnoff turnoff_( (_more more_than than_the the_price price_) )_. ','I_do do_not not_appreciate appreciate_place place_or or_people people_that that_try try_to to_drive drive_up up_the the_bill bill_without without_the the_patron patron_s s_knowledge knowledge_so so_that that_be be_a a_huge huge_turnoff turnoff_( (_more more_than than_the the_price price_) )_. ','PRP_VBP VBP_RB RB_VB VB_NNS NNS_CC CC_NNS NNS_WDT WDT_VBP VBP_TO TO_VB VB_RP RP_DT DT_NN NN_IN IN_DT DT_NN NN_POS POS_NN NN_RB RB_DT DT_VBD VBD_DT DT_JJ JJ_NN NN_-LRB- -LRB-_JJR JJR_IN IN_DT DT_NN NN_-RRB- -RRB-_. ',false
13812,'But if you re prepared to spend some $ and remember to ask if something they offer is complimentary , then this is the place to go for Indian food ','but if you be prepared to spend some $ and remember to ask if something they offer be complimentary , then this be the place to go for indian food ','But_if if_you you_re re_prepared prepared_to to_spend spend_some some_$ $_and and_remember remember_to to_ask ask_if if_something something_they they_offer offer_is is_complimentary complimentary_, ,_then then_this this_is is_the the_place place_to to_go go_for for_Indian Indian_food ','but_if if_you you_be be_prepared prepared_to to_spend spend_some some_$ $_and and_remember remember_to to_ask ask_if if_something something_they they_offer offer_be be_complimentary complimentary_, ,_then then_this this_be be_the the_place place_to to_go go_for for_indian indian_food ','CC_IN IN_PRP PRP_VBP VBP_JJ JJ_TO TO_VB VB_DT DT_$ $_CC CC_VB VB_TO TO_VB VB_IN IN_NN NN_PRP PRP_VBP VBP_VBZ VBZ_JJ JJ_, ,_RB RB_DT DT_VBZ VBZ_DT DT_NN NN_TO TO_VB VB_IN IN_JJ JJ_NN ',false
13824,'One of the BEST ','#crd# of the best ','One_of of_the the_BEST ','#crd#_of of_the the_best ','CD_IN IN_DT DT_NNP ',true
13836,'Bukhara Grill , the tagline says it all . ','bukhara grill , the tagline say it all . ','Bukhara_Grill Grill_, ,_the the_tagline tagline_says says_it it_all all_. ','bukhara_grill grill_, ,_the the_tagline tagline_say say_it it_all all_. ','NNP_NNP NNP_, ,_DT DT_NN NN_VBZ VBZ_PRP PRP_DT DT_. ',true
13848,' INDIAN SPICE RAVE  ',' indian spice rave  ','_INDIAN INDIAN_SPICE SPICE_RAVE RAVE_ ','_indian indian_spice spice_rave rave_ ','``_NNP NNP_NNP NNP_NNP NNP_ ',true
13860,'Bukhara is on my top 5 Indian places in NYC ','bukhara be on my top 0 indian place in nyc ','Bukhara_is is_on on_my my_top top_5 5_Indian Indian_places places_in in_NYC ','bukhara_be be_on on_my my_top top_0 0_indian indian_place place_in in_nyc ','NNP_VBZ VBZ_IN IN_PRP$ PRP$_JJ JJ_CD CD_JJ JJ_NNS NNS_IN IN_NNP ',true
13872,'Wretched and retching ','wretched and retch ','Wretched_and and_retching ','wretched_and and_retch ','VBN_CC CC_VBG ',true
13884,'I have never been so disgusted by both food an service . ','I have never be so disgusted by both food an service . ','I_have have_never never_been been_so so_disgusted disgusted_by by_both both_food food_an an_service service_. ','I_have have_never never_be be_so so_disgusted disgusted_by by_both both_food food_an an_service service_. ','PRP_VBP VBP_RB RB_VBN VBN_RB RB_JJ JJ_IN IN_DT DT_NN NN_DT DT_NN NN_. ',false
13896,'For starters they delivered us someone else s order . ','for starter they deliver us someone else s order . ','For_starters starters_they they_delivered delivered_us us_someone someone_else else_s s_order order_. ','for_starter starter_they they_deliver deliver_us us_someone someone_else else_s s_order order_. ','IN_NNS NNS_PRP PRP_VBD VBD_PRP PRP_NN NN_RB RB_POS POS_NN NN_. ',false
13908,'None was made so i hung up . ','none be make so I hang up . ','None_was was_made made_so so_i i_hung hung_up up_. ','none_be be_make make_so so_I I_hang hang_up up_. ','NN_VBD VBD_VBN VBN_IN IN_PRP PRP_VBD VBD_RP RP_. ',false
13920,'Less than three minutes passed before I found myself doubled over the toilet . ','less than #crd# minute pass before I find myself double over the toilet . ','Less_than than_three three_minutes minutes_passed passed_before before_I I_found found_myself myself_doubled doubled_over over_the the_toilet toilet_. ','less_than than_#crd# #crd#_minute minute_pass pass_before before_I I_find find_myself myself_double double_over over_the the_toilet toilet_. ','JJR_IN IN_CD CD_NNS NNS_VBD VBD_IN IN_PRP PRP_VBD VBD_PRP PRP_VBD VBD_IN IN_DT DT_NN NN_. ',false
13932,'My girlfriend , being slightly more aggressive , and having been equally disgusted causing her to throw out the remainder of her barely eaten meal , called back only to be informed that I was probably wrong and that it was most likely an oyster , and that we were also blacklisted from their restaurant . ','my girlfriend , be slightly more aggressive , and have be equally disgusted cause her to throw out the remainder of her barely eat meal , call back only to be inform that I be probably wrong and that it be most likely an oyster , and that we be also blacklist from their restaurant . ','My_girlfriend girlfriend_, ,_being being_slightly slightly_more more_aggressive aggressive_, ,_and and_having having_been been_equally equally_disgusted disgusted_causing causing_her her_to to_throw throw_out out_the the_remainder remainder_of of_her her_barely barely_eaten eaten_meal meal_, ,_called called_back back_only only_to to_be be_informed informed_that that_I I_was was_probably probably_wrong wrong_and and_that that_it it_was was_most most_likely likely_an an_oyster oyster_, ,_and and_that that_we we_were were_also also_blacklisted blacklisted_from from_their their_restaurant restaurant_. ','my_girlfriend girlfriend_, ,_be be_slightly slightly_more more_aggressive aggressive_, ,_and and_have have_be be_equally equally_disgusted disgusted_cause cause_her her_to to_throw throw_out out_the the_remainder remainder_of of_her her_barely barely_eat eat_meal meal_, ,_call call_back back_only only_to to_be be_inform inform_that that_I I_be be_probably probably_wrong wrong_and and_that that_it it_be be_most most_likely likely_an an_oyster oyster_, ,_and and_that that_we we_be be_also also_blacklist blacklist_from from_their their_restaurant restaurant_. ','PRP$_NN NN_, ,_VBG VBG_RB RB_RBR RBR_JJ JJ_, ,_CC CC_VBG VBG_VBN VBN_RB RB_JJ JJ_VBG VBG_PRP PRP_TO TO_VB VB_RP RP_DT DT_NN NN_IN IN_PRP$ PRP$_RB RB_VBN VBN_NN NN_, ,_VBN VBN_RB RB_RB RB_TO TO_VB VB_VBN VBN_IN IN_PRP PRP_VBD VBD_RB RB_JJ JJ_CC CC_IN IN_PRP PRP_VBD VBD_RBS RBS_JJ JJ_DT DT_NN NN_, ,_CC CC_IN IN_PRP PRP_VBD VBD_RB RB_VBN VBN_IN IN_PRP$ PRP$_NN NN_. ',false
13944,'It was nt as if this restaurant had any major bragging points before hand , but now it s simply repulsive . ','it be not as if this restaurant have any major bragging point before hand , but now it s simply repulsive . ','It_was was_nt nt_as as_if if_this this_restaurant restaurant_had had_any any_major major_bragging bragging_points points_before before_hand hand_, ,_but but_now now_it it_s s_simply simply_repulsive repulsive_. ','it_be be_not not_as as_if if_this this_restaurant restaurant_have have_any any_major major_bragging bragging_point point_before before_hand hand_, ,_but but_now now_it it_s s_simply simply_repulsive repulsive_. ','PRP_VBD VBD_RB RB_IN IN_IN IN_DT DT_NN NN_VBD VBD_DT DT_JJ JJ_NN NN_NNS NNS_IN IN_NN NN_, ,_CC CC_RB RB_PRP PRP_VBZ VBZ_RB RB_JJ JJ_. ',true
13956,'Eat at your own risk . ','eat at your own risk . ','Eat_at at_your your_own own_risk risk_. ','eat_at at_your your_own own_risk risk_. ','VB_IN IN_PRP$ PRP$_JJ JJ_NN NN_. ',false
13968,'Gorgeous place ideal for a romantic dinner ','gorgeous place ideal for a romantic dinner ','Gorgeous_place place_ideal ideal_for for_a a_romantic romantic_dinner ','gorgeous_place place_ideal ideal_for for_a a_romantic romantic_dinner ','JJ_NN NN_NN NN_IN IN_DT DT_JJ JJ_NN ',false
13980,'The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing ! ','the service be spectacular as the waiter know everything about the menu and his recommendation be amazing ! ','The_service service_was was_spectacular spectacular_as as_the the_waiter waiter_knew knew_everything everything_about about_the the_menu menu_and and_his his_recommendations recommendations_were were_amazing amazing_! ','the_service service_be be_spectacular spectacular_as as_the the_waiter waiter_know know_everything everything_about about_the the_menu menu_and and_his his_recommendation recommendation_be be_amazing amazing_! ','DT_NN NN_VBD VBD_JJ JJ_IN IN_DT DT_NN NN_VBD VBD_NN NN_IN IN_DT DT_NN NN_CC CC_PRP$ PRP$_NNS NNS_VBD VBD_JJ JJ_. ',false
13992,'I completely recommend Casa La Femme for any special occasion and to REALLY impress your date . ','I completely recommend casa la femme for any special occasion and to really impress your date . ','I_completely completely_recommend recommend_Casa Casa_La La_Femme Femme_for for_any any_special special_occasion occasion_and and_to to_REALLY REALLY_impress impress_your your_date date_. ','I_completely completely_recommend recommend_casa casa_la la_femme femme_for for_any any_special special_occasion occasion_and and_to to_really really_impress impress_your your_date date_. ','PRP_RB RB_VBP VBP_NNP NNP_NNP NNP_NNP NNP_IN IN_DT DT_JJ JJ_NN NN_CC CC_TO TO_RB RB_VB VB_PRP$ PRP$_NN NN_. ',false
14004,'More Williamsburg Garbage ','more williamsburg garbage ','More_Williamsburg Williamsburg_Garbage ','more_williamsburg williamsburg_garbage ','JJR_NNP NNP_NNP ',true
14016,'The dishes came out around 5 minutes apart . ','the dish come out around 0 minute apart . ','The_dishes dishes_came came_out out_around around_5 5_minutes minutes_apart apart_. ','the_dish dish_come come_out out_around around_0 0_minute minute_apart apart_. ','DT_NNS NNS_VBD VBD_RP RP_RB RB_CD CD_NNS NNS_RB RB_. ',false
14028,'The bibimbap was average , but the stone bowl was nt even close to sizzling . ','the bibimbap be average , but the stone bowl be not even close to sizzling . ','The_bibimbap bibimbap_was was_average average_, ,_but but_the the_stone stone_bowl bowl_was was_nt nt_even even_close close_to to_sizzling sizzling_. ','the_bibimbap bibimbap_be be_average average_, ,_but but_the the_stone stone_bowl bowl_be be_not not_even even_close close_to to_sizzling sizzling_. ','DT_NN NN_VBD VBD_JJ JJ_, ,_CC CC_DT DT_NN NN_NN NN_VBD VBD_RB RB_RB RB_JJ JJ_IN IN_NN NN_. ',false
14040,'Too bad I had paid an extra $ 2 for the stone bowl . ','too bad I have pay an extra $ 0 for the stone bowl . ','Too_bad bad_I I_had had_paid paid_an an_extra extra_$ $_2 2_for for_the the_stone stone_bowl bowl_. ','too_bad bad_I I_have have_pay pay_an an_extra extra_$ $_0 0_for for_the the_stone stone_bowl bowl_. ','RB_JJ JJ_PRP PRP_VBD VBD_VBN VBN_DT DT_JJ JJ_$ $_CD CD_IN IN_DT DT_NN NN_NN NN_. ',false
14052,'The nakgi - bokum was horrible . ','the nakgi - bokum be horrible . ','The_nakgi nakgi_- -_bokum bokum_was was_horrible horrible_. ','the_nakgi nakgi_- -_bokum bokum_be be_horrible horrible_. ','DT_NN NN_HYPH HYPH_NN NN_VBD VBD_JJ JJ_. ',false
14064,'Easily the worst stir - fried squid I ve ever tasted . ','easily the bad stir - fry squid I have ever taste . ','Easily_the the_worst worst_stir stir_- -_fried fried_squid squid_I I_ve ve_ever ever_tasted tasted_. ','easily_the the_bad bad_stir stir_- -_fry fry_squid squid_I I_have have_ever ever_taste taste_. ','RB_DT DT_JJS JJS_NN NN_HYPH HYPH_VBN VBN_NNS NNS_PRP PRP_VBP VBP_RB RB_VBN VBN_. ',false
14076,'The sauce tasted more like Chinese fast food than decent Korean . ','the sauce taste more like chinese fast food than decent korean . ','The_sauce sauce_tasted tasted_more more_like like_Chinese Chinese_fast fast_food food_than than_decent decent_Korean Korean_. ','the_sauce sauce_taste taste_more more_like like_chinese chinese_fast fast_food food_than than_decent decent_korean korean_. ','DT_NN NN_VBD VBD_RBR RBR_IN IN_JJ JJ_JJ JJ_NN NN_IN IN_JJ JJ_NNP NNP_. ',false
14088,'The side dishes were passable , and I did get a refill upon request . ','the side dish be passable , and I do get a refill upon request . ','The_side side_dishes dishes_were were_passable passable_, ,_and and_I I_did did_get get_a a_refill refill_upon upon_request request_. ','the_side side_dish dish_be be_passable passable_, ,_and and_I I_do do_get get_a a_refill refill_upon upon_request request_. ','DT_NN NN_NNS NNS_VBD VBD_JJ JJ_, ,_CC CC_PRP PRP_VBD VBD_VB VB_DT DT_NN NN_IN IN_NN NN_. ',false
14100,'The real problem I had with this place was the complete lack of service . ','the real problem I have with this place be the complete lack of service . ','The_real real_problem problem_I I_had had_with with_this this_place place_was was_the the_complete complete_lack lack_of of_service service_. ','the_real real_problem problem_I I_have have_with with_this this_place place_be be_the the_complete complete_lack lack_of of_service service_. ','DT_JJ JJ_NN NN_PRP PRP_VBD VBD_IN IN_DT DT_NN NN_VBD VBD_DT DT_JJ JJ_NN NN_IN IN_NN NN_. ',false
14112,'As to my comment about the food , no apology or acknowledgment was made . ','as to my comment about the food , no apology or acknowledgment be make . ','As_to to_my my_comment comment_about about_the the_food food_, ,_no no_apology apology_or or_acknowledgment acknowledgment_was was_made made_. ','as_to to_my my_comment comment_about about_the the_food food_, ,_no no_apology apology_or or_acknowledgment acknowledgment_be be_make make_. ','IN_IN IN_PRP$ PRP$_NN NN_IN IN_DT DT_NN NN_, ,_DT DT_NN NN_CC CC_NN NN_VBD VBD_VBN VBN_. ',false
14124,'My wife had barely touched that mess of a dish . ','my wife have barely touch that mess of a dish . ','My_wife wife_had had_barely barely_touched touched_that that_mess mess_of of_a a_dish dish_. ','my_wife wife_have have_barely barely_touch touch_that that_mess mess_of of_a a_dish dish_. ','PRP$_NN NN_VBD VBD_RB RB_VBN VBN_DT DT_NN NN_IN IN_DT DT_NN NN_. ',false
14136,'We were charged full price . ','we be charge full price . ','We_were were_charged charged_full full_price price_. ','we_be be_charge charge_full full_price price_. ','PRP_VBD VBD_VBN VBN_JJ JJ_NN NN_. ',false
14148,'Lives up to the hype ','live up to the hype ','Lives_up up_to to_the the_hype ','live_up up_to to_the the_hype ','VBZ_RP RP_IN IN_DT DT_NN ',true
14160,'The farro salad and the mashed yukon potatoes were also extremely tasty . ','the farro salad and the mashed yukon potato be also extremely tasty . ','The_farro farro_salad salad_and and_the the_mashed mashed_yukon yukon_potatoes potatoes_were were_also also_extremely extremely_tasty tasty_. ','the_farro farro_salad salad_and and_the the_mashed mashed_yukon yukon_potato potato_be be_also also_extremely extremely_tasty tasty_. ','DT_JJ JJ_NN NN_CC CC_DT DT_JJ JJ_NN NN_NNS NNS_VBD VBD_RB RB_RB RB_JJ JJ_. ',false
14172,'i love margherita pizza i looove east village pizza ','I love margherita pizza I looove east village pizza ','i_love love_margherita margherita_pizza pizza_i i_looove looove_east east_village village_pizza ','I_love love_margherita margherita_pizza pizza_I I_looove looove_east east_village village_pizza ','PRP_VBP VBP_TO TO_NN NN_PRP PRP_VBP VBP_NN NN_NN NN_NN ',true
14184,'Love this place , every time we are in the city this is one of the places we always go . ','love this place , every time we be in the city this be #crd# of the place we always go . ','Love_this this_place place_, ,_every every_time time_we we_are are_in in_the the_city city_this this_is is_one one_of of_the the_places places_we we_always always_go go_. ','love_this this_place place_, ,_every every_time time_we we_be be_in in_the the_city city_this this_be be_#crd# #crd#_of of_the the_place place_we we_always always_go go_. ','VB_DT DT_NN NN_, ,_DT DT_NN NN_PRP PRP_VBP VBP_IN IN_DT DT_NN NN_DT DT_VBZ VBZ_CD CD_IN IN_DT DT_NNS NNS_PRP PRP_RB RB_VBP VBP_. ',true
14196,'A quintessential slice of NYC pizza . ','a quintessential slice of nyc pizza . ','A_quintessential quintessential_slice slice_of of_NYC NYC_pizza pizza_. ','a_quintessential quintessential_slice slice_of of_nyc nyc_pizza pizza_. ','DT_JJ JJ_NN NN_IN IN_NNP NNP_NN NN_. ',false
14208,'The crust has a great bite and a good chew , the sauce is light with a nice acidity to it , the salt from the cheese is great , really heightens the flavor of all the other components . ','the crust have a great bite and a good chew , the sauce be light with a nice acidity to it , the salt from the cheese be great , really heighten the flavor of all the other component . ','The_crust crust_has has_a a_great great_bite bite_and and_a a_good good_chew chew_, ,_the the_sauce sauce_is is_light light_with with_a a_nice nice_acidity acidity_to to_it it_, ,_the the_salt salt_from from_the the_cheese cheese_is is_great great_, ,_really really_heightens heightens_the the_flavor flavor_of of_all all_the the_other other_components components_. ','the_crust crust_have have_a a_great great_bite bite_and and_a a_good good_chew chew_, ,_the the_sauce sauce_be be_light light_with with_a a_nice nice_acidity acidity_to to_it it_, ,_the the_salt salt_from from_the the_cheese cheese_be be_great great_, ,_really really_heighten heighten_the the_flavor flavor_of of_all all_the the_other other_component component_. ','DT_NN NN_VBZ VBZ_DT DT_JJ JJ_NN NN_CC CC_DT DT_JJ JJ_NN NN_, ,_DT DT_NN NN_VBZ VBZ_JJ JJ_IN IN_DT DT_JJ JJ_NN NN_IN IN_PRP PRP_, ,_DT DT_NN NN_IN IN_DT DT_NN NN_VBZ VBZ_JJ JJ_, ,_RB RB_VBZ VBZ_DT DT_NN NN_IN IN_PDT PDT_DT DT_JJ JJ_NNS NNS_. ',false
14220,'Personally I like the margherita pizza better , but they are all good . ','personally I like the margherita pizza well , but they be all good . ','Personally_I I_like like_the the_margherita margherita_pizza pizza_better better_, ,_but but_they they_are are_all all_good good_. ','personally_I I_like like_the the_margherita margherita_pizza pizza_well well_, ,_but but_they they_be be_all all_good good_. ','RB_PRP PRP_VBP VBP_DT DT_NN NN_NN NN_RBR RBR_, ,_CC CC_PRP PRP_VBP VBP_RB RB_JJ JJ_. ',false
14232,'Possibly the Most Romantic Restaurant in the City ','possibly the most romantic restaurant in the city ','Possibly_the the_Most Most_Romantic Romantic_Restaurant Restaurant_in in_the the_City ','possibly_the the_most most_romantic romantic_restaurant restaurant_in in_the the_city ','RB_DT DT_RBS RBS_JJ JJ_NNP NNP_IN IN_DT DT_NNP ',false
14244,'This is undoubtedly my favorite modern Japanese brasserie ( that do nt serve sushi ) , and in my opinion , one of the most romantic restaurants in the city ! ','this be undoubtedly my favorite modern japanese brasserie ( that do not serve sushi ) , and in my opinion , #crd# of the most romantic restaurant in the city ! ','This_is is_undoubtedly undoubtedly_my my_favorite favorite_modern modern_Japanese Japanese_brasserie brasserie_( (_that that_do do_nt nt_serve serve_sushi sushi_) )_, ,_and and_in in_my my_opinion opinion_, ,_one one_of of_the the_most most_romantic romantic_restaurants restaurants_in in_the the_city city_! ','this_be be_undoubtedly undoubtedly_my my_favorite favorite_modern modern_japanese japanese_brasserie brasserie_( (_that that_do do_not not_serve serve_sushi sushi_) )_, ,_and and_in in_my my_opinion opinion_, ,_#crd# #crd#_of of_the the_most most_romantic romantic_restaurant restaurant_in in_the the_city city_! ','DT_VBZ VBZ_RB RB_PRP$ PRP$_JJ JJ_JJ JJ_JJ JJ_NN NN_-LRB- -LRB-_WDT WDT_VBP VBP_RB RB_VB VB_NNP NNP_-RRB- -RRB-_, ,_CC CC_IN IN_PRP$ PRP$_NN NN_, ,_CD CD_IN IN_DT DT_RBS RBS_JJ JJ_NNS NNS_IN IN_DT DT_NN NN_. ',true
