@relation Preis-Leistungs-Verhltnis-positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute unigrams string
@attribute bigrams string
@attribute feature__average numeric
@attribute feature__normal numeric
@attribute feature__simple numeric
@attribute feature__okay numeric
@attribute feature__ok numeric
@attribute feature__not_great numeric
@attribute feature__nothing_great numeric
@attribute feature__moderate numeric
@attribute feature__typical numeric
@attribute feature__alright numeric
@attribute feature__fair numeric
@attribute feature__mediocre numeric
@attribute feature__just numeric
@attribute feature__fine numeric
@attribute feature__not_too_good numeric
@attribute feature__good_enough numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {true, false}

@data
63983,0.0,0.0,0.0,' nothing comes in my mind ','__nothing _nothing_comes _comes_in _in_my _my_mind ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64129,2.0,0.5,0.0,'amazing  ','_amazing_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64130,0.3076923076923077,0.07692307692307693,0.0,'everything was fabulous from the moment we arrived  especially the staff  ','_everything_was _was_fabulous _fabulous_from _from_the _the_moment _moment_we _we_arrived _arrived_ __especially _especially_the _the_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64131,0.25,0.125,0.07291666666666666,'every single staff was always helpful and willing to help  serve and answer questions  ','_every_single _single_staff _staff_was _was_always _always_helpful _helpful_and _and_willing _willing_to _to_help _help_ __serve _serve_and _and_answer _answer_questions _questions_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64132,0.3333333333333333,0.2222222222222222,0.0,'room was big enough  and very comfortable  ','_room_was _was_big _big_enough _enough_ __and _and_very _very_comfortable _comfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64133,0.7142857142857143,0.2857142857142857,0.21428571428571427,'breakfast was excellent and very rich  ','_breakfast_was _was_excellent _excellent_and _and_very _very_rich _rich_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64134,0.25,0.15,0.15,'we tried the dinner buffet as well which was good and tasty but i think it could be better  ','_we_tried _tried_the _the_dinner _dinner_buffet _buffet_as _as_well _well_which _which_was _was_good _good_and _and_tasty _tasty_but _but_i _i_think _think_it _it_could _could_be _be_better _better_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64135,0.0,0.0,0.08695652173913043,'we have stayed at the marriot  weligama srilanka and we had dinner there and and we have expected almost the same  ','_we_have _have_stayed _stayed_at _at_the _the_marriot _marriot_ __weligama _weligama_srilanka _srilanka_and _and_we _we_had _had_dinner _dinner_there _there_and _and_and _and_we _we_have _have_expected _expected_almost _almost_the _the_same _same_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64136,0.05555555555555555,0.0,0.05555555555555555,' there was no sea food and there was only one type of very simple fish   ','__there _there_was _was_no _no_sea _sea_food _food_and _and_there _there_was _was_only _only_one _one_type _type_of _of_very _very_simple _simple_fish _fish_ __ ',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64137,0.3125,0.125,0.25,'however  the dinner was still very good and tasty and we were very satisfied  ','_however_ __the _the_dinner _dinner_was _was_still _still_very _very_good _good_and _and_tasty _tasty_and _and_we _we_were _were_very _very_satisfied _satisfied_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64138,0.2916666666666667,0.125,0.08333333333333333,'i ca nt say i did nt like it  since it was good  but as i wrote it could be better  ','_i_ca _ca_nt _nt_say _say_i _i_did _did_nt _nt_like _like_it _it_ __since _since_it _it_was _was_good _good_ __but _but_as _as_i _i_wrote _wrote_it _it_could _could_be _be_better _better_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64139,0.0,0.0,0.08695652173913043,'we have stayed at the marriot  weligama srilanka and we had dinner there and and we have expected almost the same  ','_we_have _have_stayed _stayed_at _at_the _the_marriot _marriot_ __weligama _weligama_srilanka _srilanka_and _and_we _we_had _had_dinner _dinner_there _there_and _and_and _and_we _we_have _have_expected _expected_almost _almost_the _the_same _same_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64140,0.05555555555555555,0.0,0.05555555555555555,' there was no sea food and there was only one type of very simple fish   ','__there _there_was _was_no _no_sea _sea_food _food_and _and_there _there_was _was_only _only_one _one_type _type_of _of_very _very_simple _simple_fish _fish_ __ ',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64141,0.3125,0.125,0.25,'however  the dinner was still very good and tasty and we were very satisfied  ','_however_ __the _the_dinner _dinner_was _was_still _still_very _very_good _good_and _and_tasty _tasty_and _and_we _we_were _were_very _very_satisfied _satisfied_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64297,0.0,0.0,0.0,'great  ','_great_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64298,0.5,0.16666666666666666,0.16666666666666666,'generally overall experience was good  ','_generally_overall _overall_experience _experience_was _was_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64299,0.0,0.0,0.125,'the spa pedicure  ','_the_spa _spa_pedicure _pedicure_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64300,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64301,0.1111111111111111,0.05555555555555555,0.05555555555555555,'ink you need to improve facilities and training and bring standards up in this area of service  ','_ink_you _you_need _need_to _to_improve _improve_facilities _facilities_and _and_training _training_and _and_bring _bring_standards _standards_up _up_in _in_this _this_area _area_of _of_service _service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64387,0.5,0.125,0.16666666666666666,'as a whole the management is wonderful  ','_as_a _a_whole _whole_the _the_management _management_is _is_wonderful _wonderful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64388,0.4444444444444444,0.2222222222222222,0.1111111111111111,'the room is very clean with comfortable bed  ','_the_room _room_is _is_very _very_clean _clean_with _with_comfortable _comfortable_bed _bed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64389,0.2857142857142857,0.2857142857142857,0.21428571428571427,'the complimentary breakfast should be improved  ','_the_complimentary _complimentary_breakfast _breakfast_should _should_be _be_improved _improved_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64390,0.25,0.125,0.125,'the front desk staffs are very helpful  ','_the_front _front_desk _desk_staffs _staffs_are _are_very _very_helpful _helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64391,0.0,0.25,0.0,'the complimentary lunch was an exceptional performance  ','_the_complimentary _complimentary_lunch _lunch_was _was_an _an_exceptional _exceptional_performance _performance_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64392,0.36363636363636365,0.18181818181818182,0.22727272727272727,'the breakfast should be improved like other  star hotel  ','_the_breakfast _breakfast_should _should_be _be_improved _improved_like _like_other _other_ __star _star_hotel _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64393,0.6666666666666666,0.16666666666666666,0.16666666666666666,'all other services are wonderful  ','_all_other _other_services _services_are _are_wonderful _wonderful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64479,0.0,0.0,0.0,'exceptional  ','_exceptional_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64480,0.4444444444444444,0.1111111111111111,0.0,'great staff service  amazing marriot member discounts  ','_great_staff _staff_service _service_ __amazing _amazing_marriot _marriot_member _member_discounts _discounts_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
64481,0.23076923076923078,0.0,0.0,'the road outside the hotel is not that nice  always crowded  ','_the_road _road_outside _outside_the _the_hotel _hotel_is _is_not _not_that _that_nice _nice_ __always _always_crowded _crowded_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64522,0.2727272727272727,0.18181818181818182,0.09090909090909091,'nice comfy hotel near airport  great value for money  ','_nice_comfy _comfy_hotel _hotel_near _near_airport _airport_ __great _great_value _value_for _for_money _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
64523,0.2727272727272727,0.18181818181818182,0.09090909090909091,'nice comfy hotel near airport  great value for money  ','_nice_comfy _comfy_hotel _hotel_near _near_airport _airport_ __great _great_value _value_for _for_money _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
64559,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64560,0.0,0.14285714285714285,0.0,'the bacon was cooked just right  ','_the_bacon _bacon_was _was_cooked _cooked_just _just_right _right_ ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,false
64561,0.0,0.0,0.0,'the check out service ','_the_check _check_out _out_service ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64682,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64683,0.0,0.25,0.375,'breakfast was delicious  ','_breakfast_was _was_delicious _delicious_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64684,0.0,0.0,0.0,'bed was fluffy  ','_bed_was _was_fluffy _fluffy_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64685,0.0,0.0,0.0,'f was very welcoming  ','_f_was _was_very _very_welcoming _welcoming_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64686,0.0,-0.1,-0.1,'i booked the hotel because lose to the airport  ','_i_booked _booked_the _the_hotel _hotel_because _because_lose _lose_to _to_the _the_airport _airport_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64687,0.0,0.0,0.0,'not really  ','_not_really _really_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64688,0.0,0.0,0.0,'ree airport shuttle  ','_ree_airport _airport_shuttle _shuttle_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64689,0.2857142857142857,0.0,0.07142857142857142,'no  i had to pay  ','_no_ __i _i_had _had_to _to_pay _pay_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64690,0.0,0.0,0.0,'and way over priced  ','_and_way _way_over _over_priced _priced_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64691,0.13333333333333333,0.0,0.0,'thought they could help me with securing a taxi to pune the next morning  ','_thought_they _they_could _could_help _help_me _me_with _with_securing _securing_a _a_taxi _taxi_to _to_pune _pune_the _the_next _next_morning _morning_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64692,0.4,0.0,0.0,'they did not help  ','_they_did _did_not _not_help _help_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64693,0.0,0.0,0.03205128205128205,'they did not talk to the taxi for me they only were able to offer me a way over priced car service of  rupees  ','_they_did _did_not _not_talk _talk_to _to_the _the_taxi _taxi_for _for_me _me_they _they_only _only_were _were_able _able_to _to_offer _offer_me _me_a _a_way _way_over _over_priced _priced_car _car_service _service_of _of_ __rupees _rupees_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64694,0.0,-0.041666666666666664,0.06666666666666667,'ead  i had to hire a cab back to the airport and haggle with the taxi company for a  rupee ride  ','_ead_ __i _i_had _had_to _to_hire _hire_a _a_cab _cab_back _back_to _to_the _the_airport _airport_and _and_haggle _haggle_with _with_the _the_taxi _taxi_company _company_for _for_a _a_ __rupee _rupee_ride _ride_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64695,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64696,0.8,-0.2,-0.25,'leaves me feeling cheated  ','_leaves_me _me_feeling _feeling_cheated _cheated_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64697,0.0,0.1,-0.05,'i should have stayed at a much cheaper hotel  ','_i_should _should_have _have_stayed _stayed_at _at_a _a_much _much_cheaper _cheaper_hotel _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64698,0.5,0.25,0.08333333333333333,'worth the price  ','_worth_the _the_price _price_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
64699,0.4444444444444444,0.0,-0.05555555555555555,'s very disappointed and felt taken advantage of  ','_s_very _very_disappointed _disappointed_and _and_felt _felt_taken _taken_advantage _advantage_of _of_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64920,0.0,0.0,0.3333333333333333,'amazing hospitality  ','_amazing_hospitality _hospitality_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64921,1.0,0.25,0.125,'breakfast was amazing  ','_breakfast_was _was_amazing _amazing_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64922,0.75,0.25,0.25,'location is good  ','_location_is _is_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64923,0.3333333333333333,0.3333333333333333,0.3333333333333333,'staff were courteous and polite  ','_staff_were _were_courteous _courteous_and _and_polite _polite_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64924,0.0,0.0,0.0,'check in  check out was quick  ','_check_in _in_ __check _check_out _out_was _was_quick _quick_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64925,0.42857142857142855,0.14285714285714285,0.07142857142857142,'room was clean and smelled fresh  ','_room_was _was_clean _clean_and _and_smelled _smelled_fresh _fresh_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64926,0.0,0.0,0.25,'enjoyed the stay  ','_enjoyed_the _the_stay _stay_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64927,0.0,0.0,-0.3333333333333333,'limited menu offering ','_limited_menu _menu_offering ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65023,0.2857142857142857,0.14285714285714285,0.0,'stay was homely and quite comfortable  ','_stay_was _was_homely _homely_and _and_quite _quite_comfortable _comfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65024,0.0,0.0,0.0,'service  ','_service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65025,0.0,0.0,0.0,'not any particular thing ','_not_any _any_particular _particular_thing ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65076,0.0,0.0,0.14285714285714285,'lovely place would stay here again  ','_lovely_place _place_would _would_stay _stay_here _here_again _again_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65077,0.5454545454545454,0.18181818181818182,0.13636363636363635,'staff are great  great gym and breakfast and dinner  ','_staff_are _are_great _great_ __great _great_gym _gym_and _and_breakfast _breakfast_and _and_dinner _dinner_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65078,0.0,0.0,0.35714285714285715,'loved the lamb chops for dinner  ','_loved_the _the_lamb _lamb_chops _chops_for _for_dinner _dinner_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65079,0.0,-0.07142857142857142,0.0,'drinks were expensive  location itself does have any shops nearby except dominos  ','_drinks_were _were_expensive _expensive_ __location _location_itself _itself_does _does_have _have_any _any_shops _shops_nearby _nearby_except _except_dominos _dominos_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65140,0.75,0.25,0.25,'very good experience  ','_very_good _good_experience _experience_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65141,0.6,0.4,0.3,'breakfast was extraordinarily good  ','_breakfast_was _was_extraordinarily _extraordinarily_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65142,0.0,0.0,0.0,'great service by staff  ','_great_service _service_by _by_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65143,0.0,-0.25,0.125,'restaurant food comparatively expensive ','_restaurant_food _food_comparatively _comparatively_expensive ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65199,0.0,0.0,0.3333333333333333,'very good  ','_very_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65200,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65201,0.0,0.0,0.16666666666666666,'exagerrated tatings not a  star ','_exagerrated_tatings _tatings_not _not_a _a_ __star ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65247,0.0,0.0,0.5,'excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65248,0.0,0.0,0.0,'yes  ','_yes_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65249,0.0,0.0,0.0,'location ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65300,0.75,0.25,0.25,'very good experience  ','_very_good _good_experience _experience_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65301,0.2857142857142857,0.14285714285714285,0.14285714285714285,'staff was very friendly and helpful specially hardik and yash in the restaurant  ','_staff_was _was_very _very_friendly _friendly_and _and_helpful _helpful_specially _specially_hardik _hardik_and _and_yash _yash_in _in_the _the_restaurant _restaurant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
65302,0.0,0.0,0.0,'ese  ','_ese_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65303,0.0,0.0,-0.05555555555555555,'security was compulsory every time you go in  ','_security_was _was_compulsory _compulsory_every _every_time _time_you _you_go _go_in _in_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65354,0.75,0.25,0.25,'all good otherwise  ','_all_good _good_otherwise _otherwise_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65355,0.0,0.0,0.0,'my omelette order took  minutes and was not what i orders ','_my_omelette _omelette_order _order_took _took_ __minutes _minutes_and _and_was _was_not _not_what _what_i _i_orders ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65386,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65387,0.2222222222222222,-0.1111111111111111,-0.08333333333333333,'was denied checkin  staff said room sold out ','_was_denied _denied_checkin _checkin_ __staff _staff_said _said_room _room_sold _sold_out ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65473,0.0,0.0,0.125,'close to airport and mumbai exhibition center  ','_close_to _to_airport _airport_and _and_mumbai _mumbai_exhibition _exhibition_center _center_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65474,0.0,0.0,0.03571428571428571,'we took this hotel because of proximity to mumbai exhaust center and airport  ','_we_took _took_this _this_hotel _hotel_because _because_of _of_proximity _proximity_to _to_mumbai _mumbai_exhaust _exhaust_center _center_and _and_airport _airport_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65475,0.0,0.2,0.0,'the decision was right  ','_the_decision _decision_was _was_right _right_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65476,0.0,0.0,0.0,'it s not a hotel close to tourist places but we came for business  ','_it_s _s_not _not_a _a_hotel _hotel_close _close_to _to_tourist _tourist_places _places_but _but_we _we_came _came_for _for_business _business_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65477,0.0,0.0,0.0,'to the gate of india for example on rush hour takes h  ','_to_the _the_gate _gate_of _of_india _india_for _for_example _example_on _on_rush _rush_hour _hour_takes _takes_h _h_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65478,0.0,0.0,0.0,'but to airport  minutes and to the mec  minutes also  ','_but_to _to_airport _airport_ __minutes _minutes_and _and_to _to_the _the_mec _mec_ __minutes _minutes_also _also_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65479,0.22727272727272727,0.09090909090909091,0.20454545454545456,'the staff is really friendly and the breakfast is just great  with asian options  indian options and european options  ','_the_staff _staff_is _is_really _really_friendly _friendly_and _and_the _the_breakfast _breakfast_is _is_just _just_great _great_ __with _with_asian _asian_options _options_ __indian _indian_options _options_and _and_european _european_options _options_ ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
65480,0.0,0.0,0.075,'menu for lunch and dinner in the restaurant have a   discount and have also food from everywhere  ','_menu_for _for_lunch _lunch_and _and_dinner _dinner_in _in_the _the_restaurant _restaurant_have _have_a _a_ __ __discount _discount_and _and_have _have_also _also_food _food_from _from_everywhere _everywhere_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
65481,0.0,0.0,0.125,'they gave us the option for   ','_they_gave _gave_us _us_the _the_option _option_for _for_ __ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
65482,0.0,0.0,0.09523809523809523,'person for executive room that includes an open bar from  till  with alcohol included and higher floor room  ','_person_for _for_executive _executive_room _room_that _that_includes _includes_an _an_open _open_bar _bar_from _from_ __till _till_ __with _with_alcohol _alcohol_included _included_and _and_higher _higher_floor _floor_room _room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65483,0.0,0.0,0.023809523809523808,'pool is open till late and really deserves a swimsuit in the baggage  ','_pool_is _is_open _open_till _till_late _late_and _and_really _really_deserves _deserves_a _a_swimsuit _swimsuit_in _in_the _the_baggage _baggage_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65484,0.0,0.0,0.0,'checking indian prices  ','_checking_indian _indian_prices _prices_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65485,0.0,-0.2,0.0,'maybe a bit expensive  ','_maybe_a _a_bit _bit_expensive _expensive_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65626,0.0,0.0,0.5,'wonderful  ','_wonderful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65627,0.0,0.0,0.25,'foods bar ','_foods_bar ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65678,0.0,0.0,0.0,'newer facility near the airport  ','_newer_facility _facility_near _near_the _the_airport _airport_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65679,0.21428571428571427,0.07142857142857142,0.03571428571428571,'nice sized rooms  very good buffet breakfast  located near the airport  ','_nice_sized _sized_rooms _rooms_ __very _very_good _good_buffet _buffet_breakfast _breakfast_ __located _located_near _near_the _the_airport _airport_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65680,0.0,0.0,0.3333333333333333,'helpful staff  ','_helpful_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65681,0.0,0.1111111111111111,0.1111111111111111,'for a quick trip the location was convenient  ','_for_a _a_quick _quick_trip _trip_the _the_location _location_was _was_convenient _convenient_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65682,0.0,0.0,0.0,'it  ','_it_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
65683,0.0,0.0,0.0,'fs a bit of travel to various sights if staying longer in city ','_fs_a _a_bit _bit_of _of_travel _travel_to _to_various _various_sights _sights_if _if_staying _staying_longer _longer_in _in_city ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65789,0.0,0.0,0.0,'fabulous stay ! ','_fabulous_stay _stay_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
65790,0.8,0.2,0.0,'staff and facilities amazing ! ','_staff_and _and_facilities _facilities_amazing _amazing_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
65791,1.6666666666666667,0.3333333333333333,0.5,'breakfast superb ! ','_breakfast_superb _superb_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
65792,0.25,0.08333333333333333,0.10416666666666667,'the staff were excellent  namely new staff ahmed  during breakfast  who was hardworking  and had great customer services skills  ','_the_staff _staff_were _were_excellent _excellent_ __namely _namely_new _new_staff _staff_ahmed _ahmed_ __during _during_breakfast _breakfast_ __who _who_was _was_hardworking _hardworking_ __and _and_had _had_great _great_customer _customer_services _services_skills _skills_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65793,0.4444444444444444,0.2222222222222222,0.1111111111111111,'the room was very clean and very comfortable  ','_the_room _room_was _was_very _very_clean _clean_and _and_very _very_comfortable _comfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65794,0.0,0.0,0.07142857142857142,'room service and breakfast first class !! ','_room_service _service_and _and_breakfast _breakfast_first _first_class _class_!! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
65795,0.23076923076923078,-0.07692307692307693,-0.07692307692307693,'we were first put on the smoking floor  which was disgusting ! ','_we_were _were_first _first_put _put_on _on_the _the_smoking _smoking_floor _floor_ __which _which_was _was_disgusting _disgusting_! ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,false
65796,0.1,-0.1,0.0,'checking out was slow  and no queuing system  ','_checking_out _out_was _was_slow _slow_ __and _and_no _no_queuing _queuing_system _system_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65797,0.4166666666666667,0.08333333333333333,0.16666666666666666,'we were pleased when a duty manager came to our rescue ! ','_we_were _were_pleased _pleased_when _when_a _a_duty _duty_manager _manager_came _came_to _to_our _our_rescue _rescue_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
65913,0.0,0.0,0.5,'excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65914,0.0,0.0,0.0,'the staff at the ground floor restaurant  momo   ','_the_staff _staff_at _at_the _the_ground _ground_floor _floor_restaurant _restaurant_ __momo _momo_ __ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
65915,0.6,0.2,0.2,'especially mrpatwardhan were excellent  ','_especially_mrpatwardhan _mrpatwardhan_were _were_excellent _excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65916,0.0,0.0,0.0,'room tv  ','_room_tv _tv_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
65917,0.0,0.25,0.0,'not working properly  ','_not_working _working_properly _properly_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
