@relation Ausstattung

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
35212,'domino pizza near equipment ','_domino_pizza _pizza_near _near_the _equipment_. ',false
35213,'other go mumbai ','_other_here _go_to _mumbai_. ',false
35214,'comfort cover quite dirty ','_comfort_cover _cover_be _quite_dirty _dirty_. ',false
35215,'find hair comfort use ','_find_some _hair_on _comfort_before _use_it ',false
35216,'ask change cover ','_ask_for _change_the _cover_. ',false
35217,'personel come quickly still problem ','_personel_come _come_very _quickly_but _still_have _problem_. ',false
35218,'use scarf cover comfort instead ','_use_my _scarf_to _cover_the _comfort_instead _instead_. ',false
35219,'please improve cleanliness comfort bedding ','_please_improve _improve_about _cleanliness_of _comfort_and _bedding_. ',false
35304,'good equipment andheri east work ','_good_hotel _equipment_if _andheri_east _east_for _work_. ',true
35305,'good other selection ','_good_breakfast _other_selection _selection_, ',false
35306,'location terrible see abandon construction site filth pestilence comfort well slum dwelling ','_location_be _terrible_and _see_an _abandon_construction _construction_site _site_with _filth_and _pestilence_from _comfort_, _well_as _slum_dwelling _dwelling_. ',false
35307,'high density housing block right outside comfort anyone see inside ','_high_- _density_housing _housing_block _block_right _right_outside _outside_our _comfort_and _anyone_can _see_inside _inside_. ',false
35308,'large group other lot noise lobby day night ','_large_group _group_have _other_in _lot_of _noise_in _lobby_on _day_and _night_. ',false
35309,'equipment inform guest large group present other other large group really ruin other individual guest couple ','_equipment_should _inform_guest _guest_that _large_group _group_be _present_at _other_of _other_in _large_group _group_really _really_ruin _ruin_the _other_for _individual_guest _guest_or _couple_. ',false
35310,'finally chef other unable cater vegan even though send message several day advance dietary restriction ','_finally_the _chef_at _other_be _unable_to _cater_to _vegan_, _even_though _though_i _send_a _message_several _several_day _day_in _advance_with _dietary_restriction _restriction_. ',false
35360,'exceptional ','_exceptional_. ',false
35361,'clean ','_clean_. ',false
35362,'polite professional personel ','_polite_and _professional_staff _personel_. ',false
35363,'heartily appreciate ','_heartily_appreciate _appreciate_. ',false
35364,'','',false
35365,'fs awesome ','_fs_awesome _awesome_. ',false
35366,'negative ','_negative_. ',false
35416,'good ','_good_. ',false
35417,'personel equipment other horrible ','_personel_at _equipment_for _other_be _horrible_. ',false
35418,'deliver other wrong order also much delay other other ','_deliver_0 _other_wrong _wrong_order _order_and _also_too _much_delay _delay_for _other_and ',false
35440,'great comfortable equipment stopover ','_great_and _comfortable_hotel _equipment_for _stopover_. ',true
35441,'friendly personel convenient location great other spread ','_friendly_staff _personel_convenient _convenient_location _location_great _great_breakfast _other_spread ',false
35456,'great other ','_great_stay _other_. ',false
35457,'like personel attitude ','_like_the _personel_attitude _attitude_. ',false
35458,'look fresh extremely helpful always smile ','_look_very _fresh_and _extremely_helpful _helpful_and _always_smile _smile_. ',false
35459,'personel equipment also accommodate smile make big difference ','_personel_in _equipment_also _also_be _accommodate_but _smile_make _make_a _big_difference _difference_. ',false
35460,'say enjoy personel request nuisance ','_say_we _enjoy_service _personel_you _request_be _nuisance_. ',false
35461,'particular jay joshi front office helpful ','_particular_jay _jay_joshi _joshi_at _front_office _office_be _helpful_. ',false
35462,'ask late other promptly grant ','_ask_for _late_check _other_out _promptly_grant _grant_. ',false
35463,'other around 0 pm ','_other_in _around_0 _0_pm _pm_. ',false
35464,'jay next morning 0 other ','_jay_be _next_morning _morning_at _0_am _other_me ',false
35465,'helpful sign duty night other smile ','_helpful_, _sign_of _duty_through _night_and _other_with _smile_. ',false
35466,'walk away price card courtesy inform leave presence although walk 0 step away ','_walk_away _away_to _price_the _card_he _courtesy_to _inform_me _leave_my _presence_although _although_he _walk_just _0_step _step_away _away_from ',false
35467,'people would take card walk away ','_people_would _would_take _take_the _card_and _walk_away _away_. ',false
35468,'make request personel member meet lift receive warm smile immediate acceptance ','_make_a _request_to _personel_member _member_i _meet_in _lift_and _receive_a _warm_smile _smile_and _immediate_acceptance _acceptance_. ',false
35469,'other table ','_other_table _table_. ',false
35470,'equipment waiter especially buffet personel avoid eye contact ','_equipment_waiter _waiter_especially _especially_at _buffet_service _personel_avoid _avoid_eye _eye_contact _contact_. ',false
35471,'#ord# other waiter actually want get thing ','_#ord#_time _other_i _waiter_who _actually_want _want_to _get_thing _thing_for ',false
35472,'hope able keep personel continue maintain excellent attitude show keep good work ','_hope_you _able_to _keep_the _personel_and _continue_to _maintain_the _excellent_attitude _attitude_they _show_keep _keep_up _good_work _work_. ',false
35473,'hell nt health faucet bidet toilet ','_hell_do _nt_you _health_faucet _faucet_or _bidet_in _toilet_. ',false
35474,'india ','_india_. ',false
35475,'use other ','_use_water _other_. ',false
35476,'cold country may use other ','_cold_country _country_where _may_have _use_water _other_. ',false
35477,'even japan other option ','_even_japan _japan_have _other_option _option_. ',false
35478,'please put health faucet toilet ','_please_put _put_health _health_faucet _faucet_in _toilet_. ',false
35479,'limit colonial mind set ','_limit_to _colonial_mind _mind_set _set_. ',false
35480,'frown us use hand eat other country ','_frown_on _us_if _use_hand _hand_to _eat_food _other_in _country_. ',false
35481,'well let make use other ','_well_let _let_s _make_them _use_water _other_here ',false
35664,'good other price price ','_good_stay _other_and _price_for _price_. ',false
35665,'good location friendly personel price price ','_good_location _location_, _friendly_staff _personel_, _price_for _price_. ',false
35680,'excellent personel superb other comfortable comfort price price ','_excellent_staff _personel_, _superb_breakfast _other_, _comfortable_room _comfort_, _price_for _price_. ',false
35681,'other great ','_other_be _great_. ',false
35682,'personel really warm helpful krishna ridhima reception raju equipment security entrance .. ','_personel_be _really_warm _warm_and _helpful_; _krishna_and _ridhima_at _reception_, _raju_in _equipment_, _security_at _entrance_.. ',false
35683,'make feel home ','_make_you _feel_at _home_. ',false
35684,'approach road outside mess due ongoing work could go stroll outside ','_approach_road _road_outside _outside_be _mess_due _due_to _ongoing_work _work_so _could_not _go_for _stroll_outside _outside_. ',false
35685,'beyond control equipment management ','_beyond_the _control_of _equipment_management _management_. ',false
35728,'okay ','_okay_. ',false
35729,'s expensive price price ','_s_expensive _expensive_not _price_for _price_. ',false
35744,'exceptional ','_exceptional_. ',false
35745,'professional friendly personel way usual standard ','_professional_and _friendly_staff _personel_way _way_above _usual_standard _standard_. ',false
35746,'perfect comfort equipment ','_perfect_room _comfort_equipment _equipment_. ',false
35747,'price personel meal could align city price ','_price_of _personel_and _meal_could _could_be _align_with _city_price _price_. ',false
35748,'exact amount need know pay 0x car ordinary company ','_exact_amount _amount_, _need_to _know_why _pay_0x _0x_more _car_than _ordinary_company _company_. ',false
35749,'apply meal compare top equipment ','_apply_with _meal_compare _compare_to _top_restaurant _equipment_. ',false
35750,'case price doesn ','_case_value _price_doesn _doesn_? ',false
35751,'ft reflect price ','_ft_reflect _reflect_the _price_. ',false
35752,'maybe however equipment able explain sell guest ','_maybe_it _however_hotel _equipment_be _able_to _explain_/ _sell_it _guest_. ',false
35816,'wonderful ','_wonderful_. ',false
35817,'well like personel get #crd# girl shifaa ananya shifaa treat us well make trip feel special way suprise us beautiful cake thank much ladies ','_well_i _like_the _personel_i _get_from _#crd#_girl _girl_shifaa _shifaa_and _ananya_shifaa _shifaa_treat _treat_us _us_very _well_and _make_our _trip_to _feel_we _special_and _way_they _suprise_us _us_with _beautiful_cake _cake_thank _thank_you _much_ladies _ladies_. ',false
35818,'nothing thing perfect ','_nothing_all _thing_be ',false
35840,'pleasant other ','_pleasant_stay _other_! ',false
35841,'comfort nice other pressure comfort #ord# floor good attentive personel ','_comfort_be _nice_; _other_pressure _pressure_in _comfort_( _#ord#_floor _floor_) _good_; _attentive_staff _personel_. ',false
35842,'re-enter credential wifi every 0 hour period .. ','_re-enter_credential _credential_for _wifi_every _every_0 _0_hour _hour_period _period_.. ',false
35843,'make activate entire book other ','_make_it _activate_for _entire_book _book_stay _other_! ',false
35872,'confortable other ','_confortable_stay _other_. ',false
35873,'good personel executive lounge good ','_good_but _personel_at _executive_lounge _lounge_be ',false
35888,'good ','_good_. ',false
35889,'poor personel other omlette would come table would cold ask well omlette get inside wet omplette seem equipment ready personel overseas client ','_poor_service _personel_, _other_omlette _omlette_would _would_come _come_on _table_, _would_be _cold_, _ask_for _well_do _omlette_, _get_inside _inside_wet _wet_omplette _omplette_, _seem_hotel _equipment_be _ready_for _personel_for _overseas_client _client_. ',false
35890,'need yoru personel get indian client friendly ','_need_yoru _yoru_staff _personel_to _get_indian _indian_client _client_friendly ',false
35912,'remember ever ','_remember_for _ever_. ',false
35913,'prompt personel ','_prompt_service _personel_. ',false
35914,'equipment fridge senior citizen convenience ','_equipment_of _fridge_should _senior_citizen _citizen_convenience _convenience_. ',false
35936,'exceptional ','_exceptional_. ',false
35937,'good friendly personel ','_good_friendly _friendly_staff _personel_! ',false
35938,'great personel ','_great_service _personel_. ',false
35939,'other well worth price ','_other_be _well_worth _worth_the _price_. ',false
35940,'would surely come back ','_would_surely _surely_come _come_back _back_! ',false
35976,'good ','_good_. ',false
35977,'great equipment good comfort comfort friendly personel .. ','_great_hotel _equipment_, _good_room _comfort_, _comfort_, _friendly_staff _personel_.. ',true
35978,'good except chef tell kheer split milk respond plain face us though bring fresh one.breakfast buffet other could good .. ','_good_except _except_the _chef_when _tell_the _kheer_have _split_milk _milk_he _respond_with _plain_face _face_to _us_though _though_do _bring_fresh _fresh_one.breakfast _one.breakfast_buffet _buffet_food _other_could _could_be _good_.. ',false
35979,'many thing get cold ','_many_thing _thing_get _get_cold _cold_. ',false
35980,'though wht order comfort personel good ','_though_wht _wht_we _order_in _comfort_service _personel_it ',false
36016,'impeccable other ','_impeccable_stay _other_. ',false
36017,'other always enjoy other ','_other_as _always_enjoy _enjoy_my _other_here ',false
36018,'applicable ','',false
36040,'equipment clean good other ','_equipment_clean _clean_and _good_food _other_. ',false
36041,'hospitality ','',false
36056,'exceptional ','_exceptional_. ',false
36057,'other excellent ','_other_be ',false
36072,'good ','_good_. ',false
36073,'great other ','_great_breakfast _other_. ',false
36074,'uncomfortable comfort ','_uncomfortable_bed ',false
36096,'fantasic personel ','_fantasic_service _personel_! ',false
36097,'personel ','_personel_. ',false
36098,'other ','',false
36120,'good ','_good_. ',false
36121,'equipment other ','_equipment_, ',false
36136,'good ','_good_. ',false
36137,'other good location comfort ','_other_be _good_and _location_from _comfort_. ',false
36138,'could little less expensive ','_could_be _little_less _less_expensive ',false
36160,'exceptional ','_exceptional_. ',false
36161,'comfort amazing thankful upgrade daughter birthday ','_comfort_be _amazing_be _thankful_as _upgrade_for _daughter_birthday ',false
36176,'exceptional ','_exceptional_. ',false
36177,'other good ','_other_be _good_. ',false
36192,'good ','_good_. ',false
36193,'convenient ','_convenient_. ',false
36194,'great location personel ','_great_location _location_and ',false
36216,'good equipment ','_good_hotel _equipment_. ',true
36217,'nice comfort rather cosy clean interesting glass wall comfort comfort comfort ','_nice_room _comfort_, _rather_cosy _cosy_but _clean_, _interesting_glass _glass_wall _wall_between _comfort_and _comfort_room _comfort_. ',false
36218,'nice equipment location nice equipment ','_nice_spa _equipment_area _location_, _nice_pool _equipment_. ',true
36219,'close location ','_close_to _location_. ',false
36220,'interesting lobby equipment ','_interesting_lobby _lobby_bar _equipment_. ',true
36221,'good other nice personel ','_good_breakfast _other_and _nice_staff _personel_. ',false
36222,'fast other other ','_fast_check _other_- _other_- ',false
36223,'location around equipment nice ','_location_around _around_the _equipment_be _nice_. ',false
36224,'price lobby equipment could attractive ','_price_in _lobby_bar _equipment_could _could_be _attractive_. ',false
36288,'other fantastic nothing complain ','_other_be _fantastic_nothing _nothing_to _complain_. ',false
36289,'other ','_other_. ',false
36290,'nothing ','',false
36312,'nice business equipment ','_nice_business _business_hotel _equipment_. ',true
36313,'nice other ','_nice_breakfast _other_! ',false
36314,'equipment ','_equipment_. ',false
36315,'other order sell ','_other_we _order_be _sell_out ',false
36316,'beer way price ','_beer_way _way_over _price_. ',false
36317,'europe poor quality ','_europe_and _poor_quality _quality_. ',false
36360,'good relaxing personel pleasant helpful ','_good_and _relaxing_, _personel_be _pleasant_and _helpful_. ',false
36361,'personel pleasant helpful ','_personel_be _pleasant_and _helpful_. ',false
36362,'attention detail must observe clean ','_attention_to _detail_must _must_be _observe_when _clean_. ',false
36363,'comfort clean ','_comfort_be _clean_. ',false
36364,'mold comfort ','_mold_in ',false
36400,'great ','_great_. ',false
36401,'other ','_other_. ',false
36402,'like other ','_like_everything ',false
36424,'nice location near location far exhibition centre ','_nice_location _location_near _near_airport _location_not _far_from _exhibition_centre _centre_. ',false
36425,'personel ','_personel_. ',false
36426,'nothing ','',false
36448,'good equipment convenient locaion location ','_good_hotel _equipment_in _convenient_locaion _locaion_for _location_. ',true
36449,'peaceful oasis busy city ','_peaceful_oasis _oasis_in _busy_city _city_. ',false
36450,'excellent personel major asset equipment ','_excellent_staff _personel_be _major_asset _asset_to _equipment_. ',false
36451,'particular ginni equipment krishna reception desk ','_particular_ginni _ginni_in _equipment_and _krishna_who _reception_desk _desk_. ',false
36480,'clean equipment good personel espicially mr bharat gupta reception ','_clean_hotel _equipment_, _good_staff _personel_espicially _espicially_mr _mr_bharat _bharat_gupta _gupta_at _reception_. ',false
36481,'personel safety cleanness equipment ','_personel_, _safety_, _cleanness_, _equipment_. ',false
36482,'equipment location expect ','_equipment_location _location_be _expect_. ',false
36483,'other international contain alot local other ','_other_be _international_as _contain_alot _alot_of _local_food ',false
36512,'business visit nothing add ','_business_visit _visit_nothing _nothing_more _add_. ',false
36513,'comfort comfortable ','_comfort_be _comfortable_. ',false
36514,'nothing special ','_nothing_special ',false
36536,'excellent ','_excellent_. ',false
36537,'personel personel equipment kind helpful ','_personel_and _personel_in _equipment_be _kind_and _helpful_. ',false
36538,'fine ','',false
36560,'overall satisfied ','_overall_satisfied _satisfied_. ',false
36561,'comfort other steam comfort ','_comfort_, _other_, _steam_room _comfort_. ',false
36562,'comfort old comfort needed good detail clean light comfort dark light equipment close guest other enough seat lobby due convention go everyday ','_comfort_too _old_room _comfort_needed _needed_a _good_detail _detail_clean _clean_more _light_room _comfort_be _dark_with _light_on _equipment_be _close_to _guest_at _other_not _enough_seat _seat_in _lobby_due _due_to _convention_go _go_on ',true
36584,'good professional equipment ','_good_professional _professional_hotel _equipment_. ',true
36585,'other 0 hour ','_other_just _0_hour _hour_. ',false
36586,'0 hour location lounge ','_0_hour _hour_access _location_to _lounge_. ',true
36587,'expensive night ','_expensive_for ',false
36616,'excellent ','_excellent_. ',false
36617,'like equipment location comfort ','_like_the _equipment_location _location_and _comfort_. ',false
36618,'location pickup equipment bad make walk around location driver let wait 0 min hot sun atlast take taxi equipment get usual apologize equipment personel ','_location_pickup _pickup_from _equipment_be _bad_that _make_me _walk_around _around_the _location_and _driver_let _let_me _wait_0 _0_min _min_in _hot_sun _sun_and _atlast_i _take_a _taxi_to _equipment_and _get_a _usual_apologize _apologize_from _equipment_staff _personel_that ',false
36619,'fs ','_fs_it ',false
36648,'exceptional ','_exceptional_. ',false
36649,'buffet exceplenty personel help ','_buffet_be _exceplenty_and _personel_be _help_. ',false
36650,'could find fault ','_could_not _find_any _fault_. ',false
36672,'beautiful equipment great personel right price ','_beautiful_hotel _equipment_, _great_staff _personel_, _right_price _price_. ',true
36673,'booking ask usually quiet comfort require far elevator cleanliness face loud noisy building construction 0 try night ask new comfort get immediately queen comfort instead king comfort ','_booking_i _ask_as _usually_for _quiet_room _comfort_, _require_it _far_from _elevator_but _cleanliness_be _face_a _loud_noisy _noisy_building _building_in _construction_0 _0_h _try_it _night_i _ask_for _new_room _comfort_and _get_it _immediately_but _queen_bed _comfort_instead _instead_of _king_bed _comfort_. ',false
36674,'aware noise complain guest manager introduce new comfort other professional ','_aware_of _noise_because _complain_be _guest_, _manager_introduce _introduce_the _new_room _comfort_and _other_it _professional_. ',false
36675,'agree change bad small cleanliness face swimming equipment silent wish ','_agree_the _change_, _bad_be _small_but _cleanliness_be _face_the _swimming_pool _equipment_, _silent_as _wish_. ',false
36676,'comfort perfect comfort really nice ','_comfort_have _perfect_bathroom _comfort_, _really_nice _nice_. ',false
36677,'happen quite frequently equipment rent garden location near equipment private celebration sometime dj set end 0 0 receive early notice comfort apology ','_happen_quite _quite_frequently _frequently_this _equipment_rent _rent_the _garden_area _location_near _near_the _equipment_for _private_celebration _celebration_, _sometime_their _dj_set _set_end _end_at _0_- _0_, _receive_a _early_notice _notice_in _comfort_with _apology_. ',false
36678,'s year spend week equipment used significant problem night furthermore possible solution hate indian music comfort orient opposite side building moment work would face prevent strategy ','_s_0 _year_i _spend_a _week_in _equipment_so _used_to _significant_problem _problem_for _night_, _furthermore_the _possible_solution _solution_if _hate_indian _indian_music _music_be _comfort_orient _orient_on _opposite_side _side_of _building_, _moment_the _work_you _would_face _face_prevent _prevent_such _strategy_. ',false
36679,'nespresso other machine comfort would great benefit guest ','_nespresso_coffee _other_machine _machine_in _comfort_would _would_be _great_benefit _benefit_for _guest_. ',false
36736,'pleasant other definitely go back ','_pleasant_stay _other_and _definitely_will _go_back _back_again ',false
36737,'reception personel helpful help us get free use meeting comfort executive lounge comfort updating ','_reception_staff _personel_be _helpful_and _help_us _us_get _get_free _free_use _use_of _meeting_room _comfort_and _executive_lounge _lounge_and _comfort_updating _updating_. ',false
36738,'free pick location ','_free_pick _pick_up _location_. ',false
36739,'equipment personel nice pleasant ','_equipment_staff _personel_be _nice_and _pleasant_, ',false
36740,'outside surrounding clean tidy ','_outside_surrounding _surrounding_be _clean_and _tidy_. ',false
36741,'get nowhere go shopping dining ','_get_nowhere _nowhere_to _go_for _shopping_and _dining_. ',false
36784,'wonderful ','_wonderful_. ',false
36785,'excellent other comfort ','_excellent_breakfast _other_and _comfort_. ',false
36800,'excellent ','_excellent_. ',false
36801,'willing go extra mile ','_willing_to _go_the _extra_mile _mile_. ',false
36802,'guest 0 priority ','_guest_be _0_% _priority_. ',false
36803,'customer personel ','_customer_service _personel_. ',false
36804,'lack communication arrival chicken burger ?? ','_lack_of _communication_before _arrival_chicken _chicken_burger _burger_?? ',false
36840,'excellent ','_excellent_. ',false
36841,'other friendly personel ','_other_and _friendly_staff ',false
36856,'ideal location location ','_ideal_for _location_access _location_. ',false
36857,'personel attentive ','_personel_be ',false
36872,'bad equipment ','_bad_of _equipment_. ',true
36873,'other fine ','_other_be _fine_. ',false
36874,'rip foreigner beware price etc ','_rip_off _foreigner_beware _beware_of _price_etc _etc_) ',false
36896,'among star equipment other ripoff ','_among_all _star_hotel _equipment_i _other_- _ripoff_. ',false
36897,'cleain faily organised ','_cleain_and _faily_organised _organised_. ',false
36898,'equipment ripoff ','_equipment_be _ripoff_. ',false
36899,'equipment shuttle location less km away 0 minute price rs0 ','_equipment_shuttle _shuttle_at _location_, _less_than _km_away _away_, _0_minute _minute_, _price_rs0 _rs0_. ',false
36900,'pay wife expect free wifi 0 star equipment ','_pay_wife _wife_( _expect_free _free_wifi _wifi_in _0_star _star_hotel _equipment_) ',false
36901,'refrain askng extra toilet paper could price fortune ','_refrain_from _askng_extra _extra_toilet _toilet_paper _paper_as _could_have _price_me _fortune_. ',false
36902,'pay amount expect personel squeeze every opportunity ','_pay_an _amount_and _expect_some _personel_, _squeeze_in _every_opportunity _opportunity_. ',false
36903,'homework well ','_homework_well _well_than ',false
36904,'noisy poor sound proofing ','_noisy_, _poor_sound _sound_proofing ',false
36968,'excellent property reception personel welcoming ','_excellent_property _property_, _reception_staff _personel_should _welcoming_. ',true
36969,'reception arrival poor ','_reception_on _arrival_be _poor_. ',false
36970,'#crd# even pick baggage ','_#crd#_even _even_to _pick_the _baggage_. ',false
36992,'good location helpful friendly personel ','_good_location _location_with _helpful_and _friendly_staff _personel_. ',false
36993,'location equipment ','_location_of _equipment_. ',false
36994,'consider equipment price price ','_consider_the _equipment_as _price_for ',false
37016,'good ','_good_. ',false
37017,'personel excellent ','_personel_be _excellent_. ',false
37018,'personel person naned siraj go beyond ','_personel_person _person_naned _naned_siraj _siraj_go _go_an _beyond_! ',false
37019,'excellent customer personel ','_excellent_customer _customer_service _personel_. ',false
37048,'great equipment comfortable comfort great equipment other bill other ','_great_hotel _equipment_with _comfortable_room _comfort_, _great_restaurant _equipment_, _other_your _bill_on _other_- ',true
37049,'great equipment comfortable comfort excellent equipment ','_great_hotel _equipment_, _comfortable_room _comfort_, _excellent_restaurant _equipment_! ',true
37050,'overcharge 0 other sort professional would get away double other ','_overcharge_by _0_% _other_out _sort_this _professional_and _would_have _get_away _away_with _double_check _other_! ',false
37072,'great .. ','_great_.. ',false
37073,'would surly come back ','_would_surly _surly_come _come_back _back_. ',false
37074,'friendly personel clean comfort ','_friendly_staff _personel_, _clean_room _comfort_. ',false
37075,'go little extra partner get cake valentine ','_go_little _little_extra _extra_for _partner_and _get_her _cake_for _valentine_? ',false
37076,'fs day ','_fs_day _day_. ',false
37112,'good personel smile ','_good_service _personel_with _smile_. ',false
37113,'comfort cozy ','_comfort_cozy _cozy_. ',false
37114,'magazineno tablecalender comfort ','_magazineno_tablecalender _tablecalender_in ',false
37136,'wonderful ','_wonderful_. ',false
37137,'good personel comfort well appointed spacious ','_good_service _personel_, _comfort_be _well_appointed _appointed_and _spacious_. ',false
37138,'other good ','_other_be _good_. ',false
37139,'unfortunately price twice comfort try get refund mar other ','_unfortunately_we _price_twice _twice_for _comfort_so _try_to _get_a _refund_which _mar_the ',false
37168,'enjoy ','_enjoy_. ',false
37169,'personel general cordial help ','_personel_, _general_, _cordial_and _help_. ',false
37170,'ambiance also pleasant ','_ambiance_be _also_pleasant _pleasant_. ',true
37171,'short come equipment require cosey sit arrangement allow business discussion guest necessarily need use equipment ','_short_- _come_be _equipment_require _require_to _cosey_sit _sit_arrangement _arrangement_to _allow_business _business_discussion _discussion_so _guest_do _necessarily_need _need_to _use_restaurant _equipment_. ',false
37172,'location .. ','_location_.. ',false
37173,'location equipment crowded clean ','_location_to _equipment_be _crowded_and _clean_. ',false
37174,'traffic location issue ','_traffic_to _location_be _issue_. ',false
37224,'excellent equipment well equipment location ','_excellent_hotel _equipment_, _well_place _equipment_for _location_. ',true
37225,'excellent equipment 0 minute location depend traffic ','_excellent_hotel _equipment_0 _0_minute _minute_from _location_depend _depend_on _traffic_. ',true
37226,'0 minute #crd# way 0 minute return ','_0_minute _minute_#crd# _#crd#_way _way_, _0_minute _minute_the _return_. ',false
37227,'other #crd# night early flight london ','_other_for _#crd#_night _night_as _early_flight _flight_to _london_. ',false
37228,'take equipment car option location unless want pay 0 rp tax ','_take_the _equipment_car _car_option _option_from _location_unless _unless_you _want_to _pay_0 _0_rp _rp_+ _tax_. ',false
37229,'easy other excellent comfort ','_easy_check _other_in _excellent_room _comfort_. ',false
37230,'buffet look good want sandwich eat late ','_buffet_look _look_very _good_but _want_a _sandwich_as _eat_late _late_. ',false
37231,'#crd# us would ample ','_#crd#_between _us_would _would_have _ample_. ',false
37232,'american size ','_american_size _size_. ',false
37233,'other equally good ','_other_be _equally_good _good_. ',false
37234,'easy efficient other ','_easy_, _efficient_check _other_- ',false
37235,'walk 0 meter load wait taxi get location ','_walk_0 _0_meter _meter_to _load_of _wait_taxi _taxi_to _get_to _location_. ',false
37236,'local taxi price 0rp ','_local_taxi _taxi_cost _price_0rp _0rp_. ',false
37237,'nothing ','',false
37336,'good ','_good_. ',false
37337,'convenient location pick drop passenger well clean specious comfort other amazing ','_convenient_for _location_pick _pick_up _drop_passenger _passenger_as _well_very _clean_and _specious_room _comfort_and _other_be ',false
37352,'pleasant comfortable hassle free ','_pleasant_, _comfortable_and _hassle_free _free_. ',false
37353,'security good without intrusive ','_security_be _good_without _without_be _intrusive_. ',false
37354,'personel helpful ','_personel_be _helpful_. ',false
37355,'every ride order ola driver difficulty find location personel guide equipment every other ','_every_ride _ride_we _order_through _ola_the _driver_have _difficulty_find _find_the _location_, _personel_guide _guide_them _equipment_every _every_time _other_. ',false
37356,'attention minor thing make difference unclean light switch plate ','_attention_to _minor_thing _thing_that _make_the _difference_such _unclean_light _light_switch _switch_plate _plate_. ',false
37357,'discard tissue paper front elevator hour pick high rank employee pass ','_discard_tissue _tissue_paper _paper_in _front_of _elevator_for _hour_, _pick_by _high_rank _rank_employee _employee_as _pass_by ',false
37400,'good ','_good_. ',false
37401,'arrangement other .. ','_arrangement_for _other_.. ',false
37402,'long queue get table .. ','_long_queue _queue_to _get_to _table_.. ',false
37403,'equipment ','_equipment_can ',false
37404,'ft handle crowd ','_ft_handle _handle_the ',false
37440,'good ','_good_. ',false
37441,'break fast good ','_break_fast _fast_be _good_. ',false
37442,'equipment cleanness need improvement ','_equipment_and _cleanness_need _need_improvement ',true
37464,'excellent ','_excellent_. ',false
37465,'near location ','_near_to _location_. ',false
37466,'easy location equipment ','_easy_access _location_to _equipment_. ',false
37467,'gd ','_gd_. ',false
37468,'nothing much dislike ','_nothing_much _much_to ',false
37504,'good ','_good_. ',false
37505,'quality other excellent ','_quality_of _other_be _excellent_. ',false
37506,'update fact equipment equipment equipment right construction ','_update_the _fact_that _equipment_bar _equipment_facility _equipment_right _right_now _construction_. ',true
37507,'traffic location abysmal ','_traffic_in _location_be _abysmal_. ',false
37536,'relax little pricey ','_relax_, _little_pricey _pricey_. ',false
37537,'equipment manager recommend dinner buffet ','_equipment_manager _manager_recommend _recommend_the _dinner_buffet _buffet_. ',false
37538,'decide take advice excellent other ','_decide_to _take_his _advice_and _excellent_experience _other_. ',false
37539,'talk option help mumbai street other starter ','_talk_me _option_and _help_me _mumbai_street _street_food _other_starter _starter_. ',false
37540,'other great favourite fish sagwala dish never ','_other_be _great_but _favourite_be _fish_sagwala _sagwala_a _dish_i _never_have ',false
37541,'try buffet really tasty splurge ','_try_the _buffet_for _really_tasty _tasty_splurge _splurge_! ',false
37584,'happy .. ','_happy_.. ',false
37585,'good option taj epicure shangri la golden circle member ','_good_option _option_be _taj_epicure _epicure_& _shangri_- _la_golden _golden_circle _circle_member _member_. ',false
37586,'location good .. ','_location_be _good_.. ',false
37587,'equipment good .. ','_equipment_be _good_.. ',false
37588,'personel good .. ','_personel_be _good_.. ',false
37589,'neatness okay mark #crd# star rating .. ','_neatness_be _okay_not _mark_as _#crd#_star _star_rating _rating_.. ',false
37590,'rest good .. ','_rest_all _good_.. ',false
37591,'nothing compare equipment next comfort marriott mumbai location .. ','_nothing_compare _compare_to _equipment_next _next_door _comfort_marriott _marriott_, _mumbai_airport _location_.. ',false
37592,'courtyard old building old fitting ','_courtyard_be _old_building _building_with _old_fitting _fitting_. ',true
37593,'enter due old building fitting continuous other run problem equipment comfort comfort fit hour notice repair painful world other save .. ','_enter_due _due_to _old_building _building_/ _fitting_continuous _continuous_water _other_run _run_problem _problem_in _equipment_room _comfort_shower _comfort_fit _fit_for _hour_be _notice_until _repair_; _painful_while _world_water _other_save _save_ ',false
37594,'include location adopt flush without other .. ','_include_airport _location_adopt _adopt_flush _flush_without _without_water _other_.. ',false
37672,'good ','_good_. ',false
37673,'clean ','_clean_. ',false
37674,'price price ','_price_of ',false
37696,'wonderful ','_wonderful_. ',false
37697,'well maintain always other quick personel courteus ','_well_maintain _maintain_as _always_, _other_in _quick_, _personel_be ',true
37712,'pleasant other ','_pleasant_stay _other_! ',false
37713,'short other equipment ','_short_stay _other_in _equipment_. ',false
37714,'clean comfortable ','_clean_and _comfortable_. ',false
37715,'other other personel swift ','_other_- _other_- _personel_be _swift_. ',false
37716,'other also good ','_other_be _also_very _good_. ',false
37717,'consider #crd# next other ','_consider_this _#crd#_next _next_time _other_. ',false
37760,'good roll ','_good_over _roll_. ',false
37761,'would prefer shopping mall near ','_would_have _prefer_to _shopping_mall _mall_near ',false
37776,'normal good ','_normal_, _good_. ',false
37777,'equipment equipment ','_equipment_in _equipment_. ',true
37792,'good ','_good_. ',false
