@relation Lage

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
31322,'also comfort comfort take away equipment put right equipment ','_also_the _comfort_door _comfort_be _take_away _away_from _equipment_and _put_it _right_place _equipment_. ',false
31323,'besides price price comfort equipment high ','_besides_this _price_for _price_for _comfort_that _equipment_be _high_. ',false
31324,'also #ord# day receive face cleanliness weird brownish spot ','_also_, _#ord#_day _day_i _receive_a _face_towel _cleanliness_with _weird_brownish _brownish_spot _spot_. ',false
31378,'overall ok other ','_overall_an _ok_experience _other_. ',false
31379,'location great other good ','_location_be _great_and _other_be _good_. ',true
31380,'personel helpful ','_personel_be _helpful_. ',false
31381,'equipment provide other comfort ','_equipment_do _provide_for _other_in _comfort_. ',false
31382,'much #crd# star ','_much_for _#crd#_star _star_. ',false
31383,'comfort really comfortable ','_comfort_be _really_comfortable _comfortable_. ',false
31384,'easy relax ','_easy_to _relax_. ',false
31385,'other limited other make ok other ','_other_be _limited_and _other_which _make_it _ok_breakfast _other_. ',false
31386,'lot condiment bread sasusages other bacon ','_lot_of _condiment_with _bread_, _sasusages_, _other_or _bacon_. ',false
31438,'location equipment good close other personel friendly ','_location_of _equipment_be _good_, _close_to _other_, _personel_be _friendly_, ',true
31439,'location good close other personel friendly other good enough ','_location_be _good_, _close_to _other_, _personel_be _friendly_and _other_good _good_enough _enough_. ',true
31440,'definitely recommend ','_definitely_recommend _recommend_. ',false
31462,'unpleasant exce ','_unpleasant_exce _exce_. ',false
31463,'comfort great except comfort small rediculous ','_comfort_be _great_except _except_the _comfort_be _small_it _rediculous_. ',false
31464,'comfort small ','_comfort_so ',false
31486,'great equipment bad comfort ','_great_place _equipment_bad _bad_bed _comfort_. ',false
31487,'location great quiet ','_location_be _great_and _quiet_. ',true
31488,'comfort terriable bad sleep ever ','_comfort_be _terriable_bad _bad_sleep _sleep_ever ',false
31512,'basic ','_basic_. ',false
31513,'would like kettle comfort ','_would_have _like_kettle _kettle_in _comfort_. ',false
31514,'clean ','_clean_. ',false
31515,'comfort uncomfortable ','_comfort_very ',false
31540,'good ','_good_. ',false
31541,'wifi connnection relatively weak ','_wifi_connnection _connnection_be _relatively_weak _weak_. ',false
31558,'inexpensive convenient ','_inexpensive_, _convenient_. ',false
31559,'accommodate personel ','_accommodate_staff _personel_. ',false
31560,'nothing real old downtown equipment ','_nothing_a _real_old _old_downtown _downtown_hotel _equipment_. ',false
31588,'personel amazing other nice however toilet flush ','_personel_be _amazing_, _other_be _nice_, _however_the _toilet_do _flush_. ',false
31589,'could clean ','_could_be _clean_. ',false
31590,'other quite good ','_other_be _quite_good _good_. ',false
31591,'personel nice friendly helpful ','_personel_be _nice_, _friendly_and _helpful_. ',false
31592,'comfort abit dirty little bit hair floor toilet flush ','_comfort_be _abit_dirty _dirty_with _little_bit _bit_of _hair_on _floor_and _toilet_do _flush_. ',false
31593,'need call twice day ','_need_to _call_them _twice_in _day_there ',false
31634,'good ','_good_. ',false
31635,'good location ','_good_location _location_. ',true
31636,'clean comfort ','_clean_room _comfort_. ',false
31637,'could control comfort temperature ','_could_not _control_the _comfort_temperature _temperature_. ',false
31638,'cold other hot other ','_cold_water _other_or _hot_water _other_. ',false
31672,'good ','_good_. ',false
31673,'location good close location walk location sight ','_location_be _good_, _close_to _location_and _walk_distance _location_to _sight_. ',true
31674,'other although plenty could bit well .. ','_other_, _although_plenty _plenty_could _could_have _bit_well _well_.. ',false
31675,'italy different cold meat ','_italy_, _different_cold _cold_meat _meat_. ',false
31702,'good ','_good_. ',false
31703,'nice clean .. ','_nice_and _clean_.. ',false
31704,'air conditioning strong ','_air_conditioning _conditioning_not ',false
31724,'comfortable ','_comfortable_. ',false
31725,'other need bit fruit ','_other_need _need_a _bit_more ',false
31742,'good ','_good_. ',false
31743,'equipment contilia good other price quality ','_equipment_contilia _contilia_be _good_choice _other_by _price_/ _quality_. ',false
31744,'location near main railway location help worry early train ','_location_be _near_the _main_railway _railway_station _location_which _help_not _worry_if _early_train _train_. ',true
31766,'convenient pleasant ','_convenient_pleasant _pleasant_. ',false
31767,'location public transport excellent ','_location_to _public_transport _transport_excellent _excellent_. ',true
31768,'location close termini location dodgy unsafe equipment fault ','_location_close _close_to _termini_station _location_dodgy _dodgy_and _unsafe_but _equipment_fault ',true
31796,'great price equipment close main location ','_great_value _price_hotel _equipment_close _close_to _main_station _location_. ',true
31797,'great price price ','_great_value _price_for _price_. ',false
31798,'#ord# other italy thus appreciate arrive rome other equipment easily accessible train easy find ','_#ord#_time _other_in _italy_and _thus_i _appreciate_arrive _arrive_into _rome_and _other_at _equipment_so _easily_accessible _accessible_by _train_and _easy_to _find_. ',true
31799,'other good ','_other_be _good_. ',false
31800,'less upmarket part town ','_less_upmarket _upmarket_part _part_of _town_. ',false
31801,'honest great concern ','_honest_this _great_concern _concern_. ',false
31838,'comfortable other ','_comfortable_stay _other_. ',false
31839,'comfort comfortable personel helpful ','_comfort_be _comfortable_, _personel_most _helpful_. ',false
31840,'comfort small hard get ','_comfort_be _small_, _hard_to _get_into ',false
31868,'clean near termini ','_clean_and _near_termini _termini_. ',true
31869,'ok equipment price also convenient termini ','_ok_hotel _equipment_for _price_, _also_very _convenient_by _termini_. ',true
31870,'busy other ok personel ','_busy_at _other_- _ok_service _personel_. ',false
31871,'overfriendly though ','_overfriendly_though _though_. ',false
31872,'feel welcome maybe expect kind equipment ','_feel_welcome _welcome_, _maybe_not _expect_at _kind_of _equipment_. ',false
31873,'lactose glutenfree option other ask get glutenfree cookie ','_lactose_- _glutenfree_option _option_at _other_but _ask_i _get_glutenfree _glutenfree_cookie _cookie_. ',false
31912,'excellent ','_excellent_. ',false
31913,'location ','_location_. ',false
31914,'near equipment train location ','_near_by _equipment_and _train_station _location_. ',true
31915,'need other option ','_need_more _other_option _option_. ',false
31944,'great equipment other ?? ','_great_place _equipment_to _other_?? ',false
31945,'excellent other marriot courtyard equipment definitely recommend friend family ','_excellent_stay _other_at _marriot_courtyard _courtyard_hotel _equipment_, _definitely_recommend _recommend_to _friend_and _family_. ',false
31946,'greet serve friendly face ','_greet_and _serve_by _friendly_face _face_. ',false
31947,'big thank prashant daniel niraj mono equipment make feel home ','_big_thank _thank_you _prashant_and _daniel_and _niraj_from _mono_restaurant _equipment_for _make_me _feel_at _home_. ',false
31984,'exceptional ','_exceptional_. ',false
31985,'excellent personel personel always smile ','_excellent_service _personel_and _personel_, _always_smile _smile_. ',false
31986,'equipment location quite nobody .. ','_equipment_area _location_be _quite_and _nobody_be ',false
31987,'great ','_great_. ',false
31988,'near location terminal t0 0 min night ','_near_location _location_from _terminal_t0 _t0_( _0_min _min_during _night_) ',true
31989,'amazing other ','_amazing_breakfast _other_. ',false
31990,'comfort comfort ','_comfort_of _comfort_. ',false
31991,'nothing come mind ','_nothing_come _come_in ',false
32058,'amazing ','_amazing_. ',false
32059,'other fabulous moment arrive especially personel ','_other_be _fabulous_from _moment_we _arrive_, _especially_the _personel_. ',false
32060,'every single personel always helpful willing help serve answer question ','_every_single _single_staff _personel_be _always_helpful _helpful_and _willing_to _help_, _serve_and _answer_question _question_. ',false
32061,'comfort big enough comfortable ','_comfort_be _big_enough _enough_, _comfortable_. ',false
32062,'other excellent rich ','_other_be _excellent_and _rich_. ',false
32063,'try dinner buffet well good tasty think could good ','_try_the _dinner_buffet _buffet_as _well_which _good_and _tasty_but _think_it _could_be _good_. ',false
32064,'other marriot weligama srilanka dinner expect almost ','_other_at _marriot_, _weligama_srilanka _srilanka_and _dinner_there _expect_almost _almost_the ',false
32065,'sea other #crd# type simple fish ','_sea_food _other_and _#crd#_type _type_of _simple_fish _fish_) ',false
32066,'however dinner still good tasty satisfied ','_however_, _dinner_be _still_very _good_and _tasty_and _satisfied_. ',false
32067,'nt say nt like since good write could good ','_nt_say _say_i _nt_like _like_it _since_it _good_, _write_it _could_be _good_. ',false
32068,'other marriot weligama srilanka dinner expect almost ','_other_at _marriot_, _weligama_srilanka _srilanka_and _dinner_there _expect_almost _almost_the ',false
32069,'sea other #crd# type simple fish ','_sea_food _other_and _#crd#_type _type_of _simple_fish _fish_) ',false
32070,'however dinner still good tasty satisfied ','_however_, _dinner_be _still_very _good_and _tasty_and _satisfied_. ',false
32146,'great ','_great_. ',false
32147,'generally overall other good ','_generally_overall _overall_experience _other_be _good_. ',false
32148,'equipment pedicure ','_equipment_pedicure _pedicure_. ',false
32149,'','',false
32150,'ink need improve equipment training bring standard location personel ','_ink_you _need_to _improve_facility _equipment_and _training_and _bring_standard _standard_up _location_of _personel_. ',false
32190,'whole management wonderful ','_whole_the _management_be _wonderful_. ',false
32191,'comfort clean comfortable comfort ','_comfort_be _clean_with _comfortable_bed _comfort_. ',false
32192,'complimentary other improve ','_complimentary_breakfast _other_should _improve_. ',false
32193,'front desk personel helpful ','_front_desk _desk_staff _personel_be _helpful_. ',false
32194,'complimentary lunch exceptional performance ','_complimentary_lunch _lunch_be _exceptional_performance _performance_. ',false
32195,'other improve like star equipment ','_other_should _improve_like _like_other _star_hotel _equipment_. ',false
32196,'personel wonderful ','_personel_be _wonderful_. ',false
32238,'exceptional ','_exceptional_. ',false
32239,'great personel personel amazing marriot member discount ','_great_staff _personel_service _personel_, _amazing_marriot _marriot_member _member_discount _discount_. ',false
32240,'road outside equipment nice always crowded ','_road_outside _outside_the _equipment_be _nice_, _always_crowded _crowded_. ',true
32260,'nice comfy equipment near location great price price ','_nice_comfy _comfy_hotel _equipment_near _near_airport _location_, _great_value _price_for _price_. ',true
32261,'nice comfy equipment near location great price price ','_nice_comfy _comfy_hotel _equipment_near _near_airport _location_, _great_value _price_for _price_. ',true
32278,'good ','_good_. ',false
32279,'bacon cook right ','_bacon_be _cook_just _right_. ',false
32280,'other personel ','_other_out ',false
32332,'good ','_good_. ',false
32333,'other delicious ','_other_be _delicious_. ',false
32334,'comfort fluffy ','_comfort_be _fluffy_. ',false
32335,'welcoming ','_welcoming_. ',false
32336,'book equipment #url# lose location .. ','_book_the _equipment_#url# _#url#_lose _lose_to _location_.. ',false
32337,'really ','_really_. ',false
32338,'ree location shuttle .. ','_ree_airport _location_shuttle _shuttle_.. ',false
32339,'pay .. ','_pay_.. ',false
32340,'way price ','_way_over _price_. ',false
32341,'think could help secure taxi pune next morning ','_think_they _could_help _help_me _secure_a _taxi_to _pune_the _next_morning _morning_. ',false
32342,'help ','_help_. ',false
32343,'talk taxi able offer way price car personel 0 rupee ','_talk_to _taxi_for _able_to _offer_me _way_over _price_car _car_service _personel_of _0_rupee _rupee_. ',false
32344,'ead hire cab back location haggle taxi company 0 rupee ride ','_ead_, _hire_a _cab_back _back_to _location_and _haggle_with _taxi_company _company_for _0_rupee _rupee_ride _ride_. ',false
32345,'','',false
32346,'leave feel cheat ','_leave_me _feel_cheat _cheat_. ',false
32347,'other much cheap equipment ','_other_at _much_cheap _cheap_hotel _equipment_. ',false
32348,'worth price ','_worth_the _price_. ',false
32349,'disappointed feel take advantage ','_disappointed_and _feel_take _take_advantage _advantage_of ',false
32456,'amazing hospitality ','_amazing_hospitality _hospitality_. ',false
32457,'other amazing ','_other_be _amazing_. ',false
32458,'location good ','_location_be _good_. ',true
32459,'personel courteous polite ','_personel_be _courteous_and _polite_. ',false
32460,'other other quick ','_other_in _other_out _quick_. ',false
32461,'comfort clean cleanliness fresh ','_comfort_be _clean_and _cleanliness_fresh _fresh_. ',false
32462,'enjoy other ','_enjoy_the _other_. ',false
32463,'limited menu offering ','_limited_menu _menu_offering ',false
32510,'other homely quite comfortable ','_other_be _homely_and _quite_comfortable _comfortable_. ',false
32511,'personel ','_personel_. ',false
32512,'particular thing ','_particular_thing ',false
32536,'lovely equipment would other ','_lovely_place _equipment_would _would_stay _other_here ',false
32537,'personel great great gym other dinner ','_personel_be _great_, _great_gym _gym_and _other_and _dinner_. ',false
32538,'love lamb chop dinner ','_love_the _lamb_chop _chop_for _dinner_. ',false
32539,'drink expensive location shop nearby except domino ','_drink_be _expensive_, _location_itself _shop_nearby _nearby_except _except_domino _domino_. ',false
32568,'good other ','_good_experience _other_. ',false
32569,'other extraordinarily good ','_other_be _extraordinarily_good _good_. ',false
32570,'great personel personel ','_great_service _personel_by _personel_. ',false
32571,'equipment other comparatively expensive ','_equipment_food _other_comparatively _comparatively_expensive ',false
32598,'good ','_good_. ',false
32599,'location ','_location_. ',false
32600,'exagerrated tatings star ','_exagerrated_tatings _tatings_not ',false
32622,'excellent ','_excellent_. ',false
32623,'yes ','_yes_. ',false
32624,'location ','',false
32648,'good other ','_good_experience _other_. ',false
32649,'personel friendly helpful specially hardik yash equipment ','_personel_be _friendly_and _helpful_specially _specially_hardik _hardik_and _yash_in _equipment_? ',false
32650,'ese ','_ese_. ',false
32651,'security compulsory every other go ','_security_be _compulsory_every _every_time _other_you _go_in ',false
32676,'good otherwise ','_good_otherwise _otherwise_. ',false
32677,'omelette order take 0 minute order ','_omelette_order _order_take _take_0 _0_minute _minute_and ',false
32692,'good ','_good_. ',false
32693,'deny checkin personel say comfort sell ','_deny_checkin _checkin_, _personel_say _say_room _comfort_sell _sell_out ',false
32730,'close location mumbai exhibition center ','_close_to _location_and _mumbai_exhibition _exhibition_center _center_. ',true
32731,'take equipment proximity mumbai exhaust center location ','_take_this _equipment_because _proximity_to _mumbai_exhaust _exhaust_center _center_and _location_. ',true
32732,'decision right ','_decision_be _right_. ',false
32733,'s equipment close tourist equipment come business ','_s_not _equipment_close _close_to _tourist_place _equipment_but _come_for _business_. ',true
32734,'gate india example rush hour take 0h ','_gate_of _india_for _example_on _rush_hour _hour_take _take_0h _0h_. ',false
32735,'location 0 minute mec 0 minute also ','_location_0 _0_minute _minute_and _mec_0 _0_minute _minute_also _also_. ',false
32736,'personel really friendly other great asian option indian option european option ','_personel_be _really_friendly _friendly_and _other_be _great_, _asian_option _option_, _indian_option _option_and _european_option _option_. ',false
32737,'menu lunch dinner equipment 0 discount also other everywhere ','_menu_for _lunch_and _dinner_in _equipment_have _0_% _discount_and _also_food _other_from _everywhere_. ',false
32738,'give us option 0 ','_give_us _us_the _option_for _0_? ',false
32739,'person executive comfort include open equipment 0 till 0 alcohol include high floor comfort ','_person_for _executive_room _comfort_that _include_an _open_bar _equipment_from _0_till _till_0 _0_with _alcohol_include _include_and _high_floor _floor_room _comfort_. ',false
32740,'equipment open till late really deserve swimsuit baggage ','_equipment_be _open_till _till_late _late_and _really_deserve _deserve_a _swimsuit_in _baggage_. ',false
32741,'other indian price .. ','_other_indian _indian_price _price_.. ',false
32742,'maybe bit expensive ','_maybe_a _bit_expensive _expensive_. ',false
32812,'wonderful ','_wonderful_. ',false
32813,'other equipment ','_other_bar ',false
32836,'new equipment near location ','_new_facility _equipment_near _near_the _location_. ',true
32837,'nice sized comfort good buffet other locate near location ','_nice_sized _sized_room _comfort_, _good_buffet _buffet_breakfast _other_, _locate_near _near_the _location_. ',true
32838,'helpful personel ','_helpful_staff _personel_. ',false
32839,'quick trip location convenient ','_quick_trip _trip_the _location_be _convenient_. ',true
32840,'','',false
32841,'fs bit travel various sight other long city ','_fs_a _bit_of _travel_to _various_sight _sight_if _other_long _long_in ',true
32890,'fabulous other ','_fabulous_stay _other_! ',false
32891,'personel equipment amazing ','_personel_and _equipment_amazing _amazing_! ',false
32892,'other superb ','_other_superb _superb_! ',false
32893,'personel excellent namely new personel ahmed other hardworking great customer personel skill ','_personel_be _excellent_, _namely_new _new_staff _personel_ahmed _ahmed_, _other_, _hardworking_, _great_customer _customer_service _personel_skill _skill_. ',false
32894,'comfort clean comfortable ','_comfort_be _clean_and _comfortable_. ',false
32895,'comfort personel other #ord# class !! ','_comfort_service _personel_and _other_#ord# _#ord#_class _class_!! ',false
32896,'#ord# put smoking floor disgusting ','_#ord#_put _put_on _smoking_floor _floor_, _disgusting_! ',false
32897,'other slow queuing system ','_other_out _slow_, _queuing_system _system_. ',false
32898,'pleased duty manager come rescue ','_pleased_when _duty_manager _manager_come _come_to _rescue_! ',false
32954,'excellent ','_excellent_. ',false
32955,'personel ground floor equipment momo ','_personel_at _ground_floor _floor_restaurant _equipment_( _momo_? ',false
32956,'especially mr.patwardhan excellent ','_especially_mr.patwardhan _mr.patwardhan_be _excellent_. ',false
32957,'comfort tv ','_comfort_tv _tv_. ',false
32958,'work properly ','_work_properly _properly_. ',false
32992,'comfortable business equipment close international location mumbai ','_comfortable_business _business_hotel _equipment_very _close_to _international_airport _location_in _mumbai_. ',true
32993,'nice comfortable spacious comfort close sahar international terminal ','_nice_, _comfortable_and _spacious_room _comfort_, _close_to _sahar_( _international_) _terminal_. ',true
32994,'comfort soft ','_comfort_be _soft_. ',false
32995,'firm comfort would good ','_firm_bed _comfort_would _would_be ',false
33024,'good ','_good_. ',false
33025,'','',false
33026,'f cheerful helpful personel ','_f_have _cheerful_and _helpful_staff _personel_. ',false
33027,'other good ','_other_be ',false
33054,'excellent price price property ','_excellent_value _price_for _price_property _property_. ',false
33055,'wide variety other option ','_wide_variety _variety_of _other_option _option_. ',false
33056,'friendly personel ','_friendly_staff ',false
33082,'good ','_good_. ',false
33083,'comfort comfort difficult open comfort control work properly ','_comfort_of _comfort_difficult _difficult_to _open_, _comfort_control _control_not _work_properly _properly_, ',false
33084,'ft shut hand comfort ','_ft_shut _shut_hand _hand_shower _comfort_when ',false
33085,'head comfort work .. ','_head_shower _comfort_be _work_.. ',false
33086,'always dribble ','_always_dribble ',false
33118,'wonderful ','_wonderful_. ',false
33119,'great personel good other ','_great_staff _personel_good _good_breakfast _other_. ',false
33120,'other expensive ','_other_be ',false
33154,'enjoyable other ','_enjoyable_stay _other_! ',false
33155,'good asset equipment personel ','_good_asset _asset_of _equipment_be _personel_. ',false
33156,'equipment personel responsive suggestion thank chef lucky singh ','_equipment_staff _personel_be _responsive_to _suggestion_- _thank_you _chef_lucky _lucky_singh _singh_! ',false
33157,'personel go way help us particular mr. nivrutti kamble ','_personel_go _go_out _way_to _help_us _us_- _particular_mr. _mr._nivrutti _nivrutti_kamble _kamble_. ',false
33158,'observation ergonomic design equipment comfort ','_observation_have _ergonomic_design _design_of _equipment_in _comfort_. ',false
33159,'toilet comfort hygiene faucet pretty standard equipment india ','_toilet_in _comfort_should _hygiene_faucet _faucet_- _pretty_standard _standard_in _equipment_in _india_. ',false
33160,'slide comfort toilet heavy slide smoothly ','_slide_door _comfort_of _toilet_be _heavy_and _slide_smoothly _smoothly_. ',false
33161,'hand grip instal way round thus difficult grip inside ','_hand_grip _grip_be _instal_the _way_- _round_, _thus_it _difficult_to _grip_it _inside_. ',false
33162,'wardrobe comfort difficult open recess give grip provide insufficient support ','_wardrobe_door _comfort_be _difficult_to _open_because _recess_give _give_for _grip_provide _provide_insufficient _insufficient_support _support_. ',false
33212,'exceptional ','_exceptional_. ',false
33213,'fine ','',false
33230,'other comfortable ','_other_be _comfortable_. ',false
33231,'comfort ','_comfort_. ',false
33232,'nothing specific ','_nothing_specific ',false
33252,'good other ','_good_stay _other_. ',false
33253,'courtesy cleanliness s. nil ','_courtesy_, _cleanliness_s. _s._nil ',false
33270,'wonderful ','_wonderful_. ',false
33271,'good ','_good_. ',false
33272,'good ','',false
33304,'friendly helpful ','_friendly_and _helpful_. ',false
33305,'prompt efficient personel comfortable other ','_prompt_and _efficient_service _personel_and _comfortable_stay _other_. ',false
33306,'good price ','_good_value _price_. ',false
33307,'wi fi comfort comfort comfort linen ','_wi_fi _fi_, _comfort_, _comfort_of _comfort_and _linen_. ',false
33308,'other personel helpfulness ','_other_and _personel_helpfulness _helpfulness_. ',false
33309,'other personel help table smiley helpful ','_other_lady _personel_who _help_me _table_be _smiley_or _helpful_. ',false
33310,'want comfort number tell table number ','_want_room _comfort_number _number_and _tell_me _table_number _number_. ',false
33311,'tell find thing ask want anything ','_tell_me _find_thing _thing_or _ask_if _want_anything _anything_. ',false
33358,'nice equipment nice personel old expensive comfort ','_nice_place _equipment_, _nice_staff _personel_, _old_and _expensive_room _comfort_. ',false
33359,'location perfect ','_location_be _perfect_. ',true
33360,'comfort comfort old ','_comfort_of _comfort_be ',false
33384,'comfortable other friendly helpful personel ','_comfortable_stay _other_with _friendly_and _helpful_staff _personel_. ',false
33385,'location executive lounge excellent ','_location_to _executive_lounge _lounge_be _excellent_. ',false
33386,'get decent snack want full dinner able print scan document ','_get_a _decent_snack _snack_when _want_a _full_dinner _dinner_and _able_to _print_and _scan_document _document_. ',false
33387,'decent walk location neighborhood ','_decent_walk _walk_area _location_in _neighborhood_. ',true
33412,'amazing ','_amazing_. ',false
33413,'other personel support ','_other_and _personel_support ',false
33430,'excellent ','_excellent_. ',false
33431,'equipment situate business contact close ','_equipment_be _situate_where _business_contact _contact_be _close_by ',true
33432,'see glass comfort bedroom hand bidet ','_see_through _glass_between _comfort_and _bedroom_and _hand_bidet ',false
33452,'wonderful ','_wonderful_. ',false
33453,'other good personel helpful location lobby bright appealing overall nice ','_other_be _good_staff _personel_very _helpful_, _location_in _lobby_be _bright_and _appealing_, _overall_very ',false
33470,'comfortable enjoyable ','_comfortable_and _enjoyable_. ',false
33471,'clean super friendly personel ','_clean_and _super_friendly _friendly_staff _personel_. ',false
33472,'electrical socket seem wear need replacement ','_electrical_socket _socket_seem _seem_wear _wear_out _need_replacement _replacement_. ',false
33492,'exceptional ','_exceptional_. ',false
33493,'masala other overall spread ','_masala_tea _other_and _overall_spread ',false
33518,'comfortable cozy other ','_comfortable_& _cozy_stay _other_. ',false
33519,'location equipment outstanding various mode transportation nearby ','_location_of _equipment_be _outstanding_with _various_mode _mode_of _transportation_nearby _nearby_. ',true
33520,'equipment clean elegant improve in-room dining well ','_equipment_itself _clean_& _elegant_& _improve_their _in-room_dining _dining_as _well_. ',false
33521,'comfort soft comfortable personel excellent ','_comfort_be _soft_& _comfortable_& _personel_be _excellent_. ',false
33522,'other superb variety option buffet ','_other_be _superb_with _variety_of _option_at _buffet_. ',false
33523,'overall amazing other would like visit ','_overall_an _amazing_experience _other_& _would_like _like_to _visit_again ',false
33524,'mention previous review consider equipment asian guest especially indian keep other faucet ','_mention_in _previous_review _review_, _consider_the _equipment_have _asian_guest _guest_( _especially_indian _indian_) _keep_a _other_faucet _faucet_. ',false
33572,'good ','_good_. ',false
33573,'equipment s policy block additional amount credit card expect price comfort rent ','_equipment_s _s_policy _policy_of _block_an _additional_amount _amount_on _credit_card _card_for _expect_charge _price_over _comfort_rent _rent_. ',false
33574,'amount ad hoc without basis ','_amount_be _ad_hoc _hoc_and _without_basis _basis_. ',false
33575,'absence block amount additional price would lead pay personel consume instead settle bill other ','_absence_of _block_an _amount_for _additional_charge _price_would _would_lead _lead_to _pay_for _personel_as _consume_instead _instead_of _settle_bill _bill_at _other_- ',false
33576,'unusual ','_unusual_. ',false
33577,'equipment justify block comfort rent price ad hoc amount perceive consumption may happen ','_equipment_be _justify_in _block_the _comfort_rent _rent_charge _price_but _ad_hoc _hoc_amount _amount_for _perceive_consumption _consumption_which _may_not ',false
33612,'wonderful ','_wonderful_. ',false
33613,'quite comfort close location well spread break fast ','_quite_room _comfort_, _close_to _location_, _well_spread _spread_break _break_fast _fast_. ',true
33636,'nice other ','_nice_stay _other_. ',false
33637,'price price ','_price_for _price_. ',false
33638,'comfort spacious fast wifi ','_comfort_be _spacious_, _fast_internet _wifi_. ',false
33639,'personel helpful nice equipment ','_personel_be _helpful_nice _nice_bar _equipment_. ',false
33640,'bit far location arrival deprature work hour 0 pm ','_bit_far _far_from _location_, _arrival_or _deprature_be _work_hour _hour_or _0_pm _pm_. ',true
33641,'give teh traffice 0 min arrive location ','_give_teh _teh_traffice _traffice_0 _0_min _min_to _arrive_to ',false
33678,'good ','_good_. ',false
33679,'nothing ','_nothing_. ',false
33680,'noisy comfort sound proof specially listen noise metropassing loud music street.check checkout process lousy ','_noisy_room _comfort_not _sound_proof _proof_specially _specially_u _listen_noise _noise_of _metropassing_by _loud_music _music_on _street.check_in _checkout_process _process_very _lousy_. ',false
33702,'good ','_good_. ',false
33703,'mukhtar reception really helpful .. ','_mukhtar_at _reception_be _really_helpful _helpful_.. ',false
33704,'great guy .. ','_great_guy _guy_.. ',false
33726,'excellent ','_excellent_. ',false
33727,'masala other other abd good other other item ','_masala_tea _other_for _other_abd _abd_a _good_choice _other_of _other_item _item_. ',false
33728,'bidet toilet ','_bidet_in ',false
33758,'worth price pay ','_worth_the _price_pay _pay_. ',false
33759,'request hard comfort issue back management kind oblige ','_request_a _hard_bed _comfort_as _issue_with _back_and _management_be _kind_to _oblige_. ',false
33760,'personel other location helpful friendly .. ','_personel_in _other_area _location_very _helpful_and _friendly_.. ',false
33761,'name .. ','_name_some ',false
33762,'vinod .. ','_vinod_.. ',false
33763,'ankur .. ','_ankur_.. ',false
33764,'like clean friendly personel helpful ','_like_the _clean_and _friendly_staff _personel_and _helpful_too ',false
33806,'pleasant other ','_pleasant_stay _other_. ',false
33807,'clean fresh comfort courtesy upgrade comfort executive category ','_clean_& _fresh_room _comfort_, _courtesy_they _upgrade_room _comfort_to _executive_category _category_. ',false
33808,'nice other good sleep ','_nice_food _other_& _good_sleep ',false
33830,'excellent ','_excellent_. ',false
33831,'swim equipment ','_swim_pool _equipment_. ',false
33832,'other lobby other ','_other_at _lobby_breakfast ',false
33856,'ok ','_ok_, ',false
33857,'less outlet much inside equipment ','_less_outlet _outlet_, _much_to _inside_the _equipment_. ',false
33858,'try personel ','_try_woman _personel_? ',false
33859,'f comfort tell sauna jacuzzi except steam ','_f_room _comfort_as _tell_no _sauna_or _jacuzzi_except _except_steam ',false
33884,'good ','_good_. ',false
33885,'servises price ','_servises_be ',false
33906,'mumbai equipment other ','_mumbai_this _equipment_to _other_. ',false
33907,'equipment happen favorite other mumbai .. ','_equipment_happen _happen_to _favorite_for _other_in _mumbai_.. ',false
33908,'0 other early well .. ','_0_time _other_early _early_as _well_.. ',false
33909,'every other visit thing remain absolute perfect ','_every_time _other_i _visit_thing _thing_remain _remain_absolute _absolute_perfect _perfect_. ',false
33910,'nothing ','',false
33942,'comfortable other could unwind long day work ','_comfortable_stay _other_and _could_unwind _unwind_after _long_day _day_at _work_. ',false
33943,'comfort extra comfy ','_comfort_be _extra_comfy _comfy_. ',false
33944,'none ','',false
33972,'good ','_good_. ',false
33973,'corridor floor cleanliness musty owe lack air circulation ','_corridor_on _floor_smell _cleanliness_musty _musty_owe _owe_to _lack_of _air_circulation _circulation_. ',false
33974,'bad odour #crd# location ','_bad_odour _odour_in _#crd#_area _location_. ',false
33975,'look like air conditioning corridor wasn ','_look_like _like_the _air_conditioning _conditioning_in _corridor_wasn _wasn_? ',false
33976,'ft work efficiently ','_ft_work _work_efficiently _efficiently_. ',false
33977,'case #ord# floor happened go ','_case_in _#ord#_floor _floor_which _happened_to _go_to ',false
34014,'good ','_good_. ',false
34015,'location ','_location_. ',false
34016,'nothing ','',false
34038,'good ','_good_. ',false
34039,'close location good indian other spacious comfort ','_close_to _location_, _good_indian _indian_breakfast _other_, _spacious_bathroom _comfort_. ',true
34040,'bit wear tear comfort ','_bit_of _wear_and _tear_in ',false
34060,'good ','_good_. ',false
34061,'equipment personel friendly other also great demand little thing like equipment equipment comfort clean price price ','_equipment_staff _personel_be _friendly_and _other_be _also_great _great_, _demand_for _little_thing _thing_like _like_other _equipment_do _equipment_room _comfort_be _clean_, _price_for ',false
34076,'exceptional ','_exceptional_. ',false
34077,'late checkout ','_late_checkout ',false
34104,'highly recommend other excellent personel ','_highly_recommend _recommend_stay _other_, _excellent_staff _personel_. ',false
34105,'know property good rating ','_know_why _property_have _good_rating _rating_. ',false
34106,'personel excellence par ','_personel_be _excellence_above _par_. ',false
34107,'helpful pleasant communicate ','_helpful_and _pleasant_to _communicate_with ',false
