@relation valence

@attribute id numeric
@attribute wordA string
@attribute dependency_type string
@attribute lexicons_min numeric
@attribute lexicons_avg numeric
@attribute lexicons_max numeric
@attribute context_negation numeric
@attribute context_lexicon_avg numeric
@attribute sentence_length numeric
@attribute aspecttype {positive, negative}

@data
3590,location,Lage,0,0,0,0,0,73,positive
3591,amenity,Lage,0,0,0,0,0,73,positive
3592,room,Komfort,0,0,0,0,0,66,positive
3593,room,Sauberkeit,0,0,0,0,0,66,positive
3594,kettle,Komfort,0,0,0,1,0,89,negative
3595,location,Lage,0,0,0,1,0,40,positive
3596,guest,OTHER,0,0,0,1,0,44,positive
3597,box,OTHER,0,0,0,0,0,23,positive
3598,gel,Komfort,0,0,0,1,0,13,negative
3599,menu,OTHER,0,0,0,1,0,34,negative
3600,egg,OTHER,0,0,0,0,0,50,negative
3601,location,Lage,0,0,0,0,0,138,positive
3602,staff,Hotelpersonal,0,0,0,0,0,51,positive
3603,staff,Hotelpersonal,0,0,0,0,0,51,positive
3604,recommend,OTHER,0,0,0,0,0,22,positive
3605,location,Lage,0,0,0,0,0,70,positive
3606,termini,Lage,0,0,0,0,0,70,positive
3607,people,OTHER,0,0,0,1,0,45,negative
3608,sleep,Komfort,0,0,0,1,0,45,negative
3609,location,Lage,0,0,0,1,0,22,positive
3610,restaurant,Lage,0,0,0,1,0,91,positive
3611,bed,Komfort,0,0,0,0,0,47,negative
3612,location,Lage,0,0,0,0,0,15,positive
3613,place,Ausstattung,0,0,0,0,0,27,positive
3614,staff,Hotelpersonal,0,0,0,0,0,27,positive
3615,city,Lage,0,0,0,0,0,14,positive
3616,location,Lage,0,0,0,0,0,44,positive
3617,reception,Hotelpersonal,0,0,0,0,0,104,negative
3618,lift,Ausstattung,0,0,0,0,0,101,negative
3619,metro,Lage,0,0,0,0,0,20,positive
3620,room,Komfort,0,0,0,0,0,94,negative
3621,fume,Sauberkeit,0,0,0,1,0,94,negative
3622,stay,OTHER,0,0,0,0,0,18,positive
3623,staff,Hotelpersonal,0,0,0,0,0,21,positive
3624,room,Komfort,0,0,0,0,0,44,positive
3625,room,Sauberkeit,0,0,0,0,0,44,positive
3626,breakfast,OTHER,0,0,0,0,0,35,negative
3627,banana,OTHER,0,0,0,0,0,26,negative
3628,station,Lage,0,0,0,0,0,27,positive
3629,shower,Komfort,0,0,0,0,0,17,positive
3630,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,30,positive
3631,location,Lage,0,0,0,0,0,43,positive
3632,station,Lage,0,0,0,0,0,43,positive
3633,staff,Hotelpersonal,0,0,0,0,0,15,positive
3634,staff,Hotelpersonal,0,0,0,1,0,24,negative
3635,wifi,WLAN,0,0,0,1,0,44,negative
3636,hotel,Ausstattung,0,0,0,0,0,68,positive
3637,location,Lage,0,0,0,0,0,68,positive
3638,attraction,Lage,0,0,0,0,0,68,positive
3639,staff,Hotelpersonal,0,0,0,0,0,137,positive
3640,breakfast,OTHER,0,0,0,0,0,137,positive
3641,bed,Komfort,0,0,0,0,0,137,positive
3642,window,Komfort,0,0,0,0,0,137,positive
3643,room,Komfort,0,0,0,0,0,137,positive
3644,room,Komfort,0,0,0,0,0,137,positive
3645,room,Komfort,0,0,0,0,0,14,negative
3646,location,Lage,0,0,0,0,0,18,positive
3647,room,Sauberkeit,0,0,0,0,0,15,positive
3648,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,22,positive
3649,location,Lage,0,0,0,0,0,66,positive
3650,attraction,Lage,0,0,0,0,0,66,positive
3651,picture,OTHER,0,0,0,1,0,138,negative
3652,towel,Komfort,0,0,0,0,0,138,negative
3653,bedsheet,Komfort,0,0,0,0,0,138,negative
3654,stay,OTHER,0,0,0,0,0,40,positive
3655,station,Lage,0,0,0,0,0,40,positive
3656,location,Lage,0,0,0,0,0,27,positive
3657,underground,Lage,0,0,0,0,0,102,positive
3658,station,Lage,0,0,0,0,0,102,positive
3659,staff,Hotelpersonal,0,0,0,0,0,195,positive
3660,staff,Hotelpersonal,0,0,0,0,0,195,positive
3661,staff,Hotelpersonal,0,0,0,0,0,195,positive
3662,wifi,WLAN,0,0,0,1,0,195,positive
3663,cabin,Komfort,0,0,0,0,0,34,negative
3664,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,52,positive
3665,wifi,WLAN,0,0,0,1,0,39,negative
3666,stay,OTHER,0,0,0,0,0,52,positive
3667,stay,OTHER,0,0,0,1,0,52,positive
3668,english,Hotelpersonal,0,0,0,0,0,216,negative
3669,hotel,Ausstattung,0,0,0,0,0,58,positive
3670,location,Lage,0,0,0,0,0,58,positive
3671,staff,Hotelpersonal,0,0,0,0,0,58,positive
3672,room,Sauberkeit,0,0,0,0,0,49,positive
3673,equipped,Komfort,0,0,0,0,0,49,positive
3674,location,Lage,0,0,0,0,0,40,positive
3675,internet,WLAN,0,0,0,1,0,41,negative
3676,breakfast,OTHER,0,0,0,0,0,88,positive
3677,item,OTHER,0,0,0,0,0,88,positive
3678,surroundings,Ausstattung,0,0,0,0,0,88,positive
3679,smell,Sauberkeit,0,0,0,1,0,64,negative
3680,location,Lage,0,0,0,0,0,23,positive
3681,bed,Komfort,0,0,0,0,0,31,negative
3682,decor,Komfort,0,0,0,1,0,31,negative
3683,bed,Komfort,0,0,0,1,0,66,positive
3684,breakfast,OTHER,0,0,0,0,0,130,positive
3685,staff,Hotelpersonal,0,0,0,0,0,130,positive
3686,location,Lage,0,0,0,0,0,130,positive
3687,restaurant,Lage,0,0,0,1,0,130,positive
3688,size,Komfort,0,0,0,1,0,204,negative
3689,bathroom,Komfort,0,0,0,0,0,204,negative
3690,bed,Komfort,0,0,0,0,0,204,negative
3691,room,Sauberkeit,0,0,0,0,0,94,positive
3692,inside,Komfort,0,0,0,0,0,94,negative
3693,personnel,Hotelpersonal,0,0,0,0,0,52,positive
3694,personnel,Hotelpersonal,0,0,0,0,0,52,positive
3695,breakfast,OTHER,0,0,0,0,0,30,positive
3696,room,Komfort,0,0,0,0,0,25,negative
3697,breakfast,OTHER,0,0,0,1,0,107,negative
3698,station,Lage,0,0,0,1,0,82,positive
3699,staff,Hotelpersonal,0,0,0,0,0,82,positive
3700,renovate,Ausstattung,0,0,0,1,0,25,negative
3701,hotel,Ausstattung,0,0,0,0,0,47,positive
3702,location,Lage,0,0,0,0,0,120,positive
3703,station,Lage,0,0,0,1,0,120,positive
3704,staff,Hotelpersonal,0,0,0,0,0,75,positive
3705,place,Lage,0,0,0,0,0,75,positive
3706,chocolate,OTHER,0,0,0,0,0,64,negative
3707,coffee,OTHER,0,0,0,0,0,64,negative
3708,milk,OTHER,0,0,0,0,0,64,negative
3709,building,Ausstattung,0,0,0,0,0,101,negative
3710,lift,Ausstattung,0,0,0,0,0,101,negative
3711,bad,OTHER,0,0,0,1,0,101,positive
3712,hotel,Ausstattung,0,0,0,0,0,14,negative
3713,staff,Hotelpersonal,0,0,0,0,0,16,positive
3714,breakfast,OTHER,0,0,0,0,0,102,negative
3715,bread,OTHER,0,0,0,0,0,102,negative
3716,water,OTHER,0,0,0,0,0,102,negative
3717,sheet,Sauberkeit,0,0,0,0,0,44,negative
3718,towel,Sauberkeit,0,0,0,0,0,44,negative
3719,location,Lage,0,0,0,0,0,68,positive
3720,station,Lage,0,0,0,0,0,68,positive
3721,room,Sauberkeit,0,0,0,0,0,37,positive
3722,mattress,Komfort,0,0,0,0,0,37,positive
3723,pillow,Komfort,0,0,0,0,0,49,negative
3724,pillow,Komfort,0,0,0,0,0,49,negative
3725,change,Komfort,0,0,0,1,0,49,negative
3726,waiter,Hotelpersonal,0,0,0,0,0,53,negative
3727,stay,OTHER,0,0,0,0,0,90,positive
3728,cleaness,Sauberkeit,0,0,0,0,0,50,positive
3729,staff,Hotelpersonal,0,0,0,0,0,50,positive
3730,location,Lage,0,0,0,0,0,50,positive
3731,area,OTHER,0,0,0,0,0,75,negative
3732,room,Komfort,0,0,0,0,0,30,negative
3733,space,Komfort,0,0,0,1,0,103,negative
3734,location,Lage,0,0,0,0,0,47,positive
3735,room,Sauberkeit,0,0,0,0,0,47,positive
3736,room,Komfort,0,0,0,0,0,47,positive
3737,room,Komfort,0,0,0,0,0,52,positive
3738,room,Sauberkeit,0,0,0,0,0,52,positive
3739,staff,Hotelpersonal,0,0,0,0,0,40,positive
3740,staff,Hotelpersonal,0,0,0,0,0,40,positive
3741,gang,OTHER,0,0,0,0,0,133,negative
3742,staff,Hotelpersonal,0,0,0,0,0,85,positive
3743,staff,Hotelpersonal,0,0,0,0,0,85,positive
3744,room,Sauberkeit,0,0,0,0,0,85,positive
3745,location,Lage,0,0,0,0,0,103,positive
3746,station,Lage,0,0,0,1,0,103,positive
3747,room,Komfort,0,0,0,1,0,127,negative
3748,heat,Komfort,0,0,0,0,0,127,negative
3749,morning,Komfort,0,0,0,0,0,127,negative
3750,room,Komfort,0,0,0,0,0,15,positive
3751,room,Komfort,0,0,0,0,0,15,positive
3752,breakfast,OTHER,0,0,0,1,0,18,positive
3753,amenity,Ausstattung,0,0,0,0,0,68,negative
3754,vacation,OTHER,0,0,0,0,0,37,positive
3755,room,Komfort,0,0,0,0,0,212,positive
3756,wallpaper,Komfort,0,0,0,1,0,212,positive
3757,desk,Hotelpersonal,0,0,0,1,0,212,positive
3758,breakfast,OTHER,0,0,0,0,0,212,positive
3759,charm,Ausstattung,0,0,0,0,0,212,positive
3760,detail,Ausstattung,0,0,0,0,0,212,positive
3761,distance,Lage,0,0,0,0,0,212,positive
3762,shower,Komfort,0,0,0,0,0,55,negative
3763,station,Lage,0,0,0,0,0,73,positive
3764,detect,Lage,0,0,0,0,0,73,positive
3765,personal,Hotelpersonal,0,0,0,0,0,32,positive
3766,personal,Hotelpersonal,0,0,0,0,0,32,positive
3767,breakfast,OTHER,0,0,0,0,0,43,negative
3768,breakfast,OTHER,0,0,0,0,0,43,positive
3769,repairing,Ausstattung,0,0,0,1,0,71,negative
3770,staff,Hotelpersonal,0,0,0,0,0,22,positive
3771,selection,OTHER,0,0,0,1,0,116,negative
3772,location,Lage,0,0,0,0,0,30,positive
3773,breakfast,OTHER,0,0,0,1,0,40,negative
3774,apology,Hotelpersonal,0,0,0,0,0,60,negative
3775,rome,Lage,0,0,0,0,0,46,positive
3776,hotel,Ausstattung,0,0,0,1,0,46,positive
3777,reception,Ausstattung,0,0,0,0,0,74,positive
3778,bed,Komfort,0,0,0,0,0,74,positive
3779,bathroom,Komfort,0,0,0,0,0,50,negative
3780,bathroom,Komfort,0,0,0,0,0,50,negative
3781,shower,Komfort,0,0,0,0,0,50,negative
3782,shower,Komfort,0,0,0,0,0,50,negative
3783,breakfast,OTHER,0,0,0,0,0,77,negative
3784,choice,OTHER,0,0,0,1,0,77,negative
3785,reception,Hotelpersonal,0,0,0,0,0,40,positive
3786,reception,Hotelpersonal,0,0,0,0,0,40,positive
3787,room,Komfort,0,0,0,0,0,45,positive
3788,station,Lage,0,0,0,0,0,45,positive
3789,hotel,Ausstattung,0,0,0,1,0,63,positive
3790,station,Lage,0,0,0,0,0,63,positive
3791,security,OTHER,0,0,0,0,0,72,negative
3792,area,Lage,0,0,0,1,0,72,negative
3793,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,17,positive
3794,location,Lage,0,0,0,0,0,36,positive
3795,bed,Komfort,0,0,0,0,0,57,negative
3796,open,Komfort,0,0,0,0,0,57,negative
3797,room,Sauberkeit,0,0,0,0,0,24,negative
3798,location,Lage,0,0,0,0,0,34,positive
3799,room,Sauberkeit,0,0,0,0,0,34,positive
3800,room,Sauberkeit,0,0,0,0,0,46,positive
3801,stay,OTHER,0,0,0,0,0,71,positive
3802,breakfast,OTHER,0,0,0,0,0,54,positive
3803,wifi,WLAN,0,0,0,0,0,36,negative
3804,place,Ausstattung,0,0,0,0,0,84,positive
3805,breakfast,OTHER,0,0,0,0,0,35,positive
3806,breakfast,OTHER,0,0,0,0,0,35,positive
3807,location,Lage,0,0,0,0,0,72,positive
3808,city,Lage,0,0,0,1,0,72,positive
3809,rome,Lage,0,0,0,0,0,73,positive
3810,location,Lage,0,0,0,0,0,73,positive
3811,restaurant,Lage,0,0,0,1,0,73,positive
3812,staff,Hotelpersonal,0,0,0,1,0,119,negative
3813,tea,OTHER,0,0,0,0,0,119,negative
3814,coffee,OTHER,0,0,0,0,0,119,negative
3815,facility,Komfort,0,0,0,0,0,119,negative
3816,station,Lage,0,0,0,0,0,41,positive
3817,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,41,positive
3818,location,Lage,0,0,0,0,0,47,positive
3819,station,Lage,0,0,0,0,0,47,positive
3820,position,Lage,0,0,0,0,0,55,positive
3821,access,Lage,0,0,0,0,0,55,positive
3822,choice,OTHER,0,0,0,1,0,62,positive
3823,room,Komfort,0,0,0,0,0,110,positive
3824,bed,Komfort,0,0,0,1,0,110,negative
3825,pillow,Komfort,0,0,0,0,0,110,negative
3826,pillow,Komfort,0,0,0,0,0,110,negative
3827,pillow,Komfort,0,0,0,0,0,110,negative
3828,personnel,Hotelpersonal,0,0,0,0,0,48,positive
3829,bed,Komfort,0,0,0,0,0,41,negative
3830,pillow,Komfort,0,0,0,0,0,41,negative
3831,staff,Hotelpersonal,0,0,0,0,0,33,positive
3832,shower,Komfort,0,0,0,0,0,13,positive
3833,location,Lage,0,0,0,0,0,15,positive
3834,distance,Lage,0,0,0,0,0,39,positive
3835,shower,Komfort,0,0,0,0,0,17,positive
3836,hotel,Ausstattung,0,0,0,0,0,88,positive
3837,stay,OTHER,0,0,0,0,0,88,positive
3838,transport,Lage,0,0,0,0,0,88,positive
3839,sight,Lage,0,0,0,0,0,88,positive
3840,decorate,Komfort,0,0,0,0,0,31,negative
3841,shower,Komfort,0,0,0,0,0,52,positive
3842,room,Sauberkeit,0,0,0,0,0,44,positive
3843,staff,Hotelpersonal,0,0,0,1,0,44,positive
3844,picture,Komfort,0,0,0,0,0,56,positive
3845,room,Komfort,0,0,0,0,0,56,positive
3846,choice,OTHER,0,0,0,0,0,170,positive
3847,room,Komfort,0,0,0,0,0,109,negative
3848,bathroom,Komfort,0,0,0,0,0,109,negative
3849,choice,OTHER,0,0,0,1,0,83,negative
3850,stay,OTHER,0,0,0,0,0,46,positive
3851,stay,OTHER,0,0,0,0,0,46,positive
3852,towel,Komfort,0,0,0,0,0,22,positive
3853,choice,OTHER,0,0,0,0,0,20,negative
3854,location,Lage,0,0,0,0,0,69,positive
3855,room,Komfort,0,0,0,0,0,69,negative
3856,shower,Komfort,0,0,0,0,0,69,negative
3857,accessible,Lage,0,0,0,0,0,174,positive
3858,place,Lage,0,0,0,0,0,174,negative
3859,staff,Hotelpersonal,0,0,0,0,0,36,positive
3860,staff,Hotelpersonal,0,0,0,0,0,36,positive
3861,internet,WLAN,0,0,0,1,0,118,negative
3862,door,Komfort,0,0,0,0,0,91,negative
3863,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,94,negative
3864,spot,Sauberkeit,0,0,0,0,0,80,negative
3865,spot,Sauberkeit,0,0,0,0,0,80,negative
3866,location,Lage,0,0,0,0,0,40,positive
3867,coffee,OTHER,0,0,0,0,0,40,positive
3868,staff,Hotelpersonal,0,0,0,0,0,19,positive
3869,tea,OTHER,0,0,0,0,0,51,negative
3870,bed,Komfort,0,0,0,1,0,36,negative
3871,relax,Komfort,0,0,0,1,0,26,negative
3872,breakfast,OTHER,0,0,0,0,0,69,negative
3873,egg,OTHER,0,0,0,1,0,69,negative
3874,bacon,OTHER,0,0,0,0,0,77,negative
3875,egg,OTHER,0,0,0,1,0,77,negative
3876,location,Lage,0,0,0,0,0,94,positive
3877,staff,Hotelpersonal,0,0,0,0,0,94,positive
3878,location,Lage,0,0,0,0,0,109,positive
3879,staff,Hotelpersonal,0,0,0,0,0,109,positive
3880,recommend,OTHER,0,0,0,0,0,24,positive
3881,room,Komfort,0,0,0,0,0,71,positive
3882,bathroom,Komfort,0,0,0,0,0,71,negative
3883,bathroom,Komfort,0,0,0,0,0,17,negative
3884,place,Ausstattung,0,0,0,0,0,22,positive
3885,bed,Komfort,0,0,0,0,0,22,negative
3886,location,Lage,0,0,0,0,0,39,positive
3887,bed,Komfort,0,0,0,0,0,40,negative
3888,sleep,Komfort,0,0,0,0,0,40,negative
3889,kettle,Komfort,0,0,0,0,0,33,negative
3890,bed,Komfort,0,0,0,0,0,22,negative
3891,internet,WLAN,0,0,0,1,0,46,negative
3892,staff,Hotelpersonal,0,0,0,0,0,26,positive
3893,hotel,Ausstattung,0,0,0,1,0,35,negative
3894,staff,Hotelpersonal,0,0,0,0,0,84,positive
3895,breakfast,OTHER,0,0,0,0,0,84,positive
3896,toilet,Komfort,0,0,0,1,0,84,negative
3897,clean,Sauberkeit,0,0,0,0,0,18,negative
3898,breakfast,OTHER,0,0,0,0,0,30,positive
3899,staff,Hotelpersonal,0,0,0,0,0,53,positive
3900,staff,Hotelpersonal,0,0,0,0,0,53,positive
3901,staff,Hotelpersonal,0,0,0,0,0,53,positive
3902,shower,Sauberkeit,0,0,0,0,0,94,negative
3903,toilet,Komfort,0,0,0,1,0,94,negative
3904,location,Lage,0,0,0,0,0,15,positive
3905,room,Sauberkeit,0,0,0,0,0,12,positive
3906,temperature,Komfort,0,0,0,1,0,44,negative
3907,water,Komfort,0,0,0,0,0,42,negative
3908,water,Komfort,0,0,0,0,0,42,negative
3909,location,Lage,0,0,0,0,0,80,positive
3910,station,Lage,0,0,0,0,0,80,positive
3911,distance,Lage,0,0,0,0,0,80,positive
3912,breakfast,OTHER,0,0,0,1,0,60,negative
3913,breakfast,OTHER,0,0,0,1,0,60,positive
3914,air,Komfort,0,0,0,1,0,32,negative
3915,breakfast,OTHER,0,0,0,1,0,37,negative
3916,quality,Preis-Leistungs-Verhltnis,0,0,0,0,0,56,positive
3917,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,56,positive
3918,choice,Ausstattung,0,0,0,0,0,56,positive
3919,location,Lage,0,0,0,0,0,99,positive
3920,station,RatingOfAspect,0,0,0,1,0,99,positive
3921,location,Lage,0,0,0,0,0,44,positive
3922,area,Lage,0,0,0,0,0,75,negative
3923,area,Lage,0,0,0,0,0,75,negative
3924,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,45,positive
3925,station,Lage,0,0,0,0,0,45,positive
3926,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,23,positive
3927,accessible,Lage,0,0,0,0,0,146,positive
3928,find,Lage,0,0,0,0,0,146,positive
3929,breakfast,OTHER,0,0,0,0,0,24,positive
3930,stay,OTHER,0,0,0,0,0,18,positive
3931,room,Komfort,0,0,0,0,0,43,positive
3932,staff,Hotelpersonal,0,0,0,0,0,43,positive
3933,shower,Komfort,0,0,0,0,0,44,negative
3934,shower,Komfort,0,0,0,0,0,44,negative
3935,termini,Lage,0,0,0,0,0,24,positive
3936,termini,Lage,0,0,0,1,0,62,positive
3937,check,OTHER,0,0,0,0,0,35,negative
3938,feel,Hotelpersonal,0,0,0,1,0,72,negative
3939,breakfast,OTHER,0,0,0,0,0,92,negative
3940,station,Lage,0,0,0,1,0,39,positive
3941,restaurant,Lage,0,0,0,1,0,39,positive
3942,breakfast,OTHER,0,0,0,1,0,30,negative
3943,place,Ausstattung,0,0,0,0,0,22,positive
3944,stay,OTHER,0,0,0,1,0,92,positive
3945,face,Hotelpersonal,0,0,0,0,0,38,positive
3946,face,Hotelpersonal,0,0,0,0,0,38,positive
3947,feel,Komfort,0,0,0,0,0,98,positive
3948,staff,Hotelpersonal,0,0,0,1,0,48,positive
3949,service,Komfort,0,0,0,1,0,48,positive
3950,staff,Hotelpersonal,0,0,0,1,0,48,positive
3951,terminal,Lage,0,0,0,0,0,73,positive
3952,breakfast,OTHER,0,0,0,0,0,21,positive
3953,bed,Komfort,0,0,0,0,0,22,positive
3954,everything,OTHER,0,0,0,0,0,75,positive
3955,staff,RatingOfAspect,0,0,0,0,0,75,positive
3956,staff,Hotelpersonal,0,0,0,0,0,88,positive
3957,helpful,RatingOfAspect,0,0,0,0,0,88,positive
3958,helpful,RatingOfAspect,0,0,0,0,0,88,positive
3959,room,Komfort,0,0,0,1,0,44,positive
3960,room,Komfort,0,0,0,1,0,44,positive
3961,breakfast,OTHER,0,0,0,1,0,39,positive
3962,breakfast,OTHER,0,0,0,1,0,39,positive
3963,buffet,OTHER,0,0,0,0,0,92,negative
3964,buffet,OTHER,0,0,0,0,0,92,positive
3965,buffet,OTHER,0,0,0,0,0,92,positive
3966,food,OTHER,0,0,0,1,0,75,negative
3967,fish,OTHER,0,0,0,0,0,75,negative
3968,dinner,OTHER,0,0,0,0,0,79,positive
3969,dinner,OTHER,0,0,0,0,0,79,positive
3970,good,OTHER,0,0,0,0,0,86,negative
3971,food,OTHER,0,0,0,1,0,75,negative
3972,fish,OTHER,0,0,0,0,0,75,negative
3973,dinner,OTHER,0,0,0,0,0,79,positive
3974,dinner,OTHER,0,0,0,0,0,79,positive
3975,experience,OTHER,0,0,0,0,0,39,positive
3976,facility,Ausstattung,0,0,0,1,0,96,negative
3977,service,Komfort,0,0,0,0,0,96,negative
3978,management,Hotelpersonal,0,0,0,1,0,40,positive
3979,room,Sauberkeit,0,0,0,0,0,45,positive
3980,bed,Komfort,0,0,0,0,0,45,positive
3981,breakfast,OTHER,0,0,0,1,0,48,negative
3982,staff,Hotelpersonal,0,0,0,1,0,40,positive
3983,lunch,OTHER,0,0,0,1,0,56,positive
3984,breakfast,OTHER,0,0,0,1,0,58,negative
3985,service,Komfort,0,0,0,0,0,34,positive
3986,staff,Hotelpersonal,0,0,0,0,0,56,positive
3987,discount,Preis-Leistungs-Verhltnis,0,0,0,1,0,56,positive
3988,road,Lage,0,0,0,0,0,62,negative
3989,hotel,Ausstattung,0,0,0,0,0,55,positive
3990,hotel,Komfort,0,0,0,0,0,55,positive
3991,airport,Lage,0,0,0,0,0,55,positive
3992,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,55,positive
3993,hotel,Ausstattung,0,0,0,0,0,55,positive
3994,hotel,Komfort,0,0,0,0,0,55,positive
3995,airport,Lage,0,0,0,0,0,55,positive
3996,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,55,positive
3997,bacon,OTHER,0,0,0,0,0,33,positive
3998,breakfast,OTHER,0,0,0,0,0,25,positive
3999,bed,Komfort,0,0,0,0,0,16,positive
4000,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,21,negative
4001,help,Hotelpersonal,0,0,0,1,0,19,negative
4002,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,117,negative
4003,feel,OTHER,0,0,0,0,0,27,negative
4004,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,17,positive
4005,advantage,OTHER,0,0,0,1,0,49,negative
4006,hospitality,Komfort,0,0,0,0,0,21,positive
4007,breakfast,OTHER,0,0,0,0,0,23,positive
4008,location,Lage,0,0,0,0,0,18,positive
4009,staff,Hotelpersonal,0,0,0,0,0,33,positive
4010,staff,Hotelpersonal,0,0,0,0,0,33,positive
4011,check,OTHER,0,0,0,0,0,32,positive
4012,check,OTHER,0,0,0,0,0,32,positive
4013,room,Sauberkeit,0,0,0,0,0,34,positive
4014,smell,Sauberkeit,0,0,0,0,0,34,positive
4015,stay,OTHER,0,0,0,0,0,18,positive
4016,menu,OTHER,0,0,0,0,0,21,negative
4017,stay,OTHER,0,0,0,0,0,39,positive
4018,comfortable,Komfort,0,0,0,0,0,39,positive
4019,place,Ausstattung,0,0,0,0,0,36,positive
4020,stay,OTHER,0,0,0,0,0,36,positive
4021,staff,Hotelpersonal,0,0,0,0,0,54,positive
4022,dinner,OTHER,0,0,0,0,0,54,positive
4023,breakfast,OTHER,0,0,0,0,0,54,positive
4024,gym,Ausstattung,0,0,0,0,0,54,positive
4025,dinner,OTHER,0,0,0,0,0,33,positive
4026,drink,Preis-Leistungs-Verhltnis,0,0,0,0,0,83,negative
4027,experience,OTHER,0,0,0,0,0,22,positive
4028,breakfast,OTHER,0,0,0,0,0,36,positive
4029,staff,Hotelpersonal,0,0,0,0,0,24,positive
4030,food,Preis-Leistungs-Verhltnis,0,0,0,1,0,39,negative
4031,experience,OTHER,0,0,0,0,0,22,positive
4032,staff,Hotelpersonal,0,0,0,0,0,81,positive
4033,staff,Hotelpersonal,0,0,0,0,0,81,positive
4034,security,Komfort,0,0,0,0,0,46,negative
4035,omelette,OTHER,0,0,0,0,0,59,negative
4036,checkin,OTHER,0,0,0,0,0,45,negative
4037,center,Lage,0,0,0,1,0,47,positive
4038,airport,Lage,0,0,0,0,0,47,positive
4039,airport,Lage,0,0,0,1,0,78,positive
4040,center,Lage,0,0,0,1,0,78,positive
4041,hotel,Lage,0,0,0,1,0,68,negative
4042,staff,Hotelpersonal,0,0,0,0,0,121,positive
4043,breakfast,OTHER,0,0,0,0,0,121,positive
4044,menu,Preis-Leistungs-Verhltnis,0,0,0,0,0,101,positive
4045,pool,Ausstattung,0,0,0,0,0,70,positive
4046,facility,Ausstattung,0,0,0,0,0,33,positive
4047,airport,Lage,0,0,0,0,0,33,positive
4048,sized,Komfort,0,0,0,0,0,74,positive
4049,breakfast,OTHER,0,0,0,0,0,74,positive
4050,airport,Lage,0,0,0,0,0,74,positive
4051,staff,Hotelpersonal,0,0,0,0,0,15,positive
4052,location,Lage,0,0,0,1,0,46,positive
4053,travel,Lage,0,0,0,0,0,62,negative
4054,stay,OTHER,0,0,0,0,0,15,positive
4055,staff,Hotelpersonal,0,0,0,0,0,30,positive
4056,facility,Ausstattung,0,0,0,0,0,30,positive
4057,breakfast,OTHER,0,0,0,0,0,18,positive
4058,staff,Hotelpersonal,0,0,0,1,0,133,positive
4059,skill,Hotelpersonal,0,0,0,0,0,133,positive
4060,room,Komfort,0,0,0,0,0,46,positive
4061,room,Sauberkeit,0,0,0,0,0,46,positive
4062,service,Hotelpersonal,0,0,0,0,0,41,positive
4063,breakfast,OTHER,0,0,0,0,0,41,positive
4064,smoking,Sauberkeit,0,0,0,0,0,63,negative
4065,check,OTHER,0,0,0,0,0,47,negative
4066,system,OTHER,0,0,0,1,0,47,negative
4067,work,Komfort,0,0,0,1,0,22,negative
4068,hotel,Komfort,0,0,0,0,0,80,positive
4069,airport,Lage,0,0,0,1,0,80,positive
4070,room,Komfort,0,0,0,0,0,86,positive
4071,room,Komfort,0,0,0,0,0,86,positive
4072,room,Komfort,0,0,0,0,0,86,positive
4073,terminal,Lage,0,0,0,1,0,86,positive
4074,bed,Komfort,0,0,0,0,0,22,negative
4075,bed,Komfort,0,0,0,0,0,31,negative
4076,staff,Hotelpersonal,0,0,0,0,0,40,positive
4077,staff,Hotelpersonal,0,0,0,0,0,40,positive
4078,everything,OTHER,0,0,0,0,0,19,positive
4079,value,Preis-Leistungs-Verhltnis,0,0,0,1,0,36,positive
4080,variety,OTHER,0,0,0,0,0,40,positive
4081,staff,Hotelpersonal,0,0,0,0,0,14,positive
4082,door,Komfort,0,0,0,0,0,83,negative
4083,control,Komfort,0,0,0,1,0,83,negative
4084,staff,Hotelpersonal,0,0,0,0,0,28,positive
4085,breakfast,OTHER,0,0,0,0,0,28,positive
4086,food,Preis-Leistungs-Verhltnis,0,0,0,0,0,21,negative
4087,stay,OTHER,0,0,0,0,0,19,positive
4088,staff,Hotelpersonal,0,0,0,0,0,43,positive
4089,staff,Hotelpersonal,0,0,0,1,0,90,positive
4090,concierge,Hotelpersonal,0,0,0,0,0,82,positive
4091,toilet,Komfort,0,0,0,0,0,100,negative
4092,door,Komfort,0,0,0,0,0,69,negative
4093,door,Komfort,0,0,0,0,0,69,negative
4094,grip,Komfort,0,0,0,0,0,102,negative
4095,door,Komfort,0,0,0,0,0,110,negative
4096,support,Komfort,0,0,0,1,0,110,negative
4097,stay,OTHER,0,0,0,0,0,26,positive
