@relation Lage-positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute unigrams string
@attribute bigrams string
@attribute negation numeric
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute feature_21 numeric
@attribute feature_22 numeric
@attribute feature_23 numeric
@attribute feature_24 numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {true, false}

@data
70985,0.0,0.0,0.14285714285714285,'even japan water option  ','_even_japan _water_option _option_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,false
70986,0.0,0.0,-0.041666666666666664,'please put health faucets toilets  ','_please_put _put_health _health_faucets _toilets_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
70987,0.0,-0.125,0.0,'limit colonial mind sets  ','_colonial_mind _mind_sets _sets_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
70988,0.0,-0.06666666666666667,-0.016666666666666666,'frown us use hands eat food country  ','_use_hands _eat_food _country_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
70989,0.0,0.0,0.0,'well let make use water  ','_well_let _use_water ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,false
71332,0.0,0.0,0.2857142857142857,'good stay value money  ','_good_stay _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,false
71333,0.0,0.0,0.3,'good location  friendly staff  value money  ','_good_location _location_ __friendly _friendly_staff _staff_ __value _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,true
71372,0.5384615384615384,0.15384615384615385,0.2692307692307692,'excellent staff  superb breakfast  comfortable room  value money  ','_excellent_staff _staff_ __superb _superb_breakfast _breakfast_ __comfortable _comfortable_room _room_ __value _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,false
71373,0.75,0.25,0.125,'breakfast great  ','_great_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
71374,0.10714285714285714,0.07142857142857142,0.03571428571428571,'staff really warm helpful  krishna ridhima reception  raju restaurant  security entrance  ','_really_warm _helpful_ _reception_ _restaurant_ _entrance_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,false
71375,0.0,0.0,0.0,'make feel home  ','_home_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
71376,0.09523809523809523,0.0,-0.047619047619047616,'approach road outside mess due ongoing work could go stroll outside  ','_approach_road _road_outside _mess_due _ongoing_work _stroll_outside _outside_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71377,0.0,0.0,0.041666666666666664,'beyond control hotel management  ','_hotel_management _management_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,false
71460,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71461,0.0,-0.125,0.125,'s expensive value money  ','_s_expensive _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,false
71506,0.0,0.0,0.0,'exceptional  ','_exceptional_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71507,0.2222222222222222,0.1111111111111111,0.25,'professional friendly staff way usual standards  ','_friendly_staff _staff_way _usual_standards _standards_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
71508,0.0,0.0,0.25,'perfect room equipment  ','_perfect_room _room_equipment _equipment_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
71509,0.0,0.0,0.0,'prices services meals could aligned city prices  ','_meals_could _city_prices _prices_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,false
71510,0.0,0.0,0.019230769230769232,'exact amounts  need know paying x car ordinary company  ','_exact_amounts _amounts_ _paying_x _ordinary_company _company_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71511,0.2222222222222222,0.1111111111111111,0.1111111111111111,'applies meals compared top restaurants  ','_meals_compared _top_restaurants _restaurants_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,false
71512,0.0,0.0,-0.08333333333333333,'cases value doesn  ','_cases_value _value_doesn _doesn_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,false
71513,0.0,0.0,0.0,'ft reflect price  ','_ft_reflect _price_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
71514,0.0,0.0,0.013888888888888888,'maybe however hotel able explain  sell guests  ','_however_hotel _explain_ __sell _guests_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,false
71638,0.0,0.0,0.5,'wonderful  ','_wonderful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71639,0.0,0.0,0.06666666666666667,'well like service got two girls shifaa ananya shifaa treat us well make trip feel special way suprise us beautiful cake thank much ladies  ','_two_girls _girls_shifaa _ananya_shifaa _shifaa_treat _treat_us _suprise_us _beautiful_cake _cake_thank _much_ladies _ladies_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,false
71640,0.0,0.0,0.2,'nothing thing perfect ','',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71688,0.6,0.2,0.2,'pleasant stay ! ','_pleasant_stay _stay_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,false
71689,0.3181818181818182,0.13636363636363635,0.06818181818181818,'bed nice  water pressure shower  th floor  good  attentive staff  ','_nice_ __water _water_pressure _shower_ _th_floor _floor_ _good_ _attentive_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,false
71690,0.0,0.0,0.09090909090909091,'reenter credentials wifi every  hours period  ','_reenter_credentials _wifi_every _every_ __hours _hours_period _period_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false
71691,0.0,0.0,0.0,'make activated entire booked stay ! ','_entire_booked _booked_stay _stay_! ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,false
71748,0.0,0.0,0.0,'confortable stay  ','_confortable_stay _stay_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
71749,0.5454545454545454,0.18181818181818182,0.13636363636363635,'good staff executive lounge good ','_executive_lounge ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
71782,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71783,0.05263157894736842,0.0,-0.013157894736842105,'poor service  time omlette would come table  would cold  ask well done omlette  get inside wet omplette  seems hotel ready service overseas clients  ','_poor_service _service_ _time_omlette _omlette_would _would_come _table_ _cold_ __ask _well_done _done_omlette _omlette_ __get _get_inside _inside_wet _wet_omplette _omplette_ __seems _seems_hotel _overseas_clients _clients_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,false
71784,0.25,0.125,0.125,'need yoru staff get indian client friendly ','_need_yoru _yoru_staff _get_indian _indian_client _client_friendly ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
71830,0.0,0.0,0.0,'remember ever  ','_ever_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71831,0.0,0.0,0.0,'prompt service  ','_prompt_service _service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
71832,0.0,0.1,0.2,'place fridge senior citizens convenience  ','_senior_citizens _citizens_convenience _convenience_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false
71882,0.0,0.0,0.0,'exceptional  ','_exceptional_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71883,0.5,0.25,0.5,'good friendly staff ! ','_good_friendly _friendly_staff _staff_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false
71884,0.0,0.0,0.0,'great service  ','_great_service _service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
71885,0.2857142857142857,0.2857142857142857,0.2619047619047619,'breakfast well worth money  ','_well_worth _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,false
71886,0.0,0.0,0.0,'would surely come back ! ','_would_surely _surely_come _come_back _back_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
71962,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
71963,0.45454545454545453,0.18181818181818182,0.18181818181818182,'great hotel  good rooms  bathrooms  friendly staff  ','_great_hotel _hotel_ __good _good_rooms _rooms_ __bathrooms _bathrooms_ __friendly _friendly_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,2,0,0,false
71964,0.18181818181818182,0.06060606060606061,0.030303030303030304,'r good except chef told kheer split milk responded plain face us though brought fresh onebreakfast buffet food could better  ','_r_good _good_except _split_milk _plain_face _us_though _brought_fresh _fresh_onebreakfast _onebreakfast_buffet _buffet_food _food_could _better_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,false
71965,0.0,-0.2,-0.1,'many things get cold  ','_many_things _things_get _get_cold _cold_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
71966,0.3,0.1,0.1,'though wht ordered room service good ','_though_wht _room_service ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,false
72038,0.0,0.0,0.3333333333333333,'impeccable stay  ','_impeccable_stay _stay_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72039,0.2222222222222222,0.1111111111111111,0.1111111111111111,'everything always enjoy stay  ','_always_enjoy ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,false
72040,0.0,0.0,0.0,'applicable ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72084,0.8333333333333334,0.3333333333333333,0.4166666666666667,'hotel clean good food  ','_hotel_clean _good_food _food_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,false
72085,0.0,0.0,1.0,'hospitality ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72116,0.0,0.0,0.0,'exceptional  ','_exceptional_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72117,0.75,0.25,0.375,'food excellent ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72150,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72151,0.0,0.0,0.16666666666666666,'great breakfast  ','_great_breakfast _breakfast_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72152,0.0,0.0,-0.5,'uncomfortable bed ','_uncomfortable_bed ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
72198,0.0,0.0,0.0,'fantasic service ! ','_fantasic_service _service_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false
72199,0.0,0.0,0.0,'service  ','_service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
72200,0.0,0.0,0.5,'food ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72244,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72245,0.0,0.0,0.27777777777777773,'pool  food ','_pool_ __food ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,false
72278,0.75,0.25,0.25,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72279,0.25,0.08333333333333333,0.125,'breakfast good view room  ','_room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,true
72280,0.0,-0.16666666666666666,0.0,'could little less expensive ','_little_less _less_expensive ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72324,0.0,0.0,0.0,'exceptional  ','_exceptional_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72325,0.46153846153846156,0.23076923076923078,0.23076923076923078,'room amazing thankful upgraded daughter birthday ','_daughter_birthday ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,false
72356,0.0,0.0,0.0,'exceptional  ','_exceptional_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72357,0.75,0.25,0.25,'everything good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72390,0.0,0.0,0.3333333333333333,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72391,0.0,0.0,0.5,'convenient  ','_convenient_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72392,0.0,0.0,0.0,'great location services ','_great_location ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,true
72450,0.75,0.25,0.25,'good hotel  ','_good_hotel _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
72451,0.21052631578947367,0.10526315789473684,0.15789473684210525,'nice room  rather cosy clean  interesting glass wall room shower room  ','_nice_room _room_ __rather _rather_cosy _clean_ _interesting_glass _glass_wall _shower_room _room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,false
72452,0.42857142857142855,0.14285714285714285,0.11904761904761904,'nice spa area  nice pool  ','_nice_spa _spa_area _area_ __nice _nice_pool _pool_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,false
72453,0.0,0.0,0.0,'close airport  ','_airport_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,true
72454,0.5,0.0,0.25,'interesting lobby bar  ','_interesting_lobby _lobby_bar _bar_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false
72455,0.75,0.25,0.1875,'good breakfast nice staff  ','_good_breakfast _nice_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,false
72456,0.0,0.0,0.0,'fast check  check   ','_fast_check _check_ _check_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,false
72457,0.3,0.1,0.0,'area around hotel nice  ','_area_around _nice_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,false
72458,0.2,0.1,0.0,'prices lobby bar could attractive  ','_lobby_bar _bar_could _attractive_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,false
72582,0.8571428571428571,0.0,-0.14285714285714285,'everything fantastic nothing complain  ','_fantastic_nothing _complain_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72583,0.0,0.0,0.0,'everything  ','_everything_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72584,0.0,0.0,0.0,'nothing ','',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72636,0.0,0.0,0.0,'nice business hotel  ','_nice_business _business_hotel _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
72637,0.0,0.0,0.16666666666666666,'nice breakfast ! ','_nice_breakfast _breakfast_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,false
72638,0.0,0.0,0.0,'bar  ','_bar_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false
72639,0.0,0.0,0.0,'everything ordered sold  ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72640,0.0,0.0,0.1,'beer way priced  ','_beer_way _priced_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
72641,0.25,-0.125,0.0,'europe poor quality  ','_poor_quality _quality_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72730,0.5714285714285714,0.21428571428571427,0.21428571428571427,'good relaxing  staff pleasant helpful  ','_relaxing_ _helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,false
72731,0.625,0.25,0.25,'staff pleasant helpful  ','_helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,false
72732,0.0,0.0,0.2222222222222222,'attention details must observed cleaning  ','_details_must _cleaning_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
72733,0.3333333333333333,0.16666666666666666,0.16666666666666666,'shower clean  ','_clean_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
72734,0.0,0.0,0.0,'mold shower ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
72806,0.75,0.25,0.0,'great  ','_great_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72807,0.0,0.0,0.25,'breakfast  ','_breakfast_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72808,0.0,0.0,0.0,'liked everything ','_liked_everything ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
72854,0.0,0.0,0.0,'nice location near airport far exhibition centre  ','_nice_location _location_near _near_airport _exhibition_centre _centre_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,true
72855,0.0,0.0,0.0,'service  ','_service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
72856,0.0,0.0,0.0,'nothing ','',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72904,0.25,0.16666666666666666,0.16666666666666666,'good hotel convenient locaion airport  ','_good_hotel _convenient_locaion _airport_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,true
72905,0.2,0.2,0.2,'peaceful oasis busy city  ','_peaceful_oasis _busy_city _city_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72906,0.45454545454545453,0.09090909090909091,0.13636363636363635,'excellent staff major asset hotel  ','_excellent_staff _major_asset _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,false
72907,0.0,0.0,0.0,'particular ginni restaurant krishna reception desk  ','_particular_ginni _reception_desk _desk_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,false
72968,0.35714285714285715,0.14285714285714285,0.14285714285714285,'clean hotel  best staff espicially mr bharat gupta reception  ','_clean_hotel _hotel_ __best _best_staff _staff_espicially _espicially_mr _mr_bharat _bharat_gupta _reception_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,false
72969,0.125,0.0,0.041666666666666664,'staff  safety  cleanness  pool  ','_staff_ __safety _safety_ __cleanness _cleanness_ __pool _pool_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,false
72970,0.0,0.0,0.14285714285714285,'hotel location expected  ','_hotel_location _expected_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,false
72971,0.0,0.0,0.09090909090909091,'breakfast international contains alot local food ','_contains_alot _local_food ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,false
73030,0.0,0.0,0.045454545454545456,'business visit nothing add  ','_business_visit _visit_nothing _add_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
73031,0.4,0.2,0.0,'bed comfortable  ','_comfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
73032,0.0,0.0,0.5,'nothing special ','_nothing_special ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
73078,0.0,0.0,0.5,'excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
73079,0.0,0.0,0.16666666666666666,'service staff hotel kind helpful  ','_helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,false
73080,1.0,0.5,0.0,'fine ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false
73126,0.6666666666666666,0.3333333333333333,0.3333333333333333,'overall satisfied  ','_overall_satisfied _satisfied_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
73127,0.0,0.0,0.07142857142857142,'beds  breakfast  steam room  ','_beds_ __breakfast _breakfast_ __steam _steam_room _room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,false
73128,0.16666666666666666,0.05555555555555555,0.0625,'furniture old room needed better detail clean light room dark lights bar closed guest times enough seats lobby due convention going everyday ','_old_room _room_needed _better_detail _detail_clean _light_room _enough_seats _lobby_due _convention_going ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,false
73176,0.0,0.0,0.5,'good professional hotel  ','_good_professional _professional_hotel _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
73177,0.0,0.0,0.0,'stayed  hours  ','__hours _hours_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
73178,0.0,0.0,-0.08333333333333333,' hours access lounge  ','__hours _hours_access _lounge_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
73179,0.0,-0.25,0.0,'expensive night ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
73240,0.0,0.0,0.5,'excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
73241,0.2857142857142857,0.14285714285714285,0.14285714285714285,'liked hotel location comfort  ','_hotel_location _comfort_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,true
73242,0.08,0.0,0.005,'airport pickup hotel bad made walk around airport driver let wait  mins hot sun atlast took taxi hotel got usual apologize hotel staff  ','_airport_pickup _walk_around _driver_let _wait_ __mins _hot_sun _usual_apologize _hotel_staff ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,1,false
73243,0.0,0.0,0.0,'fs ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
73302,0.0,0.0,0.0,'exceptional  ','_exceptional_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
73303,0.18181818181818182,0.0,-0.09090909090909091,'buffets exceplenty staff help  ','_help_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,false
