@relation Komfort-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
760106,'TO','to','to',1,'aux','You got nowhere go for shopping ',false
760107,'VB','go','go',1,'xcomp','got nowhere to for shopping and ',false
760108,'IN','for','for',1,'prep','nowhere to go shopping and dining ',false
760109,'NN','shopping','shopping',1,'pobj','to go for and dining . ',false
760110,'CC','and','and',1,'cc','go for shopping dining . ',false
760111,'NN','dining','dining',1,'conj','for shopping and . ',false
760112,'.','.','.',0,'punct','shopping and dining ',false
760404,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
760405,'.','.','.',0,'punct','Wonderful ',false
760406,'JJ','excellent','Excellent',1,'amod','breakfast and rooms ',false
760407,'NN','breakfast','breakfast',1,'ROOT','Excellent and rooms . ',false
760408,'CC','and','and',1,'cc','Excellent breakfast rooms . ',false
760409,'NNS','room','rooms',1,'conj','Excellent breakfast and . ',false
760410,'.','.','.',0,'punct','breakfast and rooms ',false
760768,'JJ','excellent','Excellent',1,'ROOT','. ',false
760769,'.','.','.',0,'punct','Excellent ',false
760770,'JJ','willing','Willing',1,'ROOT','to go the ',false
760771,'TO','to','to',1,'aux','Willing go the extra ',false
760772,'VB','go','go',1,'xcomp','Willing to the extra mile ',false
760773,'DT','the','the',1,'det','Willing to go extra mile . ',false
760774,'JJ','extra','extra',1,'amod','to go the mile . ',false
760775,'NN','mile','mile',1,'dobj','go the extra . ',false
760776,'.','.','.',0,'punct','the extra mile ',false
760777,'DT','the','The',1,'det','guests are 100 ',false
760778,'NNS','guest','guests',1,'nsubj','The are 100 % ',false
760779,'VBP','be','are',1,'cop','The guests 100 % their ',false
760780,'CD','0','100',0,'num','The guests are % their priority ',false
760781,'NN','%','%',0,'ROOT','guests are 100 their priority . ',false
760782,'PRP$','their','their',1,'poss','are 100 % priority . ',false
760783,'NN','priority','priority',1,'dobj','100 % their . ',false
760784,'.','.','.',0,'punct','% their priority ',false
760785,'NN','customer','Customer',1,'nn','service . ',false
760786,'NN','service','service',1,'ROOT','Customer . ',false
760787,'.','.','.',0,'punct','Customer service ',false
760788,'NN','lack','Lack',1,'ROOT','of communication before ',false
760789,'IN','of','of',1,'prep','Lack communication before arrival ',false
760790,'NN','communication','communication',1,'pobj','Lack of before arrival Chicken ',false
760791,'IN','before','before',1,'prep','Lack of communication arrival Chicken Burger ',false
760792,'NN','arrival','arrival',1,'nn','of communication before Chicken Burger ?? ',false
760793,'NNP','chicken','Chicken',1,'nn','communication before arrival Burger ?? ',false
760794,'NNP','burger','Burger',1,'pobj','before arrival Chicken ?? ',false
760795,'.','??','??',0,'punct','arrival Chicken Burger ',false
760964,'JJ','excellent','Excellent',1,'ROOT','. ',false
760965,'.','.','.',0,'punct','Excellent ',false
760966,'JJ','breakfast','Breakfast',1,'amod','and very friendly ',false
760967,'CC','and','and',1,'cc','Breakfast very friendly staff ',false
760968,'RB','very','very',1,'advmod','Breakfast and friendly staff ',false
760969,'JJ','friendly','friendly',1,'conj','Breakfast and very staff ',false
760970,'NN','staff','staff',1,'ROOT','and very friendly ',false
761124,'NN','ideal','Ideal',1,'ROOT','for airport access ',false
761125,'IN','for','for',1,'prep','Ideal airport access . ',false
761126,'NN','airport','airport',1,'nn','Ideal for access . ',false
761127,'NN','access','access',1,'pobj','Ideal for airport . ',false
761128,'.','.','.',0,'punct','for airport access ',false
761129,'PDT','all','All',1,'predet','the staff were ',false
761130,'DT','the','the',1,'det','All staff were so ',false
761131,'NN','staff','staff',1,'nsubj','All the were so attentive ',false
761132,'VBD','be','were',1,'cop','All the staff so attentive ',false
761133,'RB','so','so',1,'advmod','the staff were attentive ',false
761134,'JJ','attentive','attentive',1,'ROOT','staff were so ',false
761420,'JJS','bad','Worst',1,'ROOT','of the hotels ',false
761421,'IN','of','of',1,'prep','Worst the hotels . ',false
761422,'DT','the','the',1,'det','Worst of hotels . ',false
761423,'NNS','hotel','hotels',1,'pobj','Worst of the . ',false
761424,'.','.','.',0,'punct','of the hotels ',false
761425,'NN','food','Food',1,'nsubj','was fine . ',false
761426,'VBD','be','was',1,'cop','Food fine . ',false
761427,'JJ','fine','fine',1,'ROOT','Food was . ',false
761428,'.','.','.',0,'punct','Food was fine ',false
761429,'PRP$','its','Its',1,'poss','a rip off ',false
761430,'DT','a','a',1,'det','Its rip off ( ',false
761431,'NN','rip','rip',1,'ROOT','Its a off ( foreigners ',false
761432,'RP','off','off',1,'prt','Its a rip ( foreigners beware ',false
761433,'-LRB-','(','(',0,'dep','a rip off foreigners beware of ',false
761434,'NNS','foreigner','foreigners',1,'nsubj','rip off ( beware of all ',false
761435,'VB','beware','beware',1,'ccomp','off ( foreigners of all charges ',false
761436,'IN','of','of',1,'prep','( foreigners beware all charges etc ',false
761437,'DT','all','all',1,'det','foreigners beware of charges etc ) ',false
761438,'NNS','charge','charges',1,'pobj','beware of all etc ) ',false
761439,'FW','etc','etc',1,'dep','of all charges ) ',false
761440,'-RRB-',')',')',0,'punct','all charges etc ',false
762800,'IN','among','Among',1,'ROOT','all 5 stars ',false
762801,'DT','all','all',1,'det','Among 5 stars hotels ',false
762802,'CD','0','5',0,'num','Among all stars hotels i ',false
762803,'NNS','star','stars',1,'nn','Among all 5 hotels i have ',false
762804,'NNS','hotel','hotels',1,'pobj','all 5 stars i have stayed ',false
762805,'PRP','i','i',1,'nsubj','5 stars hotels have stayed - ',false
762806,'VBP','have','have',1,'aux','stars hotels i stayed - this ',false
762807,'VBN','stay','stayed',1,'rcmod','hotels i have - this is ',false
762808,':','-','-',0,'punct','i have stayed this is a ',false
762809,'DT','this','this',1,'nsubj','have stayed - is a ripoff ',false
762810,'VBZ','be','is',1,'cop','stayed - this a ripoff . ',false
762811,'DT','a','a',1,'det','- this is ripoff . ',false
762812,'NN','ripoff','ripoff',1,'parataxis','this is a . ',false
762813,'.','.','.',0,'punct','is a ripoff ',false
762814,'PRP','it','It',1,'nsubj','was cleain and ',false
762815,'VBD','be','was',1,'cop','It cleain and faily ',false
762816,'JJ','cleain','cleain',1,'ROOT','It was and faily organised ',false
762817,'CC','and','and',1,'cc','It was cleain faily organised . ',false
762818,'RB','faily','faily',1,'advmod','was cleain and organised . ',false
762819,'JJ','organised','organised',1,'conj','cleain and faily . ',false
762820,'.','.','.',0,'punct','and faily organised ',false
762821,'DT','the','The',1,'det','hotel is a ',false
762822,'NN','hotel','hotel',1,'nsubj','The is a ripoff ',false
762823,'VBZ','be','is',1,'cop','The hotel a ripoff . ',false
762824,'DT','a','a',1,'det','The hotel is ripoff . ',false
762825,'NN','ripoff','ripoff',1,'ROOT','hotel is a . ',false
762826,'.','.','.',0,'punct','is a ripoff ',false
762827,'NNP','hotel','Hotel',1,'nn','shuttle at 4 ',false
762828,'NN','shuttle','shuttle',1,'ROOT','Hotel at 4 am ',false
762829,'IN','at','at',1,'prep','Hotel shuttle 4 am to ',false
762830,'CD','0','4',0,'num','Hotel shuttle at am to airport ',false
762831,'NN','am','am',1,'pobj','shuttle at 4 to airport , ',false
762832,'TO','to','to',1,'aux','at 4 am airport , less ',false
762833,'VB','airport','airport',1,'infmod','4 am to , less than ',false
762834,',',',',',',0,'punct','am to airport less than 3 ',false
762835,'JJR','less','less',1,'dep','to airport , than 3 km ',false
762836,'IN','than','than',1,'quantmod','airport , less 3 km away ',false
762837,'CD','0','3',0,'num',', less than km away , ',false
762838,'NNS','km','km',1,'dep','less than 3 away , 10 ',false
762839,'RB','away','away',1,'advmod','than 3 km , 10 minutes ',false
762840,',',',',',',0,'punct','3 km away 10 minutes , ',false
762841,'CD','0','10',0,'num','km away , minutes , costs ',false
762842,'NNS','minute','minutes',1,'appos','away , 10 , costs rs2000 ',false
762843,',',',',',',0,'punct',', 10 minutes costs rs2000 . ',false
762844,'NNS','cost','costs',1,'nsubj','10 minutes , rs2000 . ',false
762845,'VBP','rs0','rs2000',1,'rcmod','minutes , costs . ',false
762846,'.','.','.',0,'punct',', costs rs2000 ',false
762847,'PRP','you','You',1,'nsubj','pay wife ( ',false
762848,'VBP','pay','pay',1,'ROOT','You wife ( i ',false
762849,'NN','wife','wife',1,'dobj','You pay ( i expect ',false
762850,'-LRB-','(','(',0,'punct','You pay wife i expect free ',false
762851,'PRP','i','i',1,'nsubj','pay wife ( expect free wifi ',false
762852,'VBP','expect','expect',1,'parataxis','wife ( i free wifi in ',false
762853,'JJ','free','free',1,'amod','( i expect wifi in a ',false
762854,'NN','wifi','wifi',1,'nsubj','i expect free in a 4-5 ',false
762855,'IN','in','in',1,'prep','expect free wifi a 4-5 star ',false
762856,'DT','a','a',1,'det','free wifi in 4-5 star hotel ',false
762857,'CD','0','4-5',0,'num','wifi in a star hotel ) ',false
762858,'NN','star','star',1,'nn','in a 4-5 hotel ) ? ',false
762859,'NN','hotel','hotel',1,'pobj','a 4-5 star ) ? ',false
762860,'-RRB-',')',')',0,'xcomp','4-5 star hotel ? ',false
762861,'.','?','?',0,'punct','star hotel ) ',false
762862,'PRP','i','i',1,'nsubj','refrained from askng ',false
762863,'VBD','refrain','refrained',1,'ROOT','i from askng extra ',false
762864,'IN','from','from',1,'prep','i refrained askng extra toilet ',false
762865,'VBG','askng','askng',1,'pcomp','i refrained from extra toilet paper ',false
762866,'JJ','extra','extra',1,'amod','refrained from askng toilet paper as ',false
762867,'NN','toilet','toilet',1,'nn','from askng extra paper as they ',false
762868,'NN','paper','paper',1,'dobj','askng extra toilet as they could ',false
762869,'IN','as','as',1,'mark','extra toilet paper they could have ',false
762870,'PRP','they','they',1,'nsubj','toilet paper as could have charged ',false
762871,'MD','could','could',1,'aux','paper as they have charged me ',false
762872,'VB','have','have',1,'aux','as they could charged me a ',false
762873,'VBN','charge','charged',1,'advcl','they could have me a fortune ',false
762874,'PRP','me','me',1,'iobj','could have charged a fortune . ',false
762875,'DT','a','a',1,'det','have charged me fortune . ',false
762876,'NN','fortune','fortune',1,'dobj','charged me a . ',false
762877,'.','.','.',0,'punct','me a fortune ',false
762878,'PRP','you','You',1,'nsubj','pay an amount ',false
762879,'VBP','pay','pay',1,'ROOT','You an amount and ',false
762880,'DT','an','an',1,'det','You pay amount and expect ',false
762881,'NN','amount','amount',1,'dobj','You pay an and expect some ',false
762882,'CC','and','and',1,'cc','pay an amount expect some service ',false
762883,'VB','expect','expect',1,'conj','an amount and some service , ',false
762884,'DT','some','some',1,'det','amount and expect service , but ',false
762885,'NN','service','service',1,'dobj','and expect some , but are ',false
762886,',',',',',',0,'punct','expect some service but are squeezed ',false
762887,'CC','but','but',1,'cc','some service , are squeezed in ',false
762888,'VBP','be','are',1,'auxpass','service , but squeezed in every ',false
762889,'VBN','squeeze','squeezed',1,'conj',', but are in every opportunity ',false
762890,'IN','in','in',1,'prep','but are squeezed every opportunity . ',false
762891,'DT','every','every',1,'det','are squeezed in opportunity . ',false
762892,'NN','opportunity','opportunity',1,'pobj','squeezed in every . ',false
762893,'.','.','.',0,'punct','in every opportunity ',false
762894,'VB','do','Do',1,'ROOT','your homework better ',false
762895,'PRP$','your','your',1,'poss','Do homework better than ',false
762896,'NN','homework','homework',1,'dobj','Do your better than me ',false
762897,'RBR','well','better',1,'advmod','Do your homework than me . ',false
762898,'IN','than','than',1,'dep','your homework better me . ',false
762899,'PRP','me','me',1,'pobj','homework better than . ',false
762900,'.','.','.',0,'punct','better than me ',false
762901,'PRP','it','It',1,'nsubj','was noisy , ',false
762902,'VBD','be','was',1,'cop','It noisy , poor ',false
762903,'JJ','noisy','noisy',1,'ROOT','It was , poor sound ',false
762904,',',',',',',0,'punct','It was noisy poor sound proofing ',false
762905,'JJ','poor','poor',1,'amod','was noisy , sound proofing ',false
762906,'NN','sound','sound',1,'nn','noisy , poor proofing ',false
762907,'NN','proofing','proofing',1,'dep',', poor sound ',false
763556,'JJ','excellent','Excellent',1,'amod','property , reception ',false
763557,'NN','property','property',1,'tmod','Excellent , reception staff ',false
763558,',',',',',',0,'punct','Excellent property reception staff should ',false
763559,'NN','reception','reception',1,'nn','Excellent property , staff should be ',false
763560,'NN','staff','staff',1,'nsubj','property , reception should be more ',false
763561,'MD','should','should',1,'aux',', reception staff be more welcoming ',false
763562,'VB','be','be',1,'cop','reception staff should more welcoming . ',false
763563,'RBR','more','more',1,'advmod','staff should be welcoming . ',false
763564,'JJ','welcoming','welcoming',1,'ROOT','should be more . ',false
763565,'.','.','.',0,'punct','be more welcoming ',false
763566,'NN','reception','Reception',1,'nsubj','on arrival was ',false
763567,'IN','on','on',1,'prep','Reception arrival was very ',false
763568,'NN','arrival','arrival',1,'pobj','Reception on was very poor ',false
763569,'VBD','be','was',1,'cop','Reception on arrival very poor . ',false
763570,'RB','very','very',1,'advmod','on arrival was poor . ',false
763571,'JJ','poor','poor',1,'ROOT','arrival was very . ',false
763572,'.','.','.',0,'punct','was very poor ',false
763573,'EX','there','There',1,'expl','was no one ',false
763574,'VBD','be','was',1,'ROOT','There no one even ',false
763575,'DT','no','no',1,'det','There was one even to ',false
763576,'NN','#crd#','one',1,'nsubj','There was no even to pick ',false
763577,'RB','even','even',1,'advmod','was no one to pick the ',false
763578,'TO','to','to',1,'aux','no one even pick the baggage ',false
763579,'VB','pick','pick',1,'xcomp','one even to the baggage . ',false
763580,'DT','the','the',1,'det','even to pick baggage . ',false
763581,'NN','baggage','baggage',1,'dobj','to pick the . ',false
763582,'.','.','.',0,'punct','pick the baggage ',false
763952,'JJ','good','Good',1,'amod','location with helpful ',false
763953,'NN','location','location',1,'ROOT','Good with helpful and ',false
763954,'IN','with','with',1,'prep','Good location helpful and friendly ',false
763955,'JJ','helpful','helpful',1,'amod','Good location with and friendly staff ',false
763956,'CC','and','and',1,'cc','location with helpful friendly staff . ',false
763957,'JJ','friendly','friendly',1,'conj','with helpful and staff . ',false
763958,'NN','staff','staff',1,'pobj','helpful and friendly . ',false
763959,'.','.','.',0,'punct','and friendly staff ',false
763960,'DT','the','The',1,'det','location of the ',false
763961,'NN','location','location',1,'ROOT','The of the hotel ',false
763962,'IN','of','of',1,'prep','The location the hotel . ',false
763963,'DT','the','the',1,'det','The location of hotel . ',false
763964,'NN','hotel','hotel',1,'pobj','location of the . ',false
763965,'.','.','.',0,'punct','of the hotel ',false
763966,'PRP','i','I',1,'nsubj','do not consider ',false
763967,'VBP','do','do',1,'aux','I not consider the ',false
763968,'RB','not','not',1,'neg','I do consider the hotel ',false
763969,'VB','consider','consider',1,'ROOT','I do not the hotel as ',false
763970,'DT','the','the',1,'det','do not consider hotel as value ',false
763971,'NN','hotel','hotel',1,'dobj','not consider the as value for ',false
763972,'IN','as','as',1,'prep','consider the hotel value for money ',false
763973,'NN','value','value',1,'pobj','the hotel as for money ',false
763974,'IN','for','for',1,'prep','hotel as value money ',false
763975,'NN','money','money',1,'pobj','as value for ',false
764300,'JJ','good','Good',1,'ROOT','. ',false
764301,'.','.','.',0,'punct','Good ',false
764302,'NN','concierge','concierge',1,'nsubj','were excellent . ',false
764303,'VBD','be','were',1,'cop','concierge excellent . ',false
764304,'JJ','excellent','excellent',1,'ROOT','concierge were . ',false
764305,'.','.','.',0,'punct','concierge were excellent ',false
764306,'DT','a','A',1,'det','concierge person naned ',false
764307,'NN','concierge','concierge',1,'nn','A person naned Siraj ',false
764308,'NN','person','person',1,'nsubj','A concierge naned Siraj went ',false
764309,'VBD','naned','naned',1,'ROOT','A concierge person Siraj went an ',false
764310,'NNP','siraj','Siraj',1,'nsubj','concierge person naned went an above ',false
764311,'VBD','go','went',1,'ccomp','person naned Siraj an above and ',false
764312,'DT','an','an',1,'dep','naned Siraj went above and beyond ',false
764313,'IN','above','above',1,'prep','Siraj went an and beyond ! ',false
764314,'CC','and','and',1,'cc','went an above beyond ! ',false
764315,'IN','beyond','beyond',1,'conj','an above and ! ',false
764316,'.','!','!',0,'punct','above and beyond ',false
764317,'JJ','excellent','Excellent',1,'amod','customer service . ',false
764318,'NN','customer','customer',1,'nn','Excellent service . ',false
764319,'NN','service','service',1,'ROOT','Excellent customer . ',false
764320,'.','.','.',0,'punct','Excellent customer service ',false
765092,'JJ','great','Great',1,'amod','hotel with comfortable ',false
765093,'NN','hotel','hotel',1,'nsubj','Great with comfortable rooms ',false
765094,'IN','with','with',1,'prep','Great hotel comfortable rooms , ',false
765095,'JJ','comfortable','comfortable',1,'amod','Great hotel with rooms , great ',false
765096,'NNS','room','rooms',1,'pobj','hotel with comfortable , great restaurant ',false
765097,',',',',',',0,'punct','with comfortable rooms great restaurant , ',false
765098,'JJ','great','great',1,'amod','comfortable rooms , restaurant , just ',false
765099,'NN','restaurant','restaurant',1,'appos','rooms , great , just check ',false
765100,',',',',',',0,'punct',', great restaurant just check your ',false
765101,'RB','just','just',1,'advmod','great restaurant , check your bill ',false
765102,'VB','check','check',1,'ROOT','restaurant , just your bill on ',false
765103,'PRP$','your','your',1,'poss',', just check bill on check ',false
765104,'NN','bill','bill',1,'dobj','just check your on check - ',false
765105,'IN','on','on',1,'prep','check your bill check - out ',false
765106,'NN','check','check',1,'pobj','your bill on - out ! ',false
765107,'HYPH','-','-',0,'dep','bill on check out ! ',false
765108,'NN','out','out',1,'dep','on check - ! ',false
765109,'.','!','!',0,'punct','check - out ',false
765110,'JJ','great','Great',1,'amod','hotel , comfortable ',false
765111,'NN','hotel','hotel',1,'ROOT','Great , comfortable rooms ',false
765112,',',',',',',0,'punct','Great hotel comfortable rooms , ',false
765113,'JJ','comfortable','comfortable',1,'amod','Great hotel , rooms , excellent ',false
765114,'NNS','room','rooms',1,'appos','hotel , comfortable , excellent restaurant ',false
765115,',',',',',',0,'punct',', comfortable rooms excellent restaurant ! ',false
765116,'JJ','excellent','excellent',1,'amod','comfortable rooms , restaurant ! ',false
765117,'NN','restaurant','restaurant',1,'appos','rooms , excellent ! ',false
765118,'.','!','!',0,'punct',', excellent restaurant ',false
765119,'VBN','overcharge','Overcharged',1,'nsubjpass','by 25 % ',false
765120,'IN','by','by',1,'prep','Overcharged 25 % at ',false
765121,'CD','0','25',0,'num','Overcharged by % at check ',false
765122,'NN','%','%',0,'pobj','Overcharged by 25 at check out ',false
765123,'IN','at','at',1,'prep','by 25 % check out , ',false
765124,'NN','check','check',1,'pobj','25 % at out , had ',false
765125,'RB','out','out',1,'advmod','% at check , had to ',false
765126,',',',',',',0,'punct','at check out had to sort ',false
765127,'VBD','have','had',1,'conj','check out , to sort this ',false
765128,'TO','to','to',1,'aux','out , had sort this out ',false
765129,'VB','sort','sort',1,'xcomp',', had to this out myself ',false
765130,'DT','this','this',1,'dobj','had to sort out myself , ',false
765131,'RP','out','out',1,'prt','to sort this myself , not ',false
765132,'PRP','myself','myself',1,'dobj','sort this out , not very ',false
765133,',',',',',',0,'punct','this out myself not very professional ',false
765134,'RB','not','not',1,'neg','out myself , very professional and ',false
765135,'RB','very','very',1,'advmod','myself , not professional and would ',false
765136,'JJ','professional','professional',1,'dep',', not very and would have ',false
765137,'CC','and','and',1,'cc','not very professional would have got ',false
765138,'MD','would','would',1,'aux','very professional and have got away ',false
765139,'VB','have','have',1,'aux','professional and would got away with ',false
765140,'VBN','get','got',1,'conj','and would have away with it ',false
765141,'RP','away','away',1,'prt','would have got with it if ',false
765142,'IN','with','with',1,'prep','have got away it if i ',false
765143,'PRP','it','it',1,'pobj','got away with if i had ',false
765144,'IN','if','if',1,'mark','away with it i had nt ',false
765145,'PRP','i','i',1,'nsubj','with it if had nt double ',false
765146,'VBD','have','had',1,'aux','it if i nt double checked ',false
765147,'RB','not','nt',1,'neg','if i had double checked ! ',false
765148,'JJ','double','double',1,'dep','i had nt checked ! ',false
765149,'VBN','check','checked',1,'ROOT','had nt double ! ',false
765150,'.','!','!',0,'punct','nt double checked ',false
765712,'JJ','great','Great',1,'ROOT','.. ',false
765713,'.','..','..',0,'punct','Great ',false
765714,'MD','would','would',1,'aux','surly come back ',false
765715,'RB','surly','surly',1,'advmod','would come back . ',false
765716,'VB','come','come',1,'ROOT','would surly back . ',false
765717,'RB','back','back',1,'advmod','would surly come . ',false
765718,'.','.','.',0,'punct','surly come back ',false
765719,'JJ','friendly','Friendly',1,'amod','staff , very ',false
765720,'NN','staff','staff',1,'tmod','Friendly , very clean ',false
765721,',',',',',',0,'punct','Friendly staff very clean rooms ',false
765722,'RB','very','very',1,'advmod','Friendly staff , clean rooms . ',false
765723,'JJ','clean','clean',1,'amod','staff , very rooms . ',false
765724,'NNS','room','rooms',1,'ROOT',', very clean . ',false
765725,'.','.','.',0,'punct','very clean rooms ',false
765726,'PRP','they','They',1,'nsubj','went little extra ',false
765727,'VBD','go','went',1,'ROOT','They little extra for ',false
765728,'JJ','little','little',1,'amod','They went extra for my ',false
765729,'JJ','extra','extra',1,'dobj','They went little for my partner ',false
765730,'IN','for','for',1,'prep','went little extra my partner and ',false
765731,'PRP$','my','my',1,'poss','little extra for partner and got ',false
765732,'NN','partner','partner',1,'pobj','extra for my and got her ',false
765733,'CC','and','and',1,'cc','for my partner got her a ',false
765734,'VBD','get','got',1,'conj','my partner and her a cake ',false
765735,'PRP','her','her',1,'iobj','partner and got a cake for ',false
765736,'DT','a','a',1,'det','and got her cake for Valentine ',false
765737,'NN','cake','cake',1,'dobj','got her a for Valentine ? ',false
765738,'IN','for','for',1,'prep','her a cake Valentine ? ',false
765739,'NNP','valentine','Valentine',1,'pobj','a cake for ? ',false
765740,'.','?','?',0,'punct','cake for Valentine ',false
765741,'VBZ','fs','fs',1,'ROOT','Day . ',false
765742,'NNP','day','Day',1,'nsubj','fs . ',false
765743,'.','.','.',0,'punct','fs Day ',false
766032,'JJ','good','Good',1,'amod','service with a ',false
766033,'NN','service','service',1,'ROOT','Good with a smile ',false
766034,'IN','with','with',1,'prep','Good service a smile . ',false
766035,'DT','a','a',1,'det','Good service with smile . ',false
766036,'NN','smile','smile',1,'pobj','service with a . ',false
766037,'.','.','.',0,'punct','with a smile ',false
766038,'DT','the','The',1,'det','bed cozy . ',false
766039,'NN','bed','bed',1,'nsubj','The cozy . ',false
766040,'JJ','cozy','cozy',1,'ROOT','The bed . ',false
766041,'.','.','.',0,'punct','The bed cozy ',false
766042,'DT','no','No',1,'det','magazineno tablecalender in ',false
766043,'NN','magazineno','magazineno',1,'nn','No tablecalender in the ',false
766044,'NN','tablecalender','tablecalender',1,'ROOT','No magazineno in the room ',false
766045,'IN','in','in',1,'prep','No magazineno tablecalender the room ',false
766046,'DT','the','the',1,'det','magazineno tablecalender in room ',false
766047,'NN','room','room',1,'pobj','tablecalender in the ',false
766564,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
766565,'.','.','.',0,'punct','Wonderful ',false
766566,'RB','very','Very',1,'advmod','good service , ',false
766567,'JJ','good','good',1,'amod','Very service , rooms ',false
766568,'NN','service','service',1,'dep','Very good , rooms were ',false
766569,',',',',',',0,'punct','Very good service rooms were well ',false
766570,'NNS','room','rooms',1,'nsubj','good service , were well appointed ',false
766571,'VBD','be','were',1,'cop','service , rooms well appointed and ',false
766572,'RB','well','well',1,'advmod',', rooms were appointed and spacious ',false
766573,'JJ','appointed','appointed',1,'ROOT','rooms were well and spacious . ',false
766574,'CC','and','and',1,'cc','were well appointed spacious . ',false
766575,'JJ','spacious','spacious',1,'conj','well appointed and . ',false
766576,'.','.','.',0,'punct','appointed and spacious ',false
766577,'NNP','breakfast','Breakfast',1,'nsubj','was very good ',false
766578,'VBD','be','was',1,'cop','Breakfast very good . ',false
766579,'RB','very','very',1,'advmod','Breakfast was good . ',false
766580,'JJ','good','good',1,'ROOT','Breakfast was very . ',false
766581,'.','.','.',0,'punct','was very good ',false
766582,'RB','unfortunately','Unfortunately',1,'advmod','we were charged ',false
766583,'PRP','we','we',1,'nsubjpass','Unfortunately were charged twice ',false
766584,'VBD','be','were',1,'auxpass','Unfortunately we charged twice for ',false
766585,'VBN','charge','charged',1,'ROOT','Unfortunately we were twice for the ',false
766586,'RB','twice','twice',1,'advmod','we were charged for the room ',false
766587,'IN','for','for',1,'prep','were charged twice the room so ',false
766588,'DT','the','the',1,'det','charged twice for room so are ',false
766589,'NN','room','room',1,'pobj','twice for the so are now ',false
766590,'RB','so','so',1,'advmod','for the room are now trying ',false
766591,'VBP','be','are',1,'aux','the room so now trying to ',false
766592,'RB','now','now',1,'advmod','room so are trying to get ',false
766593,'VBG','try','trying',1,'xcomp','so are now to get a ',false
766594,'TO','to','to',1,'aux','are now trying get a refund ',false
766595,'VB','get','get',1,'xcomp','now trying to a refund which ',false
766596,'DT','a','a',1,'det','trying to get refund which has ',false
766597,'NN','refund','refund',1,'dobj','to get a which has marred ',false
766598,'WDT','which','which',1,'nsubj','get a refund has marred the ',false
766599,'VBZ','have','has',1,'aux','a refund which marred the experience ',false
766600,'VBN','mar','marred',1,'rcmod','refund which has the experience ',false
766601,'DT','the','the',1,'det','which has marred experience ',false
766602,'NN','experience','experience',1,'dobj','has marred the ',false
767584,'VBN','enjoy','Enjoyed',1,'ROOT','. ',false
767585,'.','.','.',0,'punct','Enjoyed ',false
767586,'NNP','staff','Staff',1,'dep',', in general ',false
767587,',',',',',',0,'punct','Staff in general , ',false
767588,'IN','in','in',1,'prep','Staff , general , is ',false
767589,'JJ','general','general',1,'pobj','Staff , in , is very ',false
767590,',',',',',',0,'punct',', in general is very cordial ',false
767591,'VBZ','be','is',1,'cop','in general , very cordial and ',false
767592,'RB','very','very',1,'advmod','general , is cordial and helping ',false
767593,'JJ','cordial','cordial',1,'ROOT',', is very and helping . ',false
767594,'CC','and','and',1,'cc','is very cordial helping . ',false
767595,'VBG','help','helping',1,'conj','very cordial and . ',false
767596,'.','.','.',0,'punct','cordial and helping ',false
767597,'DT','the','The',1,'det','ambiance is also ',false
767598,'NN','ambiance','ambiance',1,'nsubj','The is also pleasant ',false
767599,'VBZ','be','is',1,'cop','The ambiance also pleasant . ',false
767600,'RB','also','also',1,'advmod','The ambiance is pleasant . ',false
767601,'JJ','pleasant','pleasant',1,'ROOT','ambiance is also . ',false
767602,'.','.','.',0,'punct','is also pleasant ',false
767603,'RB','only','Only',1,'advmod','short - coming ',false
767604,'RB','short','short',1,'advmod','Only - coming is ',false
767605,'HYPH','-','-',0,'nsubj','Only short coming is that ',false
767606,'VBG','come','coming',1,'dep','Only short - is that the ',false
767607,'VBZ','be','is',1,'ROOT','short - coming that the hotel ',false
767608,'IN','that','that',1,'complm','- coming is the hotel requires ',false
767609,'DT','the','the',1,'det','coming is that hotel requires to ',false
767610,'NN','hotel','hotel',1,'nsubj','is that the requires to have ',false
767611,'VBZ','require','requires',1,'ccomp','that the hotel to have a ',false
767612,'TO','to','to',1,'aux','the hotel requires have a few ',false
767613,'VB','have','have',1,'xcomp','hotel requires to a few cosey ',false
767614,'DT','a','a',1,'det','requires to have few cosey sitting ',false
767615,'JJ','few','few',1,'amod','to have a cosey sitting arrangements ',false
767616,'NN','cosey','cosey',1,'dobj','have a few sitting arrangements to ',false
767617,'VBG','sit','sitting',1,'partmod','a few cosey arrangements to allow ',false
767618,'NNS','arrangement','arrangements',1,'dobj','few cosey sitting to allow business ',false
767619,'TO','to','to',1,'aux','cosey sitting arrangements allow business discussions ',false
767620,'VB','allow','allow',1,'xcomp','sitting arrangements to business discussions so ',false
767621,'NN','business','business',1,'nn','arrangements to allow discussions so that ',false
767622,'NNS','discussion','discussions',1,'dobj','to allow business so that the ',false
767623,'IN','so','so',1,'mark','allow business discussions that the guest ',false
767624,'IN','that','that',1,'dep','business discussions so the guest does ',false
767625,'DT','the','the',1,'det','discussions so that guest does not ',false
767626,'NN','guest','guest',1,'nsubjpass','so that the does not necessarily ',false
767627,'VBZ','do','does',1,'aux','that the guest not necessarily needed ',false
