@relation OTHER-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
694055,'NN','wardrobe','wardrobe',1,'nn','The doors are difficult ',false
694056,'NNS','door','doors',1,'nsubj','The wardrobe are difficult to ',false
694057,'VBP','be','are',1,'cop','The wardrobe doors difficult to open ',false
694058,'JJ','difficult','difficult',1,'ROOT','wardrobe doors are to open because ',false
694059,'TO','to','to',1,'aux','doors are difficult open because the ',false
694060,'VB','open','open',1,'xcomp','are difficult to because the recess ',false
694061,'IN','because','because',1,'dep','difficult to open the recess given ',false
694062,'DT','the','the',1,'det','to open because recess given for ',false
694063,'NN','recess','recess',1,'ccomp','open because the given for the ',false
694064,'VBN','give','given',1,'partmod','because the recess for the grip ',false
694065,'IN','for','for',1,'mark','the recess given the grip provides ',false
694066,'DT','the','the',1,'det','recess given for grip provides insufficient ',false
694067,'NN','grip','grip',1,'nsubj','given for the provides insufficient support ',false
694068,'VBZ','provide','provides',1,'advcl','for the grip insufficient support . ',false
694069,'JJ','insufficient','insufficient',1,'amod','the grip provides support . ',false
694070,'NN','support','support',1,'dobj','grip provides insufficient . ',false
694071,'.','.','.',0,'punct','provides insufficient support ',false
695740,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
695741,'.','.','.',0,'punct','Exceptional ',false
695742,'DT','all','All',1,'dep','fine ',false
695743,'RB','fine','fine',1,'ROOT','All ',false
695822,'DT','the','The',1,'det','stay was comfortable ',false
695823,'NN','stay','stay',1,'nsubj','The was comfortable . ',false
695824,'VBD','be','was',1,'cop','The stay comfortable . ',false
695825,'JJ','comfortable','comfortable',1,'ROOT','The stay was . ',false
695826,'.','.','.',0,'punct','stay was comfortable ',false
695827,'DT','the','The',1,'det','room . ',false
695828,'NN','room','room',1,'ROOT','The . ',false
695829,'.','.','.',0,'punct','The room ',false
695830,'NN','nothing','Nothing',1,'nsubj','specific ',false
695831,'JJ','specific','specific',1,'ROOT','Nothing ',false
695982,'PRP','it','It',1,'nsubj','was good stay ',false
695983,'VBD','be','was',1,'cop','It good stay . ',false
695984,'JJ','good','good',1,'amod','It was stay . ',false
695985,'NN','stay','stay',1,'ROOT','It was good . ',false
695986,'.','.','.',0,'punct','was good stay ',false
695987,'NNP','courtesy','Courtesy',1,'ROOT',', cleanliness s. ',false
695988,',',',',',',0,'punct','Courtesy cleanliness s. Nil ',false
695989,'NN','cleanliness','cleanliness',1,'appos','Courtesy , s. Nil ',false
695990,'.','s.','s.',1,'punct','Courtesy , cleanliness Nil ',false
695991,'NNP','nil','Nil',1,'dep',', cleanliness s. ',false
696127,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
696128,'.','.','.',0,'punct','Wonderful ',false
696129,'JJ','good','Good',1,'ROOT','. ',false
696130,'.','.','.',0,'punct','Good ',false
696131,'JJ','good','Good',1,'ROOT','',false
696408,'RB','very','Very',1,'advmod','friendly and helpful ',false
696409,'JJ','friendly','friendly',1,'ROOT','Very and helpful . ',false
696410,'CC','and','and',1,'cc','Very friendly helpful . ',false
696411,'JJ','helpful','helpful',1,'conj','Very friendly and . ',false
696412,'.','.','.',0,'punct','friendly and helpful ',false
696413,'JJ','prompt','Prompt',1,'amod','and efficient service ',false
696414,'CC','and','and',1,'cc','Prompt efficient service and ',false
696415,'JJ','efficient','efficient',1,'conj','Prompt and service and comfortable ',false
696416,'NN','service','service',1,'ROOT','Prompt and efficient and comfortable stay ',false
696417,'CC','and','and',1,'cc','and efficient service comfortable stay . ',false
696418,'JJ','comfortable','comfortable',1,'amod','efficient service and stay . ',false
696419,'NN','stay','stay',1,'conj','service and comfortable . ',false
696420,'.','.','.',0,'punct','and comfortable stay ',false
696421,'JJ','good','Good',1,'amod','value . ',false
696422,'NN','value','value',1,'ROOT','Good . ',false
696423,'.','.','.',0,'punct','Good value ',false
696424,'NNP','wi','Wi',1,'nn','Fi , Shower ',false
696425,'NNP','fi','Fi',1,'nsubj','Wi , Shower , ',false
696426,',',',',',',0,'punct','Wi Fi Shower , Comfort ',false
696427,'NNP','shower','Shower',1,'dep','Wi Fi , , Comfort of ',false
696428,',',',',',',0,'punct','Fi , Shower Comfort of bed ',false
696429,'NNP','comfort','Comfort',1,'ROOT',', Shower , of bed and ',false
696430,'IN','of','of',1,'prep','Shower , Comfort bed and linen ',false
696431,'NN','bed','bed',1,'pobj',', Comfort of and linen . ',false
696432,'CC','and','and',1,'cc','Comfort of bed linen . ',false
696433,'NN','linen','linen',1,'conj','of bed and . ',false
696434,'.','.','.',0,'punct','bed and linen ',false
696435,'NN','breakfast','Breakfast',1,'nn','and staff helpfulness ',false
696436,'CC','and','and',1,'cc','Breakfast staff helpfulness . ',false
696437,'NN','staff','staff',1,'conj','Breakfast and helpfulness . ',false
696438,'NN','helpfulness','helpfulness',1,'ROOT','Breakfast and staff . ',false
696439,'.','.','.',0,'punct','and staff helpfulness ',false
696440,'JJ','breakfast','Breakfast',1,'amod','lady who helped ',false
696441,'NN','lady','lady',1,'nsubj','Breakfast who helped me ',false
696442,'WP','who','who',1,'nsubj','Breakfast lady helped me to ',false
696443,'VBD','help','helped',1,'rcmod','Breakfast lady who me to my ',false
696444,'PRP','me','me',1,'dobj','lady who helped to my table ',false
696445,'IN','to','to',1,'prep','who helped me my table was ',false
696446,'PRP$','my','my',1,'poss','helped me to table was nt ',false
696447,'NN','table','table',1,'pobj','me to my was nt very ',false
696448,'VBD','be','was',1,'cop','to my table nt very smiley ',false
696449,'RB','not','nt',1,'neg','my table was very smiley or ',false
696450,'RB','very','very',1,'advmod','table was nt smiley or helpful ',false
696451,'JJ','smiley','smiley',1,'ROOT','was nt very or helpful . ',false
696452,'CC','or','or',1,'cc','nt very smiley helpful . ',false
696453,'JJ','helpful','helpful',1,'conj','very smiley or . ',false
696454,'.','.','.',0,'punct','smiley or helpful ',false
696455,'RB','just','Just',1,'advmod','wanted room number ',false
696456,'VBD','want','wanted',1,'ROOT','Just room number and ',false
696457,'NN','room','room',1,'nn','Just wanted number and told ',false
696458,'NN','number','number',1,'dobj','Just wanted room and told me ',false
696459,'CC','and','and',1,'cc','wanted room number told me table ',false
696460,'VBD','tell','told',1,'conj','room number and me table number ',false
696461,'PRP','me','me',1,'dobj','number and told table number . ',false
696462,'NN','table','table',1,'nn','and told me number . ',false
696463,'NN','number','number',1,'dobj','told me table . ',false
696464,'.','.','.',0,'punct','me table number ',false
696465,'VBD','do','Did',1,'aux','nt tell me ',false
696466,'RB','not','nt',1,'neg','Did tell me where ',false
696467,'VB','tell','tell',1,'ROOT','Did nt me where to ',false
696468,'PRP','me','me',1,'dobj','Did nt tell where to find ',false
696469,'WRB','where','where',1,'advmod','nt tell me to find things ',false
696470,'TO','to','to',1,'aux','tell me where find things or ',false
696471,'VB','find','find',1,'advcl','me where to things or ask ',false
696472,'NNS','thing','things',1,'dobj','where to find or ask if ',false
696473,'CC','or','or',1,'cc','to find things ask if I ',false
696474,'VB','ask','ask',1,'conj','find things or if I wanted ',false
696475,'IN','if','if',1,'mark','things or ask I wanted anything ',false
696476,'PRP','i','I',1,'nsubj','or ask if wanted anything . ',false
696477,'VBD','want','wanted',1,'advcl','ask if I anything . ',false
696478,'NN','anything','anything',1,'dobj','if I wanted . ',false
696479,'.','.','.',0,'punct','I wanted anything ',false
697410,'JJ','nice','Nice',1,'amod','place , nice ',false
697411,'NN','place','place',1,'ROOT','Nice , nice staff ',false
697412,',',',',',',0,'punct','Nice place nice staff , ',false
697413,'JJ','nice','nice',1,'amod','Nice place , staff , old ',false
697414,'NN','staff','staff',1,'conj','place , nice , old and ',false
697415,',',',',',',0,'punct',', nice staff old and expensive ',false
697416,'JJ','old','old',1,'amod','nice staff , and expensive room ',false
697417,'CC','and','and',1,'cc','staff , old expensive room . ',false
697418,'JJ','expensive','expensive',1,'conj',', old and room . ',false
697419,'NN','room','room',1,'appos','old and expensive . ',false
697420,'.','.','.',0,'punct','and expensive room ',false
697421,'NNP','location','Location',1,'nsubj','was perfect . ',false
697422,'VBD','be','was',1,'cop','Location perfect . ',false
697423,'JJ','perfect','perfect',1,'ROOT','Location was . ',false
697424,'.','.','.',0,'punct','Location was perfect ',false
697425,'DT','the','The',1,'det','furniture of the ',false
697426,'NN','furniture','furniture',1,'nsubj','The of the room ',false
697427,'IN','of','of',1,'prep','The furniture the room was ',false
697428,'DT','the','the',1,'det','The furniture of room was old ',false
697429,'NN','room','room',1,'pobj','furniture of the was old ',false
697430,'VBD','be','was',1,'cop','of the room old ',false
697431,'JJ','old','old',1,'ROOT','the room was ',false
697828,'JJ','comfortable','Comfortable',1,'ROOT','stay with very ',false
697829,'VB','stay','stay',1,'dep','Comfortable with very friendly ',false
697830,'IN','with','with',1,'prep','Comfortable stay very friendly and ',false
697831,'RB','very','very',1,'advmod','Comfortable stay with friendly and helpful ',false
697832,'JJ','friendly','friendly',1,'amod','stay with very and helpful staff ',false
697833,'CC','and','and',1,'cc','with very friendly helpful staff . ',false
697834,'JJ','helpful','helpful',1,'conj','very friendly and staff . ',false
697835,'NN','staff','staff',1,'pobj','friendly and helpful . ',false
697836,'.','.','.',0,'punct','and helpful staff ',false
697837,'NNP','access','Access',1,'nsubj','to executive lounge ',false
697838,'IN','to','to',1,'prep','Access executive lounge was ',false
697839,'JJ','executive','executive',1,'amod','Access to lounge was excellent ',false
697840,'NN','lounge','lounge',1,'pobj','Access to executive was excellent . ',false
697841,'VBD','be','was',1,'cop','to executive lounge excellent . ',false
697842,'JJ','excellent','excellent',1,'ROOT','executive lounge was . ',false
697843,'.','.','.',0,'punct','lounge was excellent ',false
697844,'VBP','get','Got',1,'ROOT','a decent snack ',false
697845,'DT','a','a',1,'det','Got decent snack when ',false
697846,'JJ','decent','decent',1,'amod','Got a snack when we ',false
697847,'NN','snack','snack',1,'dobj','Got a decent when we did ',false
697848,'WRB','when','when',1,'advmod','a decent snack we did nt ',false
697849,'PRP','we','we',1,'nsubj','decent snack when did nt want ',false
697850,'VBD','do','did',1,'aux','snack when we nt want a ',false
697851,'RB','not','nt',1,'neg','when we did want a full ',false
697852,'VB','want','want',1,'advcl','we did nt a full dinner ',false
697853,'DT','a','a',1,'det','did nt want full dinner and ',false
697854,'JJ','full','full',1,'amod','nt want a dinner and was ',false
697855,'NN','dinner','dinner',1,'dobj','want a full and was able ',false
697856,'CC','and','and',1,'cc','a full dinner was able to ',false
697857,'VBD','be','was',1,'cop','full dinner and able to print ',false
697858,'JJ','able','able',1,'conj','dinner and was to print and ',false
697859,'TO','to','to',1,'aux','and was able print and scan ',false
697860,'VB','print','print',1,'xcomp','was able to and scan documents ',false
697861,'CC','and','and',1,'cc','able to print scan documents . ',false
697862,'VB','scan','scan',1,'conj','to print and documents . ',false
697863,'NNS','document','documents',1,'dobj','print and scan . ',false
697864,'.','.','.',0,'punct','and scan documents ',false
697865,'DT','no','No',1,'det','decent walking area ',false
697866,'JJ','decent','decent',1,'nsubj','No walking area in ',false
697867,'VBG','walk','walking',1,'amod','No decent area in neighborhood ',false
697868,'NN','area','area',1,'ROOT','No decent walking in neighborhood . ',false
697869,'IN','in','in',1,'prep','decent walking area neighborhood . ',false
697870,'NN','neighborhood','neighborhood',1,'pobj','walking area in . ',false
697871,'.','.','.',0,'punct','area in neighborhood ',false
698418,'JJ','amazing','Amazing',1,'ROOT','. ',false
698419,'.','.','.',0,'punct','Amazing ',false
698420,'NN','breakfast','Breakfast',1,'nn','and staff support ',false
698421,'CC','and','and',1,'cc','Breakfast staff support ',false
698422,'NN','staff','staff',1,'conj','Breakfast and support ',false
698423,'NN','support','support',1,'ROOT','Breakfast and staff ',false
698574,'JJ','excellent','Excellent',1,'ROOT','. ',false
698575,'.','.','.',0,'punct','Excellent ',false
698576,'DT','this','This',1,'det','hotel is situated ',false
698577,'NN','hotel','hotel',1,'nsubjpass','This is situated where ',false
698578,'VBZ','be','is',1,'auxpass','This hotel situated where my ',false
698579,'VBN','situate','situated',1,'ROOT','This hotel is where my business ',false
698580,'WRB','where','where',1,'advmod','hotel is situated my business contacts ',false
698581,'PRP$','my','my',1,'poss','is situated where business contacts are ',false
698582,'NN','business','business',1,'nn','situated where my contacts are close ',false
698583,'NNS','contact','contacts',1,'nsubj','where my business are close by ',false
698584,'VBP','be','are',1,'cop','my business contacts close by . ',false
698585,'JJ','close','close',1,'advcl','business contacts are by . ',false
698586,'IN','by','by',1,'dep','contacts are close . ',false
698587,'.','.','.',0,'punct','are close by ',false
698588,'DT','the','The',1,'det','see through glass ',false
698589,'NN','see','see',1,'ROOT','The through glass between ',false
698590,'IN','through','through',1,'prep','The see glass between bathroom ',false
698591,'NN','glass','glass',1,'pobj','The see through between bathroom and ',false
698592,'IN','between','between',1,'prep','see through glass bathroom and bedroom ',false
698593,'NN','bathroom','bathroom',1,'pobj','through glass between and bedroom and ',false
698594,'CC','and','and',1,'cc','glass between bathroom bedroom and no ',false
698595,'NN','bedroom','bedroom',1,'conj','between bathroom and and no hand ',false
698596,'CC','and','and',1,'cc','bathroom and bedroom no hand bidets ',false
698597,'DT','no','no',1,'det','and bedroom and hand bidets ',false
698598,'NN','hand','hand',1,'nn','bedroom and no bidets ',false
698599,'NNS','bidet','bidets',1,'conj','and no hand ',false
698972,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
698973,'.','.','.',0,'punct','Wonderful ',false
698974,'NN','food','food',1,'nsubj','was good staff ',true
698975,'VBD','be','was',1,'cop','food good staff very ',false
698976,'JJ','good','good',1,'amod','food was staff very helpful ',false
698977,'NN','staff','staff',1,'nsubj','food was good very helpful , ',false
698978,'RB','very','very',1,'advmod','was good staff helpful , area ',false
698979,'JJ','helpful','helpful',1,'amod','good staff very , area in ',false
698980,',',',',',',0,'punct','staff very helpful area in lobby ',false
698981,'NN','area','area',1,'conj','very helpful , in lobby was ',false
698982,'IN','in','in',1,'prep','helpful , area lobby was bright ',false
698983,'NN','lobby','lobby',1,'pobj',', area in was bright and ',false
698984,'VBD','be','was',1,'cop','area in lobby bright and appealing ',false
698985,'JJ','bright','bright',1,'ROOT','in lobby was and appealing , ',false
698986,'CC','and','and',1,'cc','lobby was bright appealing , overall ',false
698987,'JJ','appealing','appealing',1,'conj','was bright and , overall very ',false
698988,',',',',',',0,'punct','bright and appealing overall very nice ',false
698989,'RB','overall','overall',1,'advmod','and appealing , very nice ',true
698990,'RB','very','very',1,'advmod','appealing , overall nice ',false
698991,'JJ','nice','nice',1,'dep',', overall very ',false
699289,'JJ','comfortable','Comfortable',1,'ROOT','and enjoyable . ',false
699290,'CC','and','and',1,'cc','Comfortable enjoyable . ',false
699291,'JJ','enjoyable','enjoyable',1,'conj','Comfortable and . ',false
699292,'.','.','.',0,'punct','Comfortable and enjoyable ',false
699293,'JJ','clean','Clean',1,'amod','and super friendly ',false
699294,'CC','and','and',1,'cc','Clean super friendly staff ',false
699295,'JJ','super','super',1,'conj','Clean and friendly staff . ',false
699296,'JJ','friendly','friendly',1,'amod','Clean and super staff . ',false
699297,'NN','staff','staff',1,'ROOT','and super friendly . ',false
699298,'.','.','.',0,'punct','super friendly staff ',false
699299,'JJ','electrical','Electrical',1,'amod','sockets seem worn ',false
699300,'NNS','socket','sockets',1,'nsubjpass','Electrical seem worn out ',false
699301,'VBP','seem','seem',1,'auxpass','Electrical sockets worn out and ',false
699302,'VBN','wear','worn',1,'ROOT','Electrical sockets seem out and need ',false
699303,'RP','out','out',1,'prt','sockets seem worn and need replacement ',false
699304,'CC','and','and',1,'cc','seem worn out need replacement . ',false
699305,'VB','need','need',1,'conj','worn out and replacement . ',false
699306,'NN','replacement','replacement',1,'dobj','out and need . ',false
699307,'.','.','.',0,'punct','and need replacement ',false
699557,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
699558,'.','.','.',0,'punct','Exceptional ',false
699559,'NNP','masala','Masala',1,'nn','tea and Overall ',false
699560,'NN','tea','tea',1,'ROOT','Masala and Overall Spread ',false
699561,'CC','and','and',1,'cc','Masala tea Overall Spread ',false
699562,'RB','overall','Overall',1,'advmod','Masala tea and Spread ',false
699563,'NNP','spread','Spread',1,'conj','tea and Overall ',false
699942,'JJ','comfortable','Comfortable',1,'amod','& cozy stay ',false
699943,'CC','&','&',0,'cc','Comfortable cozy stay . ',false
699944,'JJ','cozy','cozy',1,'conj','Comfortable & stay . ',false
699945,'NN','stay','stay',1,'ROOT','Comfortable & cozy . ',false
699946,'.','.','.',0,'punct','& cozy stay ',false
699947,'DT','the','The',1,'det','location of the ',false
699948,'NN','location','location',1,'nsubj','The of the hotel ',false
699949,'IN','of','of',1,'prep','The location the hotel is ',false
699950,'DT','the','the',1,'det','The location of hotel is outstanding ',false
699951,'NN','hotel','hotel',1,'pobj','location of the is outstanding with ',false
699952,'VBZ','be','is',1,'cop','of the hotel outstanding with various ',false
699953,'JJ','outstanding','outstanding',1,'ROOT','the hotel is with various modes ',false
699954,'IN','with','with',1,'prep','hotel is outstanding various modes of ',false
699955,'JJ','various','various',1,'amod','is outstanding with modes of transportation ',false
699956,'NNS','mode','modes',1,'pobj','outstanding with various of transportation nearby ',false
699957,'IN','of','of',1,'prep','with various modes transportation nearby . ',false
699958,'NN','transportation','transportation',1,'pobj','various modes of nearby . ',false
699959,'RB','nearby','nearby',1,'advmod','modes of transportation . ',false
699960,'.','.','.',0,'punct','of transportation nearby ',false
699961,'DT','the','The',1,'det','hotel itself is ',false
699962,'NN','hotel','hotel',1,'nsubj','The itself is very ',false
699963,'PRP','itself','itself',1,'dep','The hotel is very clean ',false
699964,'VBZ','be','is',1,'cop','The hotel itself very clean & ',false
699965,'RB','very','very',1,'advmod','hotel itself is clean & elegant ',false
699966,'JJ','clean','clean',1,'ROOT','itself is very & elegant & ',false
699967,'CC','&','&',0,'cc','is very clean elegant & they ',false
699968,'JJ','elegant','elegant',1,'conj','very clean & & they have ',false
699969,'CC','&','&',0,'cc','clean & elegant they have improved ',false
699970,'PRP','they','they',1,'nsubj','& elegant & have improved their ',false
699971,'VBP','have','have',1,'aux','elegant & they improved their in-room ',false
699972,'VBN','improve','improved',1,'conj','& they have their in-room dining ',false
699973,'PRP$','their','their',1,'poss','they have improved in-room dining as ',false
699974,'NN','in-room','in-room',1,'nn','have improved their dining as well ',false
699975,'NN','dining','dining',1,'dobj','improved their in-room as well . ',false
699976,'RB','as','as',1,'advmod','their in-room dining well . ',false
699977,'RB','well','well',1,'advmod','in-room dining as . ',false
699978,'.','.','.',0,'punct','dining as well ',false
699979,'DT','the','The',1,'det','pillows were soft ',false
699980,'NNS','pillow','pillows',1,'nsubj','The were soft & ',false
699981,'VBD','be','were',1,'cop','The pillows soft & comfortable ',false
699982,'JJ','soft','soft',1,'ROOT','The pillows were & comfortable & ',false
699983,'CC','&','&',0,'cc','pillows were soft comfortable & the ',false
699984,'JJ','comfortable','comfortable',1,'conj','were soft & & the service ',false
699985,'CC','&','&',0,'cc','soft & comfortable the service was ',false
699986,'DT','the','the',1,'det','& comfortable & service was excellent ',false
699987,'NN','service','service',1,'nsubj','comfortable & the was excellent . ',false
699988,'VBD','be','was',1,'cop','& the service excellent . ',false
699989,'JJ','excellent','excellent',1,'conj','the service was . ',false
699990,'.','.','.',0,'punct','service was excellent ',false
699991,'DT','the','The',1,'det','breakfast was superb ',false
699992,'NN','breakfast','breakfast',1,'nsubj','The was superb with ',false
699993,'VBD','be','was',1,'aux','The breakfast superb with a ',false
699994,'VBG','superb','superb',1,'ROOT','The breakfast was with a variety ',false
699995,'IN','with','with',1,'prep','breakfast was superb a variety of ',false
699996,'DT','a','a',1,'det','was superb with variety of options ',false
699997,'NN','variety','variety',1,'pobj','superb with a of options at ',false
699998,'IN','of','of',1,'prep','with a variety options at the ',false
699999,'NNS','option','options',1,'pobj','a variety of at the buffet ',false
700000,'IN','at','at',1,'prep','variety of options the buffet . ',false
700001,'DT','the','the',1,'det','of options at buffet . ',false
700002,'NN','buffet','buffet',1,'pobj','options at the . ',false
700003,'.','.','.',0,'punct','at the buffet ',false
700004,'RB','overall','Overall',1,'advmod','an amazing experience ',false
700005,'DT','an','an',1,'det','Overall amazing experience & ',false
700006,'JJ','amazing','amazing',1,'amod','Overall an experience & would ',false
700007,'NN','experience','experience',1,'ROOT','Overall an amazing & would like ',false
700008,'CC','&','&',0,'cc','an amazing experience would like to ',false
700009,'MD','would','would',1,'aux','amazing experience & like to visit ',false
700010,'VB','like','like',1,'conj','experience & would to visit again ',false
700011,'TO','to','to',1,'aux','& would like visit again . ',false
700012,'VB','visit','visit',1,'xcomp','would like to again . ',false
700013,'RB','again','again',1,'advmod','like to visit . ',false
700014,'.','.','.',0,'punct','to visit again ',false
700015,'IN','as','As',1,'mark','mentioned in my ',false
700016,'VBN','mention','mentioned',1,'ROOT','As in my previous ',false
700017,'IN','in','in',1,'prep','As mentioned my previous review ',false
700018,'PRP$','my','my',1,'poss','As mentioned in previous review , ',false
700019,'JJ','previous','previous',1,'amod','mentioned in my review , considering ',false
700020,'NN','review','review',1,'pobj','in my previous , considering the ',false
700021,',',',',',',0,'prep','my previous review considering the hotel ',false
700022,'VBG','consider','considering',1,'partmod','previous review , the hotel has ',false
700023,'DT','the','the',1,'det','review , considering hotel has Asian ',false
700024,'NN','hotel','hotel',1,'nsubj',', considering the has Asian guests ',false
700025,'VBZ','have','has',1,'ccomp','considering the hotel Asian guests ( ',false
700026,'JJ','asian','Asian',1,'amod','the hotel has guests ( especially ',false
700027,'NNS','guest','guests',1,'dobj','hotel has Asian ( especially Indians ',false
700028,'-LRB-','(','(',0,'aux','has Asian guests especially Indians ) ',false
700029,'RB','especially','especially',1,'advmod','Asian guests ( Indians ) , ',false
700030,'NNPS','indian','Indians',1,'dep','guests ( especially ) , they ',false
700031,'-RRB-',')',')',0,'prt','( especially Indians , they should ',false
700032,',',',',',',0,'punct','especially Indians ) they should keep ',false
700033,'PRP','they','they',1,'nsubj','Indians ) , should keep a ',false
700034,'MD','should','should',1,'aux',') , they keep a water ',false
700035,'VB','keep','keep',1,'infmod',', they should a water faucet ',false
700036,'DT','a','a',1,'det','they should keep water faucet . ',false
700037,'NN','water','water',1,'nn','should keep a faucet . ',false
700038,'NN','faucet','faucet',1,'dobj','keep a water . ',false
700039,'.','.','.',0,'punct','a water faucet ',false
701474,'JJ','good','Good',1,'ROOT','. ',false
701475,'.','.','.',0,'punct','Good ',false
701476,'DT','the','The',1,'det','hotel s policy ',false
701477,'NN','hotel','hotel',1,'poss','The s policy of ',false
701478,'POS','s','s',1,'possessive','The hotel policy of blocking ',false
701479,'NN','policy','policy',1,'ROOT','The hotel s of blocking an ',false
701480,'IN','of','of',1,'prep','hotel s policy blocking an additional ',false
701481,'VBG','block','blocking',1,'pcomp','s policy of an additional amount ',false
701482,'DT','an','an',1,'det','policy of blocking additional amount on ',false
701483,'JJ','additional','additional',1,'amod','of blocking an amount on the ',false
701484,'NN','amount','amount',1,'dobj','blocking an additional on the credit ',false
701485,'IN','on','on',1,'prep','an additional amount the credit card ',false
701486,'DT','the','the',1,'det','additional amount on credit card for ',false
701487,'NN','credit','credit',1,'nn','amount on the card for expected ',false
701488,'NN','card','card',1,'pobj','on the credit for expected charges ',false
701489,'IN','for','for',1,'prep','the credit card expected charges over ',false
701490,'VBN','expect','expected',1,'amod','credit card for charges over and ',false
701491,'NNS','charge','charges',1,'pobj','card for expected over and above ',false
701492,'IN','over','over',1,'prep','for expected charges and above the ',false
701493,'CC','and','and',1,'cc','expected charges over above the room ',false
701494,'IN','above','above',1,'conj','charges over and the room rent ',false
701495,'DT','the','the',1,'det','over and above room rent . ',false
701496,'NN','room','room',1,'nn','and above the rent . ',false
701497,'NN','rent','rent',1,'pobj','above the room . ',false
701498,'.','.','.',0,'punct','the room rent ',false
701499,'DT','this','This',1,'det','amount is ad ',false
701500,'NN','amount','amount',1,'nsubj','This is ad hoc ',false
701501,'VBZ','be','is',1,'cop','This amount ad hoc and ',false
701502,'FW','ad','ad',1,'nn','This amount is hoc and without ',false
701503,'FW','hoc','hoc',1,'ROOT','amount is ad and without basis ',false
701504,'CC','and','and',1,'cc','is ad hoc without basis . ',false
701505,'IN','without','without',1,'conj','ad hoc and basis . ',false
701506,'NN','basis','basis',1,'pobj','hoc and without . ',false
701507,'.','.','.',0,'punct','and without basis ',false
701508,'NN','absence','Absence',1,'nsubj','of blocking an ',false
701509,'IN','of','of',1,'prep','Absence blocking an amount ',false
701510,'VBG','block','blocking',1,'pcomp','Absence of an amount for ',false
701511,'DT','an','an',1,'det','Absence of blocking amount for additional ',false
701512,'NN','amount','amount',1,'dobj','of blocking an for additional charges ',false
701513,'IN','for','for',1,'prep','blocking an amount additional charges would ',false
701514,'JJ','additional','additional',1,'amod','an amount for charges would lead ',false
701515,'NNS','charge','charges',1,'pobj','amount for additional would lead to ',false
701516,'MD','would','would',1,'aux','for additional charges lead to having ',false
701517,'VB','lead','lead',1,'ROOT','additional charges would to having to ',false
701518,'IN','to','to',1,'prep','charges would lead having to pay ',false
701519,'VBG','have','having',1,'pcomp','would lead to to pay for ',false
701520,'TO','to','to',1,'aux','lead to having pay for services ',false
701521,'VB','pay','pay',1,'xcomp','to having to for services as ',false
701522,'IN','for','for',1,'prep','having to pay services as consumed ',false
701523,'NNS','service','services',1,'pobj','to pay for as consumed instead ',false
701524,'IN','as','as',1,'mark','pay for services consumed instead of ',false
701525,'VBN','consume','consumed',1,'advcl','for services as instead of settling ',false
701526,'RB','instead','instead',1,'dep','services as consumed of settling bill ',false
701527,'IN','of','of',1,'prep','as consumed instead settling bill at ',false
701528,'VBG','settle','settling',1,'pcomp','consumed instead of bill at check ',false
701529,'NN','bill','bill',1,'dobj','instead of settling at check - ',false
701530,'IN','at','at',1,'prep','of settling bill check - out ',false
701531,'NN','check','check',1,'nn','settling bill at - out . ',false
701532,'HYPH','-','-',0,'amod','bill at check out . ',false
701533,'NN','out','out',1,'pobj','at check - . ',false
701534,'.','.','.',0,'punct','check - out ',false
701535,'DT','this','This',1,'nsubj','is unusual . ',false
701536,'VBZ','be','is',1,'cop','This unusual . ',false
701537,'JJ','unusual','unusual',1,'ROOT','This is . ',false
701538,'.','.','.',0,'punct','This is unusual ',false
701539,'NNS','hotel','Hotels',1,'nsubjpass','are justified in ',false
701540,'VBP','be','are',1,'auxpass','Hotels justified in blocking ',false
701541,'VBN','justify','justified',1,'ROOT','Hotels are in blocking the ',false
701542,'IN','in','in',1,'prep','Hotels are justified blocking the room ',false
701543,'VBG','block','blocking',1,'pcomp','are justified in the room rent ',false
701544,'DT','the','the',1,'det','justified in blocking room rent charges ',false
701545,'NN','room','room',1,'nn','in blocking the rent charges but ',false
701546,'NN','rent','rent',1,'nn','blocking the room charges but not ',false
701547,'NNS','charge','charges',1,'dobj','the room rent but not ad ',false
701548,'CC','but','but',1,'cc','room rent charges not ad hoc ',false
701549,'RB','not','not',1,'neg','rent charges but ad hoc amounts ',false
701550,'FW','ad','ad',1,'nn','charges but not hoc amounts for ',false
701551,'FW','hoc','hoc',1,'nn','but not ad amounts for perceived ',false
701552,'NNS','amount','amounts',1,'conj','not ad hoc for perceived consumption ',false
701553,'IN','for','for',1,'prep','ad hoc amounts perceived consumption which ',false
701554,'VBN','perceive','perceived',1,'amod','hoc amounts for consumption which may ',false
701555,'NN','consumption','consumption',1,'pobj','amounts for perceived which may not ',false
701556,'WDT','which','which',1,'nsubj','for perceived consumption may not happen ',false
701557,'MD','may','may',1,'aux','perceived consumption which not happen ',false
701558,'RB','not','not',1,'neg','consumption which may happen ',false
701559,'VB','happen','happen',1,'rcmod','which may not ',false
702640,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
702641,'.','.','.',0,'punct','Wonderful ',false
