@relation Ausstattung-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
720565,'IN','before','before',1,'prep','we would leave 5:30 pm . ',false
720566,'CD','0','5:30',0,'num','would leave before pm . ',false
720567,'NN','pm','pm',1,'pobj','leave before 5:30 . ',false
720568,'.','.','.',0,'punct','before 5:30 pm ',false
720569,'PRP','we','We',1,'nsubj','booked a car ',false
720570,'VBD','book','booked',1,'ROOT','We a car in ',false
720571,'DT','a','a',1,'det','We booked car in the ',false
720572,'NN','car','car',1,'dobj','We booked a in the hotel ',false
720573,'IN','in','in',1,'prep','booked a car the hotel to ',false
720574,'DT','the','the',1,'det','a car in hotel to Pune ',false
720575,'NN','hotel','hotel',1,'pobj','car in the to Pune and ',false
720576,'IN','to','to',1,'prep','in the hotel Pune and they ',false
720577,'NNP','pune','Pune',1,'pobj','the hotel to and they charged ',false
720578,'CC','and','and',1,'cc','hotel to Pune they charged us ',false
720579,'PRP','they','they',1,'nsubj','to Pune and charged us around ',false
720580,'VBD','charge','charged',1,'conj','Pune and they us around 200 ',false
720581,'PRP','us','us',1,'iobj','and they charged around 200 USD ',false
720582,'RB','around','around',1,'quantmod','they charged us 200 USD while ',false
720583,'CD','0','200',0,'num','charged us around USD while the ',false
720584,'NN','usd','USD',1,'dobj','us around 200 while the car ',false
720585,'IN','while','while',1,'mark','around 200 USD the car was ',false
720586,'DT','the','the',1,'det','200 USD while car was a ',false
720587,'NN','car','car',1,'nsubj','USD while the was a common ',false
720588,'VBD','be','was',1,'cop','while the car a common Toyota ',false
720589,'DT','a','a',1,'det','the car was common Toyota and ',false
720590,'JJ','common','common',1,'amod','car was a Toyota and the ',false
720591,'NNP','toyota','Toyota',1,'advcl','was a common and the driver ',false
720592,'CC','and','and',1,'cc','a common Toyota the driver can ',false
720593,'DT','the','the',1,'det','common Toyota and driver can barely ',false
720594,'NN','driver','driver',1,'nsubj','Toyota and the can barely speak ',false
720595,'MD','can','can',1,'aux','and the driver barely speak English ',false
720596,'RB','barely','barely',1,'advmod','the driver can speak English sentence ',false
720597,'VB','speak','speak',1,'conj','driver can barely English sentence . ',false
720598,'NNP','english','English',1,'nn','can barely speak sentence . ',false
720599,'NN','sentence','sentence',1,'dobj','barely speak English . ',false
720600,'.','.','.',0,'punct','speak English sentence ',false
721928,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
721929,'.','.','.',0,'punct','Exceptional ',false
721930,'NN','everything','Everything',1,'nn','excelent . ',false
721931,'NN','excelent','excelent',1,'ROOT','Everything . ',false
721932,'.','.','.',0,'punct','Everything excelent ',false
721933,'NN','dint','Dint',1,'nsubjpass','have bidet . ',false
721934,'VBP','have','have',1,'aux','Dint bidet . ',false
721935,'VBN','bidet','bidet',1,'ROOT','Dint have . ',false
721936,'.','.','.',0,'punct','Dint have bidet ',false
721937,'PRP','you','You',1,'nsubjpass','are based in ',false
721938,'VBP','be','are',1,'auxpass','You based in asia ',false
721939,'VBN','base','based',1,'ROOT','You are in asia . ',false
721940,'IN','in','in',1,'prep','You are based asia . ',false
721941,'NN','asia','asia',1,'pobj','are based in . ',false
721942,'.','.','.',0,'punct','based in asia ',false
721943,'JJ','asian','Asian',1,'nsubj','prefer t.paper with ',false
721944,'VBP','prefer','prefer',1,'ROOT','Asian t.paper with bidet ',false
721945,'NN','t.paper','t.paper',1,'dobj','Asian prefer with bidet . ',false
721946,'IN','with','with',1,'prep','Asian prefer t.paper bidet . ',false
721947,'NN','bidet','bidet',1,'pobj','prefer t.paper with . ',false
721948,'.','.','.',0,'punct','t.paper with bidet ',false
721949,'NNP','europen','Europen',1,'nsubj','prefer t.paper . ',false
721950,'VBP','prefer','prefer',1,'ROOT','Europen t.paper . ',false
721951,'NN','t.paper','t.paper',1,'dobj','Europen prefer . ',false
721952,'.','.','.',0,'punct','Europen prefer t.paper ',false
722440,'RB','close','Close',1,'advmod','to airport , ',false
722441,'IN','to','to',1,'dep','Close airport , good ',false
722442,'NN','airport','airport',1,'pobj','Close to , good place ',false
722443,',',',',',',0,'punct','Close to airport good place for ',false
722444,'JJ','good','good',1,'amod','to airport , place for business ',false
722445,'NN','place','place',1,'ROOT','airport , good for business travel ',false
722446,'IN','for','for',1,'prep',', good place business travel . ',false
722447,'NN','business','business',1,'nn','good place for travel . ',false
722448,'NN','travel','travel',1,'pobj','place for business . ',false
722449,'.','.','.',0,'punct','for business travel ',false
722450,'VBD','love','Loved',1,'dep','the food the ',false
722451,'DT','the','the',1,'det','Loved food the pool ',false
722452,'NN','food','food',1,'iobj','Loved the the pool the ',false
722453,'DT','the','the',1,'det','Loved the food pool the steam ',false
722454,'NN','pool','pool',1,'nsubj','the food the the steam room ',false
722455,'DT','the','the',1,'det','food the pool steam room . ',false
722456,'NN','steam','steam',1,'nn','the pool the room . ',false
722457,'NN','room','room',1,'ROOT','pool the steam . ',false
722458,'.','.','.',0,'punct','the steam room ',false
722459,'RB','also','Also',1,'advmod','liked the wide ',false
722460,'VBD','like','liked',1,'ROOT','Also the wide spread ',false
722461,'DT','the','the',1,'det','Also liked wide spread available ',false
722462,'JJ','wide','wide',1,'amod','Also liked the spread available on ',false
722463,'NN','spread','spread',1,'nsubj','liked the wide available on buffet ',false
722464,'JJ','available','available',1,'ccomp','the wide spread on buffet . ',false
722465,'IN','on','on',1,'prep','wide spread available buffet . ',false
722466,'NN','buffet','buffet',1,'pobj','spread available on . ',false
722467,'.','.','.',0,'punct','available on buffet ',false
722468,'DT','the','The',1,'det','approach to hotel ',false
722469,'NN','approach','approach',1,'nsubj','The to hotel was ',false
722470,'IN','to','to',1,'prep','The approach hotel was not ',false
722471,'NN','hotel','hotel',1,'pobj','The approach to was not impressive ',false
722472,'VBD','be','was',1,'cop','approach to hotel not impressive , ',false
722473,'RB','not','not',1,'neg','to hotel was impressive , too ',false
722474,'JJ','impressive','impressive',1,'ROOT','hotel was not , too much ',false
722475,',',',',',',0,'punct','was not impressive too much construction ',false
722476,'RB','too','too',1,'advmod','not impressive , much construction ',false
722477,'JJ','much','much',1,'amod','impressive , too construction ',false
722478,'NN','construction','construction',1,'dep',', too much ',false
723104,'RB','very','Very',1,'advmod','Good . ',false
723105,'JJ','good','Good',1,'ROOT','Very . ',false
723106,'.','.','.',0,'punct','Very Good ',false
723107,'NNP','nice','Nice',1,'ROOT','and clean room ',false
723108,'CC','and','and',1,'cc','Nice clean room . ',false
723109,'JJ','clean','clean',1,'amod','Nice and room . ',false
723110,'NN','room','room',1,'conj','Nice and clean . ',false
723111,'.','.','.',0,'punct','and clean room ',false
723112,'JJ','excellent','Excellent',1,'amod','pool and nice ',false
723113,'NN','pool','pool',1,'ROOT','Excellent and nice gym ',false
723114,'CC','and','and',1,'cc','Excellent pool nice gym . ',false
723115,'JJ','nice','nice',1,'amod','Excellent pool and gym . ',false
723116,'NN','gym','gym',1,'conj','pool and nice . ',false
723117,'.','.','.',0,'punct','and nice gym ',false
723118,'DT','the','The',1,'det','breakfast spread wasn ',false
723119,'NN','breakfast','breakfast',1,'nsubj','The spread wasn ? ',false
723120,'VBD','spread','spread',1,'ROOT','The breakfast wasn ? ',false
723121,'RB','wasn','wasn',1,'advmod','The breakfast spread ? ',false
723122,'.','?','?',0,'punct','breakfast spread wasn ',false
723123,'NN','ft','ft',1,'nsubjpass','very inspired . ',false
723124,'RB','very','very',1,'advmod','ft inspired . ',false
723125,'VBN','inspire','inspired',1,'ROOT','ft very . ',false
723126,'.','.','.',0,'punct','ft very inspired ',false
723127,'DT','no','No',1,'det','one followed through ',false
723128,'NN','#crd#','one',1,'nsubj','No followed through on ',false
723129,'VBD','followed','followed',1,'ROOT','No one through on my ',false
723130,'RP','through','through',1,'prt','No one followed on my request ',false
723131,'IN','on','on',1,'prep','one followed through my request for ',false
723132,'PRP$','my','my',1,'poss','followed through on request for a ',false
723133,'NN','request','request',1,'pobj','through on my for a couple ',false
723134,'IN','for','for',1,'prep','on my request a couple of ',false
723135,'DT','a','a',1,'det','my request for couple of bottles ',false
723136,'NN','couple','couple',1,'pobj','request for a of bottles of ',false
723137,'IN','of','of',1,'prep','for a couple bottles of water ',false
723138,'NNS','bottle','bottles',1,'pobj','a couple of of water on ',false
723139,'IN','of','of',1,'prep','couple of bottles water on the ',false
723140,'NN','water','water',1,'pobj','of bottles of on the day ',false
723141,'IN','on','on',1,'prep','bottles of water the day of ',false
723142,'DT','the','the',1,'det','of water on day of my ',false
723143,'NN','day','day',1,'pobj','water on the of my checkout ',false
723144,'IN','of','of',1,'prep','on the day my checkout . ',false
723145,'PRP$','my','my',1,'poss','the day of checkout . ',false
723146,'NN','checkout','checkout',1,'pobj','day of my . ',false
723147,'.','.','.',0,'punct','of my checkout ',false
723536,'JJ','good','Good',1,'ROOT','. ',false
723537,'.','.','.',0,'punct','Good ',false
723538,'JJ','hospitable','Hospitable',1,'amod','staff . ',false
723539,'NN','staff','staff',1,'ROOT','Hospitable . ',false
723540,'.','.','.',0,'punct','Hospitable staff ',false
723541,'NNS','room','Rooms',1,'nsubj','can be more ',false
723542,'MD','can','can',1,'aux','Rooms be more cleaner ',false
723543,'VB','be','be',1,'cop','Rooms can more cleaner ',false
723544,'RBR','more','more',1,'advmod','Rooms can be cleaner ',false
723545,'JJR','clean','cleaner',1,'ROOT','can be more ',false
723912,'JJ','upmarket','Upmarket',1,'amod','hotel , great ',false
723913,'NN','hotel','hotel',1,'ROOT','Upmarket , great for ',false
723914,',',',',',',0,'punct','Upmarket hotel great for being ',false
723915,'JJ','great','great',1,'amod','Upmarket hotel , for being close ',false
723916,'IN','for','for',1,'prep','hotel , great being close to ',false
723917,'VBG','be','being',1,'cop',', great for close to the ',false
723918,'JJ','close','close',1,'pcomp','great for being to the airport ',false
723919,'IN','to','to',1,'prep','for being close the airport . ',false
723920,'DT','the','the',1,'det','being close to airport . ',false
723921,'NN','airport','airport',1,'pobj','close to the . ',false
723922,'.','.','.',0,'punct','to the airport ',false
723923,'JJ','excellent','Excellent',1,'amod','breakfast choice , ',false
723924,'NN','breakfast','breakfast',1,'nn','Excellent choice , iron ',false
723925,'NN','choice','choice',1,'tmod','Excellent breakfast , iron in ',false
723926,',',',',',',0,'punct','Excellent breakfast choice iron in the ',false
723927,'NN','iron','iron',1,'dep','breakfast choice , in the room ',false
723928,'IN','in','in',1,'prep','choice , iron the room , ',false
723929,'DT','the','the',1,'det',', iron in room , very ',false
723930,'NN','room','room',1,'pobj','iron in the , very upmarket ',false
723931,',',',',',',0,'punct','in the room very upmarket . ',false
723932,'RB','very','very',1,'advmod','the room , upmarket . ',false
723933,'JJ','upmarket','upmarket',1,'ROOT','room , very . ',false
723934,'.','.','.',0,'punct',', very upmarket ',false
723935,'MD','could','Could',1,'aux','have been quicker ',false
723936,'VB','have','have',1,'aux','Could been quicker with ',false
723937,'VBN','be','been',1,'cop','Could have quicker with room ',false
723938,'JJR','quick','quicker',1,'ROOT','Could have been with room service ',false
723939,'IN','with','with',1,'prep','have been quicker room service . ',false
723940,'NN','room','room',1,'nn','been quicker with service . ',false
723941,'NN','service','service',1,'pobj','quicker with room . ',false
723942,'.','.','.',0,'punct','with room service ',false
723943,'VBG','surround','Surrounding',1,'csubj','area is business ',false
723944,'NN','area','area',1,'dobj','Surrounding is business related ',false
723945,'VBZ','be','is',1,'cop','Surrounding area business related only ',false
723946,'NN','business','business',1,'ROOT','Surrounding area is related only ',false
723947,'VBN','relate','related',1,'partmod','area is business only ',false
723948,'RB','only','only',1,'dep','is business related ',false
724272,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
724273,'.','.','.',0,'punct','Wonderful ',false
724274,'NN','super','Super',1,'nn','breakfast Kind staffs ',false
724275,'NN','breakfast','breakfast',1,'nsubj','Super Kind staffs Good ',false
724276,'RB','kind','Kind',1,'advmod','Super breakfast staffs Good location ',false
724277,'VBZ','staff','staffs',1,'ROOT','Super breakfast Kind Good location ',false
724278,'JJ','good','Good',1,'amod','breakfast Kind staffs location ',false
724279,'NN','location','location',1,'dobj','Kind staffs Good ',false
724528,'JJ','beautiful','Beautiful',1,'amod','hotel , excellent ',false
724529,'NN','hotel','hotel',1,'ROOT','Beautiful , excellent staff ',false
724530,',',',',',',0,'punct','Beautiful hotel excellent staff ... ',false
724531,'JJ','excellent','excellent',1,'amod','Beautiful hotel , staff ... ',false
724532,'NN','staff','staff',1,'appos','hotel , excellent ... ',false
724533,'.','..','...',0,'punct',', excellent staff ',false
724534,'RB','very','very',1,'advmod','courteous and polite ',false
724535,'JJ','courteous','courteous',1,'ROOT','very and polite . ',false
724536,'CC','and','and',1,'cc','very courteous polite . ',false
724537,'JJ','polite','polite',1,'conj','very courteous and . ',false
724538,'.','.','.',0,'punct','courteous and polite ',false
724539,'JJ','great','Great',1,'amod','food . ',false
724540,'NN','food','food',1,'ROOT','Great . ',false
724541,'.','.','.',0,'punct','Great food ',false
724542,'RB','extremely','Extremely',1,'advmod','friendly staff . ',false
724543,'JJ','friendly','friendly',1,'amod','Extremely staff . ',false
724544,'NN','staff','staff',1,'ROOT','Extremely friendly . ',false
724545,'.','.','.',0,'punct','Extremely friendly staff ',false
724546,'NNS','toilet','Toilets',1,'nsubj','did not have ',false
724547,'VBD','do','did',1,'aux','Toilets not have health ',false
724548,'RB','not','not',1,'neg','Toilets did have health faucets ',false
724549,'VB','have','have',1,'ROOT','Toilets did not health faucets ',false
724550,'NN','health','health',1,'nn','did not have faucets ',false
724551,'NNS','faucet','faucets',1,'dobj','not have health ',false
724984,'JJ','good','Good',1,'ROOT','. ',false
724985,'.','.','.',0,'punct','Good ',false
724986,'NNP','house','House',1,'nsubj','keeping coming at ',false
724987,'VBG','keep','keeping',1,'ROOT','House coming at 8.00 ',false
724988,'VBG','come','coming',1,'dep','House keeping at 8.00 am ',false
724989,'IN','at','at',1,'mark','House keeping coming 8.00 am to ',false
724990,'CD','0','8.00',0,'num','keeping coming at am to check ',false
724991,'NN','am','am',1,'nsubj','coming at 8.00 to check if ',false
724992,'TO','to','to',1,'aux','at 8.00 am check if any ',false
724993,'VB','check','check',1,'advcl','8.00 am to if any consumption ',false
724994,'IN','if','if',1,'prep','am to check any consumption done ',false
724995,'DT','any','any',1,'det','to check if consumption done at ',false
724996,'NN','consumption','consumption',1,'pobj','check if any done at bar ',false
724997,'VBN','do','done',1,'partmod','if any consumption at bar in ',false
724998,'IN','at','at',1,'prep','any consumption done bar in room ',false
724999,'NN','bar','bar',1,'pobj','consumption done at in room . ',false
725000,'IN','in','in',1,'prep','done at bar room . ',false
725001,'NN','room','room',1,'pobj','at bar in . ',false
725002,'.','.','.',0,'punct','bar in room ',false
725003,'RB','just','Just',1,'advmod','not accepted so ',false
725004,'RB','not','not',1,'neg','Just accepted so early ',false
725005,'VBN','accept','accepted',1,'ROOT','Just not so early morning ',false
725006,'RB','so','so',1,'advmod','Just not accepted early morning to ',false
725007,'JJ','early','early',1,'amod','not accepted so morning to come ',false
725008,'NN','morning','morning',1,'tmod','accepted so early to come and ',false
725009,'TO','to','to',1,'aux','so early morning come and knock ',false
725010,'VB','come','come',1,'infmod','early morning to and knock door ',false
725011,'CC','and','and',1,'cc','morning to come knock door and ',false
725012,'VB','knock','knock',1,'conj','to come and door and check ',false
725013,'NN','door','door',1,'dobj','come and knock and check . ',false
725014,'CC','and','and',1,'cc','and knock door check . ',false
725015,'VB','check','check',1,'conj','knock door and . ',false
725016,'.','.','.',0,'punct','door and check ',false
726248,'RB','notably','Notably',1,'advmod','caring staff and ',false
726249,'VBG','care','caring',1,'ROOT','Notably staff and well ',false
726250,'NN','staff','staff',1,'dobj','Notably caring and well maintained ',false
726251,'CC','and','and',1,'cc','Notably caring staff well maintained new ',false
726252,'RB','well','well',1,'advmod','caring staff and maintained new property ',false
726253,'VBN','maintain','maintained',1,'conj','staff and well new property . ',false
726254,'JJ','new','new',1,'amod','and well maintained property . ',false
726255,'NN','property','property',1,'dobj','well maintained new . ',false
726256,'.','.','.',0,'punct','maintained new property ',false
726257,'RB','notably','Notably',1,'advmod','warm and caring ',false
726258,'JJ','warm','warm',1,'ROOT','Notably and caring staff ',false
726259,'CC','and','and',1,'cc','Notably warm caring staff - ',false
726260,'JJ','caring','caring',1,'amod','Notably warm and staff - efficient ',false
726261,'NN','staff','staff',1,'nsubj','warm and caring - efficient front ',false
726262,'HYPH','-','-',0,'poss','and caring staff efficient front desk ',false
726263,'JJ','efficient','efficient',1,'amod','caring staff - front desk staff ',false
726264,'NN','front','front',1,'nn','staff - efficient desk staff . ',false
726265,'NN','desk','desk',1,'nn','- efficient front staff . ',false
726266,'NN','staff','staff',1,'conj','efficient front desk . ',false
726267,'.','.','.',0,'punct','front desk staff ',false
726268,'PRP','it','It',1,'nsubj','took us less ',false
726269,'VBD','take','took',1,'ROOT','It us less than ',false
726270,'PRP','us','us',1,'iobj','It took less than 10 ',false
726271,'JJR','less','less',1,'dep','It took us than 10 minutes ',false
726272,'IN','than','than',1,'quantmod','took us less 10 minutes to ',false
726273,'CD','0','10',0,'num','us less than minutes to settle ',false
726274,'NNS','minute','minutes',1,'dobj','less than 10 to settle in ',false
726275,'TO','to','to',1,'aux','than 10 minutes settle in our ',false
726276,'VB','settle','settle',1,'xcomp','10 minutes to in our room ',false
726277,'IN','in','in',1,'prep','minutes to settle our room - ',false
726278,'PRP$','our','our',1,'poss','to settle in room - helpful ',false
726279,'NN','room','room',1,'pobj','settle in our - helpful restaurant ',false
726280,'HYPH','-','-',0,'dep','in our room helpful restaurant staff ',false
726281,'JJ','helpful','helpful',1,'amod','our room - restaurant staff . ',false
726282,'NN','restaurant','restaurant',1,'nn','room - helpful staff . ',false
726283,'NN','staff','staff',1,'pobj','- helpful restaurant . ',false
726284,'.','.','.',0,'punct','helpful restaurant staff ',false
726285,'IN','although','Although',1,'mark','buffet breakfast , ',false
726286,'NN','buffet','buffet',1,'nn','Although breakfast , the ',false
726287,'NN','breakfast','breakfast',1,'advcl','Although buffet , the staff ',false
726288,',',',',',',0,'punct','Although buffet breakfast the staff served ',false
726289,'DT','the','the',1,'det','buffet breakfast , staff served us ',false
726290,'NN','staff','staff',1,'nsubj','breakfast , the served us bringing ',false
726291,'VBD','serve','served',1,'ROOT',', the staff us bringing the ',false
726292,'PRP','us','us',1,'dobj','the staff served bringing the food ',false
726293,'VBG','bring','bringing',1,'xcomp','staff served us the food for ',false
726294,'DT','the','the',1,'det','served us bringing food for us ',false
726295,'NN','food','food',1,'dobj','us bringing the for us to ',false
726296,'IN','for','for',1,'prep','bringing the food us to the ',false
726297,'PRP','us','us',1,'pobj','the food for to the table ',false
726298,'IN','to','to',1,'prep','food for us the table . ',false
726299,'DT','the','the',1,'det','for us to table . ',false
726300,'NN','table','table',1,'pobj','us to the . ',false
726301,'.','.','.',0,'punct','to the table ',false
726302,'CD','#crd#','One',1,'num','isolated section of ',false
726303,'VBN','isolate','isolated',1,'amod','One section of the ',false
726304,'NN','section','section',1,'nsubj','One isolated of the breakfast ',false
726305,'IN','of','of',1,'prep','One isolated section the breakfast area ',false
726306,'DT','the','the',1,'det','isolated section of breakfast area had ',false
726307,'NN','breakfast','breakfast',1,'nn','section of the area had pork ',false
726308,'NN','area','area',1,'pobj','of the breakfast had pork bacon ',false
726309,'VBD','have','had',1,'ROOT','the breakfast area pork bacon . ',false
726310,'NN','pork','pork',1,'nn','breakfast area had bacon . ',false
726311,'NN','bacon','bacon',1,'dobj','area had pork . ',false
726312,'.','.','.',0,'punct','had pork bacon ',false
726313,'DT','the','The',1,'det','staff offered us ',false
726314,'NN','staff','staff',1,'nsubj','The offered us new ',false
726315,'VBD','offer','offered',1,'ROOT','The staff us new and ',false
726316,'PRP','us','us',1,'iobj','The staff offered new and disposable ',false
726317,'JJ','new','new',1,'amod','staff offered us and disposable utensils ',false
726318,'CC','and','and',1,'cc','offered us new disposable utensils to ',false
726319,'JJ','disposable','disposable',1,'conj','us new and utensils to make ',false
726320,'NNS','utensil','utensils',1,'dobj','new and disposable to make us ',false
726321,'TO','to','to',1,'aux','and disposable utensils make us feel ',false
726322,'VB','make','make',1,'infmod','disposable utensils to us feel comfortable ',false
726323,'PRP','us','us',1,'nsubj','utensils to make feel comfortable and ',false
726324,'VB','feel','feel',1,'ccomp','to make us comfortable and assured ',false
726325,'JJ','comfortable','comfortable',1,'acomp','make us feel and assured that ',false
726326,'CC','and','and',1,'cc','us feel comfortable assured that the ',false
726327,'JJ','assured','assured',1,'conj','feel comfortable and that the kitchens ',false
726328,'IN','that','that',1,'complm','comfortable and assured the kitchens are ',false
726329,'DT','the','the',1,'det','and assured that kitchens are separate ',false
726330,'NNS','kitchen','kitchens',1,'nsubj','assured that the are separate . ',false
726331,'VBP','be','are',1,'cop','that the kitchens separate . ',false
726332,'JJ','separate','separate',1,'ccomp','the kitchens are . ',false
726333,'.','.','.',0,'punct','kitchens are separate ',false
726334,'HYPH','-','-',0,'advmod','my Son left ',false
726335,'PRP$','my','my',1,'poss','- Son left a ',false
726336,'NNP','son','Son',1,'nsubj','- my left a new ',false
726337,'VBD','leave','left',1,'dep','- my Son a new dress ',false
726338,'DT','a','a',1,'det','my Son left new dress in ',false
726339,'JJ','new','new',1,'amod','Son left a dress in the ',false
726340,'NN','dress','dress',1,'dobj','left a new in the room ',false
726341,'IN','in','in',1,'prep','a new dress the room , ',false
726342,'DT','the','the',1,'det','new dress in room , the ',false
726343,'NN','room','room',1,'pobj','dress in the , the staff ',false
726344,',',',',',',0,'punct','in the room the staff couriered ',false
726345,'DT','the','the',1,'det','the room , staff couriered it ',false
726346,'NN','staff','staff',1,'nsubj','room , the couriered it to ',false
726347,'VBD','couriered','couriered',1,'ROOT',', the staff it to our ',false
726348,'PRP','it','it',1,'dobj','the staff couriered to our address ',false
726349,'IN','to','to',1,'prep','staff couriered it our address not ',false
726350,'PRP$','our','our',1,'poss','couriered it to address not demanding ',false
726351,'NN','address','address',1,'pobj','it to our not demanding us ',false
726352,'RB','not','not',1,'neg','to our address demanding us anything ',false
726353,'VBG','demand','demanding',1,'partmod','our address not us anything ! ',false
726354,'PRP','us','us',1,'iobj','address not demanding anything ! ',false
726355,'NN','anything','anything',1,'dobj','not demanding us ! ',false
726356,'.','!','!',0,'punct','demanding us anything ',false
726357,'RB','very','Very',1,'advmod','caring !! ',false
726358,'VBG','care','caring',1,'ROOT','Very !! ',false
726359,'.','!!','!!',0,'punct','Very caring ',false
726360,'JJ','drastic','Drastic',1,'amod','difference once outside ',false
726361,'NN','difference','difference',1,'ROOT','Drastic once outside the ',false
726362,'RB','once','once',1,'dep','Drastic difference outside the hotel ',false
726363,'IN','outside','outside',1,'prep','Drastic difference once the hotel premises ',false
726364,'DT','the','the',1,'det','difference once outside hotel premises . ',false
726365,'NN','hotel','hotel',1,'nn','once outside the premises . ',false
726366,'NNS','premise','premises',1,'pobj','outside the hotel . ',false
726367,'.','.','.',0,'punct','the hotel premises ',false
726368,'NNP','location','Location',1,'ROOT','not so good ',false
726369,'RB','not','not',1,'neg','Location so good . ',false
726370,'RB','so','so',1,'advmod','Location not good . ',false
726371,'JJ','good','good',1,'amod','Location not so . ',false
726372,'.','.','.',0,'punct','not so good ',false
727472,'RB','overall','overall',1,'advmod','a wholesome place ',false
727473,'DT','a','a',1,'det','overall wholesome place . ',false
727474,'JJ','wholesome','wholesome',1,'amod','overall a place . ',false
727475,'NN','place','place',1,'ROOT','overall a wholesome . ',false
727476,'.','.','.',0,'punct','a wholesome place ',false
727477,'CD','#crd#','one',1,'ROOT','of the best ',false
727478,'IN','of','of',1,'prep','one the best breakfast ',false
727479,'DT','the','the',1,'det','one of best breakfast spreads ',false
727480,'JJS','good','best',1,'amod','one of the breakfast spreads . ',false
727481,'NN','breakfast','breakfast',1,'nn','of the best spreads . ',false
727482,'NNS','spread','spreads',1,'pobj','the best breakfast . ',false
727483,'.','.','.',0,'punct','best breakfast spreads ',false
727484,'CC','but','but',1,'ROOT','a busy restaurant ',false
727485,'DT','a','a',1,'det','but busy restaurant right ',false
727486,'JJ','busy','busy',1,'amod','but a restaurant right since ',false
727487,'NN','restaurant','restaurant',1,'nn','but a busy right since the ',true
727488,'NN','right','right',1,'dep','a busy restaurant since the morning ',false
727489,'IN','since','since',1,'prep','busy restaurant right the morning , ',false
727490,'DT','the','the',1,'det','restaurant right since morning , hence ',false
727491,'NN','morning','morning',1,'pobj','right since the , hence a ',false
727492,',',',',',',0,'punct','since the morning hence a bit ',false
727493,'RB','hence','hence',1,'advmod','the morning , a bit of ',false
727494,'DT','a','a',1,'det','morning , hence bit of waiting ',false
727495,'NN','bit','bit',1,'dep',', hence a of waiting always ',false
727496,'IN','of','of',1,'prep','hence a bit waiting always . ',false
727497,'VBG','wait','waiting',1,'pcomp','a bit of always . ',false
727498,'RB','always','always',1,'advmod','bit of waiting . ',false
727499,'.','.','.',0,'punct','of waiting always ',false
727760,'JJ','good','Good',1,'ROOT','. ',false
727761,'.','.','.',0,'punct','Good ',false
727762,'RB','pretty','pretty',1,'advmod','expensive compare to ',false
727763,'JJ','expensive','expensive',1,'amod','pretty compare to this ',false
727764,'NN','compare','compare',1,'ROOT','pretty expensive to this location ',false
727765,'IN','to','to',1,'prep','pretty expensive compare this location ',false
727766,'DT','this','this',1,'det','expensive compare to location ',false
727767,'NN','location','location',1,'pobj','compare to this ',false
727888,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
727889,'.','.','.',0,'punct','Exceptional ',false
727890,'NN','cleanliness','Cleanliness',1,'ROOT','and the courteous ',false
727891,'CC','and','and',1,'cc','Cleanliness the courteous staff ',false
727892,'DT','the','the',1,'det','Cleanliness and courteous staff . ',false
727893,'JJ','courteous','courteous',1,'amod','Cleanliness and the staff . ',false
727894,'NN','staff','staff',1,'conj','and the courteous . ',false
727895,'.','.','.',0,'punct','the courteous staff ',false
728128,'PRP','i','I',1,'nsubj','would recommend my ',false
728129,'MD','would','would',1,'aux','I recommend my coworkers ',false
728130,'VB','recommend','recommend',1,'ROOT','I would my coworkers to ',false
728131,'PRP$','my','my',1,'poss','I would recommend coworkers to stay ',false
728132,'NNS','coworker','coworkers',1,'dobj','would recommend my to stay at ',false
728133,'TO','to','to',1,'aux','recommend my coworkers stay at this ',false
728134,'VB','stay','stay',1,'infmod','my coworkers to at this hotel ',false
728135,'IN','at','at',1,'prep','coworkers to stay this hotel . ',false
728136,'DT','this','this',1,'det','to stay at hotel . ',false
728137,'NN','hotel','hotel',1,'pobj','stay at this . ',false
728138,'.','.','.',0,'punct','at this hotel ',false
728139,'DT','the','The',1,'det','staff is excellent ',false
728140,'NN','staff','staff',1,'nsubj','The is excellent . ',false
728141,'VBZ','be','is',1,'cop','The staff excellent . ',false
728142,'JJ','excellent','excellent',1,'ROOT','The staff is . ',false
728143,'.','.','.',0,'punct','staff is excellent ',false
728144,'PRP','they','They',1,'nsubj','make you feel ',false
728145,'VBP','make','make',1,'ROOT','They you feel welcome ',false
728146,'PRP','you','you',1,'nsubj','They make feel welcome . ',false
728147,'VB','feel','feel',1,'ccomp','They make you welcome . ',false
728148,'JJ','welcome','welcome',1,'acomp','make you feel . ',false
728149,'.','.','.',0,'punct','you feel welcome ',false
728512,'JJ','good','Good',1,'ROOT','. ',false
728513,'.','.','.',0,'punct','Good ',false
728514,'NNP','staff','Staff',1,'nsubj','is always doing ',false
728515,'VBZ','be','is',1,'aux','Staff always doing their ',false
728516,'RB','always','always',1,'advmod','Staff is doing their job ',false
728517,'VBG','do','doing',1,'ROOT','Staff is always their job helpfully ',false
728518,'PRP$','their','their',1,'poss','is always doing job helpfully . ',false
728519,'NN','job','job',1,'dobj','always doing their helpfully . ',false
