@relation Preis-Leistungs-Verhltnis-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
539193,'RB','actually','actually',1,'dep','The towels were like sheets , ',false
539194,'IN','like','like',1,'prep','towels were actually sheets , very ',false
539195,'NNS','sheet','sheets',1,'pobj','were actually like , very thin ',false
539196,',',',',',',0,'punct','actually like sheets very thin . ',false
539197,'RB','very','very',1,'advmod','like sheets , thin . ',false
539198,'JJ','thin','thin',1,'ccomp','sheets , very . ',false
539199,'.','.','.',0,'punct',', very thin ',false
539667,'JJ','good','Good',1,'amod','value for money ',false
539668,'NN','value','value',1,'ROOT','Good for money . ',false
539669,'IN','for','for',1,'prep','Good value money . ',false
539670,'NN','money','money',1,'pobj','Good value for . ',false
539671,'.','.','.',0,'punct','value for money ',false
539672,'NN','location','Location',1,'ROOT','to Termini excellent ',false
539673,'IN','to','to',1,'prep','Location Termini excellent . ',false
539674,'NNP','termini','Termini',1,'pobj','Location to excellent . ',false
539675,'JJ','excellent','excellent',1,'amod','Location to Termini . ',false
539676,'.','.','.',0,'punct','to Termini excellent ',false
539677,'NNP','breakfast','Breakfast',1,'nsubj','included was good ',false
539678,'VBD','include','included',1,'nsubj','Breakfast was good value ',false
539679,'VBD','be','was',1,'cop','Breakfast included good value . ',false
539680,'JJ','good','good',1,'amod','Breakfast included was value . ',false
539681,'NN','value','value',1,'ROOT','included was good . ',false
539682,'.','.','.',0,'punct','was good value ',false
539683,'NN','facility','Facility',1,'ROOT','to leave bags ',false
539684,'TO','to','to',1,'aux','Facility leave bags after ',false
539685,'VB','leave','leave',1,'infmod','Facility to bags after check ',false
539686,'NNS','bag','bags',1,'dobj','Facility to leave after check out ',false
539687,'IN','after','after',1,'prep','to leave bags check out . ',false
539688,'NN','check','check',1,'pobj','leave bags after out . ',false
539689,'RP','out','out',1,'dep','bags after check . ',false
539690,'.','.','.',0,'punct','after check out ',false
539691,'NN','floor','Floor',1,'nsubj','of room above ',false
539692,'IN','of','of',1,'prep','Floor room above was ',false
539693,'NN','room','room',1,'dep','Floor of above was noisy ',false
539694,'IN','above','above',1,'dep','Floor of room was noisy . ',false
539695,'VBD','be','was',1,'cop','of room above noisy . ',false
539696,'JJ','noisy','noisy',1,'ROOT','room above was . ',false
539697,'.','.','.',0,'punct','above was noisy ',false
541021,'JJ','adequate','Adequate',1,'amod','accommodation with pleasant ',false
541022,'NN','accommodation','accommodation',1,'ROOT','Adequate with pleasant staff ',false
541023,'IN','with','with',1,'prep','Adequate accommodation pleasant staff in ',false
541024,'JJ','pleasant','pleasant',1,'amod','Adequate accommodation with staff in a ',false
541025,'NN','staff','staff',1,'pobj','accommodation with pleasant in a convenient ',false
541026,'IN','in','in',1,'prep','with pleasant staff a convenient location ',false
541027,'DT','a','a',1,'det','pleasant staff in convenient location . ',false
541028,'JJ','convenient','convenient',1,'amod','staff in a location . ',false
541029,'NN','location','location',1,'pobj','in a convenient . ',false
541030,'.','.','.',0,'punct','a convenient location ',false
541031,'DT','the','The',1,'det','location is good ',false
541032,'NN','location','location',1,'nsubj','The is good and ',false
541033,'VBZ','be','is',1,'cop','The location good and the ',false
541034,'JJ','good','good',1,'ROOT','The location is and the staff ',false
541035,'CC','and','and',1,'cc','location is good the staff friendly ',false
541036,'DT','the','the',1,'det','is good and staff friendly . ',false
541037,'NN','staff','staff',1,'nsubj','good and the friendly . ',false
541038,'JJ','friendly','friendly',1,'conj','and the staff . ',false
541039,'.','.','.',0,'punct','the staff friendly ',false
541040,'JJ','good','Good',1,'amod','restaurants in the ',false
541041,'NNS','restaurant','restaurants',1,'ROOT','Good in the area ',false
541042,'IN','in','in',1,'prep','Good restaurants the area at ',false
541043,'DT','the','the',1,'det','Good restaurants in area at reasonable ',false
541044,'NN','area','area',1,'pobj','restaurants in the at reasonable prices ',false
541045,'IN','at','at',1,'prep','in the area reasonable prices . ',false
541046,'JJ','reasonable','reasonable',1,'amod','the area at prices . ',false
541047,'NNS','price','prices',1,'pobj','area at reasonable . ',false
541048,'.','.','.',0,'punct','at reasonable prices ',false
541049,'NNP','breakfast','Breakfast',1,'nsubj','included which was ',false
541050,'VBD','include','included',1,'ROOT','Breakfast which was adequate ',false
541051,'WDT','which','which',1,'nsubj','Breakfast included was adequate . ',false
541052,'VBD','be','was',1,'cop','Breakfast included which adequate . ',false
541053,'JJ','adequate','adequate',1,'ccomp','included which was . ',false
541054,'.','.','.',0,'punct','which was adequate ',false
541055,'NNP','multiple','Multiple',1,'nn','entrances to hotel ',false
541056,'NNS','entrance','entrances',1,'ROOT','Multiple to hotel and ',false
541057,'IN','to','to',1,'prep','Multiple entrances hotel and then ',false
541058,'NN','hotel','hotel',1,'pobj','Multiple entrances to and then to ',false
541059,'CC','and','and',1,'cc','entrances to hotel then to rooms ',false
541060,'RB','then','then',1,'conj','to hotel and to rooms . ',false
541061,'IN','to','to',1,'prep','hotel and then rooms . ',false
541062,'NNS','room','rooms',1,'pobj','and then to . ',false
541063,'.','.','.',0,'punct','then to rooms ',false
541064,'JJ','basic','Basic',1,'amod','room with bad ',false
541065,'NN','room','room',1,'ROOT','Basic with bad lighting ',false
541066,'IN','with','with',1,'prep','Basic room bad lighting . ',false
541067,'JJ','bad','bad',1,'amod','Basic room with lighting . ',false
541068,'NN','lighting','lighting',1,'pobj','room with bad . ',false
541069,'.','.','.',0,'punct','with bad lighting ',false
541070,'VBD','have','Had',1,'ROOT','to use torch ',false
541071,'TO','to','to',1,'aux','Had use torch . ',false
541072,'VB','use','use',1,'xcomp','Had to torch . ',false
541073,'NN','torch','torch',1,'dobj','Had to use . ',false
541074,'.','.','.',0,'punct','to use torch ',false
541075,'JJ','inadequate','Inadequate',1,'amod','bedside tables . ',false
541076,'JJ','bedside','bedside',1,'amod','Inadequate tables . ',false
541077,'NNS','table','tables',1,'ROOT','Inadequate bedside . ',false
541078,'.','.','.',0,'punct','Inadequate bedside tables ',false
541079,'DT','no','No',1,'det',' frig . ',false
541080,'','','',0,'punct','No frig . ',false
541081,'NN','frig','frig',1,'ROOT','No  . ',false
541082,'.','.','.',0,'punct','No  frig ',false
541083,'CD','0','3',0,'num','pillows only in ',false
541084,'NNS','pillow','pillows',1,'ROOT','3 only in room ',false
541085,'RB','only','only',1,'dep','3 pillows in room . ',false
541086,'IN','in','in',1,'prep','3 pillows only room . ',false
541087,'NN','room','room',1,'pobj','pillows only in . ',false
541088,'.','.','.',0,'punct','only in room ',false
541089,'NN','bathroom','Bathroom',1,'nsubj','basic with nowhere ',false
541090,'JJ','basic','basic',1,'ROOT','Bathroom with nowhere to ',false
541091,'IN','with','with',1,'prep','Bathroom basic nowhere to put ',false
541092,'RB','nowhere','nowhere',1,'pobj','Bathroom basic with to put clothes ',false
541093,'TO','to','to',1,'aux','basic with nowhere put clothes etc. ',false
541094,'VB','put','put',1,'xcomp','with nowhere to clothes etc. except ',false
541095,'NNS','clothes','clothes',1,'dobj','nowhere to put etc. except the ',false
541096,'FW','etc.','etc.',1,'dep','to put clothes except the floor ',false
541097,'IN','except','except',1,'prep','put clothes etc. the floor . ',false
541098,'DT','the','the',1,'det','clothes etc. except floor . ',false
541099,'NN','floor','floor',1,'pobj','etc. except the . ',false
541100,'.','.','.',0,'punct','except the floor ',false
541101,'NNS','towel','Towels',1,'ROOT','thin , ? ',false
541102,'JJ','thin','thin',1,'amod','Towels , ? ',false
541103,',',',',',',0,'punct','Towels thin ? ',false
541104,'.','?','?',0,'punct','Towels thin , ',false
541105,'NNP','cotton','Cotton',1,'ROOT',', non adsorbent ',false
541106,',',',',',',0,'punct','Cotton non adsorbent . ',false
541107,'AFX','non','non',1,'amod','Cotton , adsorbent . ',false
541108,'NN','adsorbent','adsorbent',1,'appos','Cotton , non . ',false
541109,'.','.','.',0,'punct',', non adsorbent ',false
541110,'JJR','shower','Shower',1,'amod','pressure variable . ',false
541111,'NN','pressure','pressure',1,'nn','Shower variable . ',false
541112,'NN','variable','variable',1,'ROOT','Shower pressure . ',false
541113,'.','.','.',0,'punct','Shower pressure variable ',false
541114,'JJ','limited','Limited',1,'amod','savoury breakfast . ',false
541115,'NN','savoury','savoury',1,'nn','Limited breakfast . ',false
541116,'NN','breakfast','breakfast',1,'ROOT','Limited savoury . ',false
541117,'.','.','.',0,'punct','Limited savoury breakfast ',false
542027,'JJ','good','Good',1,'ROOT','. ',false
542028,'.','.','.',0,'punct','Good ',false
542029,'RB','very','Very',1,'advmod','central ! ',false
542030,'JJ','central','central',1,'ROOT','Very ! ',false
542031,'.','!','!',0,'punct','Very central ',false
542032,'NNP','bar','Bar',1,'nsubj','not open . ',false
542033,'RB','not','not',1,'neg','Bar open . ',false
542034,'JJ','open','open',1,'ROOT','Bar not . ',false
542035,'.','.','.',0,'punct','Bar not open ',false
542036,'DT','no','No',1,'det','room service ( ',false
542037,'NN','room','room',1,'nn','No service ( despite ',false
542038,'NN','service','service',1,'nsubj','No room ( despite drinks ',false
542039,'-LRB-','(','(',0,'ROOT','No room service despite drinks menu ',false
542040,'IN','despite','despite',1,'dep','room service ( drinks menu in ',false
542041,'VBZ','drink','drinks',1,'dep','service ( despite menu in room ',false
542042,'NN','menu','menu',1,'dobj','( despite drinks in room , ',false
542043,'IN','in','in',1,'prep','despite drinks menu room , with ',false
542044,'NN','room','room',1,'pobj','drinks menu in , with number ',false
542045,',',',',',',0,'punct','menu in room with number to ',false
542046,'IN','with','with',1,'prep','in room , number to ring ',false
542047,'NN','number','number',1,'pobj','room , with to ring for ',false
542048,'IN','to','to',1,'prep',', with number ring for service ',false
542049,'NN','ring','ring',1,'pobj','with number to for service ... ',false
542050,'IN','for','for',1,'prep','number to ring service ... ) ',false
542051,'NN','service','service',1,'pobj','to ring for ... ) ',false
542052,'.','..','...',0,'punct','ring for service ) ',false
542053,'-RRB-',')',')',0,'punct','for service ... ',false
542054,'.','.','.',0,'ROOT','',false
542055,'DT','no','No',1,'det','drinking glasses in ',false
542056,'NN','drinking','drinking',1,'nn','No glasses in room ',false
542057,'NNS','glass','glasses',1,'ROOT','No drinking in room .. ',false
542058,'IN','in','in',1,'prep','No drinking glasses room .. ',false
542059,'NN','room','room',1,'pobj','drinking glasses in .. ',false
542060,'.','..','..',0,'punct','glasses in room ',false
542061,'NN','bathroom','Bathroom',1,'ROOT','in need of ',false
542062,'IN','in','in',1,'prep','Bathroom need of up ',false
542063,'NN','need','need',1,'pobj','Bathroom in of up dating ',false
542064,'IN','of','of',1,'prep','Bathroom in need up dating . ',false
542065,'RP','up','up',1,'prt','in need of dating . ',false
542066,'VBG','date','dating',1,'pcomp','need of up . ',false
542067,'.','.','.',0,'punct','of up dating ',false
542068,'NNS','towel','Towels',1,'nsubj','in bathroom were ',false
542069,'IN','in','in',1,'prep','Towels bathroom were like ',false
542070,'NN','bathroom','bathroom',1,'pobj','Towels in were like large ',false
542071,'VBD','be','were',1,'ROOT','Towels in bathroom like large t ',false
542072,'IN','like','like',1,'dep','in bathroom were large t - ',false
542073,'JJ','large','large',1,'amod','bathroom were like t - towels ',false
542074,'NN','t','t',1,'nsubj','were like large - towels ! ',false
542075,'HYPH','-','-',0,'dep','like large t towels ! ',false
542076,'NNS','towel','towels',1,'nsubj','large t - ! ',false
542077,'.','!','!',0,'punct','t - towels ',false
542078,'RBS','breakfast','Breakfast',1,'advmod','very average ..... ',false
542079,'RB','very','very',1,'advmod','Breakfast average ..... ',false
542080,'JJ','average','average',1,'ROOT','Breakfast very ..... ',false
542081,'.','..','.....',0,'punct','Breakfast very average ',false
542582,'UH','ok','ok',1,'ROOT','. ',false
542583,'.','.','.',0,'punct','ok ',false
542584,'PRP$','its','Its',1,'poss','position in rome ',false
542585,'NN','position','position',1,'ROOT','Its in rome . ',false
542586,'IN','in','in',1,'prep','Its position rome . ',false
542587,'NN','rome','rome',1,'pobj','Its position in . ',false
542588,'.','.','.',0,'punct','position in rome ',false
542589,'DT','no','No',1,'det','facilities for hot ',false
542590,'NNS','facility','facilities',1,'ROOT','No for hot drinks ',false
542591,'IN','for','for',1,'prep','No facilities hot drinks after ',false
542592,'JJ','hot','hot',1,'amod','No facilities for drinks after breakfast ',false
542593,'NNS','drink','drinks',1,'pobj','facilities for hot after breakfast . ',false
542594,'IN','after','after',1,'prep','for hot drinks breakfast . ',false
542595,'NN','breakfast','breakfast',1,'pobj','hot drinks after . ',false
542596,'.','.','.',0,'punct','drinks after breakfast ',false
542597,'IN','on','On',1,'ROOT','if the single ',false
542598,'IN','if','if',1,'mark','On the single rooms ',false
542599,'DT','the','the',1,'det','On if single rooms was ',false
542600,'JJ','single','single',1,'amod','On if the rooms was so ',false
542601,'NNS','room','rooms',1,'nsubj','if the single was so small ',false
542602,'VBD','be','was',1,'cop','the single rooms so small i ',false
542603,'RB','so','so',1,'advmod','single rooms was small i had ',false
542604,'JJ','small','small',1,'pobj','rooms was so i had difficulty ',false
542605,'PRP','i','i',1,'nsubj','was so small had difficulty using ',false
542606,'VBD','have','had',1,'ccomp','so small i difficulty using the ',false
542607,'NN','difficulty','difficulty',1,'dobj','small i had using the toilet ',false
542608,'VBG','use','using',1,'xcomp','i had difficulty the toilet . ',false
542609,'DT','the','the',1,'det','had difficulty using toilet . ',false
542610,'NN','toilet','toilet',1,'dobj','difficulty using the . ',false
542611,'.','.','.',0,'punct','using the toilet ',false
543127,'JJ','excellent','Excellent',1,'ROOT','. ',false
543128,'.','.','.',0,'punct','Excellent ',false
543129,'NNP','staff','Staff',1,'nsubj','were very helpful ',false
543130,'VBD','be','were',1,'cop','Staff very helpful and ',false
543131,'RB','very','very',1,'advmod','Staff were helpful and friendly ',false
543132,'JJ','helpful','helpful',1,'ccomp','Staff were very and friendly , ',false
543133,'CC','and','and',1,'cc','were very helpful friendly , nothing ',false
543134,'JJ','friendly','friendly',1,'conj','very helpful and , nothing was ',false
543135,',',',',',',0,'punct','helpful and friendly nothing was a ',false
543136,'NN','nothing','nothing',1,'nsubj','and friendly , was a problem ',false
543137,'VBD','be','was',1,'cop','friendly , nothing a problem to ',false
543138,'DT','a','a',1,'det',', nothing was problem to them ',false
543139,'NN','problem','problem',1,'ROOT','nothing was a to them , ',false
543140,'IN','to','to',1,'prep','was a problem them , . ',false
543141,'PRP','them','them',1,'pobj','a problem to , . ',false
543142,',',',',',',0,'punct','problem to them . ',false
543143,'.','.','.',0,'punct','to them , ',false
543144,'PRP','i','I',1,'nsubj','thought price of ',false
543145,'VBD','think','thought',1,'ROOT','I price of ? ',false
543146,'NN','price','price',1,'dobj','I thought of ? ',false
543147,'IN','of','of',1,'prep','I thought price ? ',false
543148,'.','?','?',0,'punct','thought price of ',false
543149,'CD','0','85',0,'num','euro for taxi ',false
543150,'NN','euro','euro',1,'nsubj','85 for taxi that ',false
543151,'IN','for','for',1,'prep','85 euro taxi that they ',false
543152,'NN','taxi','taxi',1,'pobj','85 euro for that they use ',false
543153,'WDT','that','that',1,'dep','euro for taxi they use to ',false
543154,'PRP','they','they',1,'nsubj','for taxi that use to airport ',false
543155,'VBP','use','use',1,'rcmod','taxi that they to airport was ',false
543156,'TO','to','to',1,'aux','that they use airport was very ',false
543157,'VB','airport','airport',1,'xcomp','they use to was very overpriced ',false
543158,'VBD','be','was',1,'cop','use to airport very overpriced . ',false
543159,'RB','very','very',1,'advmod','to airport was overpriced . ',false
543160,'JJ','overpriced','overpriced',1,'ROOT','airport was very . ',false
543161,'.','.','.',0,'punct','was very overpriced ',false
543427,'PRP','we','we',1,'nsubj','enjoyed our stay.I ',false
543428,'VBD','enjoy','enjoyed',1,'ROOT','we our stay.I will ',false
543429,'PRP$','our','our',1,'poss','we enjoyed stay.I will recommend ',false
543430,'NNP','stay.i','stay.I',1,'nsubj','we enjoyed our will recommend it ',false
543431,'MD','will','will',1,'aux','enjoyed our stay.I recommend it . ',false
543432,'VB','recommend','recommend',1,'xcomp','our stay.I will it . ',false
543433,'PRP','it','it',1,'dobj','stay.I will recommend . ',false
543434,'.','.','.',0,'punct','will recommend it ',false
543435,'JJ','convenient','convenient',1,'ROOT','to train station ',false
543436,'TO','to','to',1,'aux','convenient train station . ',false
543437,'VB','train','train',1,'xcomp','convenient to station . ',false
543438,'NN','station','station',1,'dobj','convenient to train . ',false
543439,'.','.','.',0,'punct','to train station ',false
543440,'RB','very','very',1,'advmod','nice ',false
543441,'JJ','nice','nice',1,'ROOT','very ',false
543927,'PRP','it','It',1,'nsubj','was ok but ',false
543928,'VBD','be','was',1,'cop','It ok but not ',false
543929,'UH','ok','ok',1,'ROOT','It was but not worth ',false
543930,'CC','but','but',1,'cc','It was ok not worth the ',false
543931,'RB','not','not',1,'neg','was ok but worth the money ',false
543932,'JJ','worth','worth',1,'conj','ok but not the money we ',false
543933,'DT','the','the',1,'det','but not worth money we paid ',false
543934,'NN','money','money',1,'dobj','not worth the we paid for ',false
543935,'PRP','we','we',1,'nsubj','worth the money paid for it ',false
543936,'VBD','pay','paid',1,'ccomp','the money we for it . ',false
543937,'IN','for','for',1,'prep','money we paid it . ',false
543938,'PRP','it','it',1,'pobj','we paid for . ',false
543939,'.','.','.',0,'punct','paid for it ',false
543940,'NN','location','Location',1,'ROOT','. ',false
543941,'.','.','.',0,'punct','Location ',false
543942,'DT','that','That',1,'ROOT','it dident have ',false
543943,'PRP','it','it',1,'nsubj','That dident have a ',false
543944,'VBD','dident','dident',1,'rcmod','That it have a jug ',false
543945,'VB','have','have',1,'dep','That it dident a jug for ',false
543946,'DT','a','a',1,'det','it dident have jug for coffee ',false
543947,'NN','jug','jug',1,'dobj','dident have a for coffee n ',false
543948,'IN','for','for',1,'prep','have a jug coffee n tea ',false
543949,'NN','coffee','coffee',1,'pobj','a jug for n tea making ',false
543950,'RB','n','n',1,'advmod','jug for coffee tea making in ',false
543951,'NN','tea','tea',1,'dep','for coffee n making in the ',false
543952,'VBG','make','making',1,'partmod','coffee n tea in the room.And ',false
543953,'IN','in','in',1,'prep','n tea making the room.And the ',false
543954,'DT','the','the',1,'det','tea making in room.And the breakfast ',false
543955,'NN','room.and','room.And',1,'pobj','making in the the breakfast was ',false
543956,'DT','the','the',1,'det','in the room.And breakfast was very ',false
543957,'NN','breakfast','breakfast',1,'nsubj','the room.And the was very plain ',false
543958,'VBD','be','was',1,'cop','room.And the breakfast very plain . ',false
543959,'RB','very','very',1,'advmod','the breakfast was plain . ',false
543960,'JJ','plain','plain',1,'rcmod','breakfast was very . ',false
543961,'.','.','.',0,'punct','was very plain ',false
544292,'VBD','be','Was',1,'cop','very good and ',false
544293,'RB','very','very',1,'advmod','Was good and comfortable ',false
544294,'JJ','good','good',1,'ROOT','Was very and comfortable . ',false
544295,'CC','and','and',1,'cc','Was very good comfortable . ',false
544296,'JJ','comfortable','comfortable',1,'conj','very good and . ',false
544297,'.','.','.',0,'punct','good and comfortable ',false
544298,'IN','near','Near',1,'ROOT','the station . ',false
544299,'DT','the','the',1,'det','Near station . ',false
544300,'NN','station','station',1,'pobj','Near the . ',false
544301,'.','.','.',0,'punct','Near the station ',false
544302,'NN','quit','Quit',1,'ROOT','at night . ',false
544303,'IN','at','at',1,'prep','Quit night . ',false
544304,'NN','night','night',1,'pobj','Quit at . ',false
544305,'.','.','.',0,'punct','Quit at night ',false
544306,'NNP','breakfast','Breakfast',1,'nsubj','was very good ',false
544307,'VBD','be','was',1,'cop','Breakfast very good .... ',false
544308,'RB','very','very',1,'advmod','Breakfast was good .... ',false
544309,'JJ','good','good',1,'ROOT','Breakfast was very .... ',false
544310,'.','..','....',0,'punct','was very good ',false
544311,'NNS','towel','Towels',1,'ROOT','',false
544716,'NNP','clean','Clean',1,'ROOT','and ok . ',false
544717,'CC','and','and',1,'cc','Clean ok . ',false
544718,'UH','ok','ok',1,'conj','Clean and . ',false
544719,'.','.','.',0,'punct','Clean and ok ',false
544720,'JJ','small','Small',1,'amod','room . ',false
544721,'NN','room','room',1,'ROOT','Small . ',false
544722,'.','.','.',0,'punct','Small room ',false
544723,'MD','would','Would',1,'aux','like brown bread ',false
544724,'VB','like','like',1,'dep','Would brown bread , ',false
544725,'JJ','brown','brown',1,'amod','Would like bread , grain ',false
544726,'NN','bread','bread',1,'dobj','Would like brown , grain bread ',false
544727,',',',',',',0,'punct','like brown bread grain bread . ',false
544728,'NN','grain','grain',1,'nn','brown bread , bread . ',false
544729,'NN','bread','bread',1,'ROOT','bread , grain . ',false
544730,'.','.','.',0,'punct',', grain bread ',false
544731,'VBZ','do','Does',1,'aux','that exist in ',false
544732,'DT','that','that',1,'nsubj','Does exist in Italy ',false
544733,'VB','exist','exist',1,'ROOT','Does that in Italy ? ',false
544734,'IN','in','in',1,'prep','Does that exist Italy ? ',false
544735,'NNP','italy','Italy',1,'pobj','that exist in ? ',false
544736,'.','?','?',0,'punct','exist in Italy ',false
544737,'CC','and','And',1,'cc','english speaking tv ',false
544738,'JJ','english','english',1,'amod','And speaking tv - ',false
544739,'NN','speaking','speaking',1,'nn','And english tv - channels ',false
544740,'NN','tv','tv',1,'dep','And english speaking - channels . ',false
544741,'HYPH','-','-',0,'amod','english speaking tv channels . ',false
544742,'NNS','channel','channels',1,'ROOT','speaking tv - . ',false
544743,'.','.','.',0,'punct','tv - channels ',false
544917,'JJ','good','Good',1,'ROOT','. ',false
544918,'.','.','.',0,'punct','Good ',false
544919,'JJ','small','Small',1,'ROOT','. ',false
544920,'.','.','.',0,'punct','Small ',false
544921,'NNP','clean','Clean',1,'ROOT','. ',false
544922,'.','.','.',0,'punct','Clean ',false
544923,'VBN','bed','Bed',1,'ROOT','. ',false
544924,'.','.','.',0,'punct','Bed ',false
544925,'NN','location','Location',1,'ROOT','',false
545178,'RB','very','Very',1,'advmod','Good . ',false
545179,'JJ','good','Good',1,'ROOT','Very . ',false
545180,'.','.','.',0,'punct','Very Good ',false
545181,'JJ','central','central',1,'amod','location . ',false
545182,'NN','location','location',1,'ROOT','central . ',false
545183,'.','.','.',0,'punct','central location ',false
545184,'NN','bed','bed',1,'nsubj','quite old , ',false
545185,'RB','quite','quite',1,'advmod','bed old , room ',false
545186,'JJ','old','old',1,'amod','bed quite , room a ',false
545187,',',',',',',0,'punct','bed quite old room a bit ',false
545188,'NN','room','room',1,'ROOT','quite old , a bit small ',false
545189,'DT','a','a',1,'dep','old , room bit small , ',false
545190,'NN','bit','bit',1,'dep',', room a small , bathroom ',false
545191,'JJ','small','small',1,'dep','room a bit , bathroom quite ',false
545192,',',',',',',0,'punct','a bit small bathroom quite small ',false
545193,'NN','bathroom','bathroom',1,'conj','bit small , quite small ',false
545194,'RB','quite','quite',1,'advmod','small , bathroom small ',false
545195,'JJ','small','small',1,'dep',', bathroom quite ',false
547676,'JJ','clean','Clean',1,'ROOT','noisy spacious but ',false
547677,'JJ','noisy','noisy',1,'dep','Clean spacious but also ',false
547678,'JJ','spacious','spacious',1,'dep','Clean noisy but also thieving ',false
547679,'CC','but','but',1,'cc','Clean noisy spacious also thieving . ',false
547680,'RB','also','also',1,'advmod','noisy spacious but thieving . ',false
547681,'VBG','thieve','thieving',1,'conj','spacious but also . ',false
547682,'.','.','.',0,'punct','but also thieving ',false
547683,'NNP','room','Room',1,'nsubj','was spacious and ',false
547684,'VBD','be','was',1,'cop','Room spacious and clean ',false
547685,'JJ','spacious','spacious',1,'ROOT','Room was and clean breakfast ',false
547686,'CC','and','and',1,'cc','Room was spacious clean breakfast was ',false
547687,'JJ','clean','clean',1,'amod','was spacious and breakfast was ok ',false
547688,'NN','breakfast','breakfast',1,'nsubj','spacious and clean was ok . ',false
547689,'VBD','be','was',1,'cop','and clean breakfast ok . ',false
547690,'UH','ok','ok',1,'conj','clean breakfast was . ',false
547691,'.','.','.',0,'punct','breakfast was ok ',false
547692,'PDT','such','Such',1,'predet','a noisy street ',false
547693,'DT','a','a',1,'det','Such noisy street the ',false
547694,'JJ','noisy','noisy',1,'amod','Such a street the dog ',false
547695,'NN','street','street',1,'nsubj','Such a noisy the dog across ',false
547696,'DT','the','the',1,'det','a noisy street dog across the ',false
547697,'NN','dog','dog',1,'dobj','noisy street the across the way ',false
547698,'IN','across','across',1,'prep','street the dog the way was ',false
547699,'DT','the','the',1,'det','the dog across way was barking ',false
547700,'NN','way','way',1,'pobj','dog across the was barking all ',false
547701,'VBD','be','was',1,'aux','across the way barking all night ',false
547702,'VBG','bark','barking',1,'ROOT','the way was all night . ',false
547703,'DT','all','all',1,'det','way was barking night . ',false
547704,'NN','night','night',1,'tmod','was barking all . ',false
547705,'.','.','.',0,'punct','barking all night ',false
547706,'DT','the','The',1,'det','shops under the ',false
547707,'NNS','shop','shops',1,'nsubj','The under the hotel ',false
547708,'IN','under','under',1,'prep','The shops the hotel were ',false
547709,'DT','the','the',1,'det','The shops under hotel were open ',false
547710,'NN','hotel','hotel',1,'pobj','shops under the were open till ',false
547711,'VBD','be','were',1,'cop','under the hotel open till late ',false
547712,'JJ','open','open',1,'ROOT','the hotel were till late but ',false
547713,'IN','till','till',1,'prep','hotel were open late but the ',false
547714,'JJ','late','late',1,'pobj','were open till but the ppl ',false
547715,'CC','but','but',1,'cc','open till late the ppl were ',false
547716,'DT','the','the',1,'det','till late but ppl were screaming ',false
547717,'NN','ppl','ppl',1,'nsubj','late but the were screaming . ',false
547718,'VBD','be','were',1,'aux','but the ppl screaming . ',false
547719,'VBG','scream','screaming',1,'conj','the ppl were . ',false
547720,'.','.','.',0,'punct','ppl were screaming ',false
547721,'PRP','they','They',1,'nsubj','wanted taxes upfront ',false
547722,'VBD','want','wanted',1,'ROOT','They taxes upfront in ',false
547723,'NNS','tax','taxes',1,'dobj','They wanted upfront in cash ',false
547724,'JJ','upfront','upfront',1,'amod','They wanted taxes in cash she ',false
547725,'IN','in','in',1,'prep','wanted taxes upfront cash she sent ',false
547726,'NN','cash','cash',1,'pobj','taxes upfront in she sent me ',false
547727,'PRP','she','she',1,'nsubj','upfront in cash sent me to ',false
547728,'VBD','send','sent',1,'ccomp','in cash she me to a ',false
547729,'PRP','me','me',1,'dobj','cash she sent to a bank ',false
547730,'IN','to','to',1,'prep','she sent me a bank at ',false
547731,'DT','a','a',1,'det','sent me to bank at the ',false
547732,'NN','bank','bank',1,'pobj','me to a at the end ',false
547733,'IN','at','at',1,'prep','to a bank the end of ',false
547734,'DT','the','the',1,'det','a bank at end of the ',false
547735,'NN','end','end',1,'pobj','bank at the of the street ',false
547736,'IN','of','of',1,'prep','at the end the street . ',false
547737,'DT','the','the',1,'det','the end of street . ',false
547738,'NN','street','street',1,'pobj','end of the . ',false
547739,'.','.','.',0,'punct','of the street ',false
547740,'DT','the','The',1,'det','machine was broken ',false
547741,'NN','machine','machine',1,'nsubjpass','The was broken the ',false
547742,'VBD','be','was',1,'auxpass','The machine broken the guy ',false
547743,'VBN','break','broken',1,'ROOT','The machine was the guy said ',false
547744,'DT','the','the',1,'det','machine was broken guy said he ',false
547745,'NN','guy','guy',1,'nsubj','was broken the said he can ',false
547746,'VBD','say','said',1,'ccomp','broken the guy he can give ',false
547747,'PRP','he','he',1,'nsubj','the guy said can give it ',false
547748,'MD','can','can',1,'aux','guy said he give it over ',false
547749,'VB','give','give',1,'ccomp','said he can it over the ',false
547750,'PRP','it','it',1,'dobj','he can give over the counter ',false
547751,'IN','over','over',1,'prep','can give it the counter . ',false
547752,'DT','the','the',1,'det','give it over counter . ',false
547753,'NN','counter','counter',1,'pobj','it over the . ',false
547754,'.','.','.',0,'punct','over the counter ',false
547755,'PRP','he','He',1,'nsubj','said it s ',false
547756,'VBD','say','said',1,'ROOT','He it s the ',false
547757,'PRP','it','it',1,'nsubj','He said s the same ',false
547758,'VBZ','s','s',1,'cop','He said it the same as ',false
