@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
731,'good ','location good . room clean ','convenient ','','',0.65,0,0,0,0,0,0,3.0,8.3
732,'good value money ','location ','bathroom ','','',0.27692307692307694,0,0,0,0,0,0,1.0,8.0
733,'good ','location hotel convenient , near attraction ','room let ? f say acceptable , picture show represent real situation - photoshop master : / towel bedsheet old . ','','',0.65,0,0,0,0,0,0,0.43333333333333335,7.1
734,'nice stay close train station ','location good . close train station underground , waste time upon arrival departure . staff friendly helpful try solve problem promptly , connectivity , tech , dine , shower , etc. wifi connection excellent lobby breakfast room . shower cabin ok however small . good price value give facility location ','wifi always good room . ','','',0.064,0,0,0,0,0,0,10.35897435897436,8.8
735,'good stay rome excellent stay . ','0 min late checkout staff unawear could understand italian . #crd# female staff member say italian dare late know 0 . nothing say english understand late explain packing appoligised , could happily charge us late checkout fully understand late fault . whilst staff member say male staff member smirk hear say . ','','','',0.14054054054054055,0,0,0,0,0,0,0.0,6.7
736,'enjoyable ','comfortable hotel , good location helpful staff ','','','',0.14285714285714285,0,0,0,0,0,0,0.0,7.9
737,'review hotel contilia . ','room clean , well equipped spacious . location hotel excellent ! ','breakfast normal continental . find internet access cumbersome . ','','',0.0,0,0,0,0,0,0,1.1,8.8
738,'excellent ','really awesome breakfast , huge item people surroundings really good ','continuous bad smell always washroom / rest room ! ','','',0.65,0,0,0,0,0,0,1.403225806451613,8.8
739,'good ','location great . always take hop bus #ord# day get know city #crd# block away ','bed decor good ','','',0.37142857142857144,0,0,0,0,0,0,3.9375,7.5
740,'pleasant ','bad , .. nothing special ','i room different building i go reception breakfast outside . ','','',0.65,0,0,0,0,0,0,0.41237113402061853,6.7
741,'enjoyable apart 0 single bed constantly split ! ','breakfast enjoyable , staff friendly , location good fair , excellent restaurant close ! ','room size think would ( pic ) , bathroom cramp double bed 0 single push together keep split apart ( quite annoying ) , fine ! ','','',-0.014705882352941176,0,0,0,0,0,0,0.6414141414141414,7.1
742,'good ','room clean additional blanket later provided , quite cold inside . personnel nice helpful every aspect . breakfast offee rich ','room small . i would prefer continental kind breakfast , majority breakfast offer sweet . ','','',0.65,0,0,0,0,0,0,1.3358778625954197,7.5
743,'pleasant ','near central station public tranports staff polite ','need renovate . ','','',0.65,0,0,0,0,0,0,3.28,6.2
744,'overall good hotel short stay rome . ','great location , round corner central train station within 0 min walk top site rome ! friendly staff lot place eat buy gift near hotel . ','hot chocolate coffee run , think lack milk . shame since pay breakfast really eat much mainly want unlimited drink ! also , modern building ( old rickety lift , etc ) overall bad short stay . would recommend . ','','',0.07647058823529412,0,0,0,0,0,0,0.7054545454545454,8.8
745,'poor hotel .. ','staff friendly ','poor breakfast , dry bread instead fresh orange give us orange mixed squash water .. bed sheet towel smell like vinegar .. i recomend hotel ','','',-0.06,0,0,0,0,0,0,0.0872093023255814,6.2
746,'nevertheless overnight stay ok . ','good location hotel since near train station . clean room comfortable mattress . ','pillow old flat need change . breakfast mediocre . waiter morning even greet come guest . since italy i expect espresso cappuccino apart american coffee juice breakfast . ','','',0.0,0,0,0,0,0,0,0.43209876543209874,7.1
747,'stay great , need spend much time room s perfect . ','i love location , staff cleaness . ','queue get coffee , breakfast area pack people . room bit small . book twin get double additional bed space put luggage . ','','',0.06268656716417911,0,0,0,0,0,0,0.23786407766990292,8.3
748,'good location clean functional room ','room basic clean functional . staff courteous welcome ','. walk rome termini hotel bit intimidate late night gang youth clearly congregate area . ','','',0.22727272727272727,0,0,0,0,0,0,0.6842105263157895,7.1
749,'good ','staff nice helpful room take care every day nicely . location good feature , close termini station important touristic site ','give room hotel campidoglio even though book contilia room nice picture . bad part fact heat would automatically turn night really cold morning . ','','',0.65,0,0,0,0,0,0,0.7362204724409449,7.1
750,'good ','big nice room . decent breakfast ','simple amenity like iron / charger provided request . ','','',0.65,0,0,0,0,0,0,0.5,7.5
751,'dream vacation majical place . ','room nice , love fabric wallpaper , front desk helpful , breakfast tasty , hotel overall nice detail charm , location walk distance many attraction . ','shower little small , sufficient ','','',0.048,0,0,0,0,0,0,3.7818181818181817,7.9
752,'reasonable ','ok ','. building #ord# get room .. later get us main building .. ok ','','',0.25,0,0,0,0,0,0,0.031578947368421054,7.5
753,'good ','hotel locate nearby railroad termini station , easily detect . personal skilled polite . breakfast good bur plenty . generally hotel merit 0 star ','look little old.probably need repairing least cosmetic . ','','',0.65,0,0,0,0,0,0,2.647887323943662,7.5
754,'book hotel make sure stay building road main hotel ','staff friendly ','stay main hotel i want b & b i would book #crd# great selection breakfast ','','',0.01293103448275862,0,0,0,0,0,0,0.1826086956521739,6.7
755,'pleasant ','location benefit ','. breakfast definitely need improvement . plus , hotel love lock main entrance door wait 0 minute receptionist return desk open door us . without offer apology make us wait , way . ','','',0.65,0,0,0,0,0,0,0.11068702290076336,6.2
756,'loved rome hotel convenient . ','location , hotel reception open 0 hour , bed comfy . ','bathroom shower tiny - cramped . breakfast limit - many sweet cake choice egg . ','','',0.1285714285714286,0,0,0,0,0,0,0.576,7.1
757,'good ','reception always smiley helpful ','','','',0.65,0,0,0,0,0,0,0.0,7.1
758,'comfortable room close train station ! ','hotel convenient train station meet need . ','nothing ','','',0.055999999999999994,0,0,0,0,0,0,7.875,8.3
759,'downhill since stayedhere couple year ago ','quite neutral contilia . room ok nothing special . 0 star hotel choose return . breakfast ok nothing special . really 0 star hotel ','hotel building next door open door . raise security problem , great area near termini . ','','',-0.03571428571428571,0,0,0,0,0,0,1.3831168831168832,6.2
760,'value money ','location close termini ','. bed small door difficult open . fire risk . ','','',0.1,0,0,0,0,0,0,0.44871794871794873,7.1
761,'pleasant ','room smelly ','','','',0.65,0,0,0,0,0,0,0.0,6.2
762,'great location , clean room . ','room clean look newly . ','room separate building block main hotel block breakfast . ','','',0.18181818181818182,0,0,0,0,0,0,0.5168539325842697,8.3
763,'i satisfied stay , would return i rome ','breakfast european , american , good . i expect american travel outside usa ','wifi could little good ','','',0.04897959183673469,0,0,0,0,0,0,3.0,8.3
764,'great place saty acess station tour city tourist sight ','breakfast fresh plentiful ','orange juice machine , try fresh proper orange juice ','','',0.0326530612244898,0,0,0,0,0,0,0.6071428571428571,7.5
765,'pleasant ','location ','','','',0.65,0,0,0,0,0,0,0.0,6.7
766,'good location , hop hop bus must , great city , average hotel ','rome lovely , location good , plenty restaurant area ','hotel staff welcoming , 0 tv channel work , tea / coffee facility room would nice , ','','',0.08571428571428572,0,0,0,0,0,0,0.603448275862069,7.1
767,'good ','close railway station good price . rome room ok i would stay ','nothing really ','','',0.65,0,0,0,0,0,0,5.733333333333333,7.1
768,'good ','location good , close main station ','','','',0.65,0,0,0,0,0,0,0.0,7.5
769,'good position , easy access station . ','breakfast expect , plenty choice continental . ','room adequate , bed hugely comfortable pillow terrible , flat hard . ','','',0.095,0,0,0,0,0,0,0.5700934579439252,6.2
770,'satisfy ','location ','small room , limited meal choice breakfast ','','',0.25,0,0,0,0,0,0,0.18,7.1
771,'  ?  clos  t  termin  quit  centra l ','',' nois  a  nigh  ou  roo  a  bac  o  buildin ','','',0.0,0,0,0,0,0,0,0.0,8.3
772,'nice hotel close everything ! ','nice breakfast service , close train station tour bus . ','','','',0.05714285714285715,0,0,0,0,0,0,0.0,8.3
773,'pleasant stay central hotel ','staff helpful friendly . good selection continental breakfast . centrally locate . exactly require reasonable cost ','tea coffee make facility room . ','','',0.1368421052631579,0,0,0,0,0,0,3.340909090909091,8.3
774,'excellent location stopover night ','i , y stop night . location near train station fabulous . safe . nice little restaurant around . hotel staff helpful hour i see thing . breakfast adequate ','long walk , 0 min get sight , nice wander see street . ','','',0.1368421052631579,0,0,0,0,0,0,2.5714285714285716,7.9
775,'rome visit ','location , kind personnel , breakfast ','comfort bed pillow , hard ','','',0.07142857142857142,0,0,0,0,0,0,1.0731707317073171,8.3
776,'good ','location ','. clean comfortable helpful staff . ','','',0.37142857142857144,0,0,0,0,0,0,0.2727272727272727,8.3
777,'basic room . tiny shower . good location . ','location . walk distance lot monument . ','shower tiny . ','','',0.09285714285714286,0,0,0,0,0,0,2.8823529411764706,7.9
778,'hotel adequate nice stay near transport also near major sight . ','room quite well decorate . shower work well soap / shampoo etc provided . room clean clean staff pleasant . nice picture corridor room quiet . good choice sweet breakfast item , fill croissant , cereal , fruit , bread jam / honey / cake , #crd# type juice coffee machine lot button . ask leave key reception go . advisable number dipper rome . ','ask pay tourist tax front cash . mind pay room front card . room small , bathroom cramp , expect price point central rome . breakfast reasonable , much savoury choice , ie salami sausage . ','','',0.06,0,0,0,0,0,0,1.627177700348432,6.7
779,'stay good daughter enjoy ','i love towel ?? ','choice bread ','','',0.21428571428571427,0,0,0,0,0,0,1.0476190476190477,8.8
780,'good ','location 0 min central term ','small room extra small shower ','','',0.65,0,0,0,0,0,0,1.3,7.5
781,'pleasant ','#ord# , i would like highlight fact area easily accessible , although night may dodgy go alone around specific place . friendly staff helpful well ','apart good side internet connection , snaily slow , disconnection around time . also shower door take away place i put right place . besides value money room i facility high . also , #ord# day i receive face towel weird brownish spot . ','','',0.65,0,0,0,0,0,0,0.5473684210526316,6.0
782,'overall ok experience . ','location great coffee good . staff helpful . hotel provide tea room . much #crd# star ','bed really comfortable . easy relax . breakfast limited egg make ok breakfast . lot condiment bread , sasusages , egg bacon . ','','',0.0,0,0,0,0,0,0,0.6553398058252428,6.7
783,'location hotel good , close everything , staff friendly , ','location good , close everything , staff friendly breakfast good enough . i definitely recommend ','','','',0.08620689655172414,0,0,0,0,0,0,0.0,8.3
784,'unpleasant exce ','room great except bathroom small rediculous ','bathroom small ','','',-0.2,0,0,0,0,0,0,3.888888888888889,6.2
785,'great place bad bed ','location great quiet ','bed terriable bad sleep ever ','','',0.015384615384615398,0,0,0,0,0,0,0.926829268292683,6.2
786,'basic . would like kettle room . ','clean ','bed uncomfortable ','','',0.04516129032258064,0,0,0,0,0,0,0.2608695652173913,6.2
787,'good ','internet connnection relatively weak ','','','',0.65,0,0,0,0,0,0,0.0,7.9
788,'inexpensive , convenient . ','accommodate staff ','nothing real old downtown hotel . ','','',0.3076923076923077,0,0,0,0,0,0,0.7142857142857143,8.8
789,'staff amazing , breakfast nice , however toilet flush . could clean ','breakfast quite good . staff nice , friendly helpful ','shower abit dirty little bit hair floor toilet flush . need call twice 0 day ','','',0.10601092896174863,0,0,0,0,0,0,0.5774647887323944,7.1
790,'good ','good location . clean room ','i could control shower temperature . cold water hot water . ','','',0.65,0,0,0,0,0,0,0.313953488372093,7.1
791,'good ','location good , close station walk distance sight ','breakfast , although plenty could bit well .. italy , different cold meat . ','','',0.65,0,0,0,0,0,0,0.7383177570093458,7.9
792,'good ','nice clean .. ','air conditioning strong ','','',0.37142857142857144,0,0,0,0,0,0,0.7575757575757576,8.3
793,'comfortable ','breakfast need bit fruit ','','','',0.19999999999999998,0,0,0,0,0,0,0.0,8.3
794,'good ','hotel contilia good choice price / quality . location near main railway station help worry early train ','','','',0.65,0,0,0,0,0,0,0.0,7.9
795,'convenient pleasant ','location public transport excellent ','area close termini station dodgy unsafe hotel fault ','','',0.6571428571428571,0,0,0,0,0,0,0.5657894736842105,7.5
796,'great value hotel close main station . ','great value money . #ord# time italy thus i appreciate arrive rome stay hotel easily accessible train easy find . breakfast good . ','less upmarket part town . honest great concern . ','','',0.06607142857142857,0,0,0,0,0,0,2.325301204819277,7.9
797,'comfortable stay ','room comfortable , staff helpful ','shower small , hard get ','','',0.19999999999999998,0,0,0,0,0,0,0.9545454545454546,8.8
798,'clean near termini ','ok hotel price , also convenient termini . busy check - ok service . overfriendly though . feel welcome , maybe expect kind hotel . lactose - glutenfree option breakfast i ask i get glutenfree cookie ','','','',0.1846153846153846,0,0,0,0,0,0,0.0,8.3
799,'excellent ','location . near restaurant train station ','need breakfast option . ','','',0.65,0,0,0,0,0,0,1.6333333333333333,8.8
800,'great place stay ?? ','excellent stay marriot courtyard hotel , definitely recommend friend family . greet serve friendly face . big thank prashant daniel niraj mono restaurant make feel home . ','','','',0.1,0,0,0,0,0,0,0.0,9.2
801,'exceptional ','- excellent service staff , always smile . e pool area quite nobody .. great . e near location terminal t0 ( 0 min night ) . e amazing breakfast . e comfort bed . - ','come mind ','','',0.25,0,0,0,0,0,0,8.37037037037037,9.6
802,'amazing ','everything fabulous moment arrive , especially staff . every single staff always helpful willing help , serve answer question . room big enough , comfortable . breakfast excellent rich . try dinner buffet well good tasty i think could good . stay marriot , weligama srilanka dinner expect almost . ( sea food #crd# type simple fish ) . however , dinner still good tasty satisfied . i nt ','say i nt like , since good , i write could good . stay marriot , weligama srilanka dinner expect almost . ( sea food #crd# type simple fish ) . however , dinner still good tasty satisfied . ','','',0.45,0,0,0,0,0,0,1.7528735632183907,9.6
803,'great ','generally overall experience good ','spa pedicure . . ink need improve facility training bring standard area service . ','','',0.4,0,0,0,0,0,0,0.3277310924369748,9.2
804,'whole management wonderful ','room clean comfortable bed . complimentary breakfast improve . front desk staff helpful . complimentary lunch exceptional performance ','breakfast improve like 0 star hotel . service wonderful . ','','',0.14242424242424243,0,0,0,0,0,0,2.0543478260869565,8.8
805,'exceptional ','great staff service , amazing marriot member discount ','road outside hotel nice , always crowded . ','','',0.25,0,0,0,0,0,0,0.9016393442622951,9.6
806,'nice comfy hotel near airport , great value money . ','nice comfy hotel near airport , great value money . ','','','',0.15294117647058825,0,0,0,0,0,0,0.0,8.8
807,'good ','bacon cook right ','check service ','','',0.65,0,0,0,0,0,0,1.4545454545454546,7.1
808,'good ','breakfast delicious bed fluffy f welcoming ','hotel lose airport .. really . ree airport shuttle .. , i pay .. way price . think could help secure taxi pune next morning . help . talk taxi able offer way price car service 0 rupee . ead , i hire cab back airport haggle taxi company 0 rupee ride . . leave feel cheat . i stay much cheap hotel . worth price . disappointed feel take advantage . ','','',0.65,0,0,0,0,0,0,0.11348684210526316,7.5
809,'amazing hospitality ','breakfast amazing . location good . staff courteous polite . check & check quick . room clean smell fresh . enjoy stay ','limited menu offering ','','',0.39999999999999997,0,0,0,0,0,0,7.181818181818182,8.8
810,'stay homely quite comfortable ','service ','particular thing ','','',0.07368421052631578,0,0,0,0,0,0,0.32,8.3
811,'lovely place would stay . ','staff great , great gym breakfast dinner . love lamb chop dinner . ','drink expensive , location shop nearby except domino . ','','',0.11818181818181818,0,0,0,0,0,0,1.048780487804878,8.3
812,'good experience ','breakfast extraordinarily good . great service staff ','restaurant food comparatively expensive ','','',0.26,0,0,0,0,0,0,1.5,9.6
813,'good ','location ','exagerrated tatings 0 star ','','',0.37142857142857144,0,0,0,0,0,0,0.2727272727272727,8.3
814,'excellent ','yes ','location ','','',0.65,0,0,0,0,0,0,0.4444444444444444,8.8
815,'good experience ','staff friendly helpful specially hardik yash restaurant ? ese ','. security compulsory every time go . ','','',0.26,0,0,0,0,0,0,1.8478260869565217,8.8
816,'good otherwise ','omelette order take 0 minute i order ','','','',0.26,0,0,0,0,0,0,0.0,8.8
817,'good ','deny checkin , staff say room sell ','','','',0.65,0,0,0,0,0,0,0.0,7.1
818,'close airport mumbai exhibition center ','take hotel proximity mumbai exhaust center airport . decision right . s hotel close tourist place come business . gate india example rush hour take 0h . airport 0 minute mec 0 minute also . staff really friendly breakfast great , asian option , indian option european option . menu lunch dinner restaurant 0 % discount also food everywhere . give us option 0 ? person executive room include open bar 0 till 0 alcohol include high floor room . pool open till late really deserve swimsuit baggage ','check indian price .. maybe bit expensive . ','','',0.045454545454545456,0,0,0,0,0,0,14.755102040816327,7.9
819,'wonderful ','food bar ','','','',0.7,0,0,0,0,0,0,0.0,9.2
820,'new facility near airport ','nice sized room , good buffet breakfast , locate near airport . helpful staff ','. quick trip location convenient . ? fs bit travel various sight stay long city ','','',0.0,0,0,0,0,0,0,0.7678571428571429,9.2
821,'fabulous stay ! staff facility amazing ! breakfast superb ! ','staff excellent , namely new staff ahmed , breakfast , hardworking , great customer service skill . room clean comfortable . room service breakfast #ord# class !! ','#ord# put smoking floor , disgusting ! check slow , queuing system . pleased duty manager come rescue ! ','','',0.20882352941176469,0,0,0,0,0,0,1.3170731707317074,9.6
822,'excellent ','staff ground floor restaurant ( momo ? ) especially mr.patwardhan excellent ','room tv . work properly . ','','',0.65,0,0,0,0,0,0,3.0,8.8
823,'comfortable business hotel close international airport mumbai ','nice , comfortable spacious room , close sahar ( international ) terminal ','bed soft . firm bed would good ','','',0.03783783783783783,0,0,0,0,0,0,1.5185185185185186,9.2
824,'good ','? f cheerful helpful staff ','everything good ','','',0.65,0,0,0,0,0,0,2.1,7.9
825,'excellent value money property ','wide variety breakfast option . friendly staff ','','','',0.225,0,0,0,0,0,0,0.0,9.6
826,'good ','door bathroom difficult open , shower control work properly , ? ft shut hand shower . head shower work .. always dribble ','','','',0.65,0,0,0,0,0,0,0.0,7.5
827,'wonderful ','great staff good breakfast ','food expensive ','','',0.7,0,0,0,0,0,0,1.2727272727272727,9.2
828,'enjoyable stay ! ','good asset hotel staff . restaurant staff responsive suggestion - thank chef lucky singh ! concierge go way help us - particular mr. nivrutti kamble . ','observation ergonomic design facility room . toilet room hygiene faucet - pretty standard hotel india . slide door toilet heavy slide smoothly . hand grip instal - way - round , thus difficult grip inside . wardrobe door difficult open recess give grip provide insufficient support . ','','',0.07692307692307693,0,0,0,0,0,0,0.46336206896551724,9.6
829,'exceptional ','fine ','','','',0.25,0,0,0,0,0,0,0.0,9.6
830,'stay comfortable ','room ','nothing specific ','','',0.10769230769230768,0,0,0,0,0,0,0.5882352941176471,8.8
831,'good stay ','courtesy , cleanliness ','nil ','','',0.2,0,0,0,0,0,0,6.0,7.5
832,'wonderful ','good ','good ','','',0.7,0,0,0,0,0,0,1.0,9.2
833,'friendly helpful . prompt efficient service comfortable stay . good value . ','wi fi , shower , comfort bed linen . breakfast staff helpfulness . ','breakfast lady help table smiley helpful . want room number tell table number . tell find thing ask i want anything . ','','',0.24081632653061222,0,0,0,0,0,0,0.39572192513368987,9.2
834,'nice place , nice staff , old expensive room . ','location perfect . ','furniture room old ','','',0.06470588235294118,0,0,0,0,0,0,0.6470588235294118,7.5
835,'comfortable stay friendly helpful staff . ','access executive lounge excellent . get decent snack want full dinner able print scan document . ','decent walk area neighborhood . ','','',0.22142857142857145,0,0,0,0,0,0,3.425,8.8
836,'amazing ','breakfast staff support ','','','',0.45,0,0,0,0,0,0,0.0,8.8
837,'excellent ','hotel situate business contact close ','see glass bathroom bedroom hand bidet ','','',0.65,0,0,0,0,0,0,0.9142857142857143,8.8
838,'wonderful ','food good staff helpful , area lobby bright appealing , overall nice ','','','',0.7,0,0,0,0,0,0,0.0,9.2
839,'comfortable enjoyable ','clean super friendly staff ','. electrical socket seem wear need replacement . ','','',0.24,0,0,0,0,0,0,0.5636363636363636,9.6
840,'exceptional ','masala tea overall spread ','','','',0.25,0,0,0,0,0,0,0.0,9.6
841,'comfortable & cozy stay ','location hotel outstanding various mode transportation nearby . hotel clean & elegant & improve in-room dining well . pillow soft & comfortable & service excellent . breakfast superb variety option buffet . overall amazing experience & would like visit ','mention previous review , consider hotel asian guest ( especially indian ) , keep water faucet . ','','',0.1846153846153846,0,0,0,0,0,0,2.830769230769231,9.6
842,'good ','hotel s policy block additional amount credit card expect charge room rent . amount ad hoc without basis . absence block amount additional charge would lead pay service consume instead settle bill check - . unusual . hotel justify block room rent charge ad hoc amount perceive consumption may happen ','','','',0.65,0,0,0,0,0,0,0.0,7.1
843,'wonderful ','quite room , close airport , well spread break fast ','','','',0.7,0,0,0,0,0,0,0.0,9.2
844,'nice stay . ','value money . room spacious , fast internet . staff helpful nice bar ','bit far airport , arrival deprature work hour 0 - 0 pm . give teh traffice 0 min arrive airport ','','',0.16,0,0,0,0,0,0,0.5533333333333333,7.9
845,'good ','nothing ','. noisy room sound proof specially u listen noise metropassing loud music street.check checkout process lousy . ','','',0.65,0,0,0,0,0,0,0.056338028169014086,7.5
846,'good ','mukhtar reception really helpful .. great guy .. ','','','',0.65,0,0,0,0,0,0,0.0,7.9
847,'excellent ','masala tea breakfast abd good choice breakfast item ','bidet toilet ','','',0.65,0,0,0,0,0,0,2.6956521739130435,7.5
848,'worth money pay . ','i request hard bed i issue back management kind oblige . staff breakfast area helpful friendly .. name .. vinod .. ankur .. ','like clean friendly staff helpful . ','','',0.21458333333333335,0,0,0,0,0,0,3.4423076923076925,8.3
849,'pleasant stay ','clean & fresh room , courtesy upgrade room executive category . nice food & good sleep ','','','',0.37142857142857144,0,0,0,0,0,0,0.0,7.5
850,'excellent ','swim pool ','tea lobby breakfast ','','',0.65,0,0,0,0,0,0,0.6086956521739131,8.8
851,'ok , ','','less outlet , much inside hotel . i try woman ? f room i tell sauna jacuzzi except steam ','','',0.0,0,0,0,0,0,0,0.0,7.5
852,'good ','servises price ','','','',0.37142857142857144,0,0,0,0,0,0,0.0,9.6
853,'mumbai hotel stay ','hotel happen favorite stay mumbai .. 0 time early well .. every time i visit thing remain absolute perfect ','nothing ','','',0.0,0,0,0,0,0,0,18.625,9.2
854,'comfortable stay i could unwind long day work . ','bed extra comfy . ','none ','','',0.04615384615384615,0,0,0,0,0,0,4.2,8.8
855,'good ','corridor floor smell musty owe lack air circulation . bad odour #crd# area . look like air conditioning corridor wasn ? ft work efficiently . case #ord# floor i happened go ','','','',0.65,0,0,0,0,0,0,0.0,7.5
856,'good ','location ','nothing ','','',0.65,0,0,0,0,0,0,1.125,7.5
857,'good ','close airport , good indian breakfast , spacious bathroom ','bit wear tear room ','','',0.37142857142857144,0,0,0,0,0,0,1.935483870967742,8.3
858,'good ','hotel staff friendly food also great , demand little thing like hotel hotel room clean , value money ','','','',0.65,0,0,0,0,0,0,0.0,7.9
859,'exceptional ','late checkout ','','','',0.25,0,0,0,0,0,0,0.0,9.6
860,'highly recommend stay , excellent staff ','i know property good rating . staff excellence par . helpful pleasant communicate . could see easily guest no. 0 priority . i encounter friendly staff entire team hotel especially security , reception , concierge desk - day dining restaurant great . put guest completely ease truly make feel home . also , mattress pillow great ','','','',0.23684210526315788,0,0,0,0,0,0,0.0,9.6
861,'good ','? ft confuse marriott . location great ','','','',0.65,0,0,0,0,0,0,0.0,7.1
862,'perfect business traveller ','great service , fantastic amenity , clean room . excellent property ','','','',0.1625,0,0,0,0,0,0,0.0,9.6
863,'people shouldstay hotel ','comfortable ','','','',0.0,0,0,0,0,0,0,0.0,9.6
864,'good ','staff , breakfast ','','','',0.65,0,0,0,0,0,0,5.666666666666667,7.9
865,'excellent ','efficient , clean business like . breakfast spread fantastic . service restaurant staff equally good ','','','',0.65,0,0,0,0,0,0,0.0,8.8
866,'good ','room change request attend timely manner . wait #crd# hour room shift luggage new room ','','','',0.65,0,0,0,0,0,0,0.0,7.9
867,'value money ','hotel clean . room spacious bed comfortable . pool good size . food good breakfast ','. request interconnecting room adhere . i travel family son autistic boy i tough time go room every check . make request i book room . also room book #url# eligible marriott reward . something stop go #url# ','','',0.1,0,0,0,0,0,0,0.3260340632603406,7.5
868,'wonderful ','everything s fine except wifi , low expectation . breakfast everything want ','','','',0.7,0,0,0,0,0,0,0.0,9.2
869,'convenient place bit expensive ','clean comfortable room . high pressure shower water ','airport transfer service expensive . cost 0rs go back 0min . ','','',0.0625,0,0,0,0,0,0,0.6555555555555556,9.2
870,'exceptional ','everything hotel ','outside hotel crowded ','','',0.25,0,0,0,0,0,0,0.6896551724137931,9.6
871,'good ','back view room dirty construction site . water log green layered growth . could open curtain . look crowded reasonably manage ','','','',0.65,0,0,0,0,0,0,0.0,7.9
872,'exceptional ','thumb public relation ','bidet room s toilet highly recommend . ','','',0.25,0,0,0,0,0,0,0.58,9.6
873,'good ','typical courtyard hotel nothing complain term room , service etc. breakfast buffet quite good term spread quality ','quite expensive essentially courtyard . vivanta seem good value money . ','','',0.37142857142857144,0,0,0,0,0,0,1.75,8.3
874,'good stay overall ','staff friendly helpful ','. pillow smell .. ','','',0.26,0,0,0,0,0,0,1.6,7.5
875,'valie money ','food good specially breakfast mojo ','improve room service - good need little improvement , call 0 times order n d followup ','','',0.1,0,0,0,0,0,0,0.3203125,7.5
876,'good ','quite near airport ','meet room small group available . 0 pax tell small meeting could take 0 pax . ','','',0.65,0,0,0,0,0,0,0.1885245901639344,7.5
877,'good ','breakfast good spread . staff really helpful everything ','','','',0.65,0,0,0,0,0,0,0.0,7.1
878,'may expensive booking every bit additional service cost . ','breakfast great . many choice always sunny helpful staff momo restaurant . ','front desk staff less helpful stay march , i choose hotel stay 0 night . however , i disappointed time . get free wifi service call room service wait several minute phone someone pick . charge use executive lounge time allow meet #crd# visitor #ord# i complain confirm would leave 0 pm . book car hotel pune charge us around 0 usd car common toyota driver barely speak english sentence . ','','',-0.019230769230769232,0,0,0,0,0,0,0.15038759689922482,8.3
879,'exceptional ','everything excelent ','. dint bidet . base asia . asian prefer t.paper bidet . europen prefer t.paper . ','','',0.25,0,0,0,0,0,0,0.20618556701030927,9.6
880,'close airport , good place business travel ','love food pool steam room . also like wide spread available buffet ','approach hotel impressive , much construction ','','',0.09285714285714286,0,0,0,0,0,0,1.375,9.6
881,'good ','nice clean room . excellent pool nice gym ','breakfast spread wasn ? ft inspire . #crd# followed request couple bottle water day checkout . ','','',0.37142857142857144,0,0,0,0,0,0,0.352112676056338,8.3
882,'good ','hospitable staff ','room clean ','','',0.65,0,0,0,0,0,0,0.6538461538461539,7.5
883,'upmarket hotel , great close airport ','excellent breakfast choice , iron room , upmarket ','. could quick room service . surround area business relate ','','',0.05161290322580645,0,0,0,0,0,0,0.7058823529411765,9.2
884,'wonderful ','super breakfast kind staff good location ','','','',0.7,0,0,0,0,0,0,0.0,9.2
885,'beautiful hotel , excellent staff .. courteous polite . great food . ','extremely friendly staff . ','toilet health faucet ','','',0.27209302325581397,0,0,0,0,0,0,0.7222222222222222,9.2
886,'good ','house keep come 0 check consumption bar room . accept early morning come knock door check ','','','',0.65,0,0,0,0,0,0,0.0,7.5
887,'notably care staff well maintain new property ','notably warm caring staff - efficient front desk staff . take us less 0 minute settle room - helpful restaurant staff . although buffet breakfast , staff serve us bring food us table . #crd# isolate section breakfast area pork bacon . staff offer us new disposable utensil make us feel comfortable assured kitchen separate . - son leave new dress room , staff couriered address demand us anything ! care !! ','drastic difference outside hotel premise . location good . ','','',0.096,0,0,0,0,0,0,7.0675675675675675,9.2
888,'overall wholesome place ','#crd# good breakfast spread . busy restaurant right since morning , hence bit wait always ','','','',0.15384615384615385,0,0,0,0,0,0,0.0,7.1
889,'good ','pretty expensive compare location ','','','',0.65,0,0,0,0,0,0,0.0,7.9
890,'exceptional ','cleanliness courteous staff ','','','',0.25,0,0,0,0,0,0,0.0,9.6
891,'i would recommend coworker stay hotel . ','staff excellent . make feel welcome . ','','','',0.055882352941176466,0,0,0,0,0,0,0.0,7.5
892,'good ','staff always job helpfully ','nothing much around . hand close airport .. ','','',0.65,0,0,0,0,0,0,0.581081081081081,7.9
893,'good ','i think wifi free charge much ','','','',0.65,0,0,0,0,0,0,0.0,7.9
894,'good ','staff nice quick response . food fantastic . location quite convenience 0 minute international airport . domino pizza near hotel . i stay i go mumbai ','pillow cover quite dirty . i find hair pillow i use . i ask change cover . staff come quickly still problem . i use scarf cover pillow instead . please improve cleanliness pillow bedding . ','','',0.37142857142857144,0,0,0,0,0,0,0.8453237410071942,8.3
