@relation Komfort-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
581404,'JJ','great','great',1,'ROOT','the hotel was . ',false
581405,'.','.','.',0,'punct','hotel was great ',false
581406,'RB','also','Also',1,'advmod','a good buffet ',false
581407,'DT','a','a',1,'det','Also good buffet continental ',false
581408,'JJ','good','good',1,'amod','Also a buffet continental style ',false
581409,'NN','buffet','buffet',1,'nn','Also a good continental style breakfast ',false
581410,'JJ','continental','continental',1,'amod','a good buffet style breakfast . ',false
581411,'NN','style','style',1,'nn','good buffet continental breakfast . ',false
581412,'NN','breakfast','breakfast',1,'ROOT','buffet continental style . ',false
581413,'.','.','.',0,'punct','continental style breakfast ',false
581414,'JJR','more','More',1,'dep','than enough to ',false
581415,'IN','than','than',1,'dep','More enough to set ',false
581416,'JJ','enough','enough',1,'ROOT','More than to set you ',false
581417,'TO','to','to',1,'aux','More than enough set you up ',false
581418,'VB','set','set',1,'xcomp','than enough to you up for ',false
581419,'PRP','you','you',1,'dobj','enough to set up for the ',false
581420,'RP','up','up',1,'prt','to set you for the day ',false
581421,'IN','for','for',1,'prep','set you up the day ahead ',false
581422,'DT','the','the',1,'det','you up for day ahead . ',false
581423,'NN','day','day',1,'pobj','up for the ahead . ',false
581424,'RB','ahead','ahead',1,'advmod','for the day . ',false
581425,'.','.','.',0,'punct','the day ahead ',false
581426,'IN','because','Because',1,'mark','I hadn ` ',false
581427,'PRP','i','I',1,'nsubj','Because hadn ` t ',false
581428,'VBP','hadn','hadn',1,'ROOT','Because I ` t been ',false
581429,'``','`','`',0,'dobj','Because I hadn t been in ',false
581430,'NN','t','t',1,'dobj','I hadn ` been in Rome ',false
581431,'VBN','be','been',1,'partmod','hadn ` t in Rome before ',false
581432,'IN','in','in',1,'prep','` t been Rome before I ',false
581433,'NNP','rome','Rome',1,'pobj','t been in before I booked ',false
581434,'IN','before','before',1,'mark','been in Rome I booked a ',false
581435,'PRP','i','I',1,'nsubj','in Rome before booked a taxi ',false
581436,'VBD','book','booked',1,'advcl','Rome before I a taxi through ',false
581437,'DT','a','a',1,'det','before I booked taxi through the ',false
581438,'NN','taxi','taxi',1,'dobj','I booked a through the hotel ',false
581439,'IN','through','through',1,'prep','booked a taxi the hotel to ',false
581440,'DT','the','the',1,'det','a taxi through hotel to meet ',false
581441,'NN','hotel','hotel',1,'pobj','taxi through the to meet us ',false
581442,'TO','to','to',1,'aux','through the hotel meet us at ',false
581443,'VB','meet','meet',1,'xcomp','the hotel to us at the ',false
581444,'PRP','us','us',1,'dobj','hotel to meet at the airport ',false
581445,'IN','at','at',1,'prep','to meet us the airport and ',false
581446,'DT','the','the',1,'det','meet us at airport and take ',false
581447,'NN','airport','airport',1,'pobj','us at the and take us ',false
581448,'CC','and','and',1,'cc','at the airport take us to ',false
581449,'VB','take','take',1,'conj','the airport and us to the ',false
581450,'PRP','us','us',1,'dobj','airport and take to the hotel ',false
581451,'IN','to','to',1,'prep','and take us the hotel . ',false
581452,'DT','the','the',1,'det','take us to hotel . ',false
581453,'NN','hotel','hotel',1,'pobj','us to the . ',false
581454,'.','.','.',0,'punct','to the hotel ',false
581455,'PRP','i','I',1,'nsubjpass','was charged 60 ',false
581456,'VBD','be','was',1,'auxpass','I charged 60 euro ',false
581457,'VBN','charge','charged',1,'ROOT','I was 60 euro for ',false
581458,'CD','0','60',0,'num','I was charged euro for that ',false
581459,'NN','euro','euro',1,'dobj','was charged 60 for that . ',false
581460,'IN','for','for',1,'prep','charged 60 euro that . ',false
581461,'DT','that','that',1,'pobj','60 euro for . ',false
581462,'.','.','.',0,'punct','euro for that ',false
581463,'IN','once','Once',1,'mark','we were traveling ',false
581464,'PRP','we','we',1,'nsubj','Once were traveling about ',false
581465,'VBD','be','were',1,'aux','Once we traveling about in ',false
581466,'VBG','travel','traveling',1,'ROOT','Once we were about in Rome ',false
581467,'IN','about','about',1,'dep','we were traveling in Rome I ',false
581468,'IN','in','in',1,'prep','were traveling about Rome I wasn ',false
581469,'NNP','rome','Rome',1,'pobj','traveling about in I wasn ` ',false
581470,'PRP','i','I',1,'nsubj','about in Rome wasn ` t ',false
581471,'VBP','wasn','wasn',1,'dobj','in Rome I ` t long ',false
581472,'``','`','`',0,'punct','Rome I wasn t long in ',false
581473,'NN','t','t',1,'dobj','I wasn ` long in finding ',false
581474,'RB','long','long',1,'advmod','wasn ` t in finding out ',false
581475,'IN','in','in',1,'prep','` t long finding out that ',false
581476,'VBG','find','finding',1,'pcomp','t long in out that taxis ',false
581477,'RP','out','out',1,'prt','long in finding that taxis charged ',false
581478,'IN','that','that',1,'complm','in finding out taxis charged a ',false
581479,'NNS','taxi','taxis',1,'nsubj','finding out that charged a flat ',false
581480,'VBD','charge','charged',1,'ccomp','out that taxis a flat rate ',false
581481,'DT','a','a',1,'det','that taxis charged flat rate of ',false
581482,'JJ','flat','flat',1,'amod','taxis charged a rate of 30 ',false
581483,'NN','rate','rate',1,'dobj','charged a flat of 30 euro ',false
581484,'IN','of','of',1,'prep','a flat rate 30 euro for ',false
581485,'CD','0','30',0,'num','flat rate of euro for that ',false
581486,'NN','euro','euro',1,'pobj','rate of 30 for that trip ',false
581487,'IN','for','for',1,'prep','of 30 euro that trip . ',false
581488,'DT','that','that',1,'det','30 euro for trip . ',false
581489,'NN','trip','trip',1,'pobj','euro for that . ',false
581490,'.','.','.',0,'punct','for that trip ',false
581491,'PRP','i','I',1,'nsubj','also discovered the ',false
581492,'RB','also','also',1,'advmod','I discovered the airport ',false
581493,'VBD','discover','discovered',1,'ROOT','I also the airport shuttle ',false
581494,'DT','the','the',1,'det','I also discovered airport shuttle bus ',false
581495,'NN','airport','airport',1,'nn','also discovered the shuttle bus ran ',false
581496,'NN','shuttle','shuttle',1,'nn','discovered the airport bus ran to ',false
581497,'NN','bus','bus',1,'nsubj','the airport shuttle ran to just ',false
581498,'VBD','run','ran',1,'ccomp','airport shuttle bus to just outside ',false
581499,'IN','to','to',1,'prep','shuttle bus ran just outside the ',false
581500,'RB','just','just',1,'dep','bus ran to outside the metro ',false
581501,'IN','outside','outside',1,'dep','ran to just the metro station ',false
581502,'DT','the','the',1,'det','to just outside metro station which ',false
581503,'NN','metro','metro',1,'nn','just outside the station which was ',false
581504,'NN','station','station',1,'pobj','outside the metro which was only ',false
581505,'WDT','which','which',1,'nsubj','the metro station was only a ',false
581506,'VBD','be','was',1,'cop','metro station which only a 2 ',false
581507,'RB','only','only',1,'advmod','station which was a 2 min ',false
581508,'DT','a','a',1,'det','which was only 2 min walk ',false
581509,'CD','0','2',0,'dep','was only a min walk from ',false
581510,'NN','min','min',1,'amod','only a 2 walk from the ',false
581511,'NN','walk','walk',1,'rcmod','a 2 min from the hotel ',false
581512,'IN','from','from',1,'prep','2 min walk the hotel . ',false
581513,'DT','the','the',1,'det','min walk from hotel . ',false
581514,'NN','hotel','hotel',1,'pobj','walk from the . ',false
581515,'.','.','.',0,'punct','from the hotel ',false
581516,'DT','that','That',1,'nsubj','would have cost ',false
581517,'MD','would','would',1,'aux','That have cost us ',false
581518,'VB','have','have',1,'aux','That would cost us only ',false
581519,'VBN','cost','cost',1,'ROOT','That would have us only 6 ',false
581520,'PRP','us','us',1,'iobj','would have cost only 6 euro ',false
581521,'RB','only','only',1,'quantmod','have cost us 6 euro . ',false
581522,'CD','0','6',0,'num','cost us only euro . ',false
581523,'NN','euro','euro',1,'dobj','us only 6 . ',false
581524,'.','.','.',0,'punct','only 6 euro ',false
582956,'NNP','brecfast','Brecfast',1,'ROOT','. ',false
582957,'.','.','.',0,'punct','Brecfast ',false
582958,'NN','location','Location',1,'ROOT','',false
583024,'JJ','good','Good',1,'amod','hotel in this ',false
583025,'NN','hotel','hotel',1,'ROOT','Good in this price ',false
583026,'IN','in','in',1,'prep','Good hotel this price . ',false
583027,'DT','this','this',1,'det','Good hotel in price . ',false
583028,'NN','price','price',1,'pobj','hotel in this . ',false
583029,'.','.','.',0,'punct','in this price ',false
583030,'JJ','good','Good',1,'amod','location ',false
583031,'NN','location','location',1,'ROOT','Good ',false
583528,'JJ','good','Good',1,'ROOT','and bad . ',false
583529,'CC','and','and',1,'cc','Good bad . ',false
583530,'JJ','bad','bad',1,'conj','Good and . ',false
583531,'.','.','.',0,'punct','Good and bad ',false
583532,'NNP','location','Location',1,'nsubj','is easy to ',false
583533,'VBZ','be','is',1,'cop','Location easy to go ',false
583534,'JJ','easy','easy',1,'csubj','Location is to go to ',false
583535,'TO','to','to',1,'aux','Location is easy go to the ',false
583536,'VB','go','go',1,'xcomp','is easy to to the airport.Breakfast ',false
583537,'IN','to','to',1,'prep','easy to go the airport.Breakfast is ',false
583538,'DT','the','the',1,'det','to go to airport.Breakfast is delicious ',false
583539,'NN','airport.breakfast','airport.Breakfast',1,'pobj','go to the is delicious . ',false
583540,'VBZ','be','is',1,'cop','to the airport.Breakfast delicious . ',false
583541,'JJ','delicious','delicious',1,'ROOT','the airport.Breakfast is . ',false
583542,'.','.','.',0,'punct','airport.Breakfast is delicious ',false
583543,'RB','unfortunately','Unfortunately',1,'advmod','I have to ',false
583544,'PRP','i','I',1,'nsubj','Unfortunately have to point ',false
583545,'VBP','have','have',1,'ROOT','Unfortunately I to point out ',false
583546,'TO','to','to',1,'aux','Unfortunately I have point out that ',false
583547,'VB','point','point',1,'xcomp','I have to out that it ',false
583548,'RP','out','out',1,'prt','have to point that it does ',false
583549,'IN','that','that',1,'complm','to point out it does nt ',false
583550,'PRP','it','it',1,'nsubj','point out that does nt looks ',false
583551,'VBZ','do','does',1,'aux','out that it nt looks like ',false
583552,'RB','not','nt',1,'neg','that it does looks like pictures ',false
583553,'VBZ','look','looks',1,'ccomp','it does nt like pictures anyway ',false
583554,'IN','like','like',1,'prep','does nt looks pictures anyway Even ',false
583555,'NNS','picture','pictures',1,'pobj','nt looks like anyway Even though ',false
583556,'RB','anyway','anyway',1,'advmod','looks like pictures Even though the ',false
583557,'RB','even','Even',1,'advmod','like pictures anyway though the breakfast ',false
583558,'IN','though','though',1,'dep','pictures anyway Even the breakfast is ',false
583559,'DT','the','the',1,'det','anyway Even though breakfast is awesome.But ',false
583560,'NN','breakfast','breakfast',1,'nsubj','Even though the is awesome.But it ',false
583561,'VBZ','be','is',1,'dep','though the breakfast awesome.But it charged ',false
583562,'CC','awesome.but','awesome.But',1,'cc','the breakfast is it charged me ',false
583563,'PRP','it','it',1,'nsubj','breakfast is awesome.But charged me 5 ',false
583564,'VBD','charge','charged',1,'ccomp','is awesome.But it me 5 euros ',false
583565,'PRP','me','me',1,'dobj','awesome.But it charged 5 euros for ',false
583566,'CD','0','5',0,'num','it charged me euros for printing ',false
583567,'NNS','euro','euros',1,'dep','charged me 5 for printing Bording ',false
583568,'IN','for','for',1,'prep','me 5 euros printing Bording pass ',false
583569,'VBG','print','printing',1,'pcomp','5 euros for Bording pass which ',false
583570,'NNP','bording','Bording',1,'nsubj','euros for printing pass which are ',false
583571,'VB','pass','pass',1,'xcomp','for printing Bording which are totally ',false
583572,'WDT','which','which',1,'nsubj','printing Bording pass are totally free ',false
583573,'VBP','be','are',1,'cop','Bording pass which totally free in ',false
583574,'RB','totally','totally',1,'advmod','pass which are free in others.And ',false
583575,'JJ','free','free',1,'rcmod','which are totally in others.And I ',false
583576,'IN','in','in',1,'prep','are totally free others.And I do ',false
583577,'NNP','others.and','others.And',1,'pobj','totally free in I do nt ',false
583578,'PRP','i','I',1,'nsubj','free in others.And do nt get ',false
583579,'VBP','do','do',1,'aux','in others.And I nt get why ',false
583580,'RB','not','nt',1,'neg','others.And I do get why reception ',false
583581,'VB','get','get',1,'ccomp','I do nt why reception refuse ',false
583582,'WRB','why','why',1,'advmod','do nt get reception refuse to ',false
583583,'NN','reception','reception',1,'nsubj','nt get why refuse to charge ',false
583584,'VB','refuse','refuse',1,'advcl','get why reception to charge my ',false
583585,'TO','to','to',1,'aux','why reception refuse charge my phone ',false
583586,'VB','charge','charge',1,'xcomp','reception refuse to my phone that ',false
583587,'PRP$','my','my',1,'poss','refuse to charge phone that I ',false
583588,'NN','phone','phone',1,'dobj','to charge my that I forgot ',false
583589,'IN','that','that',1,'rel','charge my phone I forgot to ',false
583590,'PRP','i','I',1,'nsubj','my phone that forgot to charge ',false
583591,'VBD','forget','forgot',1,'rcmod','phone that I to charge it ',false
583592,'TO','to','to',1,'aux','that I forgot charge it last ',false
583593,'VB','charge','charge',1,'xcomp','I forgot to it last night.Because ',false
583594,'PRP','it','it',1,'dobj','forgot to charge last night.Because my ',false
583595,'JJ','last','last',1,'nsubj','to charge it night.Because my plug ',false
583596,'IN','night.because','night.Because',1,'prep','charge it last my plug is ',false
583597,'PRP$','my','my',1,'poss','it last night.Because plug is European ',false
583598,'NN','plug','plug',1,'pobj','last night.Because my is European standard ',false
583599,'VBZ','be','is',1,'cop','night.Because my plug European standard which ',false
583600,'JJ','european','European',1,'amod','my plug is standard which was ',false
583601,'NN','standard','standard',1,'tmod','plug is European which was not ',false
583602,'WDT','which','which',1,'nsubj','is European standard was not quite ',false
583603,'VBD','be','was',1,'cop','European standard which not quite suitable ',false
583604,'RB','not','not',1,'neg','standard which was quite suitable in ',false
583605,'RB','quite','quite',1,'advmod','which was not suitable in hotel ',false
583606,'JJ','suitable','suitable',1,'rcmod','was not quite in hotel s ',false
583607,'IN','in','in',1,'prep','not quite suitable hotel s restaurant ',false
583608,'NN','hotel','hotel',1,'poss','quite suitable in s restaurant during ',false
583609,'POS','s','s',1,'possessive','suitable in hotel restaurant during breakfast ',false
583610,'NN','restaurant','restaurant',1,'pobj','in hotel s during breakfast time.And ',false
583611,'IN','during','during',1,'prep','hotel s restaurant breakfast time.And I ',false
583612,'NN','breakfast','breakfast',1,'nn','s restaurant during time.And I was ',false
583613,'NN','time.and','time.And',1,'pobj','restaurant during breakfast I was powered ',false
583614,'PRP','i','I',1,'nsubjpass','during breakfast time.And was powered off ',false
583615,'VBD','be','was',1,'auxpass','breakfast time.And I powered off all ',false
583616,'VBN','power','powered',1,'ccomp','time.And I was off all day ',false
583617,'RP','off','off',1,'prt','I was powered all day which ',false
583618,'DT','all','all',1,'det','was powered off day which I ',false
583619,'NN','day','day',1,'tmod','powered off all which I only ',false
583620,'WDT','which','which',1,'dobj','off all day I only need ',false
583621,'PRP','i','I',1,'nsubj','all day which only need few ',false
583622,'RB','only','only',1,'advmod','day which I need few mins ',false
583623,'VBP','need','need',1,'rcmod','which I only few mins charging ',false
583624,'JJ','few','few',1,'amod','I only need mins charging during ',false
583625,'NNS','min','mins',1,'dobj','only need few charging during breakfast ',false
583626,'VBG','charge','charging',1,'xcomp','need few mins during breakfast .. ',false
583627,'IN','during','during',1,'prep','few mins charging breakfast .. ',false
583628,'NN','breakfast','breakfast',1,'pobj','mins charging during .. ',false
583629,'.','..','..',0,'punct','charging during breakfast ',false
584788,'UH','ok','OK',1,'ROOT','. ',false
584789,'.','.','.',0,'punct','OK ',false
584790,'DT','the','The',1,'det','bed in the ',false
584791,'NN','bed','bed',1,'nsubj','The in the room ',false
584792,'IN','in','in',1,'prep','The bed the room very ',false
584793,'DT','the','the',1,'det','The bed in room very uncomfortable ',false
584794,'NN','room','room',1,'pobj','bed in the very uncomfortable ',false
584795,'RB','very','very',1,'advmod','in the room uncomfortable ',false
584796,'JJ','uncomfortable','uncomfortable',1,'ROOT','the room very ',false
585228,'JJ','good','Good',1,'ROOT','. ',false
585229,'.','.','.',0,'punct','Good ',false
585230,'PRP','it','It',1,'ROOT','? ',false
585231,'.','?','?',0,'punct','It ',false
585232,'NNS','f','fs',1,'ROOT','very close to ',false
585233,'RB','very','very',1,'advmod','fs close to Termini ',false
585234,'RB','close','close',1,'amod','fs very to Termini , ',false
585235,'IN','to','to',1,'prep','fs very close Termini , so ',false
585236,'NNP','termini','Termini',1,'pobj','very close to , so it ',false
585237,',',',',',',0,'punct','close to Termini so it has ',false
585238,'CC','so','so',1,'cc','to Termini , it has easy ',false
585239,'PRP','it','it',1,'nsubj','Termini , so has easy access ',false
585240,'VBZ','have','has',1,'conj',', so it easy access to ',false
585241,'JJ','easy','easy',1,'amod','so it has access to transportation ',false
585242,'NN','access','access',1,'dobj','it has easy to transportation around ',false
585243,'IN','to','to',1,'prep','has easy access transportation around the ',false
585244,'NN','transportation','transportation',1,'pobj','easy access to around the city ',false
585245,'IN','around','around',1,'prep','access to transportation the city , ',false
585246,'DT','the','the',1,'det','to transportation around city , as ',false
585247,'NN','city','city',1,'pobj','transportation around the , as well ',false
585248,',',',',',',0,'punct','around the city as well as ',false
585249,'RB','as','as',1,'dep','the city , well as some ',false
585250,'RB','well','well',1,'cc','city , as as some shopping ',false
585251,'IN','as','as',1,'dep',', as well some shopping and ',false
585252,'DT','some','some',1,'det','as well as shopping and restaurant ',false
585253,'NN','shopping','shopping',1,'nn','well as some and restaurant options ',false
585254,'CC','and','and',1,'cc','as some shopping restaurant options . ',false
585255,'NN','restaurant','restaurant',1,'conj','some shopping and options . ',false
585256,'NNS','option','options',1,'conj','shopping and restaurant . ',false
585257,'.','.','.',0,'punct','and restaurant options ',false
585258,'DT','the','The',1,'det','beds were not ',false
585259,'NNS','bed','beds',1,'nsubj','The were not the ',false
585260,'VBD','be','were',1,'cop','The beds not the most ',false
585261,'RB','not','not',1,'neg','The beds were the most comfortable ',false
585262,'DT','the','the',1,'dep','beds were not most comfortable , ',false
585263,'RBS','most','most',1,'advmod','were not the comfortable , the ',false
585264,'JJ','comfortable','comfortable',1,'ccomp','not the most , the water ',false
585265,',',',',',',0,'punct','the most comfortable the water coming ',false
585266,'DT','the','the',1,'det','most comfortable , water coming from ',false
585267,'NN','water','water',1,'nsubj','comfortable , the coming from the ',false
585268,'VBG','come','coming',1,'partmod',', the water from the shower ',false
585269,'IN','from','from',1,'prep','the water coming the shower could ',false
585270,'DT','the','the',1,'det','water coming from shower could not ',false
585271,'NN','shower','shower',1,'pobj','coming from the could not keep ',false
585272,'MD','could','could',1,'aux','from the shower not keep the ',false
585273,'RB','not','not',1,'neg','the shower could keep the same ',false
585274,'VB','keep','keep',1,'ccomp','shower could not the same temperature ',false
585275,'DT','the','the',1,'det','could not keep same temperature for ',false
585276,'JJ','same','same',1,'amod','not keep the temperature for more ',false
585277,'NN','temperature','temperature',1,'dobj','keep the same for more than ',false
585278,'IN','for','for',1,'prep','the same temperature more than a ',false
585279,'JJR','more','more',1,'pobj','same temperature for than a minute ',false
585280,'IN','than','than',1,'prep','temperature for more a minute , ',false
585281,'DT','a','a',1,'det','for more than minute , the ',false
585282,'NN','minute','minute',1,'pobj','more than a , the breakfast ',false
585283,',',',',',',0,'punct','than a minute the breakfast was ',false
585284,'DT','the','the',1,'det','a minute , breakfast was only ',false
585285,'NN','breakfast','breakfast',1,'nsubj','minute , the was only ok ',false
585286,'VBD','be','was',1,'cop',', the breakfast only ok . ',false
585287,'RB','only','only',1,'advmod','the breakfast was ok . ',false
585288,'UH','ok','ok',1,'ROOT','breakfast was only . ',false
585289,'.','.','.',0,'punct','was only ok ',false
585290,'DT','the','The',1,'det','building needs more ',false
585291,'NN','building','building',1,'nsubj','The needs more maintenance ',false
585292,'VBZ','need','needs',1,'ROOT','The building more maintenance , ',false
585293,'JJR','more','more',1,'amod','The building needs maintenance , and ',false
585294,'NN','maintenance','maintenance',1,'dobj','building needs more , and the ',false
585295,',',',',',',0,'punct','needs more maintenance and the AC ',false
585296,'CC','and','and',1,'cc','more maintenance , the AC was ',false
585297,'DT','the','the',1,'det','maintenance , and AC was not ',false
585298,'NNP','ac','AC',1,'nsubj',', and the was not nearly ',false
585299,'VBD','be','was',1,'cop','and the AC not nearly strong ',false
585300,'RB','not','not',1,'neg','the AC was nearly strong enough ',false
585301,'RB','nearly','nearly',1,'advmod','AC was not strong enough for ',false
585302,'JJ','strong','strong',1,'conj','was not nearly enough for the ',false
585303,'RB','enough','enough',1,'advmod','not nearly strong for the size ',false
585304,'IN','for','for',1,'prep','nearly strong enough the size of ',false
585305,'DT','the','the',1,'det','strong enough for size of the ',false
585306,'NN','size','size',1,'pobj','enough for the of the room ',false
585307,'IN','of','of',1,'prep','for the size the room . ',false
585308,'DT','the','the',1,'det','the size of room . ',false
585309,'NN','room','room',1,'pobj','size of the . ',false
585310,'.','.','.',0,'punct','of the room ',false
586356,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
586357,'.','.','.',0,'punct','Pleasant ',false
586358,'PRP','i','I',1,'nsubj','liked breakfast . ',false
586359,'VBD','like','liked',1,'ROOT','I breakfast . ',false
586360,'NN','breakfast','breakfast',1,'dobj','I liked . ',false
586361,'.','.','.',0,'punct','I liked breakfast ',false
586362,'PRP','it','It',1,'nsubj','was delicious . ',false
586363,'VBD','be','was',1,'cop','It delicious . ',false
586364,'JJ','delicious','delicious',1,'ROOT','It was . ',false
586365,'.','.','.',0,'punct','It was delicious ',false
586366,'CC','and','And',1,'cc','the staff all ',false
586367,'DT','the','the',1,'det','And staff all very ',false
586368,'NN','staff','staff',1,'nsubj','And the all very kind ',false
586369,'DT','all','all',1,'det','And the staff very kind people ',false
586370,'JJ','very','very',1,'amod','the staff all kind people . ',false
586371,'JJ','kind','kind',1,'amod','staff all very people . ',false
586372,'NNS','people','people',1,'ROOT','all very kind . ',false
586373,'.','.','.',0,'punct','very kind people ',false
586374,'DT','the','The',1,'det','localization was amazing ',false
586375,'NN','localization','localization',1,'nsubj','The was amazing because ',false
586376,'VBD','be','was',1,'cop','The localization amazing because was ',false
586377,'JJ','amazing','amazing',1,'ROOT','The localization was because was near ',false
586378,'IN','because','because',1,'dep','localization was amazing was near Termini ',false
586379,'VBD','be','was',1,'advcl','was amazing because near Termini Station ',false
586380,'IN','near','near',1,'prep','amazing because was Termini Station . ',false
586381,'NNP','termini','Termini',1,'nn','because was near Station . ',false
586382,'NNP','station','Station',1,'pobj','was near Termini . ',false
586383,'.','.','.',0,'punct','near Termini Station ',false
586384,'PRP','i','I',1,'nsubj','lost my notebook ',false
586385,'VBD','lose','lost',1,'ROOT','I my notebook . ',false
586386,'PRP$','my','my',1,'poss','I lost notebook . ',false
586387,'NN','notebook','notebook',1,'dobj','I lost my . ',false
586388,'.','.','.',0,'punct','lost my notebook ',false
586808,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
586809,'.','.','.',0,'punct','Pleasant ',false
586810,'DT','no','No',1,'det','coffee and tea ',false
586811,'NN','coffee','coffee',1,'nn','No and tea facilities ',false
586812,'CC','and','and',1,'cc','No coffee tea facilities , ',false
586813,'NN','tea','tea',1,'conj','No coffee and facilities , Breakfast ',false
586814,'NNS','facility','facilities',1,'ROOT','coffee and tea , Breakfast was ',false
586815,',',',',',',0,'punct','and tea facilities Breakfast was the ',false
586816,'NNP','breakfast','Breakfast',1,'nsubj','tea facilities , was the basic ',false
586817,'VBD','be','was',1,'cop','facilities , Breakfast the basic and ',false
586818,'DT','the','the',1,'dep',', Breakfast was basic and ordinary ',false
586819,'JJ','basic','basic',1,'rcmod','Breakfast was the and ordinary ',false
586820,'CC','and','and',1,'cc','was the basic ordinary ',false
586821,'JJ','ordinary','ordinary',1,'conj','the basic and ',false
587028,'JJ','excellent','Excellent',1,'ROOT','. ',false
587029,'.','.','.',0,'punct','Excellent ',false
587030,'NN','location','Location',1,'ROOT','and breakfast . ',false
587031,'CC','and','and',1,'cc','Location breakfast . ',false
587032,'NN','breakfast','breakfast',1,'conj','Location and . ',false
587033,'.','.','.',0,'punct','Location and breakfast ',false
587034,'DT','no','No',1,'det','coffee facilities in ',false
587035,'NN','coffee','coffee',1,'nn','No facilities in the ',false
587036,'NNS','facility','facilities',1,'ROOT','No coffee in the room ',false
587037,'IN','in','in',1,'prep','No coffee facilities the room . ',false
587038,'DT','the','the',1,'det','coffee facilities in room . ',false
587039,'NN','room','room',1,'pobj','facilities in the . ',false
587040,'.','.','.',0,'punct','in the room ',false
587424,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
587425,'.','.','.',0,'punct','Pleasant ',false
587426,'NN','breakfast','Breakfast',1,'nsubj','and staff was ',false
587427,'CC','and','and',1,'cc','Breakfast staff was nice ',false
587428,'NN','staff','staff',1,'conj','Breakfast and was nice but ',false
587429,'VBD','be','was',1,'cop','Breakfast and staff nice but not ',false
587430,'JJ','nice','nice',1,'ROOT','and staff was but not very ',false
587431,'CC','but','but',1,'cc','staff was nice not very helpful ',false
587432,'RB','not','not',1,'neg','was nice but very helpful with ',false
587433,'RB','very','very',1,'advmod','nice but not helpful with food ',false
587434,'JJ','helpful','helpful',1,'conj','but not very with food suggestions ',false
587435,'IN','with','with',1,'prep','not very helpful food suggestions or ',false
587436,'NN','food','food',1,'nn','very helpful with suggestions or getting ',false
587437,'NNS','suggestion','suggestions',1,'pobj','helpful with food or getting air ',false
587438,'CC','or','or',1,'cc','with food suggestions getting air conditioner ',false
587439,'VBG','get','getting',1,'conj','food suggestions or air conditioner fixed ',false
587440,'NN','air','air',1,'nn','suggestions or getting conditioner fixed . ',false
587441,'NN','conditioner','conditioner',1,'dobj','or getting air fixed . ',false
587442,'VBN','fix','fixed',1,'dep','getting air conditioner . ',false
587443,'.','.','.',0,'punct','air conditioner fixed ',false
587444,'NN','air','Air',1,'nn','conditioner in the ',false
587445,'NN','conditioner','conditioner',1,'nsubj','Air in the room ',false
587446,'IN','in','in',1,'prep','Air conditioner the room did ',false
587447,'DT','the','the',1,'det','Air conditioner in room did nt ',false
587448,'NN','room','room',1,'pobj','conditioner in the did nt work ',false
587449,'VBD','do','did',1,'aux','in the room nt work . ',false
587450,'RB','not','nt',1,'neg','the room did work . ',false
587451,'VB','work','work',1,'ROOT','room did nt . ',false
587452,'.','.','.',0,'punct','did nt work ',false
587453,'PRP','we','We',1,'nsubj','told the staff ',false
587454,'VBD','tell','told',1,'ROOT','We the staff and ',false
587455,'DT','the','the',1,'det','We told staff and all ',false
587456,'NN','staff','staff',1,'dobj','We told the and all we ',false
587457,'CC','and','and',1,'cc','told the staff all we got ',false
587458,'DT','all','all',1,'nsubj','the staff and we got was ',false
587459,'PRP','we','we',1,'nsubj','staff and all got was a ',false
587460,'VBD','get','got',1,'rcmod','and all we was a small ',false
587461,'VBD','be','was',1,'cop','all we got a small fan ',false
587462,'DT','a','a',1,'det','we got was small fan , ',false
587463,'JJ','small','small',1,'amod','got was a fan , they ',false
587464,'NN','fan','fan',1,'conj','was a small , they did ',false
587465,',',',',',',0,'punct','a small fan they did nt ',false
587466,'PRP','they','they',1,'nsubj','small fan , did nt repair ',false
587467,'VBD','do','did',1,'aux','fan , they nt repair it ',false
587468,'RB','not','nt',1,'neg',', they did repair it . ',false
587469,'VB','repair','repair',1,'rcmod','they did nt it . ',false
587470,'PRP','it','it',1,'dobj','did nt repair . ',false
587471,'.','.','.',0,'punct','nt repair it ',false
587472,'PRP','it','It',1,'nsubj','was dingy and ',false
587473,'VBD','be','was',1,'cop','It dingy and the ',false
587474,'JJ','dingy','dingy',1,'ROOT','It was and the bedspread ',false
587475,'CC','and','and',1,'cc','It was dingy the bedspread was ',false
587476,'DT','the','the',1,'det','was dingy and bedspread was probably ',false
587477,'NN','bedspread','bedspread',1,'nsubj','dingy and the was probably 20 ',false
587478,'VBD','be','was',1,'cop','and the bedspread probably 20 years ',false
587479,'RB','probably','probably',1,'advmod','the bedspread was 20 years old ',false
587480,'CD','0','20',0,'num','bedspread was probably years old . ',false
587481,'NNS','year','years',1,'measure','was probably 20 old . ',false
587482,'JJ','old','old',1,'conj','probably 20 years . ',false
587483,'.','.','.',0,'punct','20 years old ',false
588380,'NN','super','Super',1,'nn','location , cheap ',false
588381,'NN','location','location',1,'nsubj','Super , cheap , ',false
