@relation WLAN-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
695491,'PRP','us','us',1,'dobj','way to help - in particular ',false
695492,':','-','-',0,'punct','to help us in particular Mr. ',false
695493,'IN','in','in',1,'prep','help us - particular Mr. Nivrutti ',false
695494,'JJ','particular','particular',1,'amod','us - in Mr. Nivrutti Kamble ',false
695495,'NNP','mr.','Mr.',1,'nn','- in particular Nivrutti Kamble . ',false
695496,'NNP','nivrutti','Nivrutti',1,'nn','in particular Mr. Kamble . ',false
695497,'NNP','kamble','Kamble',1,'pobj','particular Mr. Nivrutti . ',false
695498,'.','.','.',0,'punct','Mr. Nivrutti Kamble ',false
695499,'DT','these','These',1,'det','observations have more ',false
695500,'NNS','observation','observations',1,'nsubj','These have more to ',false
695501,'VBP','have','have',1,'ROOT','These observations more to do ',false
695502,'JJR','more','more',1,'dobj','These observations have to do with ',false
695503,'TO','to','to',1,'aux','observations have more do with the ',false
695504,'VB','do','do',1,'infmod','have more to with the ergonomic ',false
695505,'IN','with','with',1,'prep','more to do the ergonomic design ',false
695506,'DT','the','the',1,'det','to do with ergonomic design of ',false
695507,'JJ','ergonomic','ergonomic',1,'amod','do with the design of facilities ',false
695508,'NN','design','design',1,'pobj','with the ergonomic of facilities in ',false
695509,'IN','of','of',1,'prep','the ergonomic design facilities in the ',false
695510,'NNS','facility','facilities',1,'pobj','ergonomic design of in the room ',false
695511,'IN','in','in',1,'prep','design of facilities the room . ',false
695512,'DT','the','the',1,'det','of facilities in room . ',false
695513,'NN','room','room',1,'pobj','facilities in the . ',false
695514,'.','.','.',0,'punct','in the room ',false
695515,'DT','the','The',1,'det','toilet in the ',false
695516,'NN','toilet','toilet',1,'nsubj','The in the room ',false
695517,'IN','in','in',1,'prep','The toilet the room should ',false
695518,'DT','the','the',1,'det','The toilet in room should have ',false
695519,'NN','room','room',1,'pobj','toilet in the should have the ',false
695520,'MD','should','should',1,'aux','in the room have the hygiene ',false
695521,'VB','have','have',1,'ROOT','the room should the hygiene faucet ',false
695522,'DT','the','the',1,'det','room should have hygiene faucet - ',false
695523,'NN','hygiene','hygiene',1,'nn','should have the faucet - its ',false
695524,'NN','faucet','faucet',1,'dobj','have the hygiene - its pretty ',false
695525,':','-','-',0,'punct','the hygiene faucet its pretty standard ',false
695526,'PRP$','its','its',1,'poss','hygiene faucet - pretty standard in ',false
695527,'JJ','pretty','pretty',1,'amod','faucet - its standard in ALL ',false
695528,'NN','standard','standard',1,'dep','- its pretty in ALL hotels ',false
695529,'IN','in','in',1,'prep','its pretty standard ALL hotels in ',false
695530,'DT','all','ALL',1,'det','pretty standard in hotels in India ',false
695531,'NNS','hotel','hotels',1,'pobj','standard in ALL in India . ',false
695532,'IN','in','in',1,'prep','in ALL hotels India . ',false
695533,'NNP','india','India',1,'pobj','ALL hotels in . ',false
695534,'.','.','.',0,'punct','hotels in India ',false
695535,'DT','the','The',1,'det','sliding door of ',false
695536,'VBG','slide','sliding',1,'amod','The door of the ',false
695537,'NN','door','door',1,'nsubj','The sliding of the toilet ',false
695538,'IN','of','of',1,'prep','The sliding door the toilet is ',false
695539,'DT','the','the',1,'det','sliding door of toilet is heavy ',false
695540,'NN','toilet','toilet',1,'pobj','door of the is heavy and ',false
695541,'VBZ','be','is',1,'cop','of the toilet heavy and does ',false
695542,'JJ','heavy','heavy',1,'ROOT','the toilet is and does not ',false
695543,'CC','and','and',1,'cc','toilet is heavy does not slide ',false
695544,'VBZ','do','does',1,'aux','is heavy and not slide smoothly ',false
695545,'RB','not','not',1,'neg','heavy and does slide smoothly . ',false
695546,'VB','slide','slide',1,'conj','and does not smoothly . ',false
695547,'RB','smoothly','smoothly',1,'advmod','does not slide . ',false
695548,'.','.','.',0,'punct','not slide smoothly ',false
695549,'DT','the','The',1,'det','hand grip is ',false
695550,'NN','hand','hand',1,'nn','The grip is installed ',false
695551,'NN','grip','grip',1,'nsubjpass','The hand is installed the ',false
695552,'VBZ','be','is',1,'auxpass','The hand grip installed the other ',false
695553,'VBN','instal','installed',1,'ROOT','hand grip is the other - ',false
695554,'DT','the','the',1,'det','grip is installed other - way ',false
695555,'JJ','other','other',1,'amod','is installed the - way - ',false
695556,'HYPH','-','-',0,'amod','installed the other way - round ',false
695557,'NN','way','way',1,'nn','the other - - round , ',false
695558,'HYPH','-','-',0,'amod','other - way round , thus ',false
695559,'NN','round','round',1,'dobj','- way - , thus it ',false
695560,',',',',',',0,'punct','way - round thus it is ',false
695561,'RB','thus','thus',1,'advmod','- round , it is difficult ',false
695562,'PRP','it','it',1,'nsubj','round , thus is difficult to ',false
695563,'VBZ','be','is',1,'cop',', thus it difficult to grip ',false
695564,'JJ','difficult','difficult',1,'ccomp','thus it is to grip it ',false
695565,'TO','to','to',1,'aux','it is difficult grip it from ',false
695566,'VB','grip','grip',1,'xcomp','is difficult to it from the ',false
695567,'PRP','it','it',1,'dobj','difficult to grip from the inside ',false
695568,'IN','from','from',1,'prep','to grip it the inside . ',false
695569,'DT','the','the',1,'det','grip it from inside . ',false
695570,'NN','inside','inside',1,'pobj','it from the . ',false
695571,'.','.','.',0,'punct','from the inside ',false
695572,'DT','the','The',1,'det','wardrobe doors are ',false
695573,'NN','wardrobe','wardrobe',1,'nn','The doors are difficult ',false
695574,'NNS','door','doors',1,'nsubj','The wardrobe are difficult to ',false
695575,'VBP','be','are',1,'cop','The wardrobe doors difficult to open ',false
695576,'JJ','difficult','difficult',1,'ROOT','wardrobe doors are to open because ',false
695577,'TO','to','to',1,'aux','doors are difficult open because the ',false
695578,'VB','open','open',1,'xcomp','are difficult to because the recess ',false
695579,'IN','because','because',1,'dep','difficult to open the recess given ',false
695580,'DT','the','the',1,'det','to open because recess given for ',false
695581,'NN','recess','recess',1,'ccomp','open because the given for the ',false
695582,'VBN','give','given',1,'partmod','because the recess for the grip ',false
695583,'IN','for','for',1,'mark','the recess given the grip provides ',false
695584,'DT','the','the',1,'det','recess given for grip provides insufficient ',false
695585,'NN','grip','grip',1,'nsubj','given for the provides insufficient support ',false
695586,'VBZ','provide','provides',1,'advcl','for the grip insufficient support . ',false
695587,'JJ','insufficient','insufficient',1,'amod','the grip provides support . ',false
695588,'NN','support','support',1,'dobj','grip provides insufficient . ',false
695589,'.','.','.',0,'punct','provides insufficient support ',false
695784,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
695785,'.','.','.',0,'punct','Exceptional ',false
695786,'DT','all','All',1,'dep','fine ',false
695787,'RB','fine','fine',1,'ROOT','All ',false
695932,'DT','the','The',1,'det','stay was comfortable ',false
695933,'NN','stay','stay',1,'nsubj','The was comfortable . ',false
695934,'VBD','be','was',1,'cop','The stay comfortable . ',false
695935,'JJ','comfortable','comfortable',1,'ROOT','The stay was . ',false
695936,'.','.','.',0,'punct','stay was comfortable ',false
695937,'DT','the','The',1,'det','room . ',false
695938,'NN','room','room',1,'ROOT','The . ',false
695939,'.','.','.',0,'punct','The room ',false
695940,'NN','nothing','Nothing',1,'nsubj','specific ',false
695941,'JJ','specific','specific',1,'ROOT','Nothing ',false
696092,'PRP','it','It',1,'nsubj','was good stay ',false
696093,'VBD','be','was',1,'cop','It good stay . ',false
696094,'JJ','good','good',1,'amod','It was stay . ',false
696095,'NN','stay','stay',1,'ROOT','It was good . ',false
696096,'.','.','.',0,'punct','was good stay ',false
696097,'NNP','courtesy','Courtesy',1,'ROOT',', cleanliness s. ',false
696098,',',',',',',0,'punct','Courtesy cleanliness s. Nil ',false
696099,'NN','cleanliness','cleanliness',1,'appos','Courtesy , s. Nil ',false
696100,'.','s.','s.',1,'punct','Courtesy , cleanliness Nil ',false
696101,'NNP','nil','Nil',1,'dep',', cleanliness s. ',false
696182,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
696183,'.','.','.',0,'punct','Wonderful ',false
696184,'JJ','good','Good',1,'ROOT','. ',false
696185,'.','.','.',0,'punct','Good ',false
696186,'JJ','good','Good',1,'ROOT','',false
697200,'RB','very','Very',1,'advmod','friendly and helpful ',false
697201,'JJ','friendly','friendly',1,'ROOT','Very and helpful . ',false
697202,'CC','and','and',1,'cc','Very friendly helpful . ',false
697203,'JJ','helpful','helpful',1,'conj','Very friendly and . ',false
697204,'.','.','.',0,'punct','friendly and helpful ',false
697205,'JJ','prompt','Prompt',1,'amod','and efficient service ',false
697206,'CC','and','and',1,'cc','Prompt efficient service and ',false
697207,'JJ','efficient','efficient',1,'conj','Prompt and service and comfortable ',false
697208,'NN','service','service',1,'ROOT','Prompt and efficient and comfortable stay ',false
697209,'CC','and','and',1,'cc','and efficient service comfortable stay . ',false
697210,'JJ','comfortable','comfortable',1,'amod','efficient service and stay . ',false
697211,'NN','stay','stay',1,'conj','service and comfortable . ',false
697212,'.','.','.',0,'punct','and comfortable stay ',false
697213,'JJ','good','Good',1,'amod','value . ',false
697214,'NN','value','value',1,'ROOT','Good . ',false
697215,'.','.','.',0,'punct','Good value ',false
697216,'NNP','wi','Wi',1,'nn','Fi , Shower ',false
697217,'NNP','fi','Fi',1,'nsubj','Wi , Shower , ',false
697218,',',',',',',0,'punct','Wi Fi Shower , Comfort ',false
697219,'NNP','shower','Shower',1,'dep','Wi Fi , , Comfort of ',false
697220,',',',',',',0,'punct','Fi , Shower Comfort of bed ',false
697221,'NNP','comfort','Comfort',1,'ROOT',', Shower , of bed and ',false
697222,'IN','of','of',1,'prep','Shower , Comfort bed and linen ',false
697223,'NN','bed','bed',1,'pobj',', Comfort of and linen . ',false
697224,'CC','and','and',1,'cc','Comfort of bed linen . ',false
697225,'NN','linen','linen',1,'conj','of bed and . ',false
697226,'.','.','.',0,'punct','bed and linen ',false
697227,'NN','breakfast','Breakfast',1,'nn','and staff helpfulness ',false
697228,'CC','and','and',1,'cc','Breakfast staff helpfulness . ',false
697229,'NN','staff','staff',1,'conj','Breakfast and helpfulness . ',false
697230,'NN','helpfulness','helpfulness',1,'ROOT','Breakfast and staff . ',false
697231,'.','.','.',0,'punct','and staff helpfulness ',false
697232,'JJ','breakfast','Breakfast',1,'amod','lady who helped ',false
697233,'NN','lady','lady',1,'nsubj','Breakfast who helped me ',false
697234,'WP','who','who',1,'nsubj','Breakfast lady helped me to ',false
697235,'VBD','help','helped',1,'rcmod','Breakfast lady who me to my ',false
697236,'PRP','me','me',1,'dobj','lady who helped to my table ',false
697237,'IN','to','to',1,'prep','who helped me my table was ',false
697238,'PRP$','my','my',1,'poss','helped me to table was nt ',false
697239,'NN','table','table',1,'pobj','me to my was nt very ',false
697240,'VBD','be','was',1,'cop','to my table nt very smiley ',false
697241,'RB','not','nt',1,'neg','my table was very smiley or ',false
697242,'RB','very','very',1,'advmod','table was nt smiley or helpful ',false
697243,'JJ','smiley','smiley',1,'ROOT','was nt very or helpful . ',false
697244,'CC','or','or',1,'cc','nt very smiley helpful . ',false
697245,'JJ','helpful','helpful',1,'conj','very smiley or . ',false
697246,'.','.','.',0,'punct','smiley or helpful ',false
697247,'RB','just','Just',1,'advmod','wanted room number ',false
697248,'VBD','want','wanted',1,'ROOT','Just room number and ',false
697249,'NN','room','room',1,'nn','Just wanted number and told ',false
697250,'NN','number','number',1,'dobj','Just wanted room and told me ',false
697251,'CC','and','and',1,'cc','wanted room number told me table ',false
697252,'VBD','tell','told',1,'conj','room number and me table number ',false
697253,'PRP','me','me',1,'dobj','number and told table number . ',false
697254,'NN','table','table',1,'nn','and told me number . ',false
697255,'NN','number','number',1,'dobj','told me table . ',false
697256,'.','.','.',0,'punct','me table number ',false
697257,'VBD','do','Did',1,'aux','nt tell me ',false
697258,'RB','not','nt',1,'neg','Did tell me where ',false
697259,'VB','tell','tell',1,'ROOT','Did nt me where to ',false
697260,'PRP','me','me',1,'dobj','Did nt tell where to find ',false
697261,'WRB','where','where',1,'advmod','nt tell me to find things ',false
697262,'TO','to','to',1,'aux','tell me where find things or ',false
697263,'VB','find','find',1,'advcl','me where to things or ask ',false
697264,'NNS','thing','things',1,'dobj','where to find or ask if ',false
697265,'CC','or','or',1,'cc','to find things ask if I ',false
697266,'VB','ask','ask',1,'conj','find things or if I wanted ',false
697267,'IN','if','if',1,'mark','things or ask I wanted anything ',false
697268,'PRP','i','I',1,'nsubj','or ask if wanted anything . ',false
697269,'VBD','want','wanted',1,'advcl','ask if I anything . ',false
697270,'NN','anything','anything',1,'dobj','if I wanted . ',false
697271,'.','.','.',0,'punct','I wanted anything ',false
697652,'JJ','nice','Nice',1,'amod','place , nice ',false
697653,'NN','place','place',1,'ROOT','Nice , nice staff ',false
697654,',',',',',',0,'punct','Nice place nice staff , ',false
697655,'JJ','nice','nice',1,'amod','Nice place , staff , old ',false
697656,'NN','staff','staff',1,'conj','place , nice , old and ',false
697657,',',',',',',0,'punct',', nice staff old and expensive ',false
697658,'JJ','old','old',1,'amod','nice staff , and expensive room ',false
697659,'CC','and','and',1,'cc','staff , old expensive room . ',false
697660,'JJ','expensive','expensive',1,'conj',', old and room . ',false
697661,'NN','room','room',1,'appos','old and expensive . ',false
697662,'.','.','.',0,'punct','and expensive room ',false
697663,'NNP','location','Location',1,'nsubj','was perfect . ',false
697664,'VBD','be','was',1,'cop','Location perfect . ',false
697665,'JJ','perfect','perfect',1,'ROOT','Location was . ',false
697666,'.','.','.',0,'punct','Location was perfect ',false
697667,'DT','the','The',1,'det','furniture of the ',false
697668,'NN','furniture','furniture',1,'nsubj','The of the room ',false
697669,'IN','of','of',1,'prep','The furniture the room was ',false
697670,'DT','the','the',1,'det','The furniture of room was old ',false
697671,'NN','room','room',1,'pobj','furniture of the was old ',false
697672,'VBD','be','was',1,'cop','of the room old ',false
697673,'JJ','old','old',1,'ROOT','the room was ',false
698312,'JJ','comfortable','Comfortable',1,'ROOT','stay with very ',false
698313,'VB','stay','stay',1,'dep','Comfortable with very friendly ',false
698314,'IN','with','with',1,'prep','Comfortable stay very friendly and ',false
698315,'RB','very','very',1,'advmod','Comfortable stay with friendly and helpful ',false
698316,'JJ','friendly','friendly',1,'amod','stay with very and helpful staff ',false
698317,'CC','and','and',1,'cc','with very friendly helpful staff . ',false
698318,'JJ','helpful','helpful',1,'conj','very friendly and staff . ',false
698319,'NN','staff','staff',1,'pobj','friendly and helpful . ',false
698320,'.','.','.',0,'punct','and helpful staff ',false
698321,'NNP','access','Access',1,'nsubj','to executive lounge ',false
698322,'IN','to','to',1,'prep','Access executive lounge was ',false
698323,'JJ','executive','executive',1,'amod','Access to lounge was excellent ',false
698324,'NN','lounge','lounge',1,'pobj','Access to executive was excellent . ',false
698325,'VBD','be','was',1,'cop','to executive lounge excellent . ',false
698326,'JJ','excellent','excellent',1,'ROOT','executive lounge was . ',false
698327,'.','.','.',0,'punct','lounge was excellent ',false
698328,'VBP','get','Got',1,'ROOT','a decent snack ',false
698329,'DT','a','a',1,'det','Got decent snack when ',false
698330,'JJ','decent','decent',1,'amod','Got a snack when we ',false
698331,'NN','snack','snack',1,'dobj','Got a decent when we did ',false
698332,'WRB','when','when',1,'advmod','a decent snack we did nt ',false
698333,'PRP','we','we',1,'nsubj','decent snack when did nt want ',false
698334,'VBD','do','did',1,'aux','snack when we nt want a ',false
698335,'RB','not','nt',1,'neg','when we did want a full ',false
698336,'VB','want','want',1,'advcl','we did nt a full dinner ',false
698337,'DT','a','a',1,'det','did nt want full dinner and ',false
698338,'JJ','full','full',1,'amod','nt want a dinner and was ',false
698339,'NN','dinner','dinner',1,'dobj','want a full and was able ',false
698340,'CC','and','and',1,'cc','a full dinner was able to ',false
698341,'VBD','be','was',1,'cop','full dinner and able to print ',false
698342,'JJ','able','able',1,'conj','dinner and was to print and ',false
698343,'TO','to','to',1,'aux','and was able print and scan ',false
698344,'VB','print','print',1,'xcomp','was able to and scan documents ',false
698345,'CC','and','and',1,'cc','able to print scan documents . ',false
698346,'VB','scan','scan',1,'conj','to print and documents . ',false
698347,'NNS','document','documents',1,'dobj','print and scan . ',false
698348,'.','.','.',0,'punct','and scan documents ',false
698349,'DT','no','No',1,'det','decent walking area ',false
698350,'JJ','decent','decent',1,'nsubj','No walking area in ',false
698351,'VBG','walk','walking',1,'amod','No decent area in neighborhood ',false
698352,'NN','area','area',1,'ROOT','No decent walking in neighborhood . ',false
698353,'IN','in','in',1,'prep','decent walking area neighborhood . ',false
698354,'NN','neighborhood','neighborhood',1,'pobj','walking area in . ',false
698355,'.','.','.',0,'punct','area in neighborhood ',false
698484,'JJ','amazing','Amazing',1,'ROOT','. ',false
698485,'.','.','.',0,'punct','Amazing ',false
698486,'NN','breakfast','Breakfast',1,'nn','and staff support ',false
698487,'CC','and','and',1,'cc','Breakfast staff support ',false
698488,'NN','staff','staff',1,'conj','Breakfast and support ',false
698489,'NN','support','support',1,'ROOT','Breakfast and staff ',false
698860,'JJ','excellent','Excellent',1,'ROOT','. ',false
698861,'.','.','.',0,'punct','Excellent ',false
698862,'DT','this','This',1,'det','hotel is situated ',false
698863,'NN','hotel','hotel',1,'nsubjpass','This is situated where ',false
698864,'VBZ','be','is',1,'auxpass','This hotel situated where my ',false
698865,'VBN','situate','situated',1,'ROOT','This hotel is where my business ',false
698866,'WRB','where','where',1,'advmod','hotel is situated my business contacts ',false
698867,'PRP$','my','my',1,'poss','is situated where business contacts are ',false
698868,'NN','business','business',1,'nn','situated where my contacts are close ',false
698869,'NNS','contact','contacts',1,'nsubj','where my business are close by ',false
698870,'VBP','be','are',1,'cop','my business contacts close by . ',false
698871,'JJ','close','close',1,'advcl','business contacts are by . ',false
698872,'IN','by','by',1,'dep','contacts are close . ',false
698873,'.','.','.',0,'punct','are close by ',false
698874,'DT','the','The',1,'det','see through glass ',false
698875,'NN','see','see',1,'ROOT','The through glass between ',false
698876,'IN','through','through',1,'prep','The see glass between bathroom ',false
698877,'NN','glass','glass',1,'pobj','The see through between bathroom and ',false
698878,'IN','between','between',1,'prep','see through glass bathroom and bedroom ',false
698879,'NN','bathroom','bathroom',1,'pobj','through glass between and bedroom and ',false
698880,'CC','and','and',1,'cc','glass between bathroom bedroom and no ',false
698881,'NN','bedroom','bedroom',1,'conj','between bathroom and and no hand ',false
698882,'CC','and','and',1,'cc','bathroom and bedroom no hand bidets ',false
698883,'DT','no','no',1,'det','and bedroom and hand bidets ',false
698884,'NN','hand','hand',1,'nn','bedroom and no bidets ',false
698885,'NNS','bidet','bidets',1,'conj','and no hand ',false
699192,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
699193,'.','.','.',0,'punct','Wonderful ',false
699194,'NN','food','food',1,'nsubj','was good staff ',false
699195,'VBD','be','was',1,'cop','food good staff very ',false
699196,'JJ','good','good',1,'amod','food was staff very helpful ',false
699197,'NN','staff','staff',1,'nsubj','food was good very helpful , ',false
699198,'RB','very','very',1,'advmod','was good staff helpful , area ',false
699199,'JJ','helpful','helpful',1,'amod','good staff very , area in ',false
699200,',',',',',',0,'punct','staff very helpful area in lobby ',false
699201,'NN','area','area',1,'conj','very helpful , in lobby was ',false
699202,'IN','in','in',1,'prep','helpful , area lobby was bright ',false
699203,'NN','lobby','lobby',1,'pobj',', area in was bright and ',false
699204,'VBD','be','was',1,'cop','area in lobby bright and appealing ',false
699205,'JJ','bright','bright',1,'ROOT','in lobby was and appealing , ',false
699206,'CC','and','and',1,'cc','lobby was bright appealing , overall ',false
699207,'JJ','appealing','appealing',1,'conj','was bright and , overall very ',false
699208,',',',',',',0,'punct','bright and appealing overall very nice ',false
699209,'RB','overall','overall',1,'advmod','and appealing , very nice ',false
699210,'RB','very','very',1,'advmod','appealing , overall nice ',false
699211,'JJ','nice','nice',1,'dep',', overall very ',false
699498,'JJ','comfortable','Comfortable',1,'ROOT','and enjoyable . ',false
699499,'CC','and','and',1,'cc','Comfortable enjoyable . ',false
699500,'JJ','enjoyable','enjoyable',1,'conj','Comfortable and . ',false
699501,'.','.','.',0,'punct','Comfortable and enjoyable ',false
699502,'JJ','clean','Clean',1,'amod','and super friendly ',false
699503,'CC','and','and',1,'cc','Clean super friendly staff ',false
699504,'JJ','super','super',1,'conj','Clean and friendly staff . ',false
699505,'JJ','friendly','friendly',1,'amod','Clean and super staff . ',false
699506,'NN','staff','staff',1,'ROOT','and super friendly . ',false
699507,'.','.','.',0,'punct','super friendly staff ',false
699508,'JJ','electrical','Electrical',1,'amod','sockets seem worn ',false
699509,'NNS','socket','sockets',1,'nsubjpass','Electrical seem worn out ',false
699510,'VBP','seem','seem',1,'auxpass','Electrical sockets worn out and ',false
699511,'VBN','wear','worn',1,'ROOT','Electrical sockets seem out and need ',false
699512,'RP','out','out',1,'prt','sockets seem worn and need replacement ',false
699513,'CC','and','and',1,'cc','seem worn out need replacement . ',false
699514,'VB','need','need',1,'conj','worn out and replacement . ',false
699515,'NN','replacement','replacement',1,'dobj','out and need . ',false
699516,'.','.','.',0,'punct','and need replacement ',false
699634,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
699635,'.','.','.',0,'punct','Exceptional ',false
699636,'NNP','masala','Masala',1,'nn','tea and Overall ',false
699637,'NN','tea','tea',1,'ROOT','Masala and Overall Spread ',false
699638,'CC','and','and',1,'cc','Masala tea Overall Spread ',false
699639,'RB','overall','Overall',1,'advmod','Masala tea and Spread ',false
699640,'NNP','spread','Spread',1,'conj','tea and Overall ',false
701020,'JJ','comfortable','Comfortable',1,'amod','& cozy stay ',false
701021,'CC','&','&',0,'cc','Comfortable cozy stay . ',false
701022,'JJ','cozy','cozy',1,'conj','Comfortable & stay . ',false
701023,'NN','stay','stay',1,'ROOT','Comfortable & cozy . ',false
701024,'.','.','.',0,'punct','& cozy stay ',false
701025,'DT','the','The',1,'det','location of the ',false
701026,'NN','location','location',1,'nsubj','The of the hotel ',false
701027,'IN','of','of',1,'prep','The location the hotel is ',false
701028,'DT','the','the',1,'det','The location of hotel is outstanding ',false
701029,'NN','hotel','hotel',1,'pobj','location of the is outstanding with ',false
701030,'VBZ','be','is',1,'cop','of the hotel outstanding with various ',false
701031,'JJ','outstanding','outstanding',1,'ROOT','the hotel is with various modes ',false
701032,'IN','with','with',1,'prep','hotel is outstanding various modes of ',false
701033,'JJ','various','various',1,'amod','is outstanding with modes of transportation ',false
701034,'NNS','mode','modes',1,'pobj','outstanding with various of transportation nearby ',false
701035,'IN','of','of',1,'prep','with various modes transportation nearby . ',false
701036,'NN','transportation','transportation',1,'pobj','various modes of nearby . ',false
701037,'RB','nearby','nearby',1,'advmod','modes of transportation . ',false
701038,'.','.','.',0,'punct','of transportation nearby ',false
701039,'DT','the','The',1,'det','hotel itself is ',false
701040,'NN','hotel','hotel',1,'nsubj','The itself is very ',false
701041,'PRP','itself','itself',1,'dep','The hotel is very clean ',false
701042,'VBZ','be','is',1,'cop','The hotel itself very clean & ',false
701043,'RB','very','very',1,'advmod','hotel itself is clean & elegant ',false
701044,'JJ','clean','clean',1,'ROOT','itself is very & elegant & ',false
701045,'CC','&','&',0,'cc','is very clean elegant & they ',false
701046,'JJ','elegant','elegant',1,'conj','very clean & & they have ',false
701047,'CC','&','&',0,'cc','clean & elegant they have improved ',false
701048,'PRP','they','they',1,'nsubj','& elegant & have improved their ',false
701049,'VBP','have','have',1,'aux','elegant & they improved their in-room ',false
701050,'VBN','improve','improved',1,'conj','& they have their in-room dining ',false
701051,'PRP$','their','their',1,'poss','they have improved in-room dining as ',false
701052,'NN','in-room','in-room',1,'nn','have improved their dining as well ',false
701053,'NN','dining','dining',1,'dobj','improved their in-room as well . ',false
701054,'RB','as','as',1,'advmod','their in-room dining well . ',false
701055,'RB','well','well',1,'advmod','in-room dining as . ',false
701056,'.','.','.',0,'punct','dining as well ',false
701057,'DT','the','The',1,'det','pillows were soft ',false
701058,'NNS','pillow','pillows',1,'nsubj','The were soft & ',false
701059,'VBD','be','were',1,'cop','The pillows soft & comfortable ',false
701060,'JJ','soft','soft',1,'ROOT','The pillows were & comfortable & ',false
701061,'CC','&','&',0,'cc','pillows were soft comfortable & the ',false
701062,'JJ','comfortable','comfortable',1,'conj','were soft & & the service ',false
701063,'CC','&','&',0,'cc','soft & comfortable the service was ',false
701064,'DT','the','the',1,'det','& comfortable & service was excellent ',false
701065,'NN','service','service',1,'nsubj','comfortable & the was excellent . ',false
701066,'VBD','be','was',1,'cop','& the service excellent . ',false
701067,'JJ','excellent','excellent',1,'conj','the service was . ',false
701068,'.','.','.',0,'punct','service was excellent ',false
701069,'DT','the','The',1,'det','breakfast was superb ',false
701070,'NN','breakfast','breakfast',1,'nsubj','The was superb with ',false
701071,'VBD','be','was',1,'aux','The breakfast superb with a ',false
701072,'VBG','superb','superb',1,'ROOT','The breakfast was with a variety ',false
701073,'IN','with','with',1,'prep','breakfast was superb a variety of ',false
701074,'DT','a','a',1,'det','was superb with variety of options ',false
701075,'NN','variety','variety',1,'pobj','superb with a of options at ',false
701076,'IN','of','of',1,'prep','with a variety options at the ',false
701077,'NNS','option','options',1,'pobj','a variety of at the buffet ',false
701078,'IN','at','at',1,'prep','variety of options the buffet . ',false
701079,'DT','the','the',1,'det','of options at buffet . ',false
701080,'NN','buffet','buffet',1,'pobj','options at the . ',false
701081,'.','.','.',0,'punct','at the buffet ',false
701082,'RB','overall','Overall',1,'advmod','an amazing experience ',false
701083,'DT','an','an',1,'det','Overall amazing experience & ',false
701084,'JJ','amazing','amazing',1,'amod','Overall an experience & would ',false
701085,'NN','experience','experience',1,'ROOT','Overall an amazing & would like ',false
701086,'CC','&','&',0,'cc','an amazing experience would like to ',false
701087,'MD','would','would',1,'aux','amazing experience & like to visit ',false
701088,'VB','like','like',1,'conj','experience & would to visit again ',false
701089,'TO','to','to',1,'aux','& would like visit again . ',false
701090,'VB','visit','visit',1,'xcomp','would like to again . ',false
701091,'RB','again','again',1,'advmod','like to visit . ',false
701092,'.','.','.',0,'punct','to visit again ',false
701093,'IN','as','As',1,'mark','mentioned in my ',false
701094,'VBN','mention','mentioned',1,'ROOT','As in my previous ',false
701095,'IN','in','in',1,'prep','As mentioned my previous review ',false
701096,'PRP$','my','my',1,'poss','As mentioned in previous review , ',false
701097,'JJ','previous','previous',1,'amod','mentioned in my review , considering ',false
701098,'NN','review','review',1,'pobj','in my previous , considering the ',false
701099,',',',',',',0,'prep','my previous review considering the hotel ',false
701100,'VBG','consider','considering',1,'partmod','previous review , the hotel has ',false
701101,'DT','the','the',1,'det','review , considering hotel has Asian ',false
701102,'NN','hotel','hotel',1,'nsubj',', considering the has Asian guests ',false
701103,'VBZ','have','has',1,'ccomp','considering the hotel Asian guests ( ',false
701104,'JJ','asian','Asian',1,'amod','the hotel has guests ( especially ',false
701105,'NNS','guest','guests',1,'dobj','hotel has Asian ( especially Indians ',false
701106,'-LRB-','(','(',0,'aux','has Asian guests especially Indians ) ',false
701107,'RB','especially','especially',1,'advmod','Asian guests ( Indians ) , ',false
701108,'NNPS','indian','Indians',1,'dep','guests ( especially ) , they ',false
701109,'-RRB-',')',')',0,'prt','( especially Indians , they should ',false
701110,',',',',',',0,'punct','especially Indians ) they should keep ',false
701111,'PRP','they','they',1,'nsubj','Indians ) , should keep a ',false
701112,'MD','should','should',1,'aux',') , they keep a water ',false
701113,'VB','keep','keep',1,'infmod',', they should a water faucet ',false
701114,'DT','a','a',1,'det','they should keep water faucet . ',false
701115,'NN','water','water',1,'nn','should keep a faucet . ',false
701116,'NN','faucet','faucet',1,'dobj','keep a water . ',false
701117,'.','.','.',0,'punct','a water faucet ',false
702420,'JJ','good','Good',1,'ROOT','. ',false
702421,'.','.','.',0,'punct','Good ',false
702422,'DT','the','The',1,'det','hotel s policy ',false
702423,'NN','hotel','hotel',1,'poss','The s policy of ',false
702424,'POS','s','s',1,'possessive','The hotel policy of blocking ',false
