@relation Lage

@attribute id numeric
@attribute words string
@attribute lemmas string
@attribute pos string
@attribute bigrams string
@attribute tagwordset1 string
@attribute tagwordset2 string
@attribute tagwordset3 string
@attribute tagwordset4 string
@attribute tagwordset5 string
@attribute tagwordset6 string
@attribute tagwordset7 string
@attribute tagwordset8 string
@attribute aspecttype {true, false}

@data
32896,'were put smoking floor was disgusting ','be put smoking floor be disgusting ','VBD VBN NN NN VBD JJ ','_were_first _put_on _smoking_floor _floor_, _was_disgusting _disgusting_! ',0,0,0,0,0,0,0,0,false
32897,'checking was slow queuing system ','check be slow queuing system ','VBG VBD JJ JJ NN ','_checking_out _was_slow _slow_, _queuing_system _system_. ',0,0,0,0,0,0,0,0,false
32898,'were pleased duty manager came rescue ','be pleased duty manager come rescue ','VBD JJ NN NN VBD NN ','_were_pleased _pleased_when _duty_manager _manager_came _came_to _rescue_! ',0,0,0,0,0,0,0,0,false
32954,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
32955,'staff ground floor restaurant momo ','staff ground floor restaurant momo ','NN NN NN NN NNP ','_staff_at _ground_floor _floor_restaurant _restaurant_( _momo_? ',0,0,0,0,0,0,0,0,false
32956,'mr.patwardhan were excellent ','mr.patwardhan be excellent ','NNP VBD JJ ','_mr.patwardhan_were _were_excellent _excellent_. ',0,0,0,0,0,0,0,0,false
32957,'room tv ','room tv ','NNP NNP ','_room_tv _tv_. ',0,0,0,0,0,0,0,0,false
32958,'working ','work ','VBG ','_working_properly ',0,0,0,0,0,0,0,0,false
32992,'comfortable business hotel international airport mumbai ','comfortable business hotel international airport mumbai ','JJ NN NN JJ NN NNP ','_comfortable_business _business_hotel _hotel_very _international_airport _airport_in _mumbai_. ',0,0,0,0,0,0,0,0,true
32993,'nice comfortable spacious room close sahar international terminal ','nice comfortable spacious room close sahar international terminal ','NNP JJ JJ NN JJ NNP JJ NN ','_nice_, _comfortable_and _spacious_room _room_, _close_to _sahar_( _international_) _terminal_. ',0,0,0,0,0,0,0,0,true
32994,'bed was soft ','bed be soft ','NN VBD JJ ','_bed_was _was_too _soft_. ',0,0,0,0,0,0,0,0,false
32995,'more firm bed be better ','more firm bed be good ','JJR JJ NN VB JJR ','_more_firm _firm_bed _bed_would _be_better ',0,0,0,0,0,0,0,0,false
33024,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33025,'','','','',0,0,0,0,0,0,0,0,false
33026,'fs has cheerful helpful staff ','f have cheerful helpful staff ','NNS VBZ JJ JJ NN ','_fs_has _has_very _cheerful_and _helpful_staff _staff_. ',0,0,0,0,0,0,0,0,false
33027,'everything was good ','everything be good ','NN VBD JJ ','_everything_was _was_good ',0,0,0,0,0,0,0,0,false
33054,'excellent value money property ','excellent value money property ','JJ NNP NNP NN ','_excellent_value _value_for _money_property _property_. ',0,0,0,0,0,0,0,0,false
33055,'wide variety breakfast options ','wide variety breakfast option ','JJ NN JJ NNS ','_wide_variety _variety_of _breakfast_options _options_. ',0,0,0,0,0,0,0,0,false
33056,'friendly staff ','friendly staff ','JJ NN ','_friendly_staff ',0,0,0,0,0,0,0,0,false
33082,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33083,'doors bathrooms difficult open shower controls working ','door bathroom difficult open shower control work ','NNS NNS JJ VB NN NNS VBG ','_doors_of _bathrooms_difficult _difficult_to _open_, _shower_controls _controls_not _working_properly ',0,0,0,0,0,0,0,0,false
33084,'ft shut hand shower ','ft shut hand shower ','JJ JJ NN NN ','_ft_shut _shut_hand _hand_shower _shower_when ',0,0,0,0,0,0,0,0,false
33085,'head shower is working ','head shower be work ','NNP NN VBZ VBG ','_head_shower _shower_is _is_working _working_.. ',0,0,0,0,0,0,0,0,false
33086,'dribbles ','dribble ','VBZ ','',0,0,0,0,0,0,0,0,false
33118,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
33119,'great staff good breakfast ','great staff good breakfast ','JJ NN JJ NN ','_great_staff _staff_good _good_breakfast _breakfast_. ',0,0,0,0,0,0,0,0,false
33120,'food is expensive ','food be expensive ','NN VBZ JJ ','_food_is _is_too ',0,0,0,0,0,0,0,0,false
33154,'enjoyable stay ','enjoyable stay ','JJ NN ','_enjoyable_stay _stay_! ',0,0,0,0,0,0,0,0,false
33155,'best asset hotel is staff ','good asset hotel be staff ','JJS NN NN VBZ NN ','_best_asset _asset_of _hotel_is _is_the _staff_. ',0,0,0,0,0,0,0,0,false
33156,'restaurant staff was responsive suggestions thank chef lucky singh ','restaurant staff be responsive suggestion thank chef lucky singh ','NN NN VBD JJ NNS VBP NNP NNP NNP ','_restaurant_staff _staff_was _was_very _responsive_to _suggestions_- _thank_you _chef_lucky _lucky_singh _singh_! ',0,0,0,0,0,0,0,0,false
33157,'concierge went way help particular mr. nivrutti kamble ','concierge go way help particular mr. nivrutti kamble ','NNP VBD NN VB JJ NNP NNP NNP ','_concierge_went _went_out _way_to _help_us _particular_mr. _mr._nivrutti _nivrutti_kamble _kamble_. ',0,0,0,0,0,0,0,0,false
33158,'observations have more do ergonomic design facilities room ','observation have more do ergonomic design facility room ','NNS VBP JJR VB JJ NN NNS NN ','_observations_have _have_more _more_to _do_with _ergonomic_design _design_of _facilities_in _room_. ',0,0,0,0,0,0,0,0,false
33159,'toilet room have hygiene faucet pretty standard hotels india ','toilet room have hygiene faucet pretty standard hotel india ','NN NN VB NN NN JJ NN NNS NNP ','_toilet_in _room_should _have_the _hygiene_faucet _faucet_- _pretty_standard _standard_in _hotels_in _india_. ',0,0,0,0,0,0,0,0,false
33160,'sliding door toilet is heavy does slide ','slide door toilet be heavy do slide ','VBG NN NN VBZ JJ VBZ VB ','_sliding_door _door_of _toilet_is _is_heavy _heavy_and _does_not _slide_smoothly ',0,0,0,0,0,0,0,0,false
33161,'hand grip is installed other way round is difficult grip inside ','hand grip be instal other way round be difficult grip inside ','NN NN VBZ VBN JJ NN NN VBZ JJ VB NN ','_hand_grip _grip_is _is_installed _installed_the _other_- _way_- _round_, _is_difficult _difficult_to _grip_it _inside_. ',0,0,0,0,0,0,0,0,false
33162,'wardrobe doors are difficult open recess given grip provides insufficient support ','wardrobe door be difficult open recess give grip provide insufficient support ','NN NNS VBP JJ VB NN VBN NN VBZ JJ NN ','_wardrobe_doors _doors_are _are_difficult _difficult_to _open_because _recess_given _given_for _grip_provides _provides_insufficient _insufficient_support _support_. ',0,0,0,0,0,0,0,0,false
33212,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
33213,'','','','',0,0,0,0,0,0,0,0,false
33230,'stay was comfortable ','stay be comfortable ','NN VBD JJ ','_stay_was _was_comfortable _comfortable_. ',0,0,0,0,0,0,0,0,false
33231,'room ','room ','NN ','_room_. ',0,0,0,0,0,0,0,0,false
33232,'nothing specific ','nothing specific ','NN JJ ','_nothing_specific ',0,0,0,0,0,0,0,0,false
33252,'was good stay ','be good stay ','VBD JJ NN ','_was_good _good_stay _stay_. ',0,0,0,0,0,0,0,0,false
33253,'courtesy cleanliness nil ','courtesy cleanliness nil ','NNP NN NNP ','_courtesy_, _cleanliness_s. ',0,0,0,0,0,0,0,0,false
33270,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
33271,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33272,'good ','good ','JJ ','',0,0,0,0,0,0,0,0,false
33304,'friendly helpful ','friendly helpful ','JJ JJ ','_friendly_and _helpful_. ',0,0,0,0,0,0,0,0,false
33305,'prompt efficient service comfortable stay ','prompt efficient service comfortable stay ','JJ JJ NN JJ NN ','_prompt_and _efficient_service _service_and _comfortable_stay _stay_. ',0,0,0,0,0,0,0,0,false
33306,'good value ','good value ','JJ NN ','_good_value _value_. ',0,0,0,0,0,0,0,0,false
33307,'wi fi shower comfort bed linen ','wi fi shower comfort bed linen ','NNP NNP NNP NNP NN NN ','_wi_fi _fi_, _shower_, _comfort_of _bed_and _linen_. ',0,0,0,0,0,0,0,0,false
33308,'breakfast staff helpfulness ','breakfast staff helpfulness ','NN NN NN ','_breakfast_and _staff_helpfulness _helpfulness_. ',0,0,0,0,0,0,0,0,false
33309,'breakfast lady helped table was smiley helpful ','breakfast lady help table be smiley helpful ','JJ NN VBD NN VBD JJ JJ ','_breakfast_lady _lady_who _helped_me _table_was _was_nt _smiley_or _helpful_. ',0,0,0,0,0,0,0,0,false
33310,'wanted room number told table number ','want room number tell table number ','VBD NN NN VBD NN NN ','_wanted_room _room_number _number_and _told_me _table_number _number_. ',0,0,0,0,0,0,0,0,false
33311,'did tell find things ask wanted anything ','do tell find thing ask want anything ','VBD VB VB NNS VB VBD NN ','_did_nt _tell_me _find_things _things_or _ask_if _wanted_anything _anything_. ',0,0,0,0,0,0,0,0,false
33358,'nice place nice staff old expensive room ','nice place nice staff old expensive room ','JJ NN JJ NN JJ JJ NN ','_nice_place _place_, _nice_staff _staff_, _old_and _expensive_room _room_. ',0,0,0,0,0,0,0,0,false
33359,'location was perfect ','location be perfect ','NNP VBD JJ ','_location_was _was_perfect _perfect_. ',0,0,0,0,0,0,0,0,true
33360,'furniture room was old ','furniture room be old ','NN NN VBD JJ ','_furniture_of _room_was _was_old ',0,0,0,0,0,0,0,0,false
33384,'comfortable stay friendly helpful staff ','comfortable stay friendly helpful staff ','JJ VB JJ JJ NN ','_comfortable_stay _stay_with _friendly_and _helpful_staff _staff_. ',0,0,0,0,0,0,0,0,false
33385,'access executive lounge was excellent ','access executive lounge be excellent ','NNP JJ NN VBD JJ ','_access_to _executive_lounge _lounge_was _was_excellent _excellent_. ',0,0,0,0,0,0,0,0,false
33386,'got decent snack did want full dinner was able print scan documents ','get decent snack do want full dinner be able print scan document ','VBP JJ NN VBD VB JJ NN VBD JJ VB VB NNS ','_got_a _decent_snack _snack_when _did_nt _want_a _full_dinner _dinner_and _was_able _able_to _print_and _scan_documents _documents_. ',0,0,0,0,0,0,0,0,false
33387,'decent walking area neighborhood ','decent walk area neighborhood ','JJ VBG NN NN ','_decent_walking _walking_area _area_in _neighborhood_. ',0,0,0,0,0,0,0,0,true
33412,'amazing ','amazing ','JJ ','_amazing_. ',0,0,0,0,0,0,0,0,false
33413,'breakfast staff support ','breakfast staff support ','NN NN NN ','_breakfast_and _staff_support ',0,0,0,0,0,0,0,0,false
33430,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
33431,'hotel is situated business contacts are close ','hotel be situate business contact be close ','NN VBZ VBN NN NNS VBP JJ ','_hotel_is _is_situated _situated_where _business_contacts _contacts_are _are_close _close_by ',0,0,0,0,0,0,0,0,true
33432,'see glass bathroom bedroom hand bidets ','see glass bathroom bedroom hand bidet ','NN NN NN NN NN NNS ','_see_through _glass_between _bathroom_and _bedroom_and _hand_bidets ',0,0,0,0,0,0,0,0,false
33452,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
33453,'food was good staff helpful area lobby was bright appealing nice ','food be good staff helpful area lobby be bright appealing nice ','NN VBD JJ NN JJ NN NN VBD JJ JJ JJ ','_food_was _was_good _good_staff _staff_very _helpful_, _area_in _lobby_was _was_bright _bright_and _appealing_, ',0,0,0,0,0,0,0,0,false
33470,'comfortable enjoyable ','comfortable enjoyable ','JJ JJ ','_comfortable_and _enjoyable_. ',0,0,0,0,0,0,0,0,false
33471,'clean super friendly staff ','clean super friendly staff ','JJ JJ JJ NN ','_clean_and _super_friendly _friendly_staff _staff_. ',0,0,0,0,0,0,0,0,false
33472,'electrical sockets seem worn need replacement ','electrical socket seem wear need replacement ','JJ NNS VBP VBN VB NN ','_electrical_sockets _sockets_seem _seem_worn _worn_out _need_replacement _replacement_. ',0,0,0,0,0,0,0,0,false
33492,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
33493,'masala tea spread ','masala tea spread ','NNP NN NNP ','_masala_tea _tea_and ',0,0,0,0,0,0,0,0,false
33518,'comfortable cozy stay ','comfortable cozy stay ','JJ JJ NN ','_comfortable_& _cozy_stay _stay_. ',0,0,0,0,0,0,0,0,false
33519,'location hotel is outstanding various modes transportation ','location hotel be outstanding various mode transportation ','NN NN VBZ JJ JJ NNS NN ','_location_of _hotel_is _is_outstanding _outstanding_with _various_modes _modes_of _transportation_nearby ',0,0,0,0,0,0,0,0,true
33520,'hotel is clean elegant have improved in-room dining ','hotel be clean elegant have improve in-room dining ','NN VBZ JJ JJ VBP VBN NN NN ','_hotel_itself _is_very _clean_& _elegant_& _have_improved _improved_their _in-room_dining _dining_as ',0,0,0,0,0,0,0,0,false
33521,'pillows were soft comfortable service was excellent ','pillow be soft comfortable service be excellent ','NNS VBD JJ JJ NN VBD JJ ','_pillows_were _were_soft _soft_& _comfortable_& _service_was _was_excellent _excellent_. ',0,0,0,0,0,0,0,0,false
33522,'breakfast was superb variety options buffet ','breakfast be superb variety option buffet ','NN VBD VBG NN NNS NN ','_breakfast_was _was_superb _superb_with _variety_of _options_at _buffet_. ',0,0,0,0,0,0,0,0,false
33523,'amazing experience like visit ','amazing experience like visit ','JJ NN VB VB ','_amazing_experience _experience_& _like_to _visit_again ',0,0,0,0,0,0,0,0,false
33524,'mentioned previous review considering hotel has asian guests indians keep water faucet ','mention previous review consider hotel have asian guest indian keep water faucet ','VBN JJ NN VBG NN VBZ JJ NNS NNPS VB NN NN ','_mentioned_in _previous_review _review_, _considering_the _hotel_has _has_asian _asian_guests _guests_( _indians_) _keep_a _water_faucet _faucet_. ',0,0,0,0,0,0,0,0,false
33572,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33573,'hotel policy blocking additional amount credit card expected charges room rent ','hotel policy block additional amount credit card expect charge room rent ','NN NN VBG JJ NN NN NN VBN NNS NN NN ','_hotel_s _policy_of _blocking_an _additional_amount _amount_on _credit_card _card_for _expected_charges _charges_over _room_rent _rent_. ',0,0,0,0,0,0,0,0,false
33574,'amount is basis ','amount be basis ','NN VBZ NN ','_amount_is _is_ad _basis_. ',0,0,0,0,0,0,0,0,false
33575,'absence blocking amount additional charges lead having pay services consumed settling bill check out ','absence block amount additional charge lead have pay service consume settle bill check out ','NN VBG NN JJ NNS VB VBG VB NNS VBN VBG NN NN NN ','_absence_of _blocking_an _amount_for _additional_charges _charges_would _lead_to _having_to _pay_for _services_as _consumed_instead _settling_bill _bill_at _check_- _out_. ',0,0,0,0,0,0,0,0,false
33576,'is unusual ','be unusual ','VBZ JJ ','_is_unusual _unusual_. ',0,0,0,0,0,0,0,0,false
33577,'hotels are justified blocking room rent charges amounts perceived consumption happen ','hotel be justify block room rent charge amount perceive consumption happen ','NNS VBP VBN VBG NN NN NNS NNS VBN NN VB ','_hotels_are _are_justified _justified_in _blocking_the _room_rent _rent_charges _charges_but _amounts_for _perceived_consumption _consumption_which ',0,0,0,0,0,0,0,0,false
33612,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
33613,'room close airport spread break ','room close airport spread break ','NN JJ NNP VB VBP ','_room_, _close_to _airport_, _spread_break _break_fast ',0,0,0,0,0,0,0,0,true
33636,'nice stay ','nice stay ','NNP VB ','_nice_stay _stay_. ',0,0,0,0,0,0,0,0,false
33637,'value money ','value money ','NN NN ','_value_for _money_. ',0,0,0,0,0,0,0,0,false
33638,'rooms are spacious fast internet ','room be spacious fast internet ','NNS VBP JJ JJ NN ','_rooms_are _are_spacious _spacious_, _fast_internet _internet_. ',0,0,0,0,0,0,0,0,false
33639,'staff was helpful nice bar ','staff be helpful nice bar ','NNP VBD JJ NNP NN ','_staff_was _was_helpful _helpful_nice _nice_bar _bar_. ',0,0,0,0,0,0,0,0,false
33640,'bit far airport arrival deprature are working hours am pm ','bit far airport arrival deprature be work hour am pm ','NN NNP NN NN NN VBP VBG NNS NN NN ','_bit_far _far_from _airport_, _arrival_or _deprature_are _are_in _working_hours _hours_or _am_- _pm_. ',0,0,0,0,0,0,0,0,true
33641,'give teh traffice min arrive airport ','give teh traffice min arrive airport ','VB NN NN NN VB NN ','_give_teh _teh_traffice _traffice_45-60 _min_to _arrive_to ',0,0,0,0,0,0,0,0,false
33678,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33679,'nothing ','nothing ','NN ','_nothing_. ',0,0,0,0,0,0,0,0,false
33680,'noisy room sound proof listen noise metropassing loud music street.check checkout process lousy ','noisy room sound proof listen noise metropassing loud music street.check checkout process lousy ','JJ NN JJ NN VB NN VBG JJ NN NN NN NN JJ ','_noisy_room _room_not _sound_proof _proof_specially _listen_noise _noise_of _metropassing_by _loud_music _music_on _street.check_in _checkout_process _process_very _lousy_. ',0,0,0,0,0,0,0,0,false
33702,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33703,'mukhtar reception was helpful ','mukhtar reception be helpful ','NN NN VBD JJ ','_mukhtar_at _reception_was _was_really _helpful_... ',0,0,0,0,0,0,0,0,false
33704,'great guy ','great guy ','JJ NN ','_great_guy _guy_.. ',0,0,0,0,0,0,0,0,false
33726,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
33727,'masala tea breakfast abd good choice breakfast items ','masala tea breakfast abd good choice breakfast item ','NNP NN NN VBD JJ NN NN NNS ','_masala_tea _tea_for _breakfast_abd _abd_a _good_choice _choice_of _breakfast_items _items_. ',0,0,0,0,0,0,0,0,false
33728,'bidet toilet ','bidet toilet ','NN NN ','_bidet_in ',0,0,0,0,0,0,0,0,false
33758,'worth money paid ','worth money pay ','NNP NN VBD ','_worth_the _money_paid _paid_. ',0,0,0,0,0,0,0,0,false
33759,'had requested hard bed have issues back management was kind oblige ','have request hard bed have issue back management be kind oblige ','VBD VBN JJ NN VBP NNS NN NN VBD JJ VB ','_had_requested _requested_a _hard_bed _bed_as _have_issues _issues_with _back_and _management_was _was_kind _kind_to _oblige_. ',0,0,0,0,0,0,0,0,false
33760,'staff breakfast area helpful friendly ','staff breakfast area helpful friendly ','NN NN NN JJ JJ ','_staff_in _breakfast_area _area_very _helpful_and _friendly_..... ',0,0,0,0,0,0,0,0,false
33761,'name ','name ','VB ','_name_some ',0,0,0,0,0,0,0,0,false
33762,'vinod ','vinod ','NN ','_vinod_.... ',0,0,0,0,0,0,0,0,false
33763,'','','','',0,0,0,0,0,0,0,0,false
33764,'liked clean friendly staff helpful ','like clean friendly staff helpful ','VBD JJ JJ NN JJ ','_liked_the _clean_and _friendly_staff _staff_and _helpful_too ',0,0,0,0,0,0,0,0,false
33806,'pleasant stay ','pleasant stay ','JJ NN ','_pleasant_stay _stay_. ',0,0,0,0,0,0,0,0,false
33807,'clean fresh room courtesy upgraded room executive category ','clean fresh room courtesy upgrade room executive category ','JJ JJ NN NN VBD NN JJ NN ','_clean_& _fresh_room _room_, _courtesy_they _upgraded_room _room_to _executive_category _category_. ',0,0,0,0,0,0,0,0,false
33808,'nice food good sleep ','nice food good sleep ','NNP NN JJ NN ','_nice_food _food_& _good_sleep ',0,0,0,0,0,0,0,0,false
33830,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
33831,'swimming pool ','swim pool ','VBG NN ','_swimming_pool _pool_. ',0,0,0,0,0,0,0,0,false
33832,'tea lobby breakfast ','tea lobby breakfast ','NN NN NN ','_tea_at _lobby_breakfast ',0,0,0,0,0,0,0,0,false
33856,'was ','be ','VBD ','_was_ok ',0,0,0,0,0,0,0,0,false
33857,'less outlets do hotel ','less outlet do hotel ','JJR NNS VB NN ','_less_outlets _outlets_, _do_inside _hotel_. ',0,0,0,0,0,0,0,0,false
33858,'did try women ','do try woman ','VBD VB NNS ','_did_not _try_women _women_? ',0,0,0,0,0,0,0,0,false
33859,'fs room was told sauna jacuzzi steam ','f room be tell sauna jacuzzi steam ','NNS NN VBD VBN NN NN NN ','_fs_room _room_as _was_told _told_no _sauna_or _jacuzzi_except ',0,0,0,0,0,0,0,0,false
33884,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33885,'servises are priced ','servises be price ','NNS VBP VBN ','_servises_are _are_over ',0,0,0,0,0,0,0,0,false
33906,'mumbai is hotel stay ','mumbai be hotel stay ','NNP VBZ NN VB ','_mumbai_this _is_the _hotel_to _stay_. ',0,0,0,0,0,0,0,0,false
33907,'hotel happens be favorite stays mumbai ','hotel happen be favorite stay mumbai ','NN VBZ VB JJ NNS NNP ','_hotel_happens _happens_to _be_my _favorite_for _stays_in _mumbai_... ',0,0,0,0,0,0,0,0,false
33908,'been time ','be time ','VBN NN ','_been_here _time_earlier ',0,0,0,0,0,0,0,0,false
33909,'time visit things remains absolute perfect ','time visit thing remain absolute perfect ','NN VBP NNS VBZ JJ JJ ','_time_i _visit_things _things_remains _remains_absolute _absolute_perfect _perfect_. ',0,0,0,0,0,0,0,0,false
33910,'nothing ','nothing ','NN ','',0,0,0,0,0,0,0,0,false
33942,'was comfortable stay unwind long day work ','be comfortable stay unwind long day work ','VBD JJ NN VB JJ NN NN ','_was_a _comfortable_stay _stay_and _unwind_after _long_day _day_at _work_. ',0,0,0,0,0,0,0,0,false
33943,'bed was extra comfy ','bed be extra comfy ','NNP VBD JJ NN ','_bed_was _was_extra _extra_comfy _comfy_. ',0,0,0,0,0,0,0,0,false
33944,'none ','none ','NN ','',0,0,0,0,0,0,0,0,false
33972,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33973,'corridors floors smelled musty owing lack air circulation ','corridor floor smell musty owe lack air circulation ','NNS NNS VBD JJ VBG NN NN NN ','_corridors_on _floors_smelled _smelled_musty _musty_owing _owing_to _lack_of _air_circulation _circulation_. ',0,0,0,0,0,0,0,0,false
33974,'was bad odour area ','be bad odour area ','VBD JJ NN NN ','_was_a _bad_odour _odour_in _area_. ',0,0,0,0,0,0,0,0,false
33975,'looked air conditioning corridor wasn ','look air conditioning corridor wasn ','VBN NN NN NN NN ','_looked_like _air_conditioning _conditioning_in _corridor_wasn _wasn_? ',0,0,0,0,0,0,0,0,false
33976,'ft working ','ft work ','VBP VBG ','_ft_working _working_efficiently ',0,0,0,0,0,0,0,0,false
33977,'same was case 4th floor happened go ','same be case #ord# floor happened go ','NNP VBD NN JJ NN VBD VB ','_same_was _was_the _case_in _4th_floor _floor_which _happened_to _go_to ',0,0,0,0,0,0,0,0,false
34014,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34015,'location ','location ','NN ','_location_. ',0,0,0,0,0,0,0,0,false
34016,'nothing ','nothing ','NN ','',0,0,0,0,0,0,0,0,false
34038,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34039,'airport good indian breakfast spacious bathrooms ','airport good indian breakfast spacious bathroom ','NN JJ JJ NN JJ NNS ','_airport_, _good_indian _indian_breakfast _breakfast_, _spacious_bathrooms _bathrooms_. ',0,0,0,0,0,0,0,0,true
34040,'bit wear tear room ','bit wear tear room ','NN NN NN NN ','_bit_of _wear_and _tear_in ',0,0,0,0,0,0,0,0,false
34060,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34061,'hotel staff was friendly food was great demanding little things other hotels do hotel room was clean value money ','hotel staff be friendly food be great demand little thing other hotel do hotel room be clean value money ','NN NN VBD JJ NN VBD JJ VBG JJ NNS JJ NNS VBP NN NN VBD JJ NN NN ','_hotel_staff _staff_was _was_very _friendly_and _food_was _was_also _great_, _demanding_for _little_things _things_like _other_hotels _hotels_do _do_the _hotel_room _room_was _was_very _clean_, _value_for ',0,0,0,0,0,0,0,0,false
34076,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
34077,'late checkout ','late checkout ','JJ NN ','_late_checkout ',0,0,0,0,0,0,0,0,false
34104,'recommended stay excellent staff ','recommend stay excellent staff ','VBN NN JJ NN ','_recommended_stay _stay_, _excellent_staff _staff_. ',0,0,0,0,0,0,0,0,false
34105,'know property has such good ratings ','know property have such good rating ','VBP NN VBZ JJ JJ NNS ','_know_why _property_has _has_such _such_good _good_ratings _ratings_. ',0,0,0,0,0,0,0,0,false
34106,'staff are excellence par ','staff be excellence par ','NN VBP NN NN ','_staff_are _are_excellence _excellence_above _par_. ',0,0,0,0,0,0,0,0,false
34107,'were helpful pleasant communicate ','be helpful pleasant communicate ','VBD JJ JJ VB ','_were_very _helpful_and _pleasant_to _communicate_with ',0,0,0,0,0,0,0,0,false
34108,'see guest was no. priority ','see guest be no. priority ','VB NN VBD NN NN ','_see_how _guest_was _was_their _no._1 _priority_. ',0,0,0,0,0,0,0,0,false
34109,'have encountered friendly staff entire team hotel security reception concierge desk day dining restaurant were great ','have encounter friendly staff entire team hotel security reception concierge desk day dining restaurant be great ','VBP VBN JJ NN JJ NN NN NN NN NN NN NN NN NN VBD JJ ','_have_encountered _encountered_friendly _friendly_staff _staff_before _entire_team _team_at _hotel_especially _security_, _reception_, _concierge_desk _desk_and _day_dining _dining_restaurant _restaurant_were _were_just _great_. ',0,0,0,0,0,0,0,0,false
34110,'put guests ease make feel home ','put guest ease make feel home ','VBD NNS NN VB VB NN ','_put_the _guests_completely _ease_and _make_you _feel_at _home_. ',0,0,0,0,0,0,0,0,false
34111,'mattress pillows were great ','mattress pillow be great ','NN NNS VBD JJ ','_mattress_and _pillows_were _were_great _great_. ',0,0,0,0,0,0,0,0,false
34160,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34161,'don ','don ','NNP ','_don_? ',0,0,0,0,0,0,0,0,false
34162,'ft confuse other marriott ','ft confuse other marriott ','NN VB JJ NNP ','_ft_confuse _confuse_it _other_marriott _marriott_. ',0,0,0,0,0,0,0,0,false
34163,'location is great ','location be great ','NN VBZ JJ ','_location_is _is_not _great_. ',0,0,0,0,0,0,0,0,true
34190,'perfect business traveller ','perfect business traveller ','NNP NN NN ','_perfect_for _business_traveller _traveller_. ',0,0,0,0,0,0,0,0,false
34191,'great service fantastic amenities clean rooms ','great service fantastic amenity clean room ','JJ NN JJ NNS JJ NNS ','_great_service _service_, _fantastic_amenities _amenities_, _clean_rooms _rooms_. ',0,0,0,0,0,0,0,0,false
34192,'excellent property ','excellent property ','JJ NN ','_excellent_property ',0,0,0,0,0,0,0,0,false
34212,'people hotel ','people hotel ','NNS NN ','_people_shouldstay _hotel_. ',0,0,0,0,0,0,0,0,false
34213,'comfortable ','comfortable ','JJ ','',0,0,0,0,0,0,0,0,false
34230,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34231,'staff breakfast ','staff breakfast ','NN NN ','_staff_, _breakfast_. ',0,0,0,0,0,0,0,0,false
34232,'','','','',0,0,0,0,0,0,0,0,false
34256,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
34257,'efficient clean business ','efficient clean business ','JJ JJ NN ','_efficient_, _clean_and _business_like ',0,0,0,0,0,0,0,0,false
34258,'breakfast spread was fantastic ','breakfast spread be fantastic ','JJ NN VBD JJ ','_breakfast_spread _spread_was _was_fantastic _fantastic_. ',0,0,0,0,0,0,0,0,false
34259,'service restaurant staff was good ','service restaurant staff be good ','NN NN NN VBD JJ ','_service_by _restaurant_staff _staff_was _was_equally _good_. ',0,0,0,0,0,0,0,0,false
34286,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34287,'room change request was attended timely manner ','room change request be attend timely manner ','NN NN NN VBD VBN JJ NN ','_room_change _change_request _request_was _was_not _attended_to _timely_manner _manner_. ',0,0,0,0,0,0,0,0,false
34288,'had wait hour room shift luggage new room ','have wait hour room shift luggage new room ','VBD VB NN NN VB NN JJ NN ','_had_to _wait_for _hour_in _room_to _shift_our _luggage_to _new_room _room_. ',0,0,0,0,0,0,0,0,false
