@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
767,'good ','close railway station good price . rome room ok i would stay ','nothing really ','+lage  +preis-leistungs-verhltnis  ','',0.65,0.04727272727272727,0.0,1.0,0.0,0.0,0.0,5.733333333333333,7.1
768,'good ','location good , close main station ','','+lage  +lage  ','',0.65,0.10178571428571428,0.0,1.0,0.0,0.0,0.0,0.0,7.5
769,'good position , easy access station . ','breakfast expect , plenty choice continental . ','room adequate , bed hugely comfortable pillow terrible , flat hard . ','+lage  +lage  +other  ','+komfort   -komfort -komfort  -komfort  -komfort  ',0.095,0.058823529411764705,0.0215686274509804,1.0,1.0,0.0,-0.6,0.5700934579439252,6.2
770,'satisfy ','location ','small room , limited meal choice breakfast ','','',0.25,0.0,-0.2833333333333333,0.0,0.5,0.0,-0.2,0.18,7.1
771,'  ?  clos  t  termin  quit  centra l ','',' nois  a  nigh  ou  roo  a  bac  o  buildin ','','',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
772,'nice hotel close everything ! ','nice breakfast service , close train station tour bus . ','','','',0.05714285714285715,0.04285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,8.3
773,'pleasant stay central hotel ','staff helpful friendly . good selection continental breakfast . centrally locate . exactly require reasonable cost ','tea coffee make facility room . ','','',0.1368421052631579,0.12191780821917807,0.0027397260273972603,1.0,0.0,0.0,-0.2,3.340909090909091,8.3
774,'excellent location stopover night ','i , y stop night . location near train station fabulous . safe . nice little restaurant around . hotel staff helpful hour i see thing . breakfast adequate ','long walk , 0 min get sight , nice wander see street . ','','',0.1368421052631579,0.06520270270270269,0.010810810810810811,1.0,1.0,-0.2,0.0,2.5714285714285716,7.9
775,'rome visit ','location , kind personnel , breakfast ','comfort bed pillow , hard ','+hotelpersonal  ','-komfort  -komfort  ',0.07142857142857142,0.076,0.07733333333333334,1.0,1.0,0.0,-0.2,1.0731707317073171,8.3
776,'good ','location ','. clean comfortable helpful staff . ','','+hotelpersonal  ',0.37142857142857144,0.0,1.55,0.0,1.0,0.0,0.0,0.2727272727272727,8.3
777,'basic room . tiny shower . good location . ','location . walk distance lot monument . ','shower tiny . ','+komfort  +lage  +lage  ','+komfort  ',0.09285714285714286,0.023809523809523808,0.0,0.6666666666666666,0.0,0.0,0.0,2.8823529411764706,7.9
778,'hotel adequate nice stay near transport also near major sight . ','room quite well decorate . shower work well soap / shampoo etc provided . room clean clean staff pleasant . nice picture corridor room quiet . good choice sweet breakfast item , fill croissant , cereal , fruit , bread jam / honey / cake , #crd# type juice coffee machine lot button . ask leave key reception go . advisable number dipper rome . ','ask pay tourist tax front cash . mind pay room front card . room small , bathroom cramp , expect price point central rome . breakfast reasonable , much savoury choice , ie salami sausage . ','+ausstattung  +other  +lage  +lage  +komfort  +komfort  +sauberkeit  +hotelpersonal  +komfort  +komfort  +other  ','-komfort  -komfort  -other  ',0.06,0.07018454440599768,0.00853517877739331,1.0,1.0,-0.2,-0.2,1.627177700348432,6.7
779,'stay good daughter enjoy ','i love towel ?? ','choice bread ','+other  +other  +komfort  ','-other  ',0.21428571428571427,0.1625,0.03125,1.0,0.5,0.0,0.0,1.0476190476190477,8.8
780,'good ','location 0 min central term ','small room extra small shower ','+lage  ','-komfort  -komfort  ',0.65,0.0,-0.007575757575757574,0.0,0.5,0.0,0.0,1.3,7.5
781,'pleasant ','#ord# , i would like highlight fact area easily accessible , although night may dodgy go alone around specific place . friendly staff helpful well ','apart good side internet connection , snaily slow , disconnection around time . also shower door take away place i put right place . besides value money room i facility high . also , #ord# day i receive face towel weird brownish spot . ','+lage  -lage  +hotelpersonal  +hotelpersonal  ','-wlan  -komfort   -preis-leistungs-verhltnis -sauberkeit  -sauberkeit  ',0.65,0.08188976377952757,0.010498687664041996,1.0,1.0,-0.4,-0.4,0.5473684210526316,6.0
782,'overall ok experience . ','location great coffee good . staff helpful . hotel provide tea room . much #crd# star ','bed really comfortable . easy relax . breakfast limited egg make ok breakfast . lot condiment bread , sasusages , egg bacon . ','+lage  +other  +hotelpersonal   -other ',' -komfort  -komfort -other  -other  -other  -other  ',0.0,0.09772727272727275,0.024999999999999998,1.0,1.0,0.0,-0.2,0.6553398058252428,6.7
783,'location hotel good , close everything , staff friendly , ','location good , close everything , staff friendly breakfast good enough . i definitely recommend ','','+lage  +hotelpersonal  +lage  +hotelpersonal  +other  ','',0.08620689655172414,0.1506849315068493,0.0,1.0,0.0,0.0,0.0,0.0,8.3
784,'unpleasant exce ','room great except bathroom small rediculous ','bathroom small ','+komfort  -komfort  ','-komfort  ',-0.2,0.03166666666666667,-0.008333333333333333,1.0,0.0,0.0,0.0,3.888888888888889,6.2
785,'great place bad bed ','location great quiet ','bed terriable bad sleep ever ','+ausstattung  +lage  ','-komfort  -komfort  -komfort  ',0.015384615384615398,0.1409090909090909,-0.06363636363636363,1.0,0.0,0.0,-0.6,0.926829268292683,6.2
786,'basic . would like kettle room . ','clean ','bed uncomfortable ','',' -komfort -komfort  ',0.04516129032258064,0.6,-0.4,1.0,0.0,0.0,-0.4,0.2608695652173913,6.2
787,'good ','internet connnection relatively weak ','','-wlan  ','',0.65,-0.031578947368421054,0.0,0.0,0.0,-0.4,0.0,0.0,7.9
788,'inexpensive , convenient . ','accommodate staff ','nothing real old downtown hotel . ','+hotelpersonal  ','-ausstattung  ',0.3076923076923077,0.0,0.05,0.0,0.5,0.0,0.0,0.7142857142857143,8.8
789,'staff amazing , breakfast nice , however toilet flush . could clean ','breakfast quite good . staff nice , friendly helpful ','shower abit dirty little bit hair floor toilet flush . need call twice 0 day ','+hotelpersonal  +other  +other  +hotelpersonal  +hotelpersonal  +hotelpersonal  ',' -komfort -sauberkeit  -sauberkeit   -komfort ',0.10601092896174863,0.19387755102040816,-0.029251700680272108,1.0,0.5,0.0,-0.4,0.5774647887323944,7.1
790,'good ','good location . clean room ','i could control shower temperature . cold water hot water . ','+lage  +sauberkeit  ',' -komfort -komfort  -komfort  ',0.65,0.3125,-0.03125,1.0,1.0,0.0,0.0,0.313953488372093,7.1
791,'good ','location good , close station walk distance sight ','breakfast , although plenty could bit well .. italy , different cold meat . ','+lage  +lage  +lage  ',' -other +other  ',0.65,0.05652173913043478,0.0,1.0,1.0,0.0,0.0,0.7383177570093458,7.9
792,'good ','nice clean .. ','air conditioning strong ','',' -komfort ',0.37142857142857144,0.21052631578947367,0.07368421052631578,1.0,1.0,0.0,0.0,0.7575757575757576,8.3
793,'comfortable ','breakfast need bit fruit ','','-other  ','',0.19999999999999998,0.022727272727272728,0.0,0.5,0.0,0.0,0.0,0.0,8.3
794,'good ','hotel contilia good choice price / quality . location near main railway station help worry early train ','','+preis-leistungs-verhltnis  +preis-leistungs-verhltnis  +ausstattung  +lage    ','',0.65,0.024999999999999998,0.0,1.0,0.0,-0.6,0.0,0.0,7.9
795,'convenient pleasant ','location public transport excellent ','area close termini station dodgy unsafe hotel fault ','+lage  ','-lage  -lage  ',0.6571428571428571,0.15,-0.18947368421052632,1.0,0.0,0.0,-0.4,0.5657894736842105,7.5
796,'great value hotel close main station . ','great value money . #ord# time italy thus i appreciate arrive rome stay hotel easily accessible train easy find . breakfast good . ','less upmarket part town . honest great concern . ','+preis-leistungs-verhltnis  +lage  +preis-leistungs-verhltnis  +lage  +lage  +other  ','',0.06607142857142857,0.08728813559322035,0.027118644067796613,1.0,1.0,0.0,-0.2,2.325301204819277,7.9
797,'comfortable stay ','room comfortable , staff helpful ','shower small , hard get ','+other  +komfort  +hotelpersonal  ','-komfort  -komfort  ',0.19999999999999998,0.17272727272727273,-0.051515151515151514,1.0,0.0,0.0,-0.2,0.9545454545454546,8.8
798,'clean near termini ','ok hotel price , also convenient termini . busy check - ok service . overfriendly though . feel welcome , maybe expect kind hotel . lactose - glutenfree option breakfast i ask i get glutenfree cookie ','','+lage  +lage  -other   -hotelpersonal  -other ','',0.1846153846153846,0.042857142857142864,0.0,1.0,0.0,-0.2,0.0,0.0,8.3
799,'excellent ','location . near restaurant train station ','need breakfast option . ','+lage  +lage  ',' -other ',0.65,0.0,0.06,0.0,1.0,0.0,0.0,1.6333333333333333,8.8
800,'great place stay ?? ','excellent stay marriot courtyard hotel , definitely recommend friend family . greet serve friendly face . big thank prashant daniel niraj mono restaurant make feel home . ','','+ausstattung  +other  +hotelpersonal  +hotelpersonal  +komfort  ','',0.1,0.07244094488188978,0.0,1.0,0.0,0.0,0.0,0.0,9.2
801,'exceptional ','- excellent service staff , always smile . e pool area quite nobody .. great . e near location terminal t0 ( 0 min night ) . e amazing breakfast . e comfort bed . - ','come mind ','+hotelpersonal  +komfort  +hotelpersonal  +lage  +other  +komfort  ','',0.25,0.07333333333333333,0.0,1.0,0.0,0.0,0.0,8.37037037037037,9.6
802,'amazing ','everything fabulous moment arrive , especially staff . every single staff always helpful willing help , serve answer question . room big enough , comfortable . breakfast excellent rich . try dinner buffet well good tasty i think could good . stay marriot , weligama srilanka dinner expect almost . ( sea food #crd# type simple fish ) . however , dinner still good tasty satisfied . i nt ','say i nt like , since good , i write could good . stay marriot , weligama srilanka dinner expect almost . ( sea food #crd# type simple fish ) . however , dinner still good tasty satisfied . ','+other    +hotelpersonal      +komfort  +komfort  +other  +other   -other +other  +other  -other  -other  +other  +other  ','-other  -other  -other  +other  +other  ',0.45,0.08114387846291332,0.045040214477211786,1.0,1.0,-0.2,-0.2,1.7528735632183907,9.6
803,'great ','generally overall experience good ','spa pedicure . . ink need improve facility training bring standard area service . ',' +other ',' -ausstattung  -komfort ',0.4,0.1625,0.18125,1.0,1.0,0.0,0.0,0.3277310924369748,9.2
804,'whole management wonderful ','room clean comfortable bed . complimentary breakfast improve . front desk staff helpful . complimentary lunch exceptional performance ','breakfast improve like 0 star hotel . service wonderful . ','+hotelpersonal  +sauberkeit  +komfort   -other +hotelpersonal  +other  ',' -other +komfort  ',0.14242424242424243,0.12872340425531914,0.08617021276595745,1.0,1.0,0.0,0.0,2.0543478260869565,8.8
805,'exceptional ','great staff service , amazing marriot member discount ','road outside hotel nice , always crowded . ','+hotelpersonal  +preis-leistungs-verhltnis  ',' -lage ',0.25,0.136,0.024000000000000004,1.0,1.0,0.0,0.0,0.9016393442622951,9.6
806,'nice comfy hotel near airport , great value money . ','nice comfy hotel near airport , great value money . ','','+ausstattung  +komfort  +lage  +preis-leistungs-verhltnis  +ausstattung  +komfort   +lage +preis-leistungs-verhltnis  ','',0.15294117647058825,0.15294117647058825,0.0,1.0,0.0,0.0,0.0,0.0,8.8
807,'good ','bacon cook right ','check service ','+other  ','',0.65,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,1.4545454545454546,7.1
808,'good ','breakfast delicious bed fluffy f welcoming ','hotel lose airport .. really . ree airport shuttle .. , i pay .. way price . think could help secure taxi pune next morning . help . talk taxi able offer way price car service 0 rupee . ead , i hire cab back airport haggle taxi company 0 rupee ride . . leave feel cheat . i stay much cheap hotel . worth price . disappointed feel take advantage . ','+other  +komfort  ','-preis-leistungs-verhltnis  -hotelpersonal  -preis-leistungs-verhltnis  -other  +preis-leistungs-verhltnis  -other  ',0.65,0.08064516129032258,0.052150537634408606,1.0,1.0,0.0,-0.6,0.11348684210526316,7.5
809,'amazing hospitality ','breakfast amazing . location good . staff courteous polite . check & check quick . room clean smell fresh . enjoy stay ','limited menu offering ','+komfort  +other  +lage  +hotelpersonal  +hotelpersonal  +other  +other  +sauberkeit  +sauberkeit  +other  ','-other  ',0.39999999999999997,0.1422680412371134,-0.018556701030927835,1.0,0.0,0.0,-0.2,7.181818181818182,8.8
810,'stay homely quite comfortable ','service ','particular thing ','+other  +komfort  ','',0.07368421052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.32,8.3
811,'lovely place would stay . ','staff great , great gym breakfast dinner . love lamb chop dinner . ','drink expensive , location shop nearby except domino . ','+ausstattung  +other  +hotelpersonal  +other  +other  +ausstattung  +other  ','-preis-leistungs-verhltnis  ',0.11818181818181818,0.16,-0.01818181818181818,1.0,0.0,0.0,0.0,1.048780487804878,8.3
812,'good experience ','breakfast extraordinarily good . great service staff ','restaurant food comparatively expensive ','+other  +other  +hotelpersonal  ','-preis-leistungs-verhltnis  ',0.26,0.20357142857142854,-0.017857142857142856,1.0,0.5,0.0,0.0,1.5,9.6
813,'good ','location ','exagerrated tatings 0 star ','','',0.37142857142857144,0.0,0.25,0.0,1.0,0.0,0.0,0.2727272727272727,8.3
814,'excellent ','yes ','location ','','',0.65,0.05,0.0,0.2,0.0,0.0,0.0,0.4444444444444444,8.8
815,'good experience ','staff friendly helpful specially hardik yash restaurant ? ese ','. security compulsory every time go . ','+other  +hotelpersonal  +hotelpersonal  ','-komfort  ',0.26,0.10434782608695652,-0.010869565217391304,1.0,0.0,0.0,0.0,1.8478260869565217,8.8
816,'good otherwise ','omelette order take 0 minute i order ','',' -other ','',0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
817,'good ','deny checkin , staff say room sell ','','-other  ','',0.65,-0.048214285714285716,0.0,0.0,0.0,-0.4,0.0,0.0,7.1
818,'close airport mumbai exhibition center ','take hotel proximity mumbai exhaust center airport . decision right . s hotel close tourist place come business . gate india example rush hour take 0h . airport 0 minute mec 0 minute also . staff really friendly breakfast great , asian option , indian option european option . menu lunch dinner restaurant 0 % discount also food everywhere . give us option 0 ? person executive room include open bar 0 till 0 alcohol include high floor room . pool open till late really deserve swimsuit baggage ','check indian price .. maybe bit expensive . ','+lage  +lage  +lage  +lage   -lage +hotelpersonal  +other  +preis-leistungs-verhltnis  +ausstattung  ','',0.045454545454545456,0.029638183217859895,-0.0023094688221709007,1.0,0.0,0.0,0.0,14.755102040816327,7.9
819,'wonderful ','food bar ','','','',0.7,0.07142857142857142,0.0,0.5,0.0,0.0,0.0,0.0,9.2
820,'new facility near airport ','nice sized room , good buffet breakfast , locate near airport . helpful staff ','. quick trip location convenient . ? fs bit travel various sight stay long city ','+ausstattung  +lage  +komfort  +other  +lage  +hotelpersonal  ','+lage  -lage  ',0.0,0.12448979591836735,0.04081632653061224,1.0,1.0,0.0,0.0,0.7678571428571429,9.2
821,'fabulous stay ! staff facility amazing ! breakfast superb ! ','staff excellent , namely new staff ahmed , breakfast , hardworking , great customer service skill . room clean comfortable . room service breakfast #ord# class !! ','#ord# put smoking floor , disgusting ! check slow , queuing system . pleased duty manager come rescue ! ','+other  +hotelpersonal  +ausstattung  +other  +hotelpersonal  +hotelpersonal  +komfort  +sauberkeit  +hotelpersonal  +other  ','-sauberkeit  -other  -other  ',0.20882352941176469,0.09090909090909093,0.014876033057851241,1.0,1.0,0.0,-0.6,1.3170731707317074,9.6
822,'excellent ','staff ground floor restaurant ( momo ? ) especially mr.patwardhan excellent ','room tv . work properly . ','+hotelpersonal  ','-komfort  ',0.65,0.05652173913043478,0.043478260869565216,1.0,1.0,0.0,0.0,3.0,8.8
823,'comfortable business hotel close international airport mumbai ','nice , comfortable spacious room , close sahar ( international ) terminal ','bed soft . firm bed would good ','+komfort  +lage  +komfort  +komfort  +komfort  +lage  ',' -komfort  -komfort ',0.03783783783783783,0.08695652173913043,0.0782608695652174,1.0,1.0,0.0,0.0,1.5185185185185186,9.2
824,'good ','? f cheerful helpful staff ','everything good ','+hotelpersonal  +hotelpersonal  ','+other  ',0.65,0.17142857142857143,0.09285714285714286,1.0,1.0,0.0,0.0,2.1,7.9
825,'excellent value money property ','wide variety breakfast option . friendly staff ','','+preis-leistungs-verhltnis  +other  +hotelpersonal  ','',0.225,0.17500000000000002,0.0,1.0,0.0,0.0,0.0,0.0,9.6
826,'good ','door bathroom difficult open , shower control work properly , ? ft shut hand shower . head shower work .. always dribble ','','-komfort   -komfort ','',0.65,0.025,0.0,1.0,0.0,-0.2,0.0,0.0,7.5
827,'wonderful ','great staff good breakfast ','food expensive ','+hotelpersonal  +other  ','-preis-leistungs-verhltnis  ',0.7,0.36153846153846153,-0.038461538461538464,1.0,0.5,0.0,0.0,1.2727272727272727,9.2
828,'enjoyable stay ! ','good asset hotel staff . restaurant staff responsive suggestion - thank chef lucky singh ! concierge go way help us - particular mr. nivrutti kamble . ','observation ergonomic design facility room . toilet room hygiene faucet - pretty standard hotel india . slide door toilet heavy slide smoothly . hand grip instal - way - round , thus difficult grip inside . wardrobe door difficult open recess give grip provide insufficient support . ','+other  +hotelpersonal  +hotelpersonal  +hotelpersonal  ',' -komfort  -komfort -komfort  -komfort  -komfort  -komfort  ',0.07692307692307693,0.07538461538461538,0.006410256410256411,1.0,1.0,0.0,-0.2,0.46336206896551724,9.6
829,'exceptional ','fine ','','','',0.25,0.19999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,9.6
830,'stay comfortable ','room ','nothing specific ','+other  ','',0.10769230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,8.8
831,'good stay ','courtesy , cleanliness ','nil ','+other  ','',0.2,0.29,0.0,1.0,0.0,0.0,0.0,6.0,7.5
832,'wonderful ','good ','good ','','',0.7,0.65,0.65,1.0,1.0,0.0,0.0,1.0,9.2
833,'friendly helpful . prompt efficient service comfortable stay . good value . ','wi fi , shower , comfort bed linen . breakfast staff helpfulness . ','breakfast lady help table smiley helpful . want room number tell table number . tell find thing ask i want anything . ','+hotelpersonal  +hotelpersonal  +preis-leistungs-verhltnis  +komfort  +komfort  +hotelpersonal  ',' -hotelpersonal  -hotelpersonal -hotelpersonal  -hotelpersonal  ',0.24081632653061222,0.05918367346938775,0.07551020408163266,1.0,1.0,0.0,0.0,0.39572192513368987,9.2
834,'nice place , nice staff , old expensive room . ','location perfect . ','furniture room old ','+ausstattung  +hotelpersonal  +lage  ','-komfort  -preis-leistungs-verhltnis  -komfort  ',0.06470588235294118,0.2,0.0,1.0,0.0,0.0,0.0,0.6470588235294118,7.5
835,'comfortable stay friendly helpful staff . ','access executive lounge excellent . get decent snack want full dinner able print scan document . ','decent walk area neighborhood . ','+other  +hotelpersonal  +hotelpersonal  +ausstattung  +other  ',' -lage ',0.22142857142857145,0.06823529411764706,0.025882352941176474,1.0,1.0,0.0,-0.2,3.425,8.8
836,'amazing ','breakfast staff support ','','+hotelpersonal  ','',0.45,0.14615384615384613,0.0,1.0,0.0,0.0,0.0,0.0,8.8
837,'excellent ','hotel situate business contact close ','see glass bathroom bedroom hand bidet ','+lage  ','-komfort  ',0.65,0.014705882352941176,0.0058823529411764705,0.5,0.0,0.0,-0.2,0.9142857142857143,8.8
838,'wonderful ','food good staff helpful , area lobby bright appealing , overall nice ','','+other  +hotelpersonal  +ausstattung  +ausstattung  +other  ','',0.7,0.1763636363636364,0.0,1.0,0.0,-0.4,0.0,0.0,9.2
839,'comfortable enjoyable ','clean super friendly staff ','. electrical socket seem wear need replacement . ','+hotelpersonal  ','-komfort  -komfort  ',0.24,0.4,-0.03125,1.0,0.0,0.0,0.0,0.5636363636363636,9.6
840,'exceptional ','masala tea overall spread ','','','',0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6
841,'comfortable & cozy stay ','location hotel outstanding various mode transportation nearby . hotel clean & elegant & improve in-room dining well . pillow soft & comfortable & service excellent . breakfast superb variety option buffet . overall amazing experience & would like visit ','mention previous review , consider hotel asian guest ( especially indian ) , keep water faucet . ','+other  +other  +lage  +lage  +ausstattung  +sauberkeit  +ausstattung  +komfort  +komfort  +hotelpersonal  +other  +other  +other  ',' -komfort ',0.1846153846153846,0.11749174917491749,0.0,1.0,0.0,0.0,0.0,2.830769230769231,9.6
842,'good ','hotel s policy block additional amount credit card expect charge room rent . amount ad hoc without basis . absence block amount additional charge would lead pay service consume instead settle bill check - . unusual . hotel justify block room rent charge ad hoc amount perceive consumption may happen ','','','',0.65,0.007444005270092225,0.0,1.0,0.0,-0.2,0.0,0.0,7.1
843,'wonderful ','quite room , close airport , well spread break fast ','','+lage  ','',0.7,0.025,0.0,1.0,0.0,0.0,0.0,0.0,9.2
844,'nice stay . ','value money . room spacious , fast internet . staff helpful nice bar ','bit far airport , arrival deprature work hour 0 - 0 pm . give teh traffice 0 min arrive airport ','+other  +preis-leistungs-verhltnis  +komfort  +wlan  +hotelpersonal  +ausstattung  ','-lage  ',0.16,0.15384615384615385,0.019230769230769232,1.0,1.0,0.0,0.0,0.5533333333333333,7.9
845,'good ','nothing ','. noisy room sound proof specially u listen noise metropassing loud music street.check checkout process lousy . ','','-komfort  -komfort  -komfort  -other  ',0.65,0.0,-1.2,0.0,0.5,0.0,-0.2,0.056338028169014086,7.5
846,'good ','mukhtar reception really helpful .. great guy .. ','','+hotelpersonal  +hotelpersonal  ','',0.65,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,7.9
847,'excellent ','masala tea breakfast abd good choice breakfast item ','bidet toilet ','+other  ','-komfort  ',0.65,0.12058823529411763,-0.0039215686274509795,1.0,0.0,0.0,-0.2,2.6956521739130435,7.5
848,'worth money pay . ','i request hard bed i issue back management kind oblige . staff breakfast area helpful friendly .. name .. vinod .. ankur .. ','like clean friendly staff helpful . ','+preis-leistungs-verhltnis  +hotelpersonal  +hotelpersonal  +hotelpersonal  ','+hotelpersonal  +hotelpersonal  ',0.21458333333333335,0.04226190476190476,0.0767857142857143,1.0,1.0,-0.2,0.0,3.4423076923076925,8.3
849,'pleasant stay ','clean & fresh room , courtesy upgrade room executive category . nice food & good sleep ','','+other  +sauberkeit  +sauberkeit  +other  +komfort  ','',0.37142857142857144,0.15081967213114753,0.0,1.0,0.0,0.0,0.0,0.0,7.5
850,'excellent ','swim pool ','tea lobby breakfast ','','',0.65,0.09523809523809523,0.1285714285714286,0.3333333333333333,0.5,0.0,-0.4,0.6086956521739131,8.8
851,'ok , ','','less outlet , much inside hotel . i try woman ? f room i tell sauna jacuzzi except steam ','','-komfort   -ausstattung -ausstattung  ',0.0,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,7.5
852,'good ','servises price ','','-preis-leistungs-verhltnis  ','',0.37142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6
853,'mumbai hotel stay ','hotel happen favorite stay mumbai .. 0 time early well .. every time i visit thing remain absolute perfect ','nothing ','+ausstattung  +other  ','',0.0,0.08823529411764706,0.0,1.0,0.0,0.0,0.0,18.625,9.2
854,'comfortable stay i could unwind long day work . ','bed extra comfy . ','none ','+other  +komfort  ','',0.04615384615384615,0.09375,0.0,1.0,0.0,0.0,0.0,4.2,8.8
855,'good ','corridor floor smell musty owe lack air circulation . bad odour #crd# area . look like air conditioning corridor wasn ? ft work efficiently . case #ord# floor i happened go ','','-sauberkeit  -komfort  -sauberkeit  ','',0.65,-0.01904761904761904,0.0,1.0,0.0,-0.6,0.0,0.0,7.5
856,'good ','location ','nothing ','','',0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.125,7.5
857,'good ','close airport , good indian breakfast , spacious bathroom ','bit wear tear room ','+lage  +other  +komfort  ','-komfort  -komfort  ',0.37142857142857144,0.16451612903225804,-0.016129032258064516,1.0,0.0,0.0,0.0,1.935483870967742,8.3
858,'good ','hotel staff friendly food also great , demand little thing like hotel hotel room clean , value money ','','+hotelpersonal  +other  +sauberkeit  +preis-leistungs-verhltnis  ','',0.65,0.0825242718446602,0.0,1.0,0.0,-0.2,0.0,0.0,7.9
859,'exceptional ','late checkout ','','','',0.25,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,9.6
860,'highly recommend stay , excellent staff ','i know property good rating . staff excellence par . helpful pleasant communicate . could see easily guest no. 0 priority . i encounter friendly staff entire team hotel especially security , reception , concierge desk - day dining restaurant great . put guest completely ease truly make feel home . also , mattress pillow great ','','+other  +hotelpersonal  +ausstattung  +other  +hotelpersonal  +hotelpersonal  +hotelpersonal  +hotelpersonal  +hotelpersonal  +komfort  +hotelpersonal  +komfort  +komfort  ','',0.23684210526315788,0.06232876712328767,0.0,1.0,0.0,0.0,0.0,0.0,9.6
861,'good ','? ft confuse marriott . location great ','',' -lage ','',0.65,0.010869565217391302,0.0,1.0,0.0,-0.4,0.0,0.0,7.1
862,'perfect business traveller ','great service , fantastic amenity , clean room . excellent property ','','+hotelpersonal  +komfort  +sauberkeit  +ausstattung  ','',0.1625,0.3058823529411765,0.0,1.0,0.0,0.0,0.0,0.0,9.6
863,'people shouldstay hotel ','comfortable ','','','',0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,9.6
864,'good ','staff , breakfast ','','','',0.65,0.05,0.02,0.5,0.0,0.0,-0.2,5.666666666666667,7.9
865,'excellent ','efficient , clean business like . breakfast spread fantastic . service restaurant staff equally good ','','+other  +hotelpersonal  ','',0.65,0.19180327868852462,0.0,1.0,0.0,0.0,0.0,0.0,8.8
866,'good ','room change request attend timely manner . wait #crd# hour room shift luggage new room ','',' -hotelpersonal -komfort  ','',0.65,0.016483516483516484,0.0,1.0,0.0,0.0,0.0,0.0,7.9
867,'value money ','hotel clean . room spacious bed comfortable . pool good size . food good breakfast ','. request interconnecting room adhere . i travel family son autistic boy i tough time go room every check . make request i book room . also room book #url# eligible marriott reward . something stop go #url# ','+preis-leistungs-verhltnis  +sauberkeit  +komfort  +komfort  +ausstattung  +other  +other  ',' -hotelpersonal -komfort   -other -other  ',0.1,0.13553113553113555,0.0358974358974359,1.0,1.0,0.0,-0.2,0.3260340632603406,7.5
868,'wonderful ','everything s fine except wifi , low expectation . breakfast everything want ','','+other  -wlan  +other  ','',0.7,0.05344827586206897,0.0,1.0,0.0,0.0,0.0,0.0,9.2
869,'convenient place bit expensive ','clean comfortable room . high pressure shower water ','airport transfer service expensive . cost 0rs go back 0min . ','+ausstattung  +sauberkeit  +komfort  +komfort  ','-preis-leistungs-verhltnis  ',0.0625,0.11290322580645161,-0.03225806451612903,1.0,0.0,-0.2,0.0,0.6555555555555556,9.2
870,'exceptional ','everything hotel ','outside hotel crowded ','','-other  ',0.25,0.0,-0.1,0.0,0.0,0.0,0.0,0.6896551724137931,9.6
871,'good ','back view room dirty construction site . water log green layered growth . could open curtain . look crowded reasonably manage ','','-lage  -sauberkeit  -sauberkeit   -komfort +hotelpersonal  ','',0.65,0.00975609756097561,0.0,1.0,0.0,-0.4,0.0,0.0,7.9
872,'exceptional ','thumb public relation ','bidet room s toilet highly recommend . ','+other  ','+komfort  ',0.25,0.019230769230769232,0.12051282051282051,0.25,1.0,0.0,0.0,0.58,9.6
873,'good ','typical courtyard hotel nothing complain term room , service etc. breakfast buffet quite good term spread quality ','quite expensive essentially courtyard . vivanta seem good value money . ',' +hotelpersonal  +komfort +other  ','-preis-leistungs-verhltnis  ',0.37142857142857144,0.005154639175257732,0.026804123711340208,1.0,1.0,-0.4,0.0,1.75,8.3
874,'good stay overall ','staff friendly helpful ','. pillow smell .. ','+other  +hotelpersonal  +hotelpersonal  ','-sauberkeit  ',0.26,0.3,-0.07291666666666667,1.0,0.3333333333333333,0.0,0.0,1.6,7.5
875,'valie money ','food good specially breakfast mojo ','improve room service - good need little improvement , call 0 times order n d followup ','+other  +other  ',' -hotelpersonal +hotelpersonal +other  -other ',0.1,0.16363636363636364,0.33636363636363636,1.0,1.0,0.0,0.0,0.3203125,7.5
876,'good ','quite near airport ','meet room small group available . 0 pax tell small meeting could take 0 pax . ','+lage  ',' -ausstattung ',0.65,0.0,0.025641025641025647,0.0,1.0,0.0,0.0,0.1885245901639344,7.5
