@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
34082,'exceptional . ','exceptional . ','_exceptional_. ','_exceptional_. ','_JJ_. ',false
34083,'late checkout ','late checkout ','_late_checkout ','_late_checkout ','_JJ_NN ',false
34128,'highly recommended stay , excellent staff . ','highly recommend stay , excellent staff . ','_highly_recommended _recommended_stay _stay_, _,_excellent _excellent_staff _staff_. ','_highly_recommend _recommend_stay _stay_, _,_excellent _excellent_staff _staff_. ','_RB_VBN _VBN_NN _NN_, _,_JJ _JJ_NN _NN_. ',false
34129,'i now know why this property has such good ratings . ','i now know why this property have such good rating . ','_i_now _now_know _know_why _why_this _this_property _property_has _has_such _such_good _good_ratings _ratings_. ','_i_now _now_know _know_why _why_this _this_property _property_have _have_such _such_good _good_rating _rating_. ','_PRP_RB _RB_VBP _VBP_WRB _WRB_DT _DT_NN _NN_VBZ _VBZ_JJ _JJ_JJ _JJ_NNS _NNS_. ',false
34130,'the staff are excellence above par . ','the staff be excellence above par . ','_the_staff _staff_are _are_excellence _excellence_above _above_par _par_. ','_the_staff _staff_be _be_excellence _excellence_above _above_par _par_. ','_DT_NN _NN_VBP _VBP_NN _NN_IN _IN_NN _NN_. ',false
34131,'they were very helpful and pleasant to communicate with . ','they be very helpful and pleasant to communicate with . ','_they_were _were_very _very_helpful _helpful_and _and_pleasant _pleasant_to _to_communicate _communicate_with _with_. ','_they_be _be_very _very_helpful _helpful_and _and_pleasant _pleasant_to _to_communicate _communicate_with _with_. ','_PRP_VBD _VBD_RB _RB_JJ _JJ_CC _CC_JJ _JJ_TO _TO_VB _VB_IN _IN_. ',false
34132,'you could see how easily the guest was their no. 1 priority . ','you could see how easily the guest be their no. 0 priority . ','_you_could _could_see _see_how _how_easily _easily_the _the_guest _guest_was _was_their _their_no. _no._1 _1_priority _priority_. ','_you_could _could_see _see_how _how_easily _easily_the _the_guest _guest_be _be_their _their_no. _no._0 _0_priority _priority_. ','_PRP_MD _MD_VB _VB_WRB _WRB_RB _RB_DT _DT_NN _NN_VBD _VBD_PRP$ _PRP$_NN _NN_CD _CD_NN _NN_. ',false
34133,'i have encountered friendly staff before but the entire team at the hotel especially the security , reception , concierge desk and the all - day dining restaurant were just great . ','i have encounter friendly staff before but the entire team at the hotel especially the security , reception , concierge desk and the all - day dining restaurant be just great . ','_i_have _have_encountered _encountered_friendly _friendly_staff _staff_before _before_but _but_the _the_entire _entire_team _team_at _at_the _the_hotel _hotel_especially _especially_the _the_security _security_, _,_reception _reception_, _,_concierge _concierge_desk _desk_and _and_the _the_all _all_- _-_day _day_dining _dining_restaurant _restaurant_were _were_just _just_great _great_. ','_i_have _have_encounter _encounter_friendly _friendly_staff _staff_before _before_but _but_the _the_entire _entire_team _team_at _at_the _the_hotel _hotel_especially _especially_the _the_security _security_, _,_reception _reception_, _,_concierge _concierge_desk _desk_and _and_the _the_all _all_- _-_day _day_dining _dining_restaurant _restaurant_be _be_just _just_great _great_. ','_PRP_VBP _VBP_VBN _VBN_JJ _JJ_NN _NN_IN _IN_CC _CC_DT _DT_JJ _JJ_NN _NN_IN _IN_DT _DT_NN _NN_RB _RB_DT _DT_NN _NN_, _,_NN _NN_, _,_NN _NN_NN _NN_CC _CC_DT _DT_DT _DT_HYPH _HYPH_NN _NN_NN _NN_NN _NN_VBD _VBD_RB _RB_JJ _JJ_. ',false
34134,'they put the guests completely at ease and truly make you feel at home . ','they put the guest completely at ease and truly make you feel at home . ','_they_put _put_the _the_guests _guests_completely _completely_at _at_ease _ease_and _and_truly _truly_make _make_you _you_feel _feel_at _at_home _home_. ','_they_put _put_the _the_guest _guest_completely _completely_at _at_ease _ease_and _and_truly _truly_make _make_you _you_feel _feel_at _at_home _home_. ','_PRP_VBD _VBD_DT _DT_NNS _NNS_RB _RB_IN _IN_NN _NN_CC _CC_RB _RB_VB _VB_PRP _PRP_VB _VB_IN _IN_NN _NN_. ',false
34135,'also , the mattress and the pillows were great . ','also , the mattress and the pillow be great . ','_also_, _,_the _the_mattress _mattress_and _and_the _the_pillows _pillows_were _were_great _great_. ','_also_, _,_the _the_mattress _mattress_and _and_the _the_pillow _pillow_be _be_great _great_. ','_RB_, _,_DT _DT_NN _NN_CC _CC_DT _DT_NNS _NNS_VBD _VBD_JJ _JJ_. ',false
34172,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
34173,'don ? ','don ? ','_don_? ','_don_? ','_NNP_. ',false
34174,'ft confuse it with the other marriott . ','ft confuse it with the other marriott . ','_ft_confuse _confuse_it _it_with _with_the _the_other _other_marriott _marriott_. ','_ft_confuse _confuse_it _it_with _with_the _the_other _other_marriott _marriott_. ','_NN_VB _VB_PRP _PRP_IN _IN_DT _DT_JJ _JJ_NNP _NNP_. ',false
34175,'location is not that great . ','location be not that great . ','_location_is _is_not _not_that _that_great _great_. ','_location_be _be_not _not_that _that_great _great_. ','_NN_VBZ _VBZ_RB _RB_RB _RB_JJ _JJ_. ',false
34199,'perfect for a business traveller . ','perfect for a business traveller . ','_perfect_for _for_a _a_business _business_traveller _traveller_. ','_perfect_for _for_a _a_business _business_traveller _traveller_. ','_NNP_IN _IN_DT _DT_NN _NN_NN _NN_. ',false
34200,'great service , fantastic amenities , clean rooms . ','great service , fantastic amenity , clean room . ','_great_service _service_, _,_fantastic _fantastic_amenities _amenities_, _,_clean _clean_rooms _rooms_. ','_great_service _service_, _,_fantastic _fantastic_amenity _amenity_, _,_clean _clean_room _room_. ','_JJ_NN _NN_, _,_JJ _JJ_NNS _NNS_, _,_JJ _JJ_NNS _NNS_. ',false
34201,'excellent property ','excellent property ','_excellent_property ','_excellent_property ','_JJ_NN ',false
34218,'people shouldstay once in the hotel . ','people shouldstay once in the hotel . ','_people_shouldstay _shouldstay_once _once_in _in_the _the_hotel _hotel_. ','_people_shouldstay _shouldstay_once _once_in _in_the _the_hotel _hotel_. ','_NNS_MD _MD_RB _RB_IN _IN_DT _DT_NN _NN_. ',false
34219,'comfortable ','comfortable ','','','',false
34239,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
34240,'staff , breakfast . ','staff , breakfast . ','_staff_, _,_breakfast _breakfast_. ','_staff_, _,_breakfast _breakfast_. ','_NN_, _,_NN _NN_. ',false
34241,'no ','no ','','','',false
34268,'excellent . ','excellent . ','_excellent_. ','_excellent_. ','_JJ_. ',false
34269,'efficient , clean and business like . ','efficient , clean and business like . ','_efficient_, _,_clean _clean_and _and_business _business_like _like_. ','_efficient_, _,_clean _clean_and _and_business _business_like _like_. ','_JJ_, _,_JJ _JJ_CC _CC_NN _NN_IN _IN_. ',false
34270,'breakfast spread was fantastic . ','breakfast spread be fantastic . ','_breakfast_spread _spread_was _was_fantastic _fantastic_. ','_breakfast_spread _spread_be _be_fantastic _fantastic_. ','_JJ_NN _NN_VBD _VBD_JJ _JJ_. ',false
34271,'service by the restaurant staff was equally good . ','service by the restaurant staff be equally good . ','_service_by _by_the _the_restaurant _restaurant_staff _staff_was _was_equally _equally_good _good_. ','_service_by _by_the _the_restaurant _restaurant_staff _staff_be _be_equally _equally_good _good_. ','_NN_IN _IN_DT _DT_NN _NN_NN _NN_VBD _VBD_RB _RB_JJ _JJ_. ',false
34295,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
34296,'room change request was not attended to in a timely manner . ','room change request be not attend to in a timely manner . ','_room_change _change_request _request_was _was_not _not_attended _attended_to _to_in _in_a _a_timely _timely_manner _manner_. ','_room_change _change_request _request_be _be_not _not_attend _attend_to _to_in _in_a _a_timely _timely_manner _manner_. ','_NN_NN _NN_NN _NN_VBD _VBD_RB _RB_VBN _VBN_IN _IN_IN _IN_DT _DT_JJ _JJ_NN _NN_. ',false
34297,'we had to wait for one hour in our room to shift our luggage to the new room . ','we have to wait for #crd# hour in our room to shift our luggage to the new room . ','_we_had _had_to _to_wait _wait_for _for_one _one_hour _hour_in _in_our _our_room _room_to _to_shift _shift_our _our_luggage _luggage_to _to_the _the_new _new_room _room_. ','_we_have _have_to _to_wait _wait_for _for_#crd# _#crd#_hour _hour_in _in_our _our_room _room_to _to_shift _shift_our _our_luggage _luggage_to _to_the _the_new _new_room _room_. ','_PRP_VBD _VBD_TO _TO_VB _VB_IN _IN_CD _CD_NN _NN_IN _IN_PRP$ _PRP$_NN _NN_TO _TO_VB _VB_PRP$ _PRP$_NN _NN_IN _IN_DT _DT_JJ _JJ_NN _NN_. ',false
34354,'value for money . ','value for money . ','_value_for _for_money _money_. ','_value_for _for_money _money_. ','_NN_IN _IN_NN _NN_. ',true
34355,'the hotel is very clean . ','the hotel be very clean . ','_the_hotel _hotel_is _is_very _very_clean _clean_. ','_the_hotel _hotel_be _be_very _very_clean _clean_. ','_DT_NN _NN_VBZ _VBZ_RB _RB_JJ _JJ_. ',false
34356,'rooms are spacious and bed is comfortable . ','room be spacious and bed be comfortable . ','_rooms_are _are_spacious _spacious_and _and_bed _bed_is _is_comfortable _comfortable_. ','_room_be _be_spacious _spacious_and _and_bed _bed_be _be_comfortable _comfortable_. ','_NNS_VBP _VBP_JJ _JJ_CC _CC_NN _NN_VBZ _VBZ_JJ _JJ_. ',false
34357,'pool is of a good size . ','pool be of a good size . ','_pool_is _is_of _of_a _a_good _good_size _size_. ','_pool_be _be_of _of_a _a_good _good_size _size_. ','_NNP_VBZ _VBZ_IN _IN_DT _DT_JJ _JJ_NN _NN_. ',false
34358,'food is very good and so is the breakfast . ','food be very good and so be the breakfast . ','_food_is _is_very _very_good _good_and _and_so _so_is _is_the _the_breakfast _breakfast_. ','_food_be _be_very _very_good _good_and _and_so _so_be _be_the _the_breakfast _breakfast_. ','_NN_VBZ _VBZ_RB _RB_JJ _JJ_CC _CC_RB _RB_VBZ _VBZ_DT _DT_NN _NN_. ',false
34359,'that my request for a interconnecting room was not adhered to . ','that my request for a interconnecting room be not adhere to . ','_that_my _my_request _request_for _for_a _a_interconnecting _interconnecting_room _room_was _was_not _not_adhered _adhered_to _to_. ','_that_my _my_request _request_for _for_a _a_interconnecting _interconnecting_room _room_be _be_not _not_adhere _adhere_to _to_. ','_DT_PRP$ _PRP$_NN _NN_IN _IN_DT _DT_JJ _JJ_NN _NN_VBD _VBD_RB _RB_VBN _VBN_IN _IN_. ',false
34360,'as i was traveling with my family and my son being an autistic boy i had a tough time going from my room to his every now and then to check on him . ','as i be travel with my family and my son be an autistic boy i have a tough time go from my room to his every now and then to check on him . ','_as_i _i_was _was_traveling _traveling_with _with_my _my_family _family_and _and_my _my_son _son_being _being_an _an_autistic _autistic_boy _boy_i _i_had _had_a _a_tough _tough_time _time_going _going_from _from_my _my_room _room_to _to_his _his_every _every_now _now_and _and_then _then_to _to_check _check_on _on_him _him_. ','_as_i _i_be _be_travel _travel_with _with_my _my_family _family_and _and_my _my_son _son_be _be_an _an_autistic _autistic_boy _boy_i _i_have _have_a _a_tough _tough_time _time_go _go_from _from_my _my_room _room_to _to_his _his_every _every_now _now_and _and_then _then_to _to_check _check_on _on_him _him_. ','_IN_PRP _PRP_VBD _VBD_VBG _VBG_IN _IN_PRP$ _PRP$_NN _NN_CC _CC_PRP$ _PRP$_NN _NN_VBG _VBG_DT _DT_JJ _JJ_NN _NN_PRP _PRP_VBD _VBD_DT _DT_JJ _JJ_NN _NN_VBG _VBG_IN _IN_PRP$ _PRP$_NN _NN_IN _IN_PRP$ _PRP$_DT _DT_RB _RB_CC _CC_RB _RB_TO _TO_VB _VB_IN _IN_PRP _PRP_. ',false
34361,'had made the request when i had booked the room . ','have make the request when i have book the room . ','_had_made _made_the _the_request _request_when _when_i _i_had _had_booked _booked_the _the_room _room_. ','_have_make _make_the _the_request _request_when _when_i _i_have _have_book _book_the _the_room _room_. ','_VBD_VBN _VBN_DT _DT_NN _NN_WRB _WRB_PRP _PRP_VBD _VBD_VBN _VBN_DT _DT_NN _NN_. ',false
34362,'also rooms booked through booking.com are not eligible for marriott rewards . ','also room book through #url# be not eligible for marriott reward . ','_also_rooms _rooms_booked _booked_through _through_booking.com _booking.com_are _are_not _not_eligible _eligible_for _for_marriott _marriott_rewards _rewards_. ','_also_room _room_book _book_through _through_#url# _#url#_be _be_not _not_eligible _eligible_for _for_marriott _marriott_reward _reward_. ','_RB_NNS _NNS_VBN _VBN_IN _IN_ADD _ADD_VBP _VBP_RB _RB_JJ _JJ_IN _IN_NNP _NNP_NNS _NNS_. ',false
34363,'that is something which will stop me from going through booking.com again ','that be something which will stop me from go through #url# again ','_that_is _is_something _something_which _which_will _will_stop _stop_me _me_from _from_going _going_through _through_booking.com _booking.com_again ','_that_be _be_something _something_which _which_will _will_stop _stop_me _me_from _from_go _go_through _through_#url# _#url#_again ','_DT_VBZ _VBZ_NN _NN_WDT _WDT_MD _MD_VB _VB_PRP _PRP_IN _IN_VBG _VBG_IN _IN_ADD _ADD_RB ',false
34399,'wonderful . ','wonderful . ','_wonderful_. ','_wonderful_. ','_JJ_. ',false
34400,'everything s just fine except for the wifi , lower than my expectations . ','everything s just fine except for the wifi , low than my expectation . ','_everything_s _s_just _just_fine _fine_except _except_for _for_the _the_wifi _wifi_, _,_lower _lower_than _than_my _my_expectations _expectations_. ','_everything_s _s_just _just_fine _fine_except _except_for _for_the _the_wifi _wifi_, _,_low _low_than _than_my _my_expectation _expectation_. ','_NN_VBZ _VBZ_RB _RB_JJ _JJ_IN _IN_IN _IN_DT _DT_NNS _NNS_, _,_JJR _JJR_IN _IN_PRP$ _PRP$_NNS _NNS_. ',false
34401,'breakfast has everything you want . ','breakfast have everything you want . ','_breakfast_has _has_everything _everything_you _you_want _want_. ','_breakfast_have _have_everything _everything_you _you_want _want_. ','_NNP_VBZ _VBZ_NN _NN_PRP _PRP_VBP _VBP_. ',false
34433,'convenient place but bit expensive . ','convenient place but bit expensive . ','_convenient_place _place_but _but_bit _bit_expensive _expensive_. ','_convenient_place _place_but _but_bit _bit_expensive _expensive_. ','_JJ_NN _NN_CC _CC_NN _NN_JJ _JJ_. ',false
34434,'clean and comfortable room . ','clean and comfortable room . ','_clean_and _and_comfortable _comfortable_room _room_. ','_clean_and _and_comfortable _comfortable_room _room_. ','_JJ_CC _CC_JJ _JJ_NN _NN_. ',false
34435,'high pressure of shower water . ','high pressure of shower water . ','_high_pressure _pressure_of _of_shower _shower_water _water_. ','_high_pressure _pressure_of _of_shower _shower_water _water_. ','_JJ_NN _NN_IN _IN_NN _NN_NN _NN_. ',false
34436,'airport transfer service is too expensive . ','airport transfer service be too expensive . ','_airport_transfer _transfer_service _service_is _is_too _too_expensive _expensive_. ','_airport_transfer _transfer_service _service_be _be_too _too_expensive _expensive_. ','_NN_NN _NN_NN _NN_VBZ _VBZ_RB _RB_JJ _JJ_. ',true
34437,'it costs 3000rs for go and back of just 15min . ','it cost 0rs for go and back of just 0min . ','_it_costs _costs_3000rs _3000rs_for _for_go _go_and _and_back _back_of _of_just _just_15min _15min_. ','_it_cost _cost_0rs _0rs_for _for_go _go_and _and_back _back_of _of_just _just_0min _0min_. ','_PRP_VBZ _VBZ_NNS _NNS_IN _IN_NN _NN_CC _CC_RB _RB_IN _IN_RB _RB_CD _CD_. ',false
34463,'exceptional . ','exceptional . ','_exceptional_. ','_exceptional_. ','_JJ_. ',false
34464,'everything in hotel . ','everything in hotel . ','_everything_in _in_hotel _hotel_. ','_everything_in _in_hotel _hotel_. ','_NN_IN _IN_NN _NN_. ',false
34465,'outside of hotel was crowded ','outside of hotel be crowded ','_outside_of _of_hotel _hotel_was _was_crowded ','_outside_of _of_hotel _hotel_be _be_crowded ','_RB_IN _IN_NN _NN_VBD _VBD_JJ ',false
34497,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
34498,'back view room with a dirty construction site . ','back view room with a dirty construction site . ','_back_view _view_room _room_with _with_a _a_dirty _dirty_construction _construction_site _site_. ','_back_view _view_room _room_with _with_a _a_dirty _dirty_construction _construction_site _site_. ','_RB_VBP _VBP_NN _NN_IN _IN_DT _DT_JJ _JJ_NN _NN_NN _NN_. ',false
34499,'water logging with green layered growth . ','water log with green layered growth . ','_water_logging _logging_with _with_green _green_layered _layered_growth _growth_. ','_water_log _log_with _with_green _green_layered _layered_growth _growth_. ','_NNP_VBG _VBG_IN _IN_JJ _JJ_JJ _JJ_NN _NN_. ',false
34500,'could not open curtains . ','could not open curtain . ','_could_not _not_open _open_curtains _curtains_. ','_could_not _not_open _open_curtain _curtain_. ','_MD_RB _RB_VB _VB_NNS _NNS_. ',false
34501,'looked over crowded but reasonably managed . ','look over crowded but reasonably manage . ','_looked_over _over_crowded _crowded_but _but_reasonably _reasonably_managed _managed_. ','_look_over _over_crowded _crowded_but _but_reasonably _reasonably_manage _manage_. ','_VBN_IN _IN_JJ _JJ_CC _CC_RB _RB_VBN _VBN_. ',false
34527,'exceptional . ','exceptional . ','_exceptional_. ','_exceptional_. ','_JJ_. ',false
34528,'thumbs for public relations . ','thumb for public relation . ','_thumbs_for _for_public _public_relations _relations_. ','_thumb_for _for_public _public_relation _relation_. ','_NNS_IN _IN_JJ _JJ_NNS _NNS_. ',false
34529,'bidet in the room s toilet is highly recommended . ','bidet in the room s toilet be highly recommend . ','_bidet_in _in_the _the_room _room_s _s_toilet _toilet_is _is_highly _highly_recommended _recommended_. ','_bidet_in _in_the _the_room _room_s _s_toilet _toilet_be _be_highly _highly_recommend _recommend_. ','_VBN_IN _IN_DT _DT_NN _NN_POS _POS_NN _NN_VBZ _VBZ_RB _RB_VBN _VBN_. ',false
34556,'very good . ','very good . ','_very_good _good_. ','_very_good _good_. ','_RB_JJ _JJ_. ',false
34557,'it is a typical courtyard hotel so nothing to complain in terms of the rooms , service etc. the breakfast buffet was quite good too both in terms of spread and quality . ','it be a typical courtyard hotel so nothing to complain in term of the room , service etc. the breakfast buffet be quite good too both in term of spread and quality . ','_it_is _is_a _a_typical _typical_courtyard _courtyard_hotel _hotel_so _so_nothing _nothing_to _to_complain _complain_in _in_terms _terms_of _of_the _the_rooms _rooms_, _,_service _service_etc. _etc._the _the_breakfast _breakfast_buffet _buffet_was _was_quite _quite_good _good_too _too_both _both_in _in_terms _terms_of _of_spread _spread_and _and_quality _quality_. ','_it_be _be_a _a_typical _typical_courtyard _courtyard_hotel _hotel_so _so_nothing _nothing_to _to_complain _complain_in _in_term _term_of _of_the _the_room _room_, _,_service _service_etc. _etc._the _the_breakfast _breakfast_buffet _buffet_be _be_quite _quite_good _good_too _too_both _both_in _in_term _term_of _of_spread _spread_and _and_quality _quality_. ','_PRP_VBZ _VBZ_DT _DT_JJ _JJ_NNP _NNP_NN _NN_RB _RB_NN _NN_TO _TO_VB _VB_IN _IN_NNS _NNS_IN _IN_DT _DT_NNS _NNS_, _,_NN _NN_FW _FW_DT _DT_NN _NN_NN _NN_VBD _VBD_RB _RB_JJ _JJ_RB _RB_CC _CC_IN _IN_NNS _NNS_IN _IN_NN _NN_CC _CC_NN _NN_. ',false
34558,'quite expensive for what is essentially a courtyard . ','quite expensive for what be essentially a courtyard . ','_quite_expensive _expensive_for _for_what _what_is _is_essentially _essentially_a _a_courtyard _courtyard_. ','_quite_expensive _expensive_for _for_what _what_be _be_essentially _essentially_a _a_courtyard _courtyard_. ','_RBR_JJ _JJ_IN _IN_WP _WP_VBZ _VBZ_RB _RB_DT _DT_NN _NN_. ',true
34559,'the vivanta seemed better value for money . ','the vivanta seem good value for money . ','_the_vivanta _vivanta_seemed _seemed_better _better_value _value_for _for_money _money_. ','_the_vivanta _vivanta_seem _seem_good _good_value _value_for _for_money _money_. ','_DT_NNP _NNP_VBD _VBD_JJR _JJR_NN _NN_IN _IN_NN _NN_. ',false
34583,'good stay overall . ','good stay overall . ','_good_stay _stay_overall _overall_. ','_good_stay _stay_overall _overall_. ','_JJ_VB _VB_JJ _JJ_. ',false
34584,'staff very friendly and helpful . ','staff very friendly and helpful . ','_staff_very _very_friendly _friendly_and _and_helpful _helpful_. ','_staff_very _very_friendly _friendly_and _and_helpful _helpful_. ','_NNP_RB _RB_JJ _JJ_CC _CC_JJ _JJ_. ',false
34585,'pillows smelled .... ','pillow smell .. ','_pillows_smelled _smelled_.... ','_pillow_smell _smell_.. ','_NNS_VBD _VBD_. ',false
34607,'valie for money . ','valie for money . ','_valie_for _for_money _money_. ','_valie_for _for_money _money_. ','_NNP_IN _IN_NNP _NNP_. ',false
34608,'food is good specially breakfast at mojo . ','food be good specially breakfast at mojo . ','_food_is _is_good _good_specially _specially_breakfast _breakfast_at _at_mojo _mojo_. ','_food_be _be_good _good_specially _specially_breakfast _breakfast_at _at_mojo _mojo_. ','_NN_VBZ _VBZ_NNP _NNP_NNP _NNP_NNP _NNP_IN _IN_NNP _NNP_. ',false
34609,'they should improve room service - its good but need little improvement , have to call 2/3 times to order n have to do d followup ','they should improve room service - its good but need little improvement , have to call 0 times to order n have to do d followup ','_they_should _should_improve _improve_room _room_service _service_- _-_its _its_good _good_but _but_need _need_little _little_improvement _improvement_, _,_have _have_to _to_call _call_2/3 _2/3_times _times_to _to_order _order_n _n_have _have_to _to_do _do_d _d_followup ','_they_should _should_improve _improve_room _room_service _service_- _-_its _its_good _good_but _but_need _need_little _little_improvement _improvement_, _,_have _have_to _to_call _call_0 _0_times _times_to _to_order _order_n _n_have _have_to _to_do _do_d _d_followup ','_PRP_MD _MD_VB _VB_NNP _NNP_NNP _NNP_HYPH _HYPH_PRP$ _PRP$_NNP _NNP_CC _CC_VBP _VBP_JJ _JJ_NN _NN_, _,_VBP _VBP_TO _TO_VB _VB_CD _CD_NNP _NNP_IN _IN_NN _NN_RB _RB_VBP _VBP_TO _TO_VB _VB_NN _NN_NN ',false
34636,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
34637,'quite near to airport . ','quite near to airport . ','_quite_near _near_to _to_airport _airport_. ','_quite_near _near_to _to_airport _airport_. ','_PDT_RB _RB_IN _IN_NN _NN_. ',false
34638,'meeting room for small group not available . ','meet room for small group not available . ','_meeting_room _room_for _for_small _small_group _group_not _not_available _available_. ','_meet_room _room_for _for_small _small_group _group_not _not_available _available_. ','_VBG_NN _NN_IN _IN_JJ _JJ_NN _NN_RB _RB_JJ _JJ_. ',false
34639,'there were 6 pax and was told that the smaller meeting could only take 3 pax . ','there be 0 pax and be tell that the small meeting could only take 0 pax . ','_there_were _were_6 _6_pax _pax_and _and_was _was_told _told_that _that_the _the_smaller _smaller_meeting _meeting_could _could_only _only_take _take_3 _3_pax _pax_. ','_there_be _be_0 _0_pax _pax_and _and_be _be_tell _tell_that _that_the _the_small _small_meeting _meeting_could _could_only _only_take _take_0 _0_pax _pax_. ','_EX_VBD _VBD_CD _CD_NN _NN_CC _CC_VBD _VBD_VBN _VBN_IN _IN_DT _DT_JJR _JJR_NN _NN_MD _MD_RB _RB_VB _VB_CD _CD_NN _NN_. ',false
34663,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
34664,'the breakfast was a good spread . ','the breakfast be a good spread . ','_the_breakfast _breakfast_was _was_a _a_good _good_spread _spread_. ','_the_breakfast _breakfast_be _be_a _a_good _good_spread _spread_. ','_DT_NN _NN_VBD _VBD_DT _DT_JJ _JJ_NN _NN_. ',false
34665,'staff was really helpful about everything . ','staff be really helpful about everything . ','_staff_was _was_really _really_helpful _helpful_about _about_everything _everything_. ','_staff_be _be_really _really_helpful _helpful_about _about_everything _everything_. ','_NNP_VBD _VBD_RB _RB_JJ _JJ_IN _IN_NN _NN_. ',false
34712,'may be not expensive while booking but every bit of additional service will cost you more . ','may be not expensive while booking but every bit of additional service will cost you more . ','_may_be _be_not _not_expensive _expensive_while _while_booking _booking_but _but_every _every_bit _bit_of _of_additional _additional_service _service_will _will_cost _cost_you _you_more _more_. ','_may_be _be_not _not_expensive _expensive_while _while_booking _booking_but _but_every _every_bit _bit_of _of_additional _additional_service _service_will _will_cost _cost_you _you_more _more_. ','_MD_VB _VB_RB _RB_JJ _JJ_IN _IN_NN _NN_CC _CC_DT _DT_NN _NN_IN _IN_JJ _JJ_NN _NN_MD _MD_VB _VB_PRP _PRP_JJR _JJR_. ',true
34713,'breakfast is great . ','breakfast be great . ','_breakfast_is _is_great _great_. ','_breakfast_be _be_great _great_. ','_NNP_VBZ _VBZ_JJ _JJ_. ',false
34714,'many choices and always very sunny and helpful staff in the momo restaurant . ','many choice and always very sunny and helpful staff in the momo restaurant . ','_many_choices _choices_and _and_always _always_very _very_sunny _sunny_and _and_helpful _helpful_staff _staff_in _in_the _the_momo _momo_restaurant _restaurant_. ','_many_choice _choice_and _and_always _always_very _very_sunny _sunny_and _and_helpful _helpful_staff _staff_in _in_the _the_momo _momo_restaurant _restaurant_. ','_JJ_NNS _NNS_CC _CC_RB _RB_RB _RB_JJ _JJ_CC _CC_JJ _JJ_NN _NN_IN _IN_DT _DT_NNP _NNP_NN _NN_. ',false
34715,'front desk staff was less helpful than those when we stayed here in march , because of whom that i chose this hotel again for staying 8 nights . ','front desk staff be less helpful than those when we stay here in march , because of whom that i choose this hotel again for stay 0 night . ','_front_desk _desk_staff _staff_was _was_less _less_helpful _helpful_than _than_those _those_when _when_we _we_stayed _stayed_here _here_in _in_march _march_, _,_because _because_of _of_whom _whom_that _that_i _i_chose _chose_this _this_hotel _hotel_again _again_for _for_staying _staying_8 _8_nights _nights_. ','_front_desk _desk_staff _staff_be _be_less _less_helpful _helpful_than _than_those _those_when _when_we _we_stay _stay_here _here_in _in_march _march_, _,_because _because_of _of_whom _whom_that _that_i _i_choose _choose_this _this_hotel _hotel_again _again_for _for_stay _stay_0 _0_night _night_. ','_JJ_NN _NN_NN _NN_VBD _VBD_RBR _RBR_JJ _JJ_IN _IN_DT _DT_WRB _WRB_PRP _PRP_VBD _VBD_RB _RB_IN _IN_NNP _NNP_, _,_IN _IN_IN _IN_WP _WP_IN _IN_PRP _PRP_VBD _VBD_DT _DT_NN _NN_RB _RB_IN _IN_VBG _VBG_CD _CD_NNS _NNS_. ',false
34716,'however , i am very disappointed this time . ','however , i be very disappointed this time . ','_however_, _,_i _i_am _am_very _very_disappointed _disappointed_this _this_time _time_. ','_however_, _,_i _i_be _be_very _very_disappointed _disappointed_this _this_time _time_. ','_RB_, _,_PRP _PRP_VBP _VBP_RB _RB_JJ _JJ_DT _DT_NN _NN_. ',false
34717,'we only got free wifi service after we called the room service and waited several minutes on phone before someone picked up . ','we only get free wifi service after we call the room service and wait several minute on phone before someone pick up . ','_we_only _only_got _got_free _free_wifi _wifi_service _service_after _after_we _we_called _called_the _the_room _room_service _service_and _and_waited _waited_several _several_minutes _minutes_on _on_phone _phone_before _before_someone _someone_picked _picked_up _up_. ','_we_only _only_get _get_free _free_wifi _wifi_service _service_after _after_we _we_call _call_the _the_room _room_service _service_and _and_wait _wait_several _several_minute _minute_on _on_phone _phone_before _before_someone _someone_pick _pick_up _up_. ','_PRP_RB _RB_VBD _VBD_JJ _JJ_NN _NN_NN _NN_IN _IN_PRP _PRP_VBD _VBD_DT _DT_NN _NN_NN _NN_CC _CC_VBD _VBD_JJ _JJ_NNS _NNS_IN _IN_NN _NN_IN _IN_NN _NN_VBD _VBD_RP _RP_. ',false
