@relation OTHER

@attribute id numeric
@attribute words string
@attribute lemmas string
@attribute pos string
@attribute bigrams string
@attribute tagwordset1 string
@attribute tagwordset2 string
@attribute tagwordset3 string
@attribute tagwordset4 string
@attribute tagwordset5 string
@attribute tagwordset6 string
@attribute tagwordset7 string
@attribute tagwordset8 string
@attribute aspecttype {true, false}

@data
33494,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
33495,'masala tea spread ','masala tea spread ','NNP NN NNP ','_masala_tea _tea_and ',0,0,0,0,0,0,0,0,false
33525,'comfortable cozy stay ','comfortable cozy stay ','JJ JJ NN ','_comfortable_& _cozy_stay _stay_. ',0,0,0,0,0,0,0,0,true
33526,'location hotel is outstanding various modes transportation ','location hotel be outstanding various mode transportation ','NN NN VBZ JJ JJ NNS NN ','_location_of _hotel_is _is_outstanding _outstanding_with _various_modes _modes_of _transportation_nearby ',0,0,0,0,0,0,0,0,false
33527,'hotel is clean elegant have improved in-room dining ','hotel be clean elegant have improve in-room dining ','NN VBZ JJ JJ VBP VBN NN NN ','_hotel_itself _is_very _clean_& _elegant_& _have_improved _improved_their _in-room_dining _dining_as ',0,0,0,0,0,0,0,0,false
33528,'pillows were soft comfortable service was excellent ','pillow be soft comfortable service be excellent ','NNS VBD JJ JJ NN VBD JJ ','_pillows_were _were_soft _soft_& _comfortable_& _service_was _was_excellent _excellent_. ',0,0,0,0,0,0,0,0,false
33529,'breakfast was superb variety options buffet ','breakfast be superb variety option buffet ','NN VBD VBG NN NNS NN ','_breakfast_was _was_superb _superb_with _variety_of _options_at _buffet_. ',0,0,0,0,0,0,0,0,true
33530,'amazing experience like visit ','amazing experience like visit ','JJ NN VB VB ','_amazing_experience _experience_& _like_to _visit_again ',0,0,0,0,0,0,0,0,true
33531,'mentioned previous review considering hotel has asian guests indians keep water faucet ','mention previous review consider hotel have asian guest indian keep water faucet ','VBN JJ NN VBG NN VBZ JJ NNS NNPS VB NN NN ','_mentioned_in _previous_review _review_, _considering_the _hotel_has _has_asian _asian_guests _guests_( _indians_) _keep_a _water_faucet _faucet_. ',0,0,0,0,0,0,0,0,false
33578,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33579,'hotel policy blocking additional amount credit card expected charges room rent ','hotel policy block additional amount credit card expect charge room rent ','NN NN VBG JJ NN NN NN VBN NNS NN NN ','_hotel_s _policy_of _blocking_an _additional_amount _amount_on _credit_card _card_for _expected_charges _charges_over _room_rent _rent_. ',0,0,0,0,0,0,0,0,false
33580,'amount is basis ','amount be basis ','NN VBZ NN ','_amount_is _is_ad _basis_. ',0,0,0,0,0,0,0,0,false
33581,'absence blocking amount additional charges lead having pay services consumed settling bill check out ','absence block amount additional charge lead have pay service consume settle bill check out ','NN VBG NN JJ NNS VB VBG VB NNS VBN VBG NN NN NN ','_absence_of _blocking_an _amount_for _additional_charges _charges_would _lead_to _having_to _pay_for _services_as _consumed_instead _settling_bill _bill_at _check_- _out_. ',0,0,0,0,0,0,0,0,false
33582,'is unusual ','be unusual ','VBZ JJ ','_is_unusual _unusual_. ',0,0,0,0,0,0,0,0,false
33583,'hotels are justified blocking room rent charges amounts perceived consumption happen ','hotel be justify block room rent charge amount perceive consumption happen ','NNS VBP VBN VBG NN NN NNS NNS VBN NN VB ','_hotels_are _are_justified _justified_in _blocking_the _room_rent _rent_charges _charges_but _amounts_for _perceived_consumption _consumption_which ',0,0,0,0,0,0,0,0,false
33614,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
33615,'room close airport spread break ','room close airport spread break ','NN JJ NNP VB VBP ','_room_, _close_to _airport_, _spread_break _break_fast ',0,0,0,0,0,0,0,0,false
33642,'nice stay ','nice stay ','NNP VB ','_nice_stay _stay_. ',0,0,0,0,0,0,0,0,true
33643,'value money ','value money ','NN NN ','_value_for _money_. ',0,0,0,0,0,0,0,0,false
33644,'rooms are spacious fast internet ','room be spacious fast internet ','NNS VBP JJ JJ NN ','_rooms_are _are_spacious _spacious_, _fast_internet _internet_. ',0,0,0,0,0,0,0,0,false
33645,'staff was helpful nice bar ','staff be helpful nice bar ','NNP VBD JJ NNP NN ','_staff_was _was_helpful _helpful_nice _nice_bar _bar_. ',0,0,0,0,0,0,0,0,false
33646,'bit far airport arrival deprature are working hours am pm ','bit far airport arrival deprature be work hour am pm ','NN NNP NN NN NN VBP VBG NNS NN NN ','_bit_far _far_from _airport_, _arrival_or _deprature_are _are_in _working_hours _hours_or _am_- _pm_. ',0,0,0,0,0,0,0,0,false
33647,'give teh traffice min arrive airport ','give teh traffice min arrive airport ','VB NN NN NN VB NN ','_give_teh _teh_traffice _traffice_45-60 _min_to _arrive_to ',0,0,0,0,0,0,0,0,false
33681,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33682,'nothing ','nothing ','NN ','_nothing_. ',0,0,0,0,0,0,0,0,false
33683,'noisy room sound proof listen noise metropassing loud music street.check checkout process lousy ','noisy room sound proof listen noise metropassing loud music street.check checkout process lousy ','JJ NN JJ NN VB NN VBG JJ NN NN NN NN JJ ','_noisy_room _room_not _sound_proof _proof_specially _listen_noise _noise_of _metropassing_by _loud_music _music_on _street.check_in _checkout_process _process_very _lousy_. ',0,0,0,0,0,0,0,0,true
33705,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33706,'mukhtar reception was helpful ','mukhtar reception be helpful ','NN NN VBD JJ ','_mukhtar_at _reception_was _was_really _helpful_... ',0,0,0,0,0,0,0,0,false
33707,'great guy ','great guy ','JJ NN ','_great_guy _guy_.. ',0,0,0,0,0,0,0,0,false
33729,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
33730,'masala tea breakfast abd good choice breakfast items ','masala tea breakfast abd good choice breakfast item ','NNP NN NN VBD JJ NN NN NNS ','_masala_tea _tea_for _breakfast_abd _abd_a _good_choice _choice_of _breakfast_items _items_. ',0,0,0,0,0,0,0,0,true
33731,'bidet toilet ','bidet toilet ','NN NN ','_bidet_in ',0,0,0,0,0,0,0,0,false
33765,'worth money paid ','worth money pay ','NNP NN VBD ','_worth_the _money_paid _paid_. ',0,0,0,0,0,0,0,0,false
33766,'had requested hard bed have issues back management was kind oblige ','have request hard bed have issue back management be kind oblige ','VBD VBN JJ NN VBP NNS NN NN VBD JJ VB ','_had_requested _requested_a _hard_bed _bed_as _have_issues _issues_with _back_and _management_was _was_kind _kind_to _oblige_. ',0,0,0,0,0,0,0,0,false
33767,'staff breakfast area helpful friendly ','staff breakfast area helpful friendly ','NN NN NN JJ JJ ','_staff_in _breakfast_area _area_very _helpful_and _friendly_..... ',0,0,0,0,0,0,0,0,false
33768,'name ','name ','VB ','_name_some ',0,0,0,0,0,0,0,0,false
33769,'vinod ','vinod ','NN ','_vinod_.... ',0,0,0,0,0,0,0,0,false
33770,'','','','',0,0,0,0,0,0,0,0,false
33771,'liked clean friendly staff helpful ','like clean friendly staff helpful ','VBD JJ JJ NN JJ ','_liked_the _clean_and _friendly_staff _staff_and _helpful_too ',0,0,0,0,0,0,0,0,false
33809,'pleasant stay ','pleasant stay ','JJ NN ','_pleasant_stay _stay_. ',0,0,0,0,0,0,0,0,true
33810,'clean fresh room courtesy upgraded room executive category ','clean fresh room courtesy upgrade room executive category ','JJ JJ NN NN VBD NN JJ NN ','_clean_& _fresh_room _room_, _courtesy_they _upgraded_room _room_to _executive_category _category_. ',0,0,0,0,0,0,0,0,false
33811,'nice food good sleep ','nice food good sleep ','NNP NN JJ NN ','_nice_food _food_& _good_sleep ',0,0,0,0,0,0,0,0,true
33833,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
33834,'swimming pool ','swim pool ','VBG NN ','_swimming_pool _pool_. ',0,0,0,0,0,0,0,0,false
33835,'tea lobby breakfast ','tea lobby breakfast ','NN NN NN ','_tea_at _lobby_breakfast ',0,0,0,0,0,0,0,0,false
33860,'was ','be ','VBD ','_was_ok ',0,0,0,0,0,0,0,0,false
33861,'less outlets do hotel ','less outlet do hotel ','JJR NNS VB NN ','_less_outlets _outlets_, _do_inside _hotel_. ',0,0,0,0,0,0,0,0,false
33862,'did try women ','do try woman ','VBD VB NNS ','_did_not _try_women _women_? ',0,0,0,0,0,0,0,0,false
33863,'fs room was told sauna jacuzzi steam ','f room be tell sauna jacuzzi steam ','NNS NN VBD VBN NN NN NN ','_fs_room _room_as _was_told _told_no _sauna_or _jacuzzi_except ',0,0,0,0,0,0,0,0,false
33886,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33887,'servises are priced ','servises be price ','NNS VBP VBN ','_servises_are _are_over ',0,0,0,0,0,0,0,0,false
33911,'mumbai is hotel stay ','mumbai be hotel stay ','NNP VBZ NN VB ','_mumbai_this _is_the _hotel_to _stay_. ',0,0,0,0,0,0,0,0,false
33912,'hotel happens be favorite stays mumbai ','hotel happen be favorite stay mumbai ','NN VBZ VB JJ NNS NNP ','_hotel_happens _happens_to _be_my _favorite_for _stays_in _mumbai_... ',0,0,0,0,0,0,0,0,false
33913,'been time ','be time ','VBN NN ','_been_here _time_earlier ',0,0,0,0,0,0,0,0,false
33914,'time visit things remains absolute perfect ','time visit thing remain absolute perfect ','NN VBP NNS VBZ JJ JJ ','_time_i _visit_things _things_remains _remains_absolute _absolute_perfect _perfect_. ',0,0,0,0,0,0,0,0,true
33915,'nothing ','nothing ','NN ','',0,0,0,0,0,0,0,0,false
33945,'was comfortable stay unwind long day work ','be comfortable stay unwind long day work ','VBD JJ NN VB JJ NN NN ','_was_a _comfortable_stay _stay_and _unwind_after _long_day _day_at _work_. ',0,0,0,0,0,0,0,0,true
33946,'bed was extra comfy ','bed be extra comfy ','NNP VBD JJ NN ','_bed_was _was_extra _extra_comfy _comfy_. ',0,0,0,0,0,0,0,0,false
33947,'none ','none ','NN ','',0,0,0,0,0,0,0,0,false
33978,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
33979,'corridors floors smelled musty owing lack air circulation ','corridor floor smell musty owe lack air circulation ','NNS NNS VBD JJ VBG NN NN NN ','_corridors_on _floors_smelled _smelled_musty _musty_owing _owing_to _lack_of _air_circulation _circulation_. ',0,0,0,0,0,0,0,0,false
33980,'was bad odour area ','be bad odour area ','VBD JJ NN NN ','_was_a _bad_odour _odour_in _area_. ',0,0,0,0,0,0,0,0,false
33981,'looked air conditioning corridor wasn ','look air conditioning corridor wasn ','VBN NN NN NN NN ','_looked_like _air_conditioning _conditioning_in _corridor_wasn _wasn_? ',0,0,0,0,0,0,0,0,false
33982,'ft working ','ft work ','VBP VBG ','_ft_working _working_efficiently ',0,0,0,0,0,0,0,0,false
33983,'same was case 4th floor happened go ','same be case #ord# floor happened go ','NNP VBD NN JJ NN VBD VB ','_same_was _was_the _case_in _4th_floor _floor_which _happened_to _go_to ',0,0,0,0,0,0,0,0,false
34017,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34018,'location ','location ','NN ','_location_. ',0,0,0,0,0,0,0,0,false
34019,'nothing ','nothing ','NN ','',0,0,0,0,0,0,0,0,false
34041,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34042,'airport good indian breakfast spacious bathrooms ','airport good indian breakfast spacious bathroom ','NN JJ JJ NN JJ NNS ','_airport_, _good_indian _indian_breakfast _breakfast_, _spacious_bathrooms _bathrooms_. ',0,0,0,0,0,0,0,0,true
34043,'bit wear tear room ','bit wear tear room ','NN NN NN NN ','_bit_of _wear_and _tear_in ',0,0,0,0,0,0,0,0,false
34062,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34063,'hotel staff was friendly food was great demanding little things other hotels do hotel room was clean value money ','hotel staff be friendly food be great demand little thing other hotel do hotel room be clean value money ','NN NN VBD JJ NN VBD JJ VBG JJ NNS JJ NNS VBP NN NN VBD JJ NN NN ','_hotel_staff _staff_was _was_very _friendly_and _food_was _was_also _great_, _demanding_for _little_things _things_like _other_hotels _hotels_do _do_the _hotel_room _room_was _was_very _clean_, _value_for ',0,0,0,0,0,0,0,0,true
34078,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
34079,'late checkout ','late checkout ','JJ NN ','_late_checkout ',0,0,0,0,0,0,0,0,false
34112,'recommended stay excellent staff ','recommend stay excellent staff ','VBN NN JJ NN ','_recommended_stay _stay_, _excellent_staff _staff_. ',0,0,0,0,0,0,0,0,true
34113,'know property has such good ratings ','know property have such good rating ','VBP NN VBZ JJ JJ NNS ','_know_why _property_has _has_such _such_good _good_ratings _ratings_. ',0,0,0,0,0,0,0,0,true
34114,'staff are excellence par ','staff be excellence par ','NN VBP NN NN ','_staff_are _are_excellence _excellence_above _par_. ',0,0,0,0,0,0,0,0,false
34115,'were helpful pleasant communicate ','be helpful pleasant communicate ','VBD JJ JJ VB ','_were_very _helpful_and _pleasant_to _communicate_with ',0,0,0,0,0,0,0,0,false
34116,'see guest was no. priority ','see guest be no. priority ','VB NN VBD NN NN ','_see_how _guest_was _was_their _no._1 _priority_. ',0,0,0,0,0,0,0,0,false
34117,'have encountered friendly staff entire team hotel security reception concierge desk day dining restaurant were great ','have encounter friendly staff entire team hotel security reception concierge desk day dining restaurant be great ','VBP VBN JJ NN JJ NN NN NN NN NN NN NN NN NN VBD JJ ','_have_encountered _encountered_friendly _friendly_staff _staff_before _entire_team _team_at _hotel_especially _security_, _reception_, _concierge_desk _desk_and _day_dining _dining_restaurant _restaurant_were _were_just _great_. ',0,0,0,0,0,0,0,0,false
34118,'put guests ease make feel home ','put guest ease make feel home ','VBD NNS NN VB VB NN ','_put_the _guests_completely _ease_and _make_you _feel_at _home_. ',0,0,0,0,0,0,0,0,false
34119,'mattress pillows were great ','mattress pillow be great ','NN NNS VBD JJ ','_mattress_and _pillows_were _were_great _great_. ',0,0,0,0,0,0,0,0,false
34164,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34165,'don ','don ','NNP ','_don_? ',0,0,0,0,0,0,0,0,false
34166,'ft confuse other marriott ','ft confuse other marriott ','NN VB JJ NNP ','_ft_confuse _confuse_it _other_marriott _marriott_. ',0,0,0,0,0,0,0,0,false
34167,'location is great ','location be great ','NN VBZ JJ ','_location_is _is_not _great_. ',0,0,0,0,0,0,0,0,false
34193,'perfect business traveller ','perfect business traveller ','NNP NN NN ','_perfect_for _business_traveller _traveller_. ',0,0,0,0,0,0,0,0,false
34194,'great service fantastic amenities clean rooms ','great service fantastic amenity clean room ','JJ NN JJ NNS JJ NNS ','_great_service _service_, _fantastic_amenities _amenities_, _clean_rooms _rooms_. ',0,0,0,0,0,0,0,0,false
34195,'excellent property ','excellent property ','JJ NN ','_excellent_property ',0,0,0,0,0,0,0,0,false
34214,'people hotel ','people hotel ','NNS NN ','_people_shouldstay _hotel_. ',0,0,0,0,0,0,0,0,false
34215,'comfortable ','comfortable ','JJ ','',0,0,0,0,0,0,0,0,false
34233,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34234,'staff breakfast ','staff breakfast ','NN NN ','_staff_, _breakfast_. ',0,0,0,0,0,0,0,0,false
34235,'','','','',0,0,0,0,0,0,0,0,false
34260,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
34261,'efficient clean business ','efficient clean business ','JJ JJ NN ','_efficient_, _clean_and _business_like ',0,0,0,0,0,0,0,0,false
34262,'breakfast spread was fantastic ','breakfast spread be fantastic ','JJ NN VBD JJ ','_breakfast_spread _spread_was _was_fantastic _fantastic_. ',0,0,0,0,0,0,0,0,true
34263,'service restaurant staff was good ','service restaurant staff be good ','NN NN NN VBD JJ ','_service_by _restaurant_staff _staff_was _was_equally _good_. ',0,0,0,0,0,0,0,0,false
34289,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34290,'room change request was attended timely manner ','room change request be attend timely manner ','NN NN NN VBD VBN JJ NN ','_room_change _change_request _request_was _was_not _attended_to _timely_manner _manner_. ',0,0,0,0,0,0,0,0,false
34291,'had wait hour room shift luggage new room ','have wait hour room shift luggage new room ','VBD VB NN NN VB NN JJ NN ','_had_to _wait_for _hour_in _room_to _shift_our _luggage_to _new_room _room_. ',0,0,0,0,0,0,0,0,false
34334,'value money ','value money ','NN NN ','_value_for _money_. ',0,0,0,0,0,0,0,0,false
34335,'hotel is clean ','hotel be clean ','NN VBZ JJ ','_hotel_is _is_very _clean_. ',0,0,0,0,0,0,0,0,false
34336,'rooms are spacious bed is comfortable ','room be spacious bed be comfortable ','NNS VBP JJ NN VBZ JJ ','_rooms_are _are_spacious _spacious_and _bed_is _is_comfortable _comfortable_. ',0,0,0,0,0,0,0,0,false
34337,'pool is good size ','pool be good size ','NNP VBZ JJ NN ','_pool_is _is_of _good_size _size_. ',0,0,0,0,0,0,0,0,false
34338,'food is good is breakfast ','food be good be breakfast ','NN VBZ JJ VBZ NN ','_food_is _is_very _good_and _is_the _breakfast_. ',0,0,0,0,0,0,0,0,true
34339,'request interconnecting room was adhered ','request interconnecting room be adhere ','NN JJ NN VBD VBN ','_request_for _interconnecting_room _room_was _was_not _adhered_to ',0,0,0,0,0,0,0,0,false
34340,'was traveling family son being autistic boy had tough time going room check ','be travel family son be autistic boy have tough time go room check ','VBD VBG NN NN VBG JJ NN VBD JJ NN VBG NN VB ','_was_traveling _traveling_with _family_and _son_being _being_an _autistic_boy _boy_i _had_a _tough_time _time_going _going_from _room_to _check_on ',0,0,0,0,0,0,0,0,false
34341,'had made request had booked room ','have make request have book room ','VBD VBN NN VBD VBN NN ','_had_made _made_the _request_when _had_booked _booked_the _room_. ',0,0,0,0,0,0,0,0,false
34342,'rooms booked are eligible marriott rewards ','room book be eligible marriott reward ','NNS VBN VBP JJ NNP NNS ','_rooms_booked _booked_through _are_not _eligible_for _marriott_rewards _rewards_. ',0,0,0,0,0,0,0,0,true
34343,'is something stop going ','be something stop go ','VBZ NN VB VBG ','_is_something _something_which _stop_me _going_through ',0,0,0,0,0,0,0,0,true
34393,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
34394,'everything s fine wifi lower expectations ','everything s fine wifi low expectation ','NN VBZ JJ NNS JJR NNS ','_everything_s _s_just _fine_except _wifi_, _lower_than _expectations_. ',0,0,0,0,0,0,0,0,true
34395,'breakfast has everything want ','breakfast have everything want ','NNP VBZ NN VBP ','_breakfast_has _has_everything _everything_you _want_. ',0,0,0,0,0,0,0,0,true
34423,'convenient place bit expensive ','convenient place bit expensive ','JJ NN NN JJ ','_convenient_place _place_but _bit_expensive _expensive_. ',0,0,0,0,0,0,0,0,false
34424,'clean comfortable room ','clean comfortable room ','JJ JJ NN ','_clean_and _comfortable_room _room_. ',0,0,0,0,0,0,0,0,false
34425,'high pressure shower water ','high pressure shower water ','JJ NN NN NN ','_high_pressure _pressure_of _shower_water _water_. ',0,0,0,0,0,0,0,0,false
34426,'airport transfer service is expensive ','airport transfer service be expensive ','NN NN NN VBZ JJ ','_airport_transfer _transfer_service _service_is _is_too _expensive_. ',0,0,0,0,0,0,0,0,false
34427,'costs 3000rs go ','cost 0rs go ','VBZ NNS NN ','_costs_3000rs _3000rs_for _go_and ',0,0,0,0,0,0,0,0,false
34457,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
34458,'everything hotel ','everything hotel ','NN NN ','_everything_in _hotel_. ',0,0,0,0,0,0,0,0,false
34459,'hotel was crowded ','hotel be crowded ','NN VBD JJ ','_hotel_was _was_crowded ',0,0,0,0,0,0,0,0,true
34487,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34488,'view room dirty construction site ','view room dirty construction site ','VBP NN JJ NN NN ','_view_room _room_with _dirty_construction _construction_site _site_. ',0,0,0,0,0,0,0,0,false
34489,'water logging green layered growth ','water log green layered growth ','NNP VBG JJ JJ NN ','_water_logging _logging_with _green_layered _layered_growth _growth_. ',0,0,0,0,0,0,0,0,false
34490,'open curtains ','open curtain ','VB NNS ','_open_curtains _curtains_. ',0,0,0,0,0,0,0,0,false
34491,'looked crowded managed ','look crowded manage ','VBN JJ VBN ','_looked_over _crowded_but _managed_. ',0,0,0,0,0,0,0,0,false
34521,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
34522,'thumbs public relations ','thumb public relation ','NNS JJ NNS ','_thumbs_for _public_relations _relations_. ',0,0,0,0,0,0,0,0,true
34523,'bidet room toilet is recommended ','bidet room toilet be recommend ','VBN NN NN VBZ VBN ','_bidet_in _room_s _toilet_is _is_highly _recommended_. ',0,0,0,0,0,0,0,0,false
34548,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34549,'is typical courtyard hotel nothing complain terms rooms service breakfast buffet was good terms spread quality ','be typical courtyard hotel nothing complain term room service breakfast buffet be good term spread quality ','VBZ JJ NNP NN NN VB NNS NNS NN NN NN VBD JJ NNS NN NN ','_is_a _typical_courtyard _courtyard_hotel _hotel_so _nothing_to _complain_in _terms_of _rooms_, _service_etc. _breakfast_buffet _buffet_was _was_quite _good_too _terms_of _spread_and _quality_. ',0,0,0,0,0,0,0,0,true
34550,'expensive is courtyard ','expensive be courtyard ','JJ VBZ NN ','_expensive_for _is_essentially _courtyard_. ',0,0,0,0,0,0,0,0,false
34551,'vivanta seemed better value money ','vivanta seem good value money ','NNP VBD JJR NN NN ','_vivanta_seemed _seemed_better _better_value _value_for _money_. ',0,0,0,0,0,0,0,0,false
34577,'good stay overall ','good stay overall ','JJ VB JJ ','_good_stay _stay_overall _overall_. ',0,0,0,0,0,0,0,0,true
34578,'staff friendly helpful ','staff friendly helpful ','NNP JJ JJ ','_staff_very _friendly_and _helpful_. ',0,0,0,0,0,0,0,0,false
34579,'pillows smelled ','pillow smell ','NNS VBD ','_pillows_smelled _smelled_.... ',0,0,0,0,0,0,0,0,false
34601,'valie money ','valie money ','NNP NNP ','_valie_for _money_. ',0,0,0,0,0,0,0,0,false
34602,'food is good specially breakfast mojo ','food be good specially breakfast mojo ','NN VBZ NNP NNP NNP NNP ','_food_is _is_good _good_specially _specially_breakfast _breakfast_at _mojo_. ',0,0,0,0,0,0,0,0,true
34603,'improve room service good need little improvement have call times order have do d followup ','improve room service good need little improvement have call times order have do d followup ','VB NNP NNP NNP VBP JJ NN VBP VB NNP NN VBP VB NN NN ','_improve_room _room_service _service_- _good_but _need_little _little_improvement _improvement_, _have_to _call_2/3 _times_to _order_n _have_to _do_d _d_followup ',0,0,0,0,0,0,0,0,true
34628,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34629,'airport ','airport ','NN ','_airport_. ',0,0,0,0,0,0,0,0,false
34630,'meeting room small group available ','meet room small group available ','VBG NN JJ NN JJ ','_meeting_room _room_for _small_group _group_not _available_. ',0,0,0,0,0,0,0,0,false
34631,'were pax was told smaller meeting take pax ','be pax be tell small meeting take pax ','VBD NN VBD VBN JJR NN VB NN ','_were_6 _pax_and _was_told _told_that _smaller_meeting _meeting_could _take_3 _pax_. ',0,0,0,0,0,0,0,0,false
34657,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34658,'breakfast was good spread ','breakfast be good spread ','NN VBD JJ NN ','_breakfast_was _was_a _good_spread _spread_. ',0,0,0,0,0,0,0,0,true
34659,'staff was helpful everything ','staff be helpful everything ','NNP VBD JJ NN ','_staff_was _was_really _helpful_about _everything_. ',0,0,0,0,0,0,0,0,false
34696,'be expensive booking bit additional service cost more ','be expensive booking bit additional service cost more ','VB JJ NN NN JJ NN VB JJR ','_be_not _expensive_while _booking_but _bit_of _additional_service _service_will _cost_you _more_. ',0,0,0,0,0,0,0,0,false
34697,'breakfast is great ','breakfast be great ','NNP VBZ JJ ','_breakfast_is _is_great _great_. ',0,0,0,0,0,0,0,0,true
34698,'many choices sunny helpful staff momo restaurant ','many choice sunny helpful staff momo restaurant ','JJ NNS JJ JJ NN NNP NN ','_many_choices _choices_and _sunny_and _helpful_staff _staff_in _momo_restaurant _restaurant_. ',0,0,0,0,0,0,0,0,true
34699,'front desk staff was helpful stayed march chose hotel staying nights ','front desk staff be helpful stay march choose hotel stay night ','JJ NN NN VBD JJ VBD NNP VBD NN VBG NNS ','_front_desk _desk_staff _staff_was _was_less _helpful_than _stayed_here _march_, _chose_this _hotel_again _staying_8 _nights_. ',0,0,0,0,0,0,0,0,false
34700,'am disappointed time ','be disappointed time ','VBP JJ NN ','_am_very _disappointed_this _time_. ',0,0,0,0,0,0,0,0,false
34701,'got free wifi service called room service waited several minutes phone someone picked ','get free wifi service call room service wait several minute phone someone pick ','VBD JJ NN NN VBD NN NN VBD JJ NNS NN NN VBD ','_got_free _free_wifi _wifi_service _service_after _called_the _room_service _service_and _waited_several _several_minutes _minutes_on _phone_before _someone_picked _picked_up ',0,0,0,0,0,0,0,0,false
34702,'were charged using executive lounge time were allowed meet visitors complained confirmed leave pm ','be charge use executive lounge time be allow meet visitor complain confirm leave pm ','VBD VBN VBG JJ NN NN VBD VBN VB NNS VBD VBD VB NN ','_were_charged _charged_for _using_executive _executive_lounge _lounge_this _time_and _were_not _allowed_to _meet_two _visitors_there _complained_and _confirmed_that _leave_before _pm_. ',0,0,0,0,0,0,0,0,true
34703,'booked car hotel pune charged usd car was common toyota driver speak english sentence ','book car hotel pune charge usd car be common toyota driver speak english sentence ','VBD NN NN NNP VBD NN NN VBD JJ NNP NN VB NNP NN ','_booked_a _car_in _hotel_to _pune_and _charged_us _usd_while _car_was _was_a _common_toyota _toyota_and _driver_can _speak_english _english_sentence _sentence_. ',0,0,0,0,0,0,0,0,false
34754,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
34755,'everything excelent ','everything excelent ','NN NN ','_everything_excelent _excelent_. ',0,0,0,0,0,0,0,0,false
34756,'dint have bidet ','dint have bidet ','NN VBP VBN ','_dint_have _have_bidet _bidet_. ',0,0,0,0,0,0,0,0,false
34757,'are based asia ','be base asia ','VBP VBN NN ','_are_based _based_in _asia_. ',0,0,0,0,0,0,0,0,false
34758,'asian prefer t.paper bidet ','asian prefer t.paper bidet ','JJ VBP NN NN ','_asian_prefer _prefer_t.paper _t.paper_with _bidet_. ',0,0,0,0,0,0,0,0,false
34759,'europen prefer t.paper ','europen prefer t.paper ','NNP VBP NN ','_europen_prefer _prefer_t.paper _t.paper_. ',0,0,0,0,0,0,0,0,false
34796,'airport good place business travel ','airport good place business travel ','NN JJ NN NN NN ','_airport_, _good_place _place_for _business_travel _travel_. ',0,0,0,0,0,0,0,0,false
34797,'loved food pool steam room ','love food pool steam room ','VBD NN NN NN NN ','_loved_the _food_the _pool_the _steam_room _room_. ',0,0,0,0,0,0,0,0,true
34798,'liked wide spread available buffet ','like wide spread available buffet ','VBD JJ NN JJ NN ','_liked_the _wide_spread _spread_available _available_on _buffet_. ',0,0,0,0,0,0,0,0,true
34799,'approach hotel was impressive much construction ','approach hotel be impressive much construction ','NN NN VBD JJ JJ NN ','_approach_to _hotel_was _was_not _impressive_, _much_construction ',0,0,0,0,0,0,0,0,false
34834,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
34835,'nice clean room ','nice clean room ','NNP JJ NN ','_nice_and _clean_room _room_. ',0,0,0,0,0,0,0,0,false
34836,'excellent pool nice gym ','excellent pool nice gym ','JJ NN JJ NN ','_excellent_pool _pool_and _nice_gym _gym_. ',0,0,0,0,0,0,0,0,false
34837,'breakfast spread ','breakfast spread ','NN VBD ','_breakfast_spread _spread_wasn ',0,0,0,0,0,0,0,0,false
34838,'ft inspired ','ft inspire ','NN VBN ','_ft_very _inspired_. ',0,0,0,0,0,0,0,0,false
